STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DP01,DSNW,DT00,DT32,DX70,DX90,EMNT,EMSN,EMXP,EMXT,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1985-07,8,0,0,0,31,4,-13.4444,0.0,800.1,1.6667,-3.8889,706.12,690.88,-5.7222,-7.1111,-4.9444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1985-08,10,0,0,0,30,0,-12.2222,0.0,1490.98,-1.1111,-5.4444,591.82,579.12,-6.6667,-8.5556,-6.6111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1985-09,9,0,0,0,22,2,-15.9444,0.0,561.34,1.0556,-4.5,436.88,424.18,-9.1111,-10.0,-7.6667
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1985-10,14,0,0,2,6,0,-18.1111,0.0,812.8,-2.3333,-8.2222,353.06,337.82,-11.0,-13.6111,-11.5556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1985-11,23,1,0,12,0,0,-22.3889,1168.4,1625.6,-7.2778,-10.0556,111.76,111.76,-15.0,-15.8889,-14.2222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1985-12,15,5,8,30,0,0,-30.4444,1625.6,271.78,-12.2222,-14.0556,-55.88,-55.88,-17.1667,-21.0556,-17.7778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-02,15,4,5,25,0,0,-30.1111,2463.8,414.02,-11.8889,-16.5556,27.94,43.18,-17.1667,-18.1111,-17.5
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-03,12,0,0,20,4,0,-25.1667,203.2,322.58,-2.3333,-11.2778,55.88,55.88,-17.1667,-17.1667,-16.0
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-04,11,0,0,6,10,1,-21.1667,0.0,347.98,0.1111,-9.1111,226.06,210.82,-13.4444,-14.7778,-13.0556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-05,14,0,0,1,18,0,-17.7778,0.0,457.2,-1.4444,-7.2778,381.0,365.76,-10.6667,-11.6111,-9.7222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-06,10,0,0,0,26,3,-15.9444,0.0,1198.88,0.7222,-4.8333,535.94,535.94,-7.2778,-8.9444,-7.1111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-07,12,0,0,0,30,9,-11.8889,0.0,1257.3,1.3333,-3.2778,551.18,563.88,-6.6667,-6.5,-4.8333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-08,10,0,0,0,29,0,-15.9444,0.0,812.8,-0.7778,-4.5,607.06,579.12,-7.6111,-8.0,-6.0556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-09,11,0,0,0,26,2,-16.5556,0.0,904.24,0.1111,-5.4444,563.88,563.88,-7.6111,-9.0556,-7.3333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-10,13,0,0,4,10,0,-18.3889,0.0,1353.82,-3.5556,-6.3333,281.94,281.94,-11.2778,-13.1111,-10.8333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-11,12,4,0,23,0,0,-26.1111,2895.6,792.48,-7.0,-10.6667,99.06,83.82,-15.3333,-16.8889,-15.1111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1986-12,7,2,0,27,0,0,-25.5,1168.4,246.38,-13.1667,-14.3889,15.24,27.94,-16.2222,-18.0,-16.7778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-01,9,4,5,30,0,0,-32.2778,5156.2,322.58,-12.5556,-15.3333,71.12,71.12,-16.2222,-17.7222,-16.7222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-02,1,0,0,27,0,0,-24.2778,0.0,20.32,-12.5556,-15.9444,27.94,43.18,-16.5556,-18.2222,-16.8333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-03,11,0,0,20,4,0,-23.6667,127.0,452.12,-4.5,-12.8333,99.06,111.76,-15.6111,-16.8333,-15.2778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-04,9,0,0,8,8,0,-21.7778,0.0,360.68,-1.4444,-9.1111,198.12,182.88,-14.6667,-14.7778,-12.7778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-05,10,0,0,1,23,6,-17.7778,0.0,1310.64,0.7222,-5.4444,396.24,365.76,-11.0,-10.6111,-8.7778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-06,11,0,0,0,29,5,-13.7778,0.0,800.1,2.0,-4.5,551.18,635.0,-6.3333,-7.4444,-5.6111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-07,15,0,0,0,30,11,-11.0,0.0,497.84,1.0556,-3.2778,591.82,579.12,-6.3333,-6.2222,-4.9444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-08,13,0,0,0,28,3,-13.1667,0.0,1193.8,1.3333,-3.2778,508.0,523.24,-7.2778,-6.9444,-5.5
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-09,13,0,0,0,27,0,-16.5556,0.0,419.1,-0.1667,-5.4444,464.82,452.12,-8.5,-10.0556,-8.1111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-10,17,0,0,11,5,0,-19.3333,0.0,594.36,-3.8889,-9.1111,210.82,210.82,-13.1667,-15.5,-13.2222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-11,16,1,0,16,2,0,-22.1111,965.2,162.56,-4.2222,-9.7778,111.76,127.0,-14.3889,-16.1667,-14.2778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1987-12,16,3,0,25,0,0,-26.1111,3556.0,838.2,-10.3889,-13.1667,71.12,71.12,-15.9444,-17.3889,-16.1667
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-01,9,2,8,27,0,0,-31.6667,1346.2,477.52,-11.0,-15.3333,-43.18,-27.94,-17.1667,-19.6667,-17.4444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-02,12,7,4,27,0,0,-31.3333,2260.6,162.56,-11.0,-16.5556,15.24,0.0,-17.4444,-18.8889,-17.2222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-03,10,1,0,23,1,0,-23.0,762.0,515.62,-5.7222,-11.8889,27.94,43.18,-17.1667,-17.2778,-15.8889
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-04,12,0,0,8,3,0,-20.2222,0.0,515.62,-2.0556,-11.0,254.0,254.0,-14.3889,-15.8333,-13.8333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-05,3,0,0,0,20,3,-17.4444,0.0,833.12,0.7222,-7.0,436.88,424.18,-11.6111,-11.6111,-10.2222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-06,3,0,0,0,29,15,-15.6111,0.0,419.1,4.7778,-4.2222,619.76,650.24,-6.6667,-7.4444,-5.4444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-07,6,0,0,0,31,14,-14.0556,0.0,665.48,3.5,-2.9444,706.12,662.94,-6.0556,-6.5556,-4.7778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-08,9,0,0,0,31,16,-14.6667,0.0,678.18,3.5,-2.3333,591.82,579.12,-7.0,-6.2778,-4.4444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-09,7,0,0,0,25,0,-15.6111,0.0,599.44,-0.1667,-5.7222,492.76,508.0,-8.2222,-10.3889,-8.3333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-10,13,0,0,12,5,0,-22.1111,0.0,1366.52,-2.6667,-7.0,198.12,210.82,-13.1667,-14.8889,-12.7222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-11,12,1,0,13,0,0,-20.8889,1295.4,1097.28,-7.6111,-12.2222,127.0,142.24,-14.0556,-16.6111,-15.0556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1988-12,11,3,0,30,0,0,-27.3333,2260.6,967.74,-9.4444,-14.6667,15.24,43.18,-16.2222,-18.3889,-16.7222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-01,10,1,0,26,0,0,-25.5,965.2,581.66,-10.6667,-14.0556,-15.24,-15.24,-17.1667,-18.7222,-17.1111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-02,13,6,5,27,0,0,-30.7222,5156.2,134.62,-7.6111,-14.0556,55.88,55.88,-16.5556,-17.8889,-16.6111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-03,9,0,0,23,3,0,-26.4444,330.2,762.0,-4.2222,-15.6111,-43.18,-27.94,-17.1667,-16.9444,-15.8333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-04,13,0,0,12,6,0,-21.5,330.2,581.66,-2.0556,-9.1111,182.88,198.12,-13.7778,-15.4444,-13.7778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-05,10,0,0,5,14,0,-19.0,0.0,1130.3,-1.1111,-6.3333,309.88,297.18,-12.2222,-12.7222,-10.9444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-06,10,0,0,0,26,3,-14.3889,0.0,1521.46,1.0556,-4.8333,508.0,464.82,-8.5,-8.6111,-7.1111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-07,8,0,0,0,30,6,-12.8333,0.0,678.18,2.6111,-3.2778,523.24,480.06,-6.6667,-6.5556,-5.6111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-08,11,0,0,0,31,0,-12.8333,0.0,452.12,-0.1667,-5.7222,619.76,551.18,-5.4444,-7.7778,-7.2222
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-09,12,0,0,0,21,0,-17.4444,0.0,1214.12,-1.1111,-7.0,424.18,452.12,-8.2222,-10.6667,-9.8333
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-10,6,1,0,6,16,0,-20.2222,2590.8,452.12,-0.7778,-10.0556,182.88,198.12,-12.2222,-13.9444,-12.9444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-11,10,0,0,20,1,0,-23.3333,127.0,800.1,-5.4444,-13.1667,15.24,55.88,-15.0,-16.7222,-15.9444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1989-12,6,6,11,30,0,0,-33.2222,1879.6,76.2,-13.1667,-17.1667,-55.88,-43.18,-17.1667,-18.8333,-18.3889
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-01,9,0,0,26,0,0,-23.0,0.0,414.02,-10.3889,-16.2222,-43.18,-27.94,-17.1667,-18.1111,-18.2778
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-02,11,4,0,26,0,0,-25.7778,1625.6,787.4,-9.4444,-15.6111,-43.18,-27.94,-17.1667,-18.0556,-17.5556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-03,11,2,0,18,3,0,-22.3889,965.2,657.86,-3.5556,-11.8889,-27.94,-27.94,-16.8333,-16.3889,-16.0556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-04,11,0,0,13,7,0,-21.5,254.0,561.34,-0.7778,-9.7778,111.76,71.12,-15.3333,-14.9444,-14.4444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-05,13,0,0,0,9,0,-17.4444,0.0,922.02,-2.3333,-10.3889,396.24,269.24,-11.8889,-12.3333,-11.9444
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-06,11,0,0,0,27,3,-16.5556,0.0,561.34,1.3333,-7.0,464.82,436.88,-8.8333,-8.7778,-8.5556
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-07,14,0,0,0,26,4,-11.8889,0.0,1038.86,2.2778,-5.7222,436.88,424.18,-7.6111,-7.3889,-7.1111
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-08,9,0,0,0,30,3,-14.0556,0.0,2644.14,1.6667,-4.2222,535.94,579.12,-6.6667,-8.4444,-6.6667
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-09,8,0,0,0,20,1,-16.8333,0.0,523.24,1.3333,-4.2222,325.12,436.88,-9.7778,-9.6111,-7.8889
USC00129222,"WANATAH 2 WNW, IN US",41.4439,-86.9294,224.0,1990-10,11,0,0,6,6,0,-19.9444,0.0,1071.88,-1.1111,-8.5,226.06,297.18,-12.2222,-14.7222,-12.6111
