"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097570","2009-06","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","3,S","27","3,S","4","3,S","","","32.6","3,S,16,","","","","","30.89","3,,,S","",""
"IDM00097570","2009-07","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","1,S","30","1,S","1","1,S","","","32.2","1,S,03,","","","","","30.50","1,,,S","",""
"IDM00097570","2009-08","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","4,S","27","4,S","1","4,S","","","33.8","4,S,11,","","","","","30.89","4,,,S","",""
"IDM00097570","2010-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","4,S","27","4,S","11","4,S","","","34.6","4,S,17,","","","","","31.94","4,,,S","",""
"IDM00097570","2010-10","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","26","5,S","15","5,S","","","33.8","5,S,25,+","","","","","31.90","5,,,S","",""
"IDM00097570","2010-11","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","4,S","26","4,S","10","4,S","","","33.6","4,S,01,","","","","","31.71","4,,,S","",""
"IDM00097570","2011-02","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","3,S","0","3,S","0","5,S","23","5,S","7","5,S","20.0","3,S,28,","34.0","5,S,06,","","","26.76","7,S","31.74","5,,,S","21.79","3,,,S"
"IDM00097570","2011-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","2,S","0","2,S","0","4,S","27","4,S","7","4,S","20.0","2,S,03,","32.8","4,S,19,+","","","26.38","6,S","31.40","4,,,S","21.37","2,,,S"
"IDM00097570","2011-06","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","179.6","4,S","0",",S","0",",S","0","4,S","26","4,S","3","4,S","19.6",",S,18,","33.8","4,S,24,","0.0","4,S","25.28","4,S","29.95","4,,,S","20.61",",,,S"
"IDM00097570","2011-07","-1.867","136.233","3.0","SERUI YENDOSA, ID","197.6","S","197.6","3,S","0","1,S","0","1,S","0","2,S","29","2,S","5","2,S","19.0","1,S,10,","33.4","2,S,28,","0.0","2,S","25.41","3,S","30.73","2,,,S","20.08","1,,,S"
"IDM00097570","2011-08","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","2,S","0","2,S","0","4,S","27","4,S","0","4,S","19.0","2,S,12,","32.0","4,S,27,+","","","25.50","6,S","30.85","4,,,S","20.14","2,,,S"
"IDM00097570","2011-09","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","0","2,S","28","2,S","2","2,S","19.4","5,S,08,+","33.2","2,S,28,","","","25.85","6,S","30.65","2,,,S","21.04","5,,,S"
"IDM00097570","2011-10","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0",",S","31",",S","17",",S","","","34.0",",S,21,","","","","","31.90",",,,S","",""
"IDM00097570","2011-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","0","3,S","28","3,S","13","3,S","23.0","4,S,13,+","33.8","3,S,16,","","","27.74","6,S","31.84","3,,,S","23.64","4,,,S"
"IDM00097570","2012-01","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","3,S","28","3,S","8","3,S","","","33.4","3,S,27,+","","","","","31.42","3,,,S","",""
"IDM00097570","2012-03","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","1,S","30","1,S","6","1,S","","","33.6","1,S,27,","","","","","31.38","1,,,S","",""
"IDM00097570","2012-04","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","25","5,S","11","5,S","","","33.2","5,S,03,","","","","","31.62","5,,,S","",""
"IDM00097570","2012-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","29","2,S","9","2,S","","","33.0","2,S,24,","","","","","31.33","2,,,S","",""
"IDM00097570","2012-07","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","26","5,S","2","5,S","","","33.2","5,S,08,","","","","","30.37","5,,,S","",""
"IDM00097570","2012-08","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","29","2,S","3","2,S","","","34.0","2,S,25,","","","","","30.91","2,,,S","",""
"IDM00097570","2012-10","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","3,S","28","3,S","18","3,S","","","34.2","3,S,31,","","","","","32.16","3,,,S","",""
"IDM00097570","2012-11","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","28","2,S","16","2,S","","","34.0","2,S,19,+","","","","","31.74","2,,,S","",""
"IDM00097570","2012-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","4,S","27","4,S","16","4,S","","","34.0","4,S,04,","","","","","31.97","4,,,S","",""
"IDM00097570","2013-01","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","26","5,S","16","5,S","","","34.2","5,S,11,","","","","","32.12","5,,,S","",""
"IDM00097570","2013-02","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","0","5,S","23","5,S","5","5,S","21.2","5,S,28,","32.4","5,S,28,+","","","27.11","9,S","31.21","5,,,S","23.02","5,,,S"
"IDM00097570","2013-03","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","0","2,S","29","2,S","9","2,S","21.2","4,S,13,","33.2","2,S,28,","","","27.26","6,S","31.30","2,,,S","23.21","4,,,S"
"IDM00097570","2013-04","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","28","2,S","8","2,S","","","34.3","2,S,08,","","","","","31.24","2,,,S","",""
"IDM00097570","2013-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","","","","","","","22.4","5,S,16,","","","","","","","","","23.44","5,,,S"
"IDM00097570","2013-09","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,","0","5,S","","","","","","","22.5","5,S,28,+","","","","","","","","","23.02","5,,,S"
"IDM00097570","2013-11","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,","0","5,S","","","","","","","22.0","5,S,02,","","","","","","","","","24.01","5,,,S"
"IDM00097570","2014-02","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,","0","5,S","","","","","","","22.4","5,S,16,","","","","","","","","","23.69","5,,,S"
"IDM00097570","2014-03","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","3,","0","3,S","","","","","","","21.6","3,S,14,","","","","","","","","","23.72","3,,,S"
"IDM00097570","2014-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","","","","","","","23.2","5,S,23,+","","","","","","","","","24.20","5,,,S"
"IDM00097570","2014-09","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","21.2","4,S,04,","","","","","","","","","23.35","4,,,S"
"IDM00097570","2014-10","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","1,S","0","1,S","","","","","","","21.6","1,S,05,","","","","","","","","","23.22","1,,,S"
"IDM00097570","2014-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","","","","","","","22.0","5,S,15,","","","","","","","","","23.74","5,,,S"
"IDM00097570","2015-01","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","22.9","4,S,30,","","","","","","","","","23.95","4,,,S"
"IDM00097570","2015-02","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","3,S","0","3,S","","","","","","","21.8","3,S,15,","","","","","","","","","23.22","3,,,S"
"IDM00097570","2015-03","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","2,S","0","2,S","","","","","","","22.0","2,S,08,+","","","","","","","","","23.24","2,,,S"
"IDM00097570","2015-04","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","2,S","0","2,S","","","","","","","21.9","2,S,11,","","","","","","","","","23.28","2,,,S"
"IDM00097570","2015-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","241.8","5,S","0","2,S","0","2,S","0","3,S","28","3,S","7","3,S","22.4","2,S,03,","33.4","3,S,18,","0.0","3,S","27.61","5,S","31.31","3,,,S","23.91","2,,,S"
"IDM00097570","2015-06","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","0","1,S","29","1,S","5","1,S","22.2","5,S,05,+","34.4","1,S,07,","","","26.96","6,S","30.81","1,,,S","23.10","5,,,S"
"IDM00097570","2015-07","-1.867","136.233","3.0","SERUI YENDOSA, ID","228.0","S","228.0","3,S","0","3,S","0","3,S","0",",S","31",",S","3",",S","20.4","3,S,08,","32.8",",S,11,+","0.0",",S","26.47","3,S","30.70",",,,S","22.24","3,,,S"
"IDM00097570","2015-11","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","4,S","26","4,S","5","4,S","","","32.6","4,S,23,+","","","","","30.78","4,,,S","",""
"IDM00097570","2015-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","1,S","0","1,S","","","","","","","22.5","1,S,03,","","","","","","","","","23.74","1,,,S"
"IDM00097570","2016-01","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","22.6","4,S,13,","","","","","","","","","23.56","4,,,S"
"IDM00097570","2016-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","23.7","4,S,12,","","","","","","","","","24.49","4,,,S"
"IDM00097570","2016-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","26","5,S","8","5,S","","","34.5","5,S,24,","","","","","31.78","5,,,S","",""
"IDM00097570","2017-03","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","21.5","4,S,17,","","","","","","","","","23.54","4,,,S"
"IDM00097570","2017-10","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","0","4,S","27","4,S","8","4,S","22.7","5,S,01,","34.1","4,S,19,","","","27.58","8,S","31.54","4,,,S","23.62","5,,,S"
"IDM00097570","2018-11","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","","","","","","","20.0","5,S,26,","","","","","","","","","23.22","5,,,S"
"IDM00097570","2018-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","3,S","0","3,S","","","","","","","22.1","3,S,20,","","","","","","","","","23.75","3,,,S"
"IDM00097570","2019-03","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","21.0","4,S,20,","","","","","","","","","23.59","4,,,S"
"IDM00097570","2019-06","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","3,S","27","3,S","4","3,S","","","32.8","3,S,07,","","","","","30.55","3,,,S","",""
"IDM00097570","2019-09","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","28","2,S","5","2,S","","","33.3","2,S,18,","","","","","30.94","2,,,S","",""
"IDM00097570","2020-01","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","4,S","27","4,S","12","4,S","","","33.4","4,S,20,","","","","","31.94","4,,,S","",""
"IDM00097570","2020-02","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","1,S","28","1,S","13","1,S","","","34.6","1,S,20,","","","","","32.10","1,,,S","",""
"IDM00097570","2020-04","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","28","2,S","6","2,S","","","33.4","2,S,17,","","","","","31.58","2,,,S","",""
"IDM00097570","2020-05","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","248.3","5,S","0","4,S","0","4,S","0","2,S","29","2,S","10","2,S","22.8","4,S,10,","35.0","2,S,18,","0.0","2,S","27.86","5,S","31.99","2,,,S","23.72","4,,,S"
"IDM00097570","2020-06","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","4,S","0","4,S","","","","","","","22.8","4,S,16,","","","","","","","","","23.57","4,,,S"
"IDM00097570","2020-07","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","26","5,S","7","5,S","","","32.9","5,S,20,","","","","","31.17","5,,,S","",""
"IDM00097570","2020-11","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","0","3,S","27","3,S","11","3,S","22.0","5,S,18,","34.0","3,S,18,","","","27.43","8,S","31.66","3,,,S","23.20","5,,,S"
"IDM00097570","2020-12","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","2,S","29","2,S","12","2,S","","","34.0","2,S,18,","","","","","32.06","2,,,S","",""
"IDM00097570","2021-01","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","","","","","0","5,S","26","5,S","8","5,S","","","32.8","5,S,07,","","","","","31.65","5,,,S","",""
"IDM00097570","2021-07","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","","","","","","","23.0","5,S,31,+","","","","","","","","","23.47","5,,,S"
"IDM00097570","2021-08","-1.867","136.233","3.0","SERUI YENDOSA, ID","","","","","0","5,S","0","5,S","","","","","","","22.8","5,S,24,+","","","","","","","","","23.53","5,,,S"
