"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NMDA0364","2019-01","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","0.5","3,a,,N"
"US1NMDA0364","2019-02","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","0.3","1,a,,N"
"US1NMDA0364","2019-03","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","7.7","3,a,,N"
"US1NMDA0364","2019-04","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","2.9","1,a,,N"
"US1NMDA0364","2019-05","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","3.3",",a,,N"
"US1NMDA0364","2019-06","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","15.7","3,a,,N"
"US1NMDA0364","2019-07","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","16.6","3,a,,N"
"US1NMDA0364","2019-09","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","18.5","4,a,,N"
"US1NMDA0364","2019-10","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","53.2","1,a,,N"
"US1NMDA0364","2019-11","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","75.7","2,a,,N"
"US1NMDA0364","2019-12","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","12.6","3,a,,N"
"US1NMDA0364","2020-01","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","3.3","3,a,,N"
"US1NMDA0364","2020-02","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","28.0","5,a,,N"
"US1NMDA0364","2020-03","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","17.1","2,a,,N"
"US1NMDA0364","2020-04","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","0.0",",a,,N"
"US1NMDA0364","2020-05","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","2.3","2,a,,N"
"US1NMDA0364","2020-06","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","1.0","1,a,,N"
"US1NMDA0364","2020-07","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","18.3","1,a,,N"
"US1NMDA0364","2020-08","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","20.6","4,a,,N"
"US1NMDA0364","2020-09","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","42.7",",a,,N"
"US1NMDA0364","2020-10","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","5.1","2,a,,N"
"US1NMDA0364","2020-11","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","0.0","2,a,,N"
"US1NMDA0364","2021-01","32.6729","-107.154","1237.5","HATCH 0.4 NNE, NM US","4.1","3,a,,N"
