"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00241047","1995-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","46.7","0","18.4","3,0","9","1,0","5","1,0","2","1,0","0",",0","0",",0","0","2,0","0","2,0","0","3,0","25","3,0","2","3,0","","","","","1.7","2,0,19,","0",",,0,31,+","0",",,0,31,+","41.9","1,,0,08,+","33.3","3,0,07,","","","92.8","0","","","","","","","","","","","","","","","","","52.3","3,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.8","1,,,0","0",",,,0","17.16","3,0","26.59","3,,,0","7.73","2,,,0","",""
"USC00241047","1995-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","53.3","0","6.6","3,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","3,0","15","3,0","1","3,0","","","","","-5.6","2,0,21,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,20,","32.2","3,0,03,","","","246.2","0","","","","","","","","","","","","","","","","","153.4","3,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5",",,,0","0",",,,0","12.94","3,0","21.24","3,,,0","4.65","2,,,0","",""
"USC00241047","1995-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","53.3","0","0.0","3,0","5","3,0","2","3,0","0","3,0","4","5,0","4",",0","0","3,0","17","3,0","2","2,0","1","2,0","0","2,0","","","","","-11.1","3,0,31,","25","5,,0,31,+","102",",,0,12,","8.4","3,,0,21,","21.7","2,0,15,","","","612.2","0","   8.3","2,,,0,0,1","  10.0","1,,,0,0,2","  11.1","2,,,0,0,3","","","","","","","","","","","366.0","2,0","  11.1","2,,,0,0,1","  12.2","1,,,0,0,2","  11.7","2,,,0,0,3","","","","","","","","","","","   0.6","2,,,0,0,1","   1.7","1,,,0,0,2","   4.4","2,,,0,0,3","","","","","","","","","","","   1.7","2,,,0,0,1","   2.8","1,,,0,0,2","   5.0","2,,,0,0,3","","","","","","","","","","","   4.7","2,,,0,0,1","   6.2","1,,,0,0,2","   7.5","2,,,0,0,3","","","","","","","","","","","","","   7.6","2,,,0,0,1","   8.1","1,,,0,0,2","   8.1","2,,,0,0,3","","","","","","","","","","","","","39.4","1,a,,0","203",",,,0","5.36","3,0","12.08","2,,,0","-1.35","3,,,0","",""
"USC00241047","1995-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","","","5","5,0","2","5,0","0","5,0","2","5,0","2","5,0","0","4,0","21","4,0","","","","","","","","","","","-16.7","4,0,02,","25","5,,0,27,+","51","5,,0,26,","12.7","5,,0,26,","","","","","","","   3.9","2,,,0,0,1","   3.9","2,,,0,0,2","   3.9","3,,,0,0,3","","","","","","","","","","","","","   6.1","2,,,0,0,1","   5.6","2,,,0,0,2","   3.9","4,,,0,0,3","","","","","","","","","","","  -1.1","2,,,0,0,1","  -0.6","2,,,0,0,2","   0.6","3,,,0,0,3","","","","","","","","","","","  -1.1","2,,,0,0,1","   0.0","2,,,0,0,2","   1.7","4,,,0,0,3","","","","","","","","","","","   0.8","2,,,0,0,1","   1.6","2,,,0,0,2","   2.5","3,,,0,0,3","","","","","","","","","","","","","   2.2","2,,,0,0,1","   2.8","2,,,0,0,2","   2.7","4,,,0,0,3","","","","","","","","","","","","","21.9",",a,,0","76","5,,,0","","","","","-3.66","4,,,0","",""
"USC00241047","1995-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0",",0","5",",0","3",",0","0",",0","","","2","1,0","3",",0","27",",0","9",",0","0",",0","0",",0","","","","","-25.0",",0,09,","","","76","1,,0,16,","12.7",",,0,08,","15.6",",0,01,","","","","","   3.9","1,,,0,0,1","   4.4",",,,0,0,2","   3.9","2,,,0,0,3","","","","","","","","","","","657.2",",0","   5.0","1,,,0,0,1","   5.6",",,,0,0,2","   3.9","3,,,0,0,3","","","","","","","","","","","  -3.3","1,,,0,0,1","  -2.8",",,,0,0,2","  -0.6","2,,,0,0,3","","","","","","","","","","","  -3.3","1,,,0,0,1","  -2.2",",,,0,0,2","  -0.6","3,,,0,0,3","","","","","","","","","","","  -1.2","1,,,0,0,1","  -0.2",",,,0,0,2","   0.8","2,,,0,0,3","","","","","","","","","","","","","  -0.7","1,,,0,0,1","   0.2",",,,0,0,2","   1.0","3,,,0,0,3","","","","","","","","","","","","","19.1",",,,0","127","1,,,0","-2.87",",0","3.59",",,,0","-9.32",",,,0","",""
"USC00241047","1996-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","1,0","10",",0","2",",0","0",",0","","","9","2,0","11",",0","29",",0","16","1,0","0","1,0","0","1,0","","","","","-31.7",",0,31,","","","89","2,,0,24,+","4.3",",,0,02,","11.7","1,0,14,","","","","","","","","","","","","","","","","","","","","","760.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5",",,,0","546","2,,,0","-6.90","1,0","-0.87","1,,,0","-12.93",",,,0","",""
"USC00241047","1996-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","3,0","3","1,0","3","1,0","0","1,0","16","2,0","3","1,0","6","3,0","18","3,0","8","1,0","0","1,0","0","1,0","","","","","-35.0","3,0,02,","330","2,,0,29,+","279","1,,0,24,","15.2","1,,0,24,","14.4","1,0,13,+","","","","","  -0.6","1,,,0,0,1","   0.0","2,,,0,0,2","   0.0","2,,,0,0,3","","","","","","","","","","","537.4","1,0","  -0.6","1,,,0,0,1","   0.0","2,,,0,0,2","   0.0","2,,,0,0,3","","","","","","","","","","","  -6.7","1,,,0,0,1","  -7.2","2,,,0,0,2","  -5.0","2,,,0,0,3","","","","","","","","","","","  -6.7","1,,,0,0,1","  -6.7","2,,,0,0,2","  -5.0","2,,,0,0,3","","","","","","","","","","","  -2.4","1,,,0,0,1","  -1.9","2,,,0,0,2","  -2.1","2,,,0,0,3","","","","","","","","","","","","","  -1.9","1,,,0,0,1","  -1.4","2,,,0,0,2","  -2.0","2,,,0,0,3","","","","","","","","","","","","","25.3","1,,,0","456","1,,,0","-2.71","3,0","3.76","1,,,0","-9.18","3,,,0","",""
"USC00241047","1996-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","2,0","10",",0","2",",0","0",",0","","","","","3","1,0","30","1,0","6","2,0","0","2,0","0","2,0","","","","","-21.7","1,0,25,","","","","","5.6",",,0,13,","15.6","2,0,11,","","","","","   0.0","1,,,0,0,1","   0.0",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","567.9","2,0","   0.6",",,,0,0,1","   0.6",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","  -1.7","1,,,0,0,1","  -1.1",",,,0,0,2","  -0.6",",,,0,0,3","","","","","","","","","","","  -1.7",",,,0,0,1","  -1.1",",,,0,0,2","  -0.6",",,,0,0,3","","","","","","","","","","","  -0.9","1,,,0,0,1","  -0.3",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","","","  -0.8",",,,0,0,1","  -0.1",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","","","12.7",",,,0","","","-1.26","2,0","5.75","2,,,0","-8.27","1,,,0","",""
"USC00241047","1996-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","3,0","8",",0","4",",0","0",",0","0","5,0","2",",0","0","3,0","17","3,0","0","2,0","2","2,0","0","2,0","","","","","-4.4","3,0,18,","0","5,,0,30,+","76",",,0,04,","10.7",",,0,24,","25.6","2,0,09,","","","","","   8.9",",,,0,0,1","   7.8","1,,,0,0,2","   7.2","3,,,0,0,3","","","","","","","","","","","295.2","2,0","  12.2",",,,0,0,1","  11.1","1,,,0,0,2","   7.8","3,,,0,0,3","","","","","","","","","","","  -0.6",",,,0,0,1","  -0.6","1,,,0,0,2","   0.0","3,,,0,0,3","","","","","","","","","","","  -0.6",",,,0,0,1","   0.0","1,,,0,0,2","   0.0","3,,,0,0,3","","","","","","","","","","","   4.0",",,,0,0,1","   5.0","1,,,0,0,2","   4.8","3,,,0,0,3","","","","","","","","","","","","","   7.8",",,,0,0,1","   7.3","1,,,0,0,2","   5.4","3,,,0,0,3","","","","","","","","","","","","","30.9",",,,0","127",",,,0","7.43","3,0","14.88","2,,,0","-0.02","3,,,0","",""
"USC00241047","1996-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","2,0","20",",0","16",",0","0",",0","0","4,0","2",",0","0","2,0","9","2,0","0","1,0","1","1,0","0","1,0","","","","","-4.4","2,0,05,","0","4,,0,31,+","51",",,0,04,","13.2",",,0,27,","21.7","1,0,14,","","","","","  11.7","1,,,0,0,1","  12.2","1,,,0,0,2","  11.7","3,,,0,0,3","","","","","","","","","","","283.9","1,0","  15.6","1,,,0,0,1","  14.4","1,,,0,0,2","  12.8","2,,,0,0,3","","","","","","","","","","","   4.4","1,,,0,0,1","   5.6","1,,,0,0,2","   6.1","3,,,0,0,3","","","","","","","","","","","   8.3","1,,,0,0,1","   7.8","1,,,0,0,2","   6.1","2,,,0,0,3","","","","","","","","","","","   8.8","1,,,0,0,1","   9.7","1,,,0,0,2","   9.4","3,,,0,0,3","","","","","","","","","","","","","  12.5","1,,,0,0,1","  11.8","1,,,0,0,2","  10.1","2,,,0,0,3","","","","","","","","","","","","","114.6",",,,0","89",",,,0","8.50","2,0","14.73","1,,,0","2.27","2,,,0","",""
"USC00241047","1996-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","9.3","0","9.3",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","0",",0","","","","","-1.1",",0,19,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,22,","31.7",",0,17,","","","","","  17.2",",,,0,0,1","  17.8","1,,,0,0,2","  18.3",",,,0,0,3","","","","","","","","","","","77.0",",0","  23.9",",,,0,0,1","  21.7",",,,0,0,2","  22.8",",,,0,0,3","","","","","","","","","","","  10.0",",,,0,0,1","  10.6","1,,,0,0,2","  10.6",",,,0,0,3","","","","","","","","","","","  13.9",",,,0,0,1","  13.3",",,,0,0,2","  11.7",",,,0,0,3","","","","","","","","","","","  14.3",",,,0,0,1","  15.2","1,,,0,0,2","  15.5",",,,0,0,3","","","","","","","","","","","","","  20.3",",,,0,0,1","  18.7",",,,0,0,2","  16.6",",,,0,0,3","","","","","","","","","","","","","20.6",",,,0","0",",,,0","16.08",",0","25.30",",,,0","6.85",",,,0","",""
"USC00241047","1996-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","57.1","0","47.8","2,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","6","2,0","","","","","6.1","2,0,07,+","0",",,0,31,+","0",",,0,31,+","1.0",",,0,29,","36.1","2,0,04,+","","","11.1","0","","","","","","","","","","","","","","","","","11.1","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5",",,,0","0",",,,0","19.60","2,0","29.29","2,,,0","9.90","2,,,0","",""
"USC00241047","1996-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","105.7","0","48.6","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","10","1,0","","","","","0.6","1,0,18,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,17,","35.6","1,0,11,","","","50.2","0","  19.4","4,,,0,0,1","  20.6","4,,,0,0,2","  21.1","4,,,0,0,3","","","","","","","","","","","39.1","1,0","  26.7","4,,,0,0,1","  25.0","4,,,0,0,2","  22.8","4,,,0,0,3","","","","","","","","","","","  13.3","4,,,0,0,1","  15.6","4,,,0,0,2","   5.0","4,,,0,0,3","","","","","","","","","","","  20.0","4,,,0,0,1","  20.0","4,,,0,0,2","  18.9","4,,,0,0,3","","","","","","","","","","","  16.5","4,,,0,0,1","  18.3","4,,,0,0,2","  19.0","4,,,0,0,3","","","","","","","","","","","","","  23.3","4,,,0,0,1","  22.7","4,,,0,0,2","  20.8","4,,,0,0,3","","","","","","","","","","","","","2.8",",,,0","0",",,,0","18.65","1,0","28.73","1,,,0","8.57","1,,,0","",""
"USC00241047","1996-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","","","9",",0","3",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","51",",,0,26,","16.0",",,0,16,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7",",,,0","51",",,,0","","","","","","","",""
"USC00241047","1996-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","4,0","9",",0","6",",0","0",",0","7","5,0","4",",0","0","3,0","16","3,0","1","4,0","9","4,0","0","4,0","","","","","-16.7","3,0,31,","152","5,,0,26,","127",",,0,25,","9.1",",,0,25,+","29.4","4,0,11,","","","","","  11.1","3,,,0,0,1","  12.2","4,,,0,0,2","  12.8","4,,,0,0,3","","","","","","","","","","","330.8","4,0","  15.0","3,,,0,0,1","  14.4","4,,,0,0,2","  13.3","4,,,0,0,3","","","","","","","","","","","   1.1","3,,,0,0,1","   1.7","4,,,0,0,2","   4.4","4,,,0,0,3","","","","","","","","","","","   1.7","3,,,0,0,1","   2.2","4,,,0,0,2","   4.4","4,,,0,0,3","","","","","","","","","","","   5.9","3,,,0,0,1","   7.1","4,,,0,0,2","   8.9","4,,,0,0,3","","","","","","","","","","","","","   8.5","3,,,0,0,1","   9.1","4,,,0,0,2","   9.3","4,,,0,0,3","","","","","","","","","","","","","44.1",",,,0","330",",,,0","6.02","4,0","13.93","4,,,0","-1.88","3,,,0","",""
"USC00241047","1996-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","1,0","6","2,0","4","2,0","0","2,0","","","6",",0","0","1,0","27","1,0","7","1,0","0","1,0","0","1,0","","","","","-17.2","1,0,24,","","","102",",,0,14,","19.8","2,,0,14,","14.4","1,0,10,","","","","","   1.1","1,,,0,0,1","   2.2","1,,,0,0,2","   2.8","2,,,0,0,3","","","","","","","","","","","582.7","1,0","   2.8","1,,,0,0,1","   3.3","1,,,0,0,2","   4.4","2,,,0,0,3","","","","","","","","","","","  -1.1","1,,,0,0,1","  -1.1","1,,,0,0,2","   0.6","2,,,0,0,3","","","","","","","","","","","   0.0","1,,,0,0,1","   0.6","1,,,0,0,2","   0.6","2,,,0,0,3","","","","","","","","","","","   0.4","1,,,0,0,1","   1.0","1,,,0,0,2","   2.0","2,,,0,0,3","","","","","","","","","","","","","   0.8","1,,,0,0,1","   1.7","1,,,0,0,2","   2.2","2,,,0,0,3","","","","","","","","","","","","","44.2",",a,,0","318",",,,0","-1.76","1,0","4.46","1,,,0","-7.98","1,,,0","",""
"USC00241047","1996-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","1,0","6","1,0","4","1,0","0","1,0","","","6",",0","9",",0","28",",0","10","1,0","0","1,0","0","1,0","","","","","-29.4",",0,26,","","","406",",,0,25,","14.7","1,,0,25,","12.2","1,0,10,","","","","","   0.0",",,,0,0,1","   0.6",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","687.3","1,0","   0.0",",,,0,0,1","   1.1",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","  -0.6",",,,0,0,1","  -0.6",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","  -0.6",",,,0,0,1","   0.0",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","  -0.3",",,,0,0,1","   0.3",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","","","  -0.3",",,,0,0,1","   0.5",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","","","32.4","1,,,0","914",",,,0","-4.87","1,0","1.94","1,,,0","-11.68",",,,0","",""
"USC00241047","1997-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","5,0","6",",0","4",",0","0",",0","","","5",",0","11","2,0","27","2,0","11","5,0","0","5,0","0","5,0","","","","","-31.7","2,0,13,","","","254",",,0,10,","12.7",",,0,10,","12.2","5,0,01,","","","","","  -0.6","1,,,0,0,1","   0.6","1,,,0,0,2","   0.6","1,,,0,0,3","","","","","","","","","","","625.9","5,0","  -0.6","1,,,0,0,1","   0.6","1,,,0,0,2","   0.6","1,,,0,0,3","","","","","","","","","","","  -2.2","1,,,0,0,1","  -1.1","1,,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","  -2.2","1,,,0,0,1","  -1.1","1,,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","  -1.1","1,,,0,0,1","  -0.3","1,,,0,0,2","   0.4","1,,,0,0,3","","","","","","","","","","","","","  -1.0","1,,,0,0,1","  -0.2","1,,,0,0,2","   0.4","1,,,0,0,3","","","","","","","","","","","","","29.2",",,,0","635",",,,0","-6.28","5,0","0.86","5,,,0","-13.42","2,,,0","",""
"USC00241047","1997-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","1,0","7",",0","3",",0","0",",0","","","7",",0","3",",0","27",",0","5","1,0","0","1,0","0","1,0","","","","","-20.0",",0,05,","","","102",",,0,11,+","3.8",",,0,03,","11.7","1,0,16,","","","","","  -0.6",",,,0,0,1","   0.0",",,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","559.2","1,0","  -0.6",",,,0,0,1","   0.6",",,,0,0,2","   0.6","1,,,0,0,3","","","","","","","","","","","  -2.2",",,,0,0,1","  -1.7",",,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","  -2.2",",,,0,0,1","  -1.1",",,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","  -1.2",",,,0,0,1","  -0.5",",,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","","","  -1.1",",,,0,0,1","  -0.3",",,,0,0,2","   0.0","1,,,0,0,3","","","","","","","","","","","","","12.7",",,,0","406",",,,0","-2.35","1,0","3.70","1,,,0","-8.39",",,,0","",""
"USC00241047","1997-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","","","3",",0","2",",0","25",",0","1",",0","0",",0","0",",0","","","","","-19.4",",0,15,","","","152",",,0,13,","10.4",",,0,27,","20.0",",0,26,","","","","","   1.7",",,,0,0,1","   2.2",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","473.9",",0","   5.0",",,,0,0,1","   3.9",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","  -1.1",",,,0,0,1","  -0.6",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","  -1.1",",,,0,0,1","  -0.6",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","  -0.5",",,,0,0,1","   0.0",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","","","   0.3",",,,0,0,1","   0.4",",,,0,0,2","   0.0",",,,0,0,3","","","","","","","","","","","","","24.1",",,,0","394",",,,0","3.05",",0","9.95",",,,0","-3.86",",,,0","",""
"USC00241047","1997-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","1,0","9",",0","6",",0","0",",0","","","2",",0","1",",0","21",",0","2","1,0","1","1,0","0","1,0","","","","","-19.4",",0,06,","","","152",",,0,04,","14.5",",,0,04,","21.1","1,0,27,","","","","","   7.2","2,,,0,0,1","   8.3","2,,,0,0,2","   7.2","2,,,0,0,3","","","","","","","","","","","439.6","1,0","  11.1",",,,0,0,1","   9.4",",,,0,0,2","   7.2",",,,0,0,3","","","","","","","","","","","   0.0","2,,,0,0,1","   0.0","2,,,0,0,2","   0.6","2,,,0,0,3","","","","","","","","","","","   0.0",",,,0,0,1","   0.0",",,,0,0,2","   0.6",",,,0,0,3","","","","","","","","","","","   2.5","2,,,0,0,1","   3.1","2,,,0,0,2","   2.8","2,,,0,0,3","","","","","","","","","","","","","   5.3",",,,0,0,1","   4.6",",,,0,0,2","   3.0",",,,0,0,3","","","","","","","","","","","","","44.4",",,,0","177",",,,0","3.21","1,0","9.93","1,,,0","-3.52",",,,0","5342","2,,,0"
"USC00241047","1997-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","0","0.0","2,0","15","1,0","5","1,0","1","1,0","0",",0","0",",0","0","1,0","4","1,0","0","2,0","18","2,0","0","2,0","","","","","-3.3","1,0,19,","0",",,0,31,+","0",",,0,31,+","26.7","1,,0,25,","28.9","2,0,27,","156.3","2,,,0","","","  17.2","1,,,0,0,1","  15.0","2,,,0,0,2","  14.4","1,,,0,0,3","","","","","","","","","","","156.9","2,0","  20.6","1,,,0,0,1","  17.8","1,,,0,0,2","  16.1","1,,,0,0,3","","","","","","","","","","","   2.2","1,,,0,0,1","   1.1","2,,,0,0,2","   3.9","1,,,0,0,3","","","","","","","","","","","   5.0","1,,,0,0,1","   6.1","1,,,0,0,2","   5.6","1,,,0,0,3","","","","","","","","","","","   9.7","1,,,0,0,1","  10.6","2,,,0,0,2","  10.5","1,,,0,0,3","","","","","","","","","","","6.25","2,,,0","  15.2","1,,,0,0,1","  13.7","1,,,0,0,2","  11.5","1,,,0,0,3","","","","","","","","","","","22.52","2,,,0","66.4","1,,,0","0",",,,0","12.81","2,0","21.24","2,,,0","4.38","1,,,0","3365","2,,,0"
"USC00241047","1997-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","6.4","0","6.4","1,0","18",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","19","1,0","0","1,0","","","","","2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,18,","31.1","1,0,04,","165.5",",,,0","","","  16.7",",,,0,0,1","  17.2",",,,0,0,2","  17.2",",,,0,0,3","","","","","","","","","","","90.2","1,0","  22.2",",,,0,0,1","  19.4",",,,0,0,2","  17.2",",,,0,0,3","","","","","","","","","","","  12.8",",,,0,0,1","  13.9",",,,0,0,2","  15.0",",,,0,0,3","","","","","","","","","","","  16.7",",,,0,0,1","  16.1",",,,0,0,2","  15.0",",,,0,0,3","","","","","","","","","","","  15.1",",,,0,0,1","  15.8",",,,0,0,2","  16.1",",,,0,0,3","","","","","","","","","","","10.65",",,,0","  19.1",",,,0,0,1","  18.1",",,,0,0,2","  16.4",",,,0,0,3","","","","","","","","","","","25.58",",,,0","83.9",",,,0","0",",,,0","15.50","1,0","22.55","1,,,0","8.45",",,,0","",""
"USC00241047","1997-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","32.6","0","26.2","2,0","15",",0","10",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","25","2,0","0","2,0","","","","","4.4","2,0,07,+","0",",,0,31,+","0",",,0,31,+","17.3",",,0,01,","31.7","2,0,23,","168.7","5,,,0","40.8","0","  20.0","2,,,0,0,1","  21.1","2,,,0,0,2","  21.1","3,,,0,0,3","","","","","","","","","","","40.8","2,0","  28.3","2,,,0,0,1","  24.4","2,,,0,0,2","  21.7","3,,,0,0,3","","","","","","","","","","","  12.8","2,,,0,0,1","  13.9","2,,,0,0,2","  15.0","3,,,0,0,3","","","","","","","","","","","  16.7","2,,,0,0,1","  16.1","2,,,0,0,2","  15.0","3,,,0,0,3","","","","","","","","","","","  17.2","2,,,0,0,1","  18.2","2,,,0,0,2","  18.7","3,,,0,0,3","","","","","","","","","","","11.77","2,,,0","  24.1","2,,,0,0,1","  21.7","2,,,0,0,2","  19.3","3,,,0,0,3","","","","","","","","","","","28.67","2,,,0","96.5",",,,0","0",",,,0","17.83","2,0","26.41","2,,,0","9.24","2,,,0","2061","5,,,0"
