"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00107640","1947-03","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1948-06","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","0",",6","","","0",",,6,30,+","","","","","0",",,,6"
"USC00107640","1949-03","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1949-04","43.83333","-111.9","1464.9","REXBURG, ID US","2",",6","0",",6","0",",6","","","","","","","2.3",",,6,29,","3.1",",,,6","",""
"USC00107640","1949-05","43.83333","-111.9","1464.9","REXBURG, ID US","8",",6","5",",6","1",",6","","","","","","","26.4",",,6,17,","61.3",",,,6","",""
"USC00107640","1949-06","43.83333","-111.9","1464.9","REXBURG, ID US","5",",6","2",",6","0",",6","","","","","","","7.1",",,6,01,","16.0",",,,6","",""
"USC00107640","1950-05","43.83333","-111.9","1464.9","REXBURG, ID US","5",",6","1",",6","0",",6","","","","","","","6.4",",,6,28,","13.8",",,,6","",""
"USC00107640","1950-06","43.83333","-111.9","1464.9","REXBURG, ID US","10",",6","4",",6","1",",6","","","","","","","28.4",",,6,08,","58.9",",,,6","",""
"USC00107640","1952-03","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","3","","","","","","","","",""
"USC00107640","1952-04","43.83333","-111.9","1464.9","REXBURG, ID US","4",",6","0",",6","0",",6","","","","","","","2.0",",,6,03,","6.4",",,,6","",""
"USC00107640","1955-04","43.83333","-111.9","1464.9","REXBURG, ID US","7",",6","2",",6","0",",6","","","","","","","4.1",",,6,25,","12.1",",,,6","",""
"USC00107640","1955-05","43.83333","-111.9","1464.9","REXBURG, ID US","8",",6","5",",6","1",",6","","","","","","","28.4",",,6,15,","51.3",",,,6","",""
"USC00107640","1958-03","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","2","","","","","","","","",""
"USC00107640","1958-04","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1962-02","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","2","","","","","","","","",""
"USC00107640","1962-03","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1964-04","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1967-02","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1967-04","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1967-05","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1970-05","43.83333","-111.9","1464.9","REXBURG, ID US","","","","","","","","","1","","","","","","","","",""
"USC00107640","1972-04","43.83333","-111.9","1464.9","REXBURG, ID US","4",",6","1",",6","0",",6","","","","","","","10.7",",,6,13,","13.5",",,,6","",""
"USC00107640","1972-05","43.83333","-111.9","1464.9","REXBURG, ID US","6",",6","3",",6","0",",6","","","","","","","5.8",",,6,08,","17.0",",,,6","",""
"USC00107640","1973-04","43.83333","-111.9","1464.9","REXBURG, ID US","8",",6","3",",6","0",",6","","","","","","","8.6",",,6,14,","20.2",",,,6","",""
"USC00107640","1973-05","43.83333","-111.9","1464.9","REXBURG, ID US","6",",6","5",",6","0",",6","","","","","","","6.9",",,6,20,+","27.3",",,,6","",""
"USC00107640","1974-04","43.83333","-111.9","1464.9","REXBURG, ID US","10",",6","2",",6","0",",6","","","","","","","4.1",",,6,21,","17.3",",,,6","",""
"USC00107640","1974-05","43.83333","-111.9","1464.9","REXBURG, ID US","5",",6","2",",6","0",",6","","","","","","","12.7",",,6,20,","22.1",",,,6","",""
"USC00107640","1974-06","43.83333","-111.9","1464.9","REXBURG, ID US","2",",6","1",",6","0",",6","","","","","","","3.8",",,6,08,","5.3",",,,6","",""
"USC00107640","1975-04","43.83333","-111.9","1464.9","REXBURG, ID US","16","4,6","9","4,6","0","4,6","","","","","","","17.0","4,,6,08,","75.1","4,,,6","",""
"USC00107640","1975-05","43.83333","-111.9","1464.9","REXBURG, ID US","13",",6","5",",6","0",",6","","","","","","","17.8",",,6,20,","53.7",",,,6","",""
"USC00107640","1976-04","43.83333","-111.9","1464.9","REXBURG, ID US","11","2,6","6","2,6","0","2,6","","","","","","","9.7","2,,6,25,","39.6","2,,,6","",""
"USC00107640","1976-05","43.83333","-111.9","1464.9","REXBURG, ID US","10",",6","4",",6","0",",6","","","","","","","7.9",",,6,04,","28.4",",,,6","",""
"USC00107640","1977-05","43.83333","-111.9","1464.9","REXBURG, ID US","17",",6","9",",6","0",",6","","","","","","","12.7",",,6,25,","62.8",",,,6","",""
