"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093817","1948-11","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","697.7","0","0.8",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","19","","","","2","","-5.0",",0,24,","0",",,0,30,+","10",",,0,09,","38.1",",,0,05,","24.4",",0,04,","45.1","5,,,0","479.6","0","291.7",",0","","","","","155.9",",,,0","","","10",",,,0","8.64",",0","14.51",",,,0","2.77",",,,0","","","","","","","","","","","","","3801",",,,0","","","","","","","","","",""
"USW00093817","1948-12","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","698.3","0","0.6",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","18",",0","2",",0","0",",0","0",",0","13","","","","","","-12.2",",0,26,","0",",T,0,27,+","18",",,0,24,","27.2",",,0,14,","20.0",",0,15,+","","","910.2","0","430.6",",0","","","","","91.8",",,,0","","","18",",,,0","4.46",",0","9.05",",,,0","-0.14",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-01","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","0.0","0","0.0",",0","14",",0","12",",0","4",",0","1",",0","1",",0","0",",0","12",",0","4",",0","1",",0","0",",0","18","","","","4","","-13.9",",0,30,","51",",,0,31,","64",",,0,31,","48.3",",,0,04,","21.1",",0,15,","","","1357.8","0","447.6",",0","","","","","224.8",",,,0","","","70",",,,0","3.89",",0","8.17",",,,0","-0.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-02","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","0.0","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","16",",0","1",",0","0",",0","0",",0","14","","","","1","","-13.3",",0,01,","0",",T,0,03,+","0",",T,0,28,+","34.3",",,0,14,","20.0",",0,15,+","","","1764.3","0","406.5",",0","","","","","89.0",",,,0","","","0",",T,,0","3.81",",0","9.41",",,,0","-1.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-03","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","3.3","0","3.3",",0","13",",0","9",",0","3",",0","0",",0","2",",0","0",",0","17",",0","1",",0","7",",0","0",",0","11","","","","5","","-7.8",",0,01,","0",",T,0,10,","91",",,0,10,","74.7",",,0,26,","24.4",",0,26,+","","","2112.0","0","347.7",",0","","","","","216.0",",,,0","","","147",",,,0","7.22",",0","12.75",",,,0","1.70",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-04","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","6.4","0","3.1",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","11","","","","3","","0.6",",0,20,+","0",",,0,30,+","0",",T,0,16,+","26.7",",,0,27,","25.6",",0,22,","153.8",",,,0","2302.8","0","190.8",",0","","","","","69.5",",,,0","","","0",",T,,0","12.08",",0","17.36",",,,0","6.79",",,,0","","","","","","","","","","","","","5089",",,,0","","","","","","","","","",""
"USW00093817","1949-05","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","63.1","0","56.7",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","10","","","","4","","6.1",",0,11,","0",",,0,31,+","0",",T,0,21,","46.2",",,0,09,","32.8",",0,06,","177.3",",,,0","2332.3","0","29.5",",0","","","","","89.9",",,,0","","","0",",T,,0","19.21",",0","26.13",",,,0","12.29",",,,0","","","","","","","","","","","","","3014",",,,0","","","","","","","","","",""
"USW00093817","1949-06","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","237.7","0","174.6",",0","17",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","9","","","","12","","13.3",",0,06,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,26,","33.9",",0,30,+","164.7",",,,0","2332.3","0","0.0",",0","","","","","122.3",",,,0","","","0",",,,0","24.15",",0","29.45",",,,0","18.85",",,,0","","","","","","","","","","","","","2751",",,,0","","","","","","","","","",""
"USW00093817","1949-07","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","496.7","0","259.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","8","","","","10","","16.1",",0,31,","0",",,0,31,+","0",",T,0,16,","27.2",",,0,07,","34.4",",0,01,","182.8",",,,0","0.0","0","0.0",",0","","","","","81.2",",,,0","","","0",",T,,0","26.69",",0","31.49",",,,0","21.88",",,,0","","","","","","","","","","","","","1955",",,,0","","","","","","","","","",""
"USW00093817","1949-08","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","685.6","0","188.9",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","18","","","","10","","12.2",",0,21,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,09,","34.4",",0,09,","152.8","1,,,0","0.0","0","0.0",",0","","","","","96.5",",,,0","","","0",",,,0","24.43",",0","30.25",",,,0","18.61",",,,0","","","","","","","","","","","","","1466",",,,0","","","","","","","","","",""
"USW00093817","1949-09","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","721.5","0","35.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","5","","","","6","","0.6",",0,30,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,12,","30.6",",0,04,","134.1",",,,0","61.6","0","61.6",",0","","","","","59.9",",,,0","","","0",",,,0","17.48",",0","24.22",",,,0","10.73",",,,0","","","","","","","","","","","","","2394",",,,0","","","","","","","","","",""
"USW00093817","1949-10","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","750.4","0","28.9",",0","12",",0","9",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","15","","","","4","","0.0",",0,31,","0",",,0,31,+","0",",,0,31,+","38.9",",,0,04,","29.4",",0,11,","95.9",",,,0","158.0","0","96.4",",0","","","","","178.0",",,,0","","","0",",,,0","16.15",",0","21.89",",,,0","10.42",",,,0","","","","","","","","","","","","","2375",",,,0","","","","","","","","","",""
"USW00093817","1949-11","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","750.7","0","0.3",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","3","","","","2","","-6.1",",0,22,","0",",,0,30,+","0",",T,0,25,+","18.8",",,0,12,","25.0",",0,12,+","64.3","2,,,0","471.3","0","313.3",",0","","","","","24.7",",,,0","","","0",",T,,0","7.90",",0","14.02",",,,0","1.78",",,,0","","","","","","","","","","","","","4085",",,,0","","","","","","","","","",""
"USW00093817","1949-12","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","750.7","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","10","","","","1","","-9.4",",0,16,","0",",T,0,09,","8",",,0,09,","33.0",",,0,11,","20.0",",0,21,+","","","896.1","0","424.8",",0","","","","","108.6",",,,0","","","8",",,,0","4.63",",0","10.05",",,,0","-0.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-01","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","3.3","0","3.3",",0","20",",0","15",",0","7",",0","4",",0","2",",0","0",",0","20",",0","4",",0","3",",0","0",",0","17","","","","5","","-7.8",",0,04,","25",",,0,30,+","25",",,0,30,+","55.6",",,0,04,","23.3",",0,25,","","","1286.9","0","390.8",",0","","","","","343.1",",,,0","","","53",",,,0","5.83",",0","10.68",",,,0","0.99",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-02","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","3.3","0","0.0",",0","10",",0","9",",0","3",",0","0",",0","0",",0","0",",0","18",",0","1",",0","0",",0","0",",0","12","","","","2","","-11.7",",0,26,","0",",T,0,22,+","0",",T,0,22,+","41.4",",,0,08,","17.2",",0,13,+","","","1701.1","0","414.2",",0","","","","","167.6",",,,0","","","0",",T,,0","3.54",",0","8.21",",,,0","-1.14",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-03","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","3.9","0","0.6",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","14",",0","1",",0","1",",0","0",",0","10","","","","3","","-8.9",",0,02,","0",",,0,31,+","0",",T,0,29,+","76.5",",,0,27,","25.0",",0,26,","","","2097.0","0","395.9",",0","","","","","118.8",",,,0","","","0",",T,,0","5.58",",0","10.94",",,,0","0.22",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-04","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","12.0","0","8.1",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","7",",0","0",",0","6",",0","0",",0","8","","","","6","","-4.4",",0,14,","0",",T,0,05,","0",",T,0,13,+","40.6",",,0,03,","27.8",",0,24,","116.1","2,,,0","2336.8","0","239.8",",0","","","","","150.2",",,,0","","","0",",T,,0","10.61",",0","16.60",",,,0","4.62",",,,0","","","","","","","","","","","","","4217",",,,0","","","","","","","","","",""
"USW00093817","1950-05","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","78.7","0","66.7",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","6","","","","8","","7.2",",0,13,","0",",,0,31,+","0",",T,0,21,","43.7",",,0,09,","31.1",",0,24,","141.5","3,,,0","2370.1","0","33.3",",0","","","","","140.9",",,,0","","","0",",T,,0","19.41",",0","24.97",",,,0","13.85",",,,0","","","","","","","","","","","","","2801",",,,0","","","","","","","","","",""
"USW00093817","1950-06","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","216.7","0","138.0",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","4","","","","7","","9.4",",0,04,","0",",,0,30,+","0",",,0,30,+","40.1",",,0,20,","35.0",",0,26,","187.5",",,,0","2373.5","0","3.4",",0","","","","","99.6",",,,0","","","0",",,,0","22.82",",0","28.58",",,,0","17.07",",,,0","","","","","","","","","","","","","2871",",,,0","","","","","","","","","",""
"USW00093817","1950-07","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","375.4","0","158.7",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","11","","","","6","","12.8",",0,14,","0",",,0,31,+","0",",,0,31,+","79.2",",,0,31,","32.2",",0,19,+","186.7",",,,0","0.0","0","0.0",",0","","","","","182.5",",,,0","","","0",",,,0","23.45",",0","29.21",",,,0","17.70",",,,0","","","","","","","","","","","","","2616",",,,0","","","","","","","","","",""
"USW00093817","1950-08","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","498.1","0","122.7",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14","","","","6","","9.4",",0,22,+","0",",,0,31,+","0",",,0,31,+","66.3",",,0,31,","31.7",",0,27,","138.8",",,,0","3.1","0","3.1",",0","","","","","132.6",",,,0","","","0",",,,0","22.19",",0","27.58",",,,0","16.80",",,,0","","","","","","","","","","","","","1555",",,,0","","","","","","","","","",""
"USW00093817","1950-09","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","559.1","0","61.0",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","22","","","","2","","2.8",",0,25,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,08,","31.7",",0,19,","99.3",",,,0","28.8","0","25.7",",0","","","","","71.1",",,,0","","","0",",,,0","19.51",",0","24.54",",,,0","14.48",",,,0","","","","","","","","","","","","","2462",",,,0","","","","","","","","","",""
"USW00093817","1950-10","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","586.3","0","27.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","16","","","","","","2.8",",0,05,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,22,","30.0",",0,17,","95.0",",,,0","98.5","0","69.7",",0","","","","","26.7",",,,0","","","0",",,,0","16.96",",0","23.89",",,,0","10.04",",,,0","","","","","","","","","","","","","2256",",,,0","","","","","","","","","",""
"USW00093817","1950-11","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","590.5","0","4.2",",0","14",",0","10",",0","1",",0","4",",0","1",",0","2",",0","19",",0","5",",0","1",",0","0",",0","4","","","","8","","-19.4",",0,25,","51",",,0,26,+","46",",,0,23,","57.2",",,0,19,","27.8",",0,01,","","","518.9","0","420.4",",0","","","","","129.0",",,,0","","","67",",,,0","4.46",",0","9.77",",,,0","-0.85",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-12","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","590.5","0","0.0",",0","10",",0","4",",0","0",",0","4",",0","1",",0","0",",0","30",",0","12",",0","1",",0","0",",0","11","","","","1","","-13.9",",0,18,","51",",,0,12,","46",",,0,11,","21.6",",,0,06,","22.2",",0,02,","","","1134.6","0","615.7",",0","","","","","42.8",",,,0","","","89",",,,0","-1.53",",0","3.86",",,,0","-6.92",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1951-01","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","0.0","0","0.0",",0","13",",0","11",",0","1",",0","5",",0","2",",0","2",",0","22",",0","7",",0","0",",0","0",",0","14","","","","","","-21.1",",0,08,","178",",,0,07,","196",",,0,06,","56.1",",,0,14,","20.6",",0,19,","","","1677.1","0","542.5",",0","","","","","171.3",",,,0","","","314",",,,0","0.83",",0","5.73",",,,0","-4.07",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1951-02","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","0.0","0","0.0",",0","10",",0","9",",0","1",",0","7",",0","2",",0","2",",0","15",",0","7",",0","0",",0","0",",0","14","","","","2","","-30.6",",0,02,","127",",,0,02,+","58",",,0,01,","57.4",",,0,20,","20.0",",0,25,","","","2133.5","0","456.4",",0","","","","","117.8",",,,0","","","88",",,,0","2.03",",0","7.44",",,,0","-3.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1951-03","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","0.0","0","0.0",",0","17",",0","10",",0","1",",0","0",",0","1",",0","0",",0","17",",0","1",",0","1",",0","0",",0","11","","","","5","","-5.0",",0,21,","0",",T,0,14,+","74",",,0,19,","74.2",",,0,17,","23.9",",0,06,","","","2527.0","0","393.5",",0","","","","","157.9",",,,0","","","107",",,,0","5.64",",0","10.27",",,,0","1.01",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1951-04","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","21.4","0","21.4",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","0",",0","10","","","","3","","-2.2",",0,17,","0",",,0,30,+","0",",T,0,16,+","27.2",",,0,21,","31.1",",0,30,","","","2753.9","0","226.9",",0","","","","","89.2",",,,0","","","0",",T,,0","11.48",",0","17.10",",,,0","5.86",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1951-05","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","83.2","0","61.8",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","3","","","","5","","4.4",",0,12,","0",",,0,31,+","0",",T,0,04,","21.1",",,0,22,","33.3",",0,19,","205.8",",,,0","2796.4","0","42.5",",0","","","","","44.2",",,,0","","","0",",T,,0","18.96",",0","26.11",",,,0","11.81",",,,0","","","","","","","","","","","","","3997",",,,0","","","","","","","","","",""
"USW00093817","1951-06","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","235.8","0","152.6",",0","21",",0","14",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","15","","","","12","","11.1",",0,05,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,17,+","36.1",",0,02,+","151.9",",,,0","2799.2","0","2.8",",0","","","","","121.1",",,,0","","","0",",,,0","23.33",",0","28.44",",,,0","18.22",",,,0","","","","","","","","","","","","","3208",",,,0","","","","","","","","","",""
"USW00093817","1951-07","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","459.9","0","224.1",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","12","","","","8","","11.1",",0,06,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,28,","35.0",",0,23,+","187.9",",,,0","0.8","0","0.8",",0","","","","","72.0",",,,0","","","0",",,,0","25.54",",0","31.15",",,,0","19.93",",,,0","","","","","","","","","","","","","2820",",,,0","","","","","","","","","",""
"USW00093817","1951-08","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","","","659.4","0","199.5",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","9","","","","3","","12.2",",0,24,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,09,","37.8",",0,31,","195.9",",,,0","0.8","0","0.0",",0","","","","","46.1",",,,0","","","0",",,,0","24.77",",0","30.99",",,,0","18.55",",,,0","","","","","","","","","","","","","2689",",,,0","","","","","","","","","",""
