"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FP000091948","1973-08","-23.133","-134.967","89.0","MANGAREVA, FP","1","3,I","1","3,I","0","3,I","","","","","","","","","","","","","7.9","3,,I,15,","","","7.9","3,,,I","","","","","",""
"FP000091948","1973-11","-23.133","-134.967","89.0","MANGAREVA, FP","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,30,+","","","0.0","1,,,I","","","","","",""
"FP000091948","1973-12","-23.133","-134.967","89.0","MANGAREVA, FP","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","0.0","4,,,I","","","","","",""
"FP000091948","1974-01","-23.133","-134.967","89.0","MANGAREVA, FP","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","0.0","4,,,I","","","","","",""
"FP000091948","1974-02","-23.133","-134.967","89.0","MANGAREVA, FP","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,28,+","","","0.0","3,,,I","","","","","",""
"FP000091948","1974-03","-23.133","-134.967","89.0","MANGAREVA, FP","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,31,+","","","0.0","3,,,I","","","","","",""
"FP000091948","1974-05","-23.133","-134.967","89.0","MANGAREVA, FP","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,31,+","","","0.0","5,,,I","","","","","",""
"FP000091948","1974-06","-23.133","-134.967","89.0","MANGAREVA, FP","1","2,I","1","2,I","0","2,I","","","","","","","","","","","","","7.1","2,,I,27,","","","7.1","2,,,I","","","","","",""
"FP000091948","1974-08","-23.133","-134.967","89.0","MANGAREVA, FP","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,31,+","","","0.0","5,,,I","","","","","",""
"FP000091948","1974-09","-23.133","-134.967","89.0","MANGAREVA, FP","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,30,+","","","0.0","4,,,I","","","","","",""
