"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040232","1965-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","400.1","0","21.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","5.6",",0,29,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,15,","32.2",",0,25,+","130.6",",,,0","45.6","0","22.4",",0","1.3",",,,0","0",",,,0","18.29",",0","27.60",",,,0","8.98",",,,0"
"USC00040232","1965-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","400.1","0","0.0",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","","","0.0",",0,28,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,13,","26.1",",0,01,","45.6",",,,0","221.9","0","176.3",",0","80.0",",,,0","0",",,,0","12.46",",0","17.68",",,,0","7.23",",,,0"
"USC00040232","1965-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","400.1","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","-6.1",",0,21,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,29,","18.3",",0,01,","22.1",",,,0","631.0","0","409.1",",0","65.4",",,,0","0",",,,0","5.14",",0","9.25",",,,0","1.02",",,,0"
"USC00040232","1966-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","-4.4",",0,21,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,30,","18.3",",0,16,","34.4","4,,,0","985.3","0","354.3",",0","39.6",",,,0","0",",,,0","6.90",",0","12.96",",,,0","0.85",",,,0"
"USC00040232","1966-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","-3.3",",0,14,","0",",,0,28,+","0",",,0,28,+","6.9",",,0,04,","17.2",",0,28,+","50.1","3,,,0","1259.6","0","274.3",",0","27.9",",,,0","0",",,,0","8.54",",0","14.35",",,,0","2.73",",,,0"
"USC00040232","1966-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","","","-2.8",",0,04,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,10,","28.3",",0,31,","117.5",",,,0","1458.1","0","198.5",",0","6.4",",,,0","0",",,,0","11.93",",0","18.85",",,,0","5.01",",,,0"
"USC00040232","1966-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","19.2","0","19.2",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","3.3",",0,20,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,12,","31.7",",0,25,+","175.2","2,,,0","1513.4","0","55.3",",0","10.2",",,,0","0",",,,0","17.13",",0","25.65",",,,0","8.61",",,,0"
"USC00040232","1966-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","45.8","0","26.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","6.1",",0,01,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,09,","33.3",",0,19,","233.3",",,,0","1543.8","0","30.4",",0","7.9",",,,0","0",",,,0","18.21",",0","26.72",",,,0","9.71",",,,0"
"USC00040232","1966-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","171.6","0","125.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","6.7",",0,03,+","0",",,0,30,+","0",",,0,30,+","1.5",",,0,07,","41.1",",0,15,","284.1",",,,0","1557.4","0","13.6",",0","1.5",",,,0","0",",,,0","22.08",",0","30.47",",,,0","13.68",",,,0"
"USC00040232","1966-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","264.7","0","93.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","8.9",",0,15,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,31,","36.7",",0,24,+","280.7",",,,0","0.3","0","0.3",",0","5.1",",,,0","0",",,,0","21.33",",0","30.58",",,,0","12.08",",,,0"
"USC00040232","1966-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","415.9","0","151.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","9.4",",0,23,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,31,","40.0",",0,07,","261.2",",,,0","1.1","0","0.8",",0","0.8",",,,0","0",",,,0","23.18",",0","32.73",",,,0","13.64",",,,0"
"USC00040232","1966-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","508.2","0","92.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","7.8",",0,14,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,19,","38.9",",0,30,","207.2",",,,0","5.0","0","3.9",",0","2.0",",,,0","0",",,,0","21.28",",0","30.19",",,,0","12.37",",,,0"
"USC00040232","1966-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","518.8","0","10.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","3.3",",0,15,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.2",",0,11,","137.0",",,,0","61.8","0","56.8",",0","0.0",",,,0","0",",,,0","16.84",",0","25.89",",,,0","7.79",",,,0"
"USC00040232","1966-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","518.8","0","0.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","","","0.0",",0,25,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,20,","28.3",",0,02,+","42.1","4,,,0","236.1","0","174.3",",0","82.9",",,,0","0",",,,0","12.52",",0","18.55",",,,0","6.50",",,,0"
"USC00040232","1966-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","518.8","0","0.0","1,0","11",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","6","1,0","0",",0","0",",0","0",",0","","","-2.8","1,0,29,+","0",",,0,31,+","0",",,0,31,+","26.7",",,0,06,","17.2",",0,04,","27.9","5,,,0","551.9","0","315.8",",0","64.4",",,,0","0",",,,0","7.80","1,0","11.53",",,,0","4.07","1,,,0"
"USC00040232","1967-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","-3.3",",0,08,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,22,","18.3",",0,14,","27.4","3,,,0","891.9","0","340.0",",0","133.4",",,,0","0",",,,0","7.36",",0","12.69",",,,0","2.04",",,,0"
"USC00040232","1967-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","-1.7",",0,22,+","0",",,0,28,+","0",",,0,28,+","6.4",",,0,25,","20.0",",0,14,","42.8","2,,,0","1167.7","0","275.8",",0","7.6",",,,0","0",",,,0","8.48",",0","14.35",",,,0","2.62",",,,0"
"USC00040232","1967-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","","","0.0",",0,06,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,16,","21.1",",0,09,+","80.1","1,,,0","1397.3","0","229.6",",0","88.7",",,,0","0",",,,0","10.93",",0","16.96",",,,0","4.90",",,,0"
"USC00040232","1967-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","14",",0","11",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","-1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,22,","20.6",",0,13,","79.6","1,,,0","1656.4","0","259.1",",0","66.5",",,,0","0",",,,0","9.70",",0","15.20",",,,0","4.19",",,,0"
"USC00040232","1967-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","37.7","0","37.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","","","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,10,","35.6",",0,22,","211.5",",,,0","1720.5","0","64.1",",0","1.5",",,,0","0",",,,0","17.48",",0","26.52",",,,0","8.45",",,,0"
"USC00040232","1967-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","95.3","0","57.6",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","","","7.8",",0,13,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,03,","36.1",",0,29,","210.6",",,,0","1748.9","0","28.4",",0","15.5",",,,0","0",",,,0","19.31",",0","27.02",",,,0","11.59",",,,0"
"USC00040232","1967-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","258.7","0","163.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","10.0",",0,18,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,28,","38.3",",0,12,","283.9",",,,0","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","23.60",",0","33.60",",,,0","13.61",",,,0"
"USC00040232","1967-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","437.9","0","179.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","11.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.0",",0,15,","257.0",",,,0","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.11",",0","34.03",",,,0","14.20",",,,0"
"USC00040232","1967-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","559.6","0","121.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","10.6",",0,01,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,18,","35.6",",0,21,","201.1",",,,0","0.0","0","0.0",",0","0.3",",,,0","0",",,,0","22.39",",0","31.24",",,,0","13.54",",,,0"
"USC00040232","1967-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","575.9","0","16.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","5.6",",0,30,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,03,","31.1",",0,13,+","129.7",",,,0","31.2","0","31.2",",0","3.1",",,,0","0",",,,0","17.85",",0","26.94",",,,0","8.76",",,,0"
"USC00040232","1967-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","577.2","0","1.3",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","0.0",",0,27,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,30,","29.4",",0,02,","40.5","5,,,0","176.7","0","145.5",",0","19.3",",,,0","0",",,,0","13.53",",0","20.35",",,,0","6.70",",,,0"
"USC00040232","1967-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","577.2","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","1",",0","0",",0","","","-5.6",",0,16,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,04,","21.7",",0,29,","44.4","2,,,0","539.8","0","363.1",",0","21.6",",,,0","0",",,,0","6.62",",0","13.15",",,,0","0.09",",,,0"
"USC00040232","1968-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","-5.6",",0,03,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,30,","20.0",",0,23,","26.2",",,,0","937.9","0","398.1",",0","86.4",",,,0","0",",,,0","5.49",",0","11.31",",,,0","-0.33",",,,0"
"USC00040232","1968-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","","","0.0",",0,01,","0",",,0,29,+","0",",,0,29,+","8.1",",,0,16,","23.3",",0,24,","40.3",",,,0","1132.3","0","194.4",",0","31.8",",,,0","0",",,,0","11.63",",0","17.06",",,,0","6.21",",,,0"
"USC00040232","1968-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","1.7",",0,12,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,08,","28.3",",0,30,","103.1",",,,0","1303.3","0","171.0",",0","36.6",",,,0","0",",,,0","12.82",",0","20.00",",,,0","5.64",",,,0"
"USC00040232","1968-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","13.1","0","13.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","5.6",",0,23,+","0",",,0,30,+","0",",,0,30,+","9.7",",,0,02,","31.1",",0,30,","200.8",",,,0","1380.4","0","77.1",",0","9.7",",,,0","0",",,,0","16.20",",0","23.89",",,,0","8.51",",,,0"
"USC00040232","1968-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","43.5","0","30.4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","4.4",",0,15,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,14,","33.3",",0,28,","225.5","2,,,0","1434.8","0","54.4",",0","2.5",",,,0","0",",,,0","17.56",",0","25.32",",,,0","9.80",",,,0"
"USC00040232","1968-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","175.1","0","131.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","7.2",",0,13,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","38.3",",0,23,","312.5",",,,0","1439.0","0","4.2",",0","0.0",",,,0","0",",,,0","22.58",",0","31.53",",,,0","13.63",",,,0"
"USC00040232","1968-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","322.3","0","147.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","9.4",",0,25,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.9",",0,06,","291.8",",,,0","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.08",",0","33.17",",,,0","12.99",",,,0"
"USC00040232","1968-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","417.0","0","94.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","10.0",",0,05,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,22,","38.3",",0,31,","230.6",",,,0","3.8","0","3.8",",0","11.4",",,,0","0",",,,0","21.26",",0","29.73",",,,0","12.80",",,,0"
"USC00040232","1968-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","500.8","0","83.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","8.3",",0,24,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","36.1",",0,28,","209.8",",,,0","4.0","0","0.2",",0","0.0",",,,0","0",",,,0","21.12",",0","30.28",",,,0","11.96",",,,0"
"USC00040232","1968-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","501.9","0","1.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","4.4",",0,14,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,14,","29.4",",0,27,","106.6","2,,,0","79.4","0","75.4",",0","3.3",",,,0","0",",,,0","15.94",",0","24.43",",,,0","7.45",",,,0"
"USC00040232","1968-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","501.9","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","","","-0.6",",0,27,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,03,","21.1",",0,11,+","43.7",",,,0","292.2","0","212.8",",0","55.0",",,,0","0",",,,0","11.24",",0","16.07",",,,0","6.41",",,,0"
"USC00040232","1968-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","501.9","0","0.0",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","-4.4",",0,22,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,14,","17.2",",0,10,","29.2","2,,,0","658.1","0","365.9",",0","61.4",",,,0","0",",,,0","6.53",",0","11.67",",,,0","1.39",",,,0"
"USC00040232","1969-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","16",",0","13",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","-4.4",",0,10,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,19,","18.3",",0,26,","30.0","1,,,0","1021.4","0","363.3",",0","160.4",",,,0","0",",,,0","6.61",",0","10.47",",,,0","2.75",",,,0"
"USC00040232","1969-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","16",",0","11",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","-0.6",",0,03,","0",",,0,28,+","0",",,0,28,+","27.4",",,0,06,","18.3",",0,11,","36.0",",,,0","1304.6","0","283.2",",0","119.7",",,,0","0",",,,0","8.22",",0","12.58",",,,0","3.86",",,,0"
"USC00040232","1969-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","0.0",",0,15,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,01,","27.2",",0,29,","114.9",",,,0","1507.0","0","202.4",",0","28.9",",,,0","0",",,,0","11.80",",0","18.69",",,,0","4.92",",,,0"
"USC00040232","1969-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","2.2",",0,07,+","0",",,0,30,+","0",",,0,30,+","8.6",",,0,06,","27.2",",0,29,+","162.9",",,,0","1633.4","0","126.4",",0","17.3",",,,0","0",",,,0","14.12",",0","21.46",",,,0","6.78",",,,0"
"USC00040232","1969-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","45.9","0","45.9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,04,","35.6",",0,30,","255.8",",,,0","1665.1","0","31.7",",0","0.3",",,,0","0",",,,0","18.79",",0","26.79",",,,0","10.79",",,,0"
"USC00040232","1969-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","97.7","0","51.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","","","10.6",",0,12,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,17,","35.6",",0,01,","253.2",",,,0","1673.2","0","8.1",",0","0.0",",T,,0","0",",,,0","19.79",",0","26.86",",,,0","12.72",",,,0"
"USC00040232","1969-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","236.2","0","138.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","8.9",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.9",",0,18,","291.6",",,,0","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.80",",0","32.83",",,,0","12.77",",,,0"
"USC00040232","1969-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","394.8","0","158.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","10.0",",0,28,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.9",",0,04,+","267.9",",,,0","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.45",",0","34.29",",,,0","12.61",",,,0"
"USC00040232","1969-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","503.5","0","108.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","7.8",",0,17,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,07,","38.3",",0,02,","202.6",",,,0","4.7","0","4.7",",0","0.0",",T,,0","0",",,,0","21.80",",0","31.38",",,,0","12.22",",,,0"
"USC00040232","1969-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","513.8","0","10.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","2.8",",0,05,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,16,","31.7",",0,02,","128.9",",,,0","94.1","0","89.4",",0","31.8",",,,0","0",",,,0","15.78",",0","23.15",",,,0","8.41",",,,0"
"USC00040232","1969-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","513.8","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","","","-2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,05,","26.7",",0,03,+","44.2",",,,0","289.9","0","195.8",",0","13.1",",,,0","0",",,,0","11.81",",0","19.85",",,,0","3.76",",,,0"
"USC00040232","1969-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","513.8","0","0.0",",0","16",",0","5",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","","","-2.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","45.5",",,0,20,","18.9",",0,21,","35.9",",,,0","572.3","0","282.4",",0","72.7",",,,0","0",",,,0","9.22",",0","14.34",",,,0","4.11",",,,0"
"USC00040232","1970-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","17",",0","10",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","-3.9",",0,03,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,21,","19.4",",0,23,+","29.1","3,,,0","845.4","0","273.1",",0","119.7",",,,0","0",",,,0","9.52",",0","14.23",",,,0","4.82",",,,0"
"USC00040232","1970-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","1",",0","0",",0","","","0.0",",0,23,","0",",,0,28,+","0",",,0,28,+","3.3",",,0,28,+","21.7",",0,27,","51.9",",,,0","1051.7","0","206.3",",0","11.5",",,,0","0",",,,0","10.96",",0","17.33",",,,0","4.60",",,,0"
"USC00040232","1970-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","1.7","0","1.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","1.1",",0,21,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,05,","26.7",",0,26,+","131.7",",,,0","1196.4","0","144.7",",0","32.2",",,,0","0",",,,0","13.72",",0","20.22",",,,0","7.22",",,,0"
"USC00040232","1970-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","2.0","0","0.3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","1.1",",0,28,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,28,+","26.7",",0,06,+","204.9",",,,0","1339.5","0","143.1",",0","10.1",",,,0","0",",,,0","13.57",",0","21.24",",,,0","5.90",",,,0"
"USC00040232","1970-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","64.6","0","62.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","","","6.7",",0,07,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,13,","36.7",",0,17,","251.8",",,,0","1369.5","0","30.0",",0","0.0",",T,,0","0",",,,0","19.38",",0","27.53",",,,0","11.24",",,,0"
