"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093120","1945-04","33.61667","-116.16667","-36.0","THERMAL NAF, CA US","111.9","2,X","","","","","","","","","0","1,X","1","1,X","0","2,X","26","2,X","12","2,X","-0.6","1,X,04,","","","","","39.4","2,X,29,","","","28.6","2,X","","","","","21.41","2,X","30.27","2,,,X","12.55","1,,,X"
"USW00093120","1945-05","33.61667","-116.16667","-36.0","THERMAL NAF, CA US","253.7","1,X","","","","","","","","","0","1,X","0","1,X","0",",X","31",",X","28",",X","13.3","1,X,17,","","","","","39.4",",X,04,","","","0.0",",X","","","","","26.83","1,X","34.58",",,,X","19.08","1,,,X"
"USW00093120","1945-06","33.61667","-116.16667","-36.0","THERMAL NAF, CA US","343.3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","30",",X","17.8",",X,07,+","0",",,X,30,+","0.0",",,X,30,+","47.8",",X,19,","","","0.0",",X","0.0",",,,X","0",",,,X","29.78",",X","38.45",",,,X","21.10",",,,X"
"USW00093120","1945-07","33.61667","-116.16667","-36.0","THERMAL NAF, CA US","477.3","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","30","1,X","30","1,X","22.2","1,X,04,","0","1,,X,31,+","0.0","1,T,X,08,","47.8","1,X,21,","0.0","","0.0","1,X","0.0","1,T,,X","0","1,,,X","34.24","1,X","41.70","1,,,X","26.79","1,,,X"
