"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MZ000067215","1977-12","-12.983","40.533","50.0","PEMBA, MZ","","","9","4,I","7","4,I","3","4,I","","","","","","","","","","","","","53.1","4,,I,23,","","","","","145.3","4,,,I","","","","","",""
"MZ000067215","1978-09","-12.983","40.533","50.0","PEMBA, MZ","","","1","5,I","1","5,I","0","5,I","","","","","0","5,I","25","5,I","0","5,I","","","6.1","5,,I,05,","30.0","5,I,27,+","","","6.1","5,,,I","","","28.56","5,,,I","",""
"MZ000067215","1979-05","-12.983","40.533","50.0","PEMBA, MZ","165.0","4,I","7",",I","3",",I","0",",I","0","1,I","0","1,I","0","4,I","27","4,I","0","4,I","18.0","1,I,17,+","23.1",",,I,07,","31.0","4,I,06,","0.0","4,I","49.2",",,,I","24.45","4,I","29.00","4,,,I","19.90","1,,,I"
"MZ000067215","1979-06","-12.983","40.533","50.0","PEMBA, MZ","","","0","4,I","0","4,I","0","4,I","0","4,I","0","4,I","","","","","","","16.0","4,I,25,+","0.0","4,,I,30,+","","","","","0.0","4,,,I","","","","","18.15","4,,,I"
"MZ000067215","1979-07","-12.983","40.533","50.0","PEMBA, MZ","","","","","","","","","0","5,I","0","5,I","","","","","","","15.0","5,I,27,","","","","","","","","","","","","","17.46","5,,,I"
"MZ000067215","1979-08","-12.983","40.533","50.0","PEMBA, MZ","","","1","2,I","0","2,I","0","2,I","0","3,I","0","3,I","0","3,I","28","3,I","0","3,I","17.0","3,I,19,+","1.0","2,,I,02,","30.0","3,I,31,","","","1.0","2,,,I","22.98","6,I","27.46","3,,,I","18.50","3,,,I"
"MZ000067215","1979-09","-12.983","40.533","50.0","PEMBA, MZ","","","","","","","","","","","","","0","5,I","25","5,I","0","5,I","","","","","30.0","5,I,29,+","","","","","","","28.16","5,,,I","",""
"MZ000067215","1979-10","-12.983","40.533","50.0","PEMBA, MZ","","","1","2,I","0","2,I","0","2,I","0","2,I","0","2,I","0","5,I","26","5,I","0","5,I","20.0","2,I,25,+","0.5","2,,I,05,","30.0","5,I,29,+","","","0.5","2,,,I","25.41","6,I","29.19","5,,,I","21.62","2,,,I"
"MZ000067215","1979-12","-12.983","40.533","50.0","PEMBA, MZ","","","8","5,I","3","5,I","0","5,I","","","","","","","","","","","","","10.9","5,,I,15,","","","","","29.1","5,,,I","","","","","",""
"MZ000067215","1980-02","-12.983","40.533","50.0","PEMBA, MZ","","","4","1,I","3","1,I","1","1,I","0","1,I","0","1,I","0","5,I","24","5,I","2","5,I","20.0","1,I,01,","39.9","1,,I,28,","34.0","5,I,15,","","","64.0","1,,,I","27.29","6,I","31.50","5,,,I","23.07","1,,,I"
