"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00411968","2008-07","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","284.6","3,0","0",",0","0",",0","0",",0","0","1,0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","24","3,0","18.9","3,0,01,","0","1,,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.3","3,0,29,+","249.7","3,,,0","0.0","0","0.0","3,0","0.0",",,,0","0",",,,0","28.50","3,0","34.35","3,,,0","22.65","3,,,0","2878","3,,,0"
"USC00411968","2008-08","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","237.9","4,0","10",",0","6",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","16","4,0","18.3","4,0,16,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,21,","40.6","4,0,07,","","","0.0","0","0.0","4,0","138.4",",,,0","0",",,,0","27.14","4,0","32.31","4,,,0","21.98","4,,,0","2265","5,,,0"
"USC00411968","2008-09","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","121.3","1,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","3",",0","10.0","1,0,16,","0",",,0,30,+","0",",,0,30,+","55.9",",,0,03,","32.8",",0,01,","120.3","1,,,0","1.1","0","1.1",",0","120.2",",,,0","0",",,,0","22.51","1,0","28.03",",,,0","16.99","1,,,0","2036","1,,,0"
"USC00411968","2008-10","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","39.0","4,0","4",",0","2",",0","1",",0","0",",0","0",",0","0","2,0","2","2,0","0","4,0","24","4,0","0","4,0","-2.2","2,0,28,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,07,","28.9","4,0,04,+","106.4","3,,,0","44.9","0","43.8","4,0","78.3",",,,0","0",",,,0","18.05","4,0","25.21","4,,,0","10.89","2,,,0","2490","2,,,0"
"USC00411968","2008-11","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","6",",0","4",",0","1",",0","","","0","1,0","","","","","0","5,0","12","5,0","0","5,0","","","","","0","1,,0,30,+","34.8",",,0,11,","27.8","5,0,03,","","","","","","","65.0",",,,0","0","1,,,0","","","20.80","5,,,0","","","",""
"USC00411968","2008-12","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","15.2",",,0,28,","","","","","","","","","30.2",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-01","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","3",",0","3",",0","1",",0","0","3,0","0",",0","","","","","","","","","","","","","0","3,,0,31,+","0",",,0,31,+","31.2",",,0,06,","","","","","","","","","48.5",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-02","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","14.7",",,0,11,","","","","","","","","","24.7",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-03","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","7",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.2",",,0,12,","","","","","","","","","123.4",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-04","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","4",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","97.3",",,0,30,","","","","","","","","","181.2",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-05","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","13",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","56.1",",,0,03,","","","","","","","","","161.8",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-06","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","4",",0","2",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","17.8",",,0,11,","","","","","","","","","22.6",",,,0","0",",,,0","","","","","","","",""
"USC00411968","2009-07","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","","","9",",0","8",",0","6",",0","","","0","1,0","","","","","","","","","","","","","","","0","1,,0,31,+","51.6",",,0,28,","","","","","","","","","226.5",",,,0","0","1,,,0","","","","","","","",""
"USC00411968","2009-08","33.3191","-95.6038","141.1","COOPER DAM, TX US","","","252.6","2,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","19","2,0","17.2","2,0,31,+","0",",,0,31,+","0",",,0,31,+","59.2",",,0,02,","34.4","2,0,18,+","181.7","3,,,0","","","0.0","2,0","94.8",",,,0","0",",,,0","27.04","2,0","32.55","2,,,0","21.53","2,,,0","2106","3,,,0"
