"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PAM00086011","1988-03","-19.533","-59.367","150.0","ADRIAN JARA, PA","","","","","","","0","4,S","0","4,S","18.8","4,S,18,","","","","","21.36","4,,,S"
"PAM00086011","1990-02","-19.533","-59.367","150.0","ADRIAN JARA, PA","","","","","","","0","5,S","0","5,S","19.0","5,S,27,+","","","","","20.40","5,,,S"
"PAM00086011","1990-03","-19.533","-59.367","150.0","ADRIAN JARA, PA","","","","","","","0","2,S","0","2,S","13.0","2,S,27,","","","","","19.10","2,,,S"
"PAM00086011","1992-06","-19.533","-59.367","150.0","ADRIAN JARA, PA","6","5,S","5","5,S","1","5,S","","","","","","","35.1","5,,S,28,","58.4","5,,,S","",""
"PAM00086011","1993-02","-19.533","-59.367","150.0","ADRIAN JARA, PA","6","5,S","3","5,S","1","5,S","","","","","","","64.0","5,,S,21,","98.3","5,,,S","",""
"PAM00086011","1993-12","-19.533","-59.367","150.0","ADRIAN JARA, PA","9","2,S","7","2,S","2","2,S","","","","","","","42.9","2,,S,30,","141.7","2,,,S","",""
"PAM00086011","1994-01","-19.533","-59.367","150.0","ADRIAN JARA, PA","4","4,S","4","4,S","1","4,S","","","","","","","50.0","4,,S,30,","92.7","4,,,S","",""
"PAM00086011","1994-04","-19.533","-59.367","150.0","ADRIAN JARA, PA","3","1,S","2","1,S","0","1,S","","","","","","","13.0","1,,S,23,","24.9","1,,,S","",""
"PAM00086011","1994-07","-19.533","-59.367","150.0","ADRIAN JARA, PA","1","5,S","0","5,S","0","5,S","","","","","","","2.0","5,,S,07,","2.0","5,,,S","",""
"PAM00086011","1994-09","-19.533","-59.367","150.0","ADRIAN JARA, PA","3","2,S","2","2,S","1","2,S","","","","","","","53.1","2,,S,27,","64.0","2,,,S","",""
"PAM00086011","1994-10","-19.533","-59.367","150.0","ADRIAN JARA, PA","11","1,S","9","1,S","5","1,S","","","","","","","177.0","1,,S,27,","373.6","1,,,S","",""
"PAM00086011","1994-12","-19.533","-59.367","150.0","ADRIAN JARA, PA","8","2,S","6","2,S","1","2,S","","","","","","","31.0","2,,S,11,","60.6","2,,,S","",""
"PAM00086011","1995-01","-19.533","-59.367","150.0","ADRIAN JARA, PA","8",",S","8",",S","2",",S","","","","","","","49.0",",,S,03,","147.0",",,,S","",""
"PAM00086011","1995-02","-19.533","-59.367","150.0","ADRIAN JARA, PA","13","4,S","10","4,S","1","4,S","","","","","","","96.0","4,,S,10,","190.5","4,,,S","",""
"PAM00086011","1995-03","-19.533","-59.367","150.0","ADRIAN JARA, PA","9","3,S","8","3,S","1","3,S","","","","","","","35.1","3,,S,30,","111.5","3,,,S","",""
"PAM00086011","1995-04","-19.533","-59.367","150.0","ADRIAN JARA, PA","6","3,S","5","3,S","0","3,S","","","","","","","24.9","3,,S,01,","51.1","3,,,S","",""
"PAM00086011","1995-05","-19.533","-59.367","150.0","ADRIAN JARA, PA","5","2,S","4","2,S","1","2,S","","","","","","","43.9","2,,S,02,","73.8","2,,,S","",""
"PAM00086011","1995-06","-19.533","-59.367","150.0","ADRIAN JARA, PA","0","2,S","0","2,S","0","2,S","","","","","","","0.0","2,,S,30,+","0.0","2,,,S","",""
"PAM00086011","1995-07","-19.533","-59.367","150.0","ADRIAN JARA, PA","2","5,S","1","5,S","0","5,S","0","5,S","0","5,S","2.4","5,S,21,","10.9","5,,S,04,","11.2","5,,,S","15.62","5,,,S"
"PAM00086011","1995-08","-19.533","-59.367","150.0","ADRIAN JARA, PA","1",",S","1",",S","0",",S","0","5,S","0","5,S","8.2","5,S,20,","4.1",",,S,04,","4.1",",,,S","16.50","5,,,S"
"PAM00086011","1995-09","-19.533","-59.367","150.0","ADRIAN JARA, PA","2","2,S","0","2,S","0","2,S","","","","","","","2.0","2,,S,12,","3.0","2,,,S","",""
"PAM00086011","1995-10","-19.533","-59.367","150.0","ADRIAN JARA, PA","8",",S","5",",S","0",",S","","","","","","","15.0",",,S,18,","43.2",",,,S","",""
"PAM00086011","1995-11","-19.533","-59.367","150.0","ADRIAN JARA, PA","6","2,S","5","2,S","2","2,S","","","","","","","75.9","2,,S,18,","154.9","2,,,S","",""
"PAM00086011","1996-01","-19.533","-59.367","150.0","ADRIAN JARA, PA","7","5,S","5","5,S","1","5,S","","","","","","","31.0","5,,S,16,","81.2","5,,,S","",""
