"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00096625","1937-06","34.566667","-84.716667","224.0","OAKMAN, GA US","10",",6","8",",6","2",",6","","","","","","","34.5",",,6,17,","100.6",",,,6","",""
"USC00096625","1937-07","34.566667","-84.716667","224.0","OAKMAN, GA US","8",",6","8",",6","1",",6","","","","","","","26.7",",,6,29,","90.3",",,,6","",""
"USC00096625","1937-09","34.566667","-84.716667","224.0","OAKMAN, GA US","3",",6","3",",6","0",",6","","","","","","","17.3",",,6,09,","33.1",",,,6","",""
"USC00096625","1937-10","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","8",",6","3",",6","","","","","","","31.5",",,6,19,","111.5",",,,6","",""
"USC00096625","1937-11","34.566667","-84.716667","224.0","OAKMAN, GA US","5",",6","5",",6","0",",6","","","","","","","16.5",",,6,26,","40.5",",,,6","",""
"USC00096625","1937-12","34.566667","-84.716667","224.0","OAKMAN, GA US","8",",6","8",",6","0",",6","1",",6","","","38",",,6,09,","20.3",",,6,23,","65.7",",,,6","38",",,,6"
"USC00096625","1938-01","34.566667","-84.716667","224.0","OAKMAN, GA US","8",",6","8",",6","0",",6","","","","","","","17.0",",,6,31,","75.7",",,,6","",""
"USC00096625","1938-02","34.566667","-84.716667","224.0","OAKMAN, GA US","4",",6","3",",6","0",",6","","","","","","","17.8",",,6,23,","38.4",",,,6","",""
"USC00096625","1938-03","34.566667","-84.716667","224.0","OAKMAN, GA US","10",",6","10",",6","3",",6","","","","","","","65.8",",,6,16,","227.3",",,,6","",""
"USC00096625","1938-04","34.566667","-84.716667","224.0","OAKMAN, GA US","10",",6","9",",6","3",",6","","","","","","","97.5",",,6,08,","249.5",",,,6","",""
"USC00096625","1938-05","34.566667","-84.716667","224.0","OAKMAN, GA US","4",",6","4",",6","1",",6","","","","","","","25.7",",,6,24,","84.1",",,,6","",""
"USC00096625","1938-06","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","9",",6","4",",6","","","","","","","80.8",",,6,18,","217.1",",,,6","",""
"USC00096625","1938-07","34.566667","-84.716667","224.0","OAKMAN, GA US","13",",6","12",",6","5",",6","","","","","","","59.9",",,6,21,","255.7",",,,6","",""
"USC00096625","1938-08","34.566667","-84.716667","224.0","OAKMAN, GA US","7",",6","5",",6","1",",6","","","","","","","36.8",",,6,02,","64.7",",,,6","",""
"USC00096625","1938-09","34.566667","-84.716667","224.0","OAKMAN, GA US","2",",6","2",",6","0",",6","","","","","","","7.6",",,6,01,","10.4",",,,6","",""
"USC00096625","1938-10","34.566667","-84.716667","224.0","OAKMAN, GA US","0",",6","0",",6","0",",6","","","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00096625","1938-11","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","7",",6","3",",6","0",",6","","","0",",T,6,25,","62.0",",,6,05,","160.6",",,,6","0",",T,,6"
"USC00096625","1938-12","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","5",",6","0",",6","","","","","","","17.8",",,6,27,","54.9",",,,6","",""
"USC00096625","1939-01","34.566667","-84.716667","224.0","OAKMAN, GA US","","","","","","","0",",6","","","0",",,6,31,+","","","","","0",",,,6"
"USC00096625","1939-02","34.566667","-84.716667","224.0","OAKMAN, GA US","13",",6","13",",6","5",",6","","","","","","","43.2",",,6,07,","275.9",",,,6","",""
"USC00096625","1939-03","34.566667","-84.716667","224.0","OAKMAN, GA US","11",",6","8",",6","2",",6","","","","","","","35.6",",,6,30,","121.9",",,,6","",""
"USC00096625","1939-04","34.566667","-84.716667","224.0","OAKMAN, GA US","13",",6","10",",6","0",",6","","","","","","","24.1",",,6,12,","100.3",",,,6","",""
"USC00096625","1939-05","34.566667","-84.716667","224.0","OAKMAN, GA US","7",",6","4",",6","2",",6","","","","","","","30.7",",,6,28,+","82.1",",,,6","",""
"USC00096625","1939-06","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","7",",6","1",",6","","","","","","","40.4",",,6,18,","95.1",",,,6","",""
"USC00096625","1939-07","34.566667","-84.716667","224.0","OAKMAN, GA US","11",",6","10",",6","1",",6","","","","","","","28.2",",,6,30,","114.1",",,,6","",""
"USC00096625","1939-08","34.566667","-84.716667","224.0","OAKMAN, GA US","13",",6","11",",6","1",",6","","","","","","","33.5",",,6,24,","121.7",",,,6","",""
"USC00096625","1939-09","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","4",",6","0",",6","","","","","","","19.1",",,6,05,","54.8",",,,6","",""
"USC00096625","1939-10","34.566667","-84.716667","224.0","OAKMAN, GA US","2",",6","2",",6","0",",6","","","","","","","7.1",",,6,27,","11.4",",,,6","",""
"USC00096625","1939-11","34.566667","-84.716667","224.0","OAKMAN, GA US","5",",6","3",",6","0",",6","","","1","","","","6.1",",,6,21,","17.1",",,,6","",""
"USC00096625","1940-01","34.566667","-84.716667","224.0","OAKMAN, GA US","10","1,6","7","1,6","0","1,6","3",",6","","","155",",,6,24,","22.6","1,,6,14,","84.7","1,,,6","271",",,,6"
"USC00096625","1940-02","34.566667","-84.716667","224.0","OAKMAN, GA US","11",",6","11",",6","1",",6","0",",6","","","0",",T,6,22,+","25.9",",,6,10,","117.8",",,,6","0",",T,,6"
"USC00096625","1940-03","34.566667","-84.716667","224.0","OAKMAN, GA US","14",",6","11",",6","1",",6","0",",6","","","0",",T,6,25,+","35.8",",,6,13,","146.9",",,,6","0",",T,,6"
"USC00096625","1940-04","34.566667","-84.716667","224.0","OAKMAN, GA US","8",",6","6",",6","0",",6","","","","","","","24.6",",,6,19,","59.6",",,,6","",""
"USC00096625","1940-05","34.566667","-84.716667","224.0","OAKMAN, GA US","8",",6","5",",6","0",",6","","","","","","","14.7",",,6,01,","42.5",",,,6","",""
"USC00096625","1940-06","34.566667","-84.716667","224.0","OAKMAN, GA US","11",",6","10",",6","4",",6","","","","","","","32.0",",,6,16,","166.6",",,,6","",""
"USC00096625","1940-07","34.566667","-84.716667","224.0","OAKMAN, GA US","15",",6","11",",6","2",",6","","","2","","","","37.1",",,6,13,","153.4",",,,6","",""
"USC00096625","1940-08","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","9",",6","2",",6","","","1","","","","59.7",",,6,13,","131.0",",,,6","",""
"USC00096625","1940-09","34.566667","-84.716667","224.0","OAKMAN, GA US","2",",6","1",",6","0",",6","","","","","","","8.1",",,6,25,","8.9",",,,6","",""
"USC00096625","1940-10","34.566667","-84.716667","224.0","OAKMAN, GA US","3",",6","3",",6","0",",6","","","2","","","","17.8",",,6,30,","37.1",",,,6","",""
"USC00096625","1940-11","34.566667","-84.716667","224.0","OAKMAN, GA US","10",",6","8",",6","0",",6","","","","","","","16.0",",,6,11,","67.9",",,,6","",""
"USC00096625","1940-12","34.566667","-84.716667","224.0","OAKMAN, GA US","11",",6","9",",6","1",",6","","","1","","","","29.7",",,6,29,","116.6",",,,6","",""
"USC00096625","1941-01","34.566667","-84.716667","224.0","OAKMAN, GA US","8",",6","6",",6","0",",6","","","1","","","","22.4",",,6,02,","64.7",",,,6","",""
"USC00096625","1941-02","34.566667","-84.716667","224.0","OAKMAN, GA US","","","","","","","0",",6","","","5",",,6,28,","","","","","5",",,,6"
"USC00096625","1941-03","34.566667","-84.716667","224.0","OAKMAN, GA US","10",",6","8",",6","0",",6","0",",6","","","0",",T,6,14,","20.3",",,6,07,","100.5",",,,6","0",",T,,6"
"USC00096625","1941-04","34.566667","-84.716667","224.0","OAKMAN, GA US","7",",6","6",",6","0",",6","","","2","","","","10.9",",,6,24,","44.7",",,,6","",""
"USC00096625","1941-05","34.566667","-84.716667","224.0","OAKMAN, GA US","4",",6","3",",6","0",",6","","","","","","","10.4",",,6,08,","16.9",",,,6","",""
"USC00096625","1941-06","34.566667","-84.716667","224.0","OAKMAN, GA US","16",",6","14",",6","1",",6","","","","","","","31.5",",,6,23,","154.1",",,,6","",""
"USC00096625","1941-07","34.566667","-84.716667","224.0","OAKMAN, GA US","","","","","","","","","2","","","","","","","","",""
"USC00096625","1941-08","34.566667","-84.716667","224.0","OAKMAN, GA US","9",",6","8",",6","1",",6","","","5","","","","31.8",",,6,25,","95.3",",,,6","",""
"USC00096625","1941-09","34.566667","-84.716667","224.0","OAKMAN, GA US","2",",6","2",",6","0",",6","","","","","","","3.0",",,6,03,","5.8",",,,6","",""
"USC00096625","1941-10","34.566667","-84.716667","224.0","OAKMAN, GA US","","","","","","","","","1","","","","","","","","",""
