"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030679","1936-02","53.1","119.217","384.0","GORBICA, RS","2","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","4.5","1,,I,13,","","","6.5","1,,,I","","","","","",""
"RSM00030679","1936-03","53.1","119.217","384.0","GORBICA, RS","1","3,I","0","3,I","0","3,I","","","","","","","","","","","","","","","","","1.0","3,,I,22,","","","1.0","3,,,I","","","","","",""
"RSM00030679","1936-04","53.1","119.217","384.0","GORBICA, RS","3","2,I","1","2,I","0","2,I","","","","","","","","","","","","","","","","","3.5","2,,I,19,","","","6.3","2,,,I","","","","","",""
"RSM00030679","1936-05","53.1","119.217","384.0","GORBICA, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","7.9",",,I,11,","","","40.0",",,,I","","","","","",""
"RSM00030679","1936-06","53.1","119.217","384.0","GORBICA, RS","19",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","28.3",",,I,23,","","","82.2",",,,I","","","","","",""
"RSM00030679","1936-07","53.1","119.217","384.0","GORBICA, RS","10","2,I","5","2,I","2","2,I","","","","","","","","","","","","","","","","","79.7","2,,I,21,","","","141.1","2,,,I","","","","","",""
"RSM00030679","1936-09","53.1","119.217","384.0","GORBICA, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","12.5",",,I,03,","","","31.0",",,,I","","","","","",""
"RSM00030679","1936-10","53.1","119.217","384.0","GORBICA, RS","5","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","7.6","1,,I,04,","","","22.9","1,,,I","","","","","",""
"RSM00030679","1936-11","53.1","119.217","384.0","GORBICA, RS","7","3,I","2","3,I","0","3,I","","","","","","","","","","","","","","","","","3.1","3,,I,09,","","","10.0","3,,,I","","","","","",""
"RSM00030679","1936-12","53.1","119.217","384.0","GORBICA, RS","2","2,I","0","2,I","0","2,I","","","","","","","","","","","","","","","","","0.7","2,,I,08,","","","1.0","2,,,I","","","","","",""
"RSM00030679","1937-01","53.1","119.217","384.0","GORBICA, RS","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","","","","","0.1","2,,I,16,","","","0.1","2,,,I","","","","","",""
"RSM00030679","1937-02","53.1","119.217","384.0","GORBICA, RS","4","3,I","1","3,I","0","3,I","","","","","","","","","","","","","","","","","2.5","3,,I,04,","","","5.6","3,,,I","","","","","",""
"RSM00030679","1937-03","53.1","119.217","384.0","GORBICA, RS","1","3,I","0","3,I","0","3,I","","","","","","","","","","","","","","","","","2.0","3,,I,01,","","","2.0","3,,,I","","","","","",""
"RSM00030679","1937-04","53.1","119.217","384.0","GORBICA, RS","7",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","7.4",",,I,09,","","","24.7",",,,I","","","","","",""
"RSM00030679","1937-05","53.1","119.217","384.0","GORBICA, RS","5","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","11.3","1,,I,15,","","","24.8","1,,,I","","","","","",""
"RSM00030679","1937-06","53.1","119.217","384.0","GORBICA, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","20.8",",,I,03,","","","73.9",",,,I","","","","","",""
"RSM00030679","1937-07","53.1","119.217","384.0","GORBICA, RS","15",",I","10",",I","2",",I","","","","","","","","","","","","","","","","","32.1",",,I,04,","","","122.1",",,,I","","","","","",""
"RSM00030679","1937-08","53.1","119.217","384.0","GORBICA, RS","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","22.0",",,I,01,","","","85.2",",,,I","","","","","",""
"RSM00030679","1937-09","53.1","119.217","384.0","GORBICA, RS","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.2",",,I,01,","","","19.0",",,,I","","","","","",""
"RSM00030679","1937-10","53.1","119.217","384.0","GORBICA, RS","3",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,11,","","","10.2",",,,I","","","","","",""
"RSM00030679","1937-11","53.1","119.217","384.0","GORBICA, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.1",",,I,27,","","","4.5",",,,I","","","","","",""
"RSM00030679","1937-12","53.1","119.217","384.0","GORBICA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.7",",,I,09,","","","3.4",",,,I","","","","","",""
"RSM00030679","1938-01","53.1","119.217","384.0","GORBICA, RS","4","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","1.7","1,,I,19,+","","","5.4","1,,,I","","","","","",""
"RSM00030679","1938-02","53.1","119.217","384.0","GORBICA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.2",",,I,28,","","","2.8",",,,I","","","","","",""
"RSM00030679","1938-03","53.1","119.217","384.0","GORBICA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.1",",,I,04,","","","2.2",",,,I","","","","","",""
"RSM00030679","1938-04","53.1","119.217","384.0","GORBICA, RS","6","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","5.0","1,,I,01,","","","9.8","1,,,I","","","","","",""
"RSM00030679","1938-05","53.1","119.217","384.0","GORBICA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","2.7",",,I,23,","","","7.4",",,,I","","","","","",""
"RSM00030679","1938-06","53.1","119.217","384.0","GORBICA, RS","14","2,I","5","2,I","1","2,I","","","","","","","","","","","","","","","","","34.5","2,,I,26,","","","63.2","2,,,I","","","","","",""
"RSM00030679","1938-07","53.1","119.217","384.0","GORBICA, RS","6","3,I","5","3,I","0","3,I","","","","","","","","","","","","","","","","","15.2","3,,I,10,","","","29.9","3,,,I","","","","","",""
"RSM00030679","1938-08","53.1","119.217","384.0","GORBICA, RS","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","9.9",",,I,26,","","","38.8",",,,I","","","","","",""
"RSM00030679","1938-09","53.1","119.217","384.0","GORBICA, RS","11","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","7.2","1,,I,01,","","","26.6","1,,,I","","","","","",""
"RSM00030679","1938-10","53.1","119.217","384.0","GORBICA, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.0",",,I,12,","","","5.3",",,,I","","","","","",""
"RSM00030679","1938-11","53.1","119.217","384.0","GORBICA, RS","7",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.8",",,I,29,","","","7.2",",,,I","","","","","",""
"RSM00030679","1938-12","53.1","119.217","384.0","GORBICA, RS","7",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.4",",,I,02,","","","4.2",",,,I","","","","","",""
"RSM00030679","1939-01","53.1","119.217","384.0","GORBICA, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.3",",,I,30,","","","3.3",",,,I","","","","","",""
"RSM00030679","1939-02","53.1","119.217","384.0","GORBICA, RS","1","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","0.6","1,,I,24,","","","0.6","1,,,I","","","","","",""
