"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014835","1960-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","12",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","7","","","","6","","","","0",",,0,30,+","0",",,0,30,+","33.3",",,0,23,","","","","","","","144.6",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1960-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","6","","","","4","","","","0",",,0,31,+","0",",,0,31,+","36.3",",,0,13,","","","","","","","71.2",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1960-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","10",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","7","","","","3","","","","0",",,0,31,+","0",",,0,31,+","75.2",",,0,03,","","","","","","","156.1",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1960-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","2","","","","2","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,17,","","","","","","","46.0",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1960-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","5","","","","2","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,26,","","","","","","","47.9",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1960-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","8",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","4","","","","","","","","0",",T,0,10,","8",",,0,09,","13.0",",,0,15,","","","","","","","31.6",",,,0","8",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1960-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","3",",0","0",",0","18","2,0","2","1,0","","","","","","","","","","","4","","","","","","","","203","2,,0,24,","51","1,,0,11,","13.2",",,0,20,","","","","","","","24.6",",,,0","104","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","8",",0","3",",0","0",",0","17",",0","2",",0","","","","","","","","","","","1","","","","","","","","76",",,0,30,+","33",",,0,26,","8.4",",,0,15,","","","","","","","18.7",",,,0","113",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","5",",0","4",",0","0",",0","11",",0","2",",0","","","","","","","","","","","2","","","","","","","","102",",,0,26,+","102",",,0,25,","21.8",",,0,17,","","","","","","","52.0",",,,0","181",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","15",",0","9",",0","1",",0","1",",0","0",",0","","","","","","","","","","","8","","","","2","","","","25",",,0,09,","10",",,0,08,","30.2",",,0,12,","","","","","","","115.6",",,,0","10",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","13",",0","7",",0","1",",0","2",",0","1",",0","","","","","","","","","","","5","","","","3","","","","51",",,0,17,","56",",,0,16,","30.0",",,0,22,","","","","","","","101.6",",,,0","77",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","10",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","6","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,08,","","","","","","","74.2",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","4","","","","5","","","","0",",,0,30,+","0",",,0,30,+","22.6",",,0,07,","","","","","","","83.1",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","7","","","","5","","","","0",",,0,31,+","0",",,0,31,+","32.0",",,0,21,","","","","","","","122.2",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","1","","","","2","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,10,","","","","","","","72.5",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","10",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","6","","","","4","","","","0",",,0,30,+","0",",,0,30,+","35.3",",,0,12,","","","","","","","127.0",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","7","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.8",",,0,28,","","","","","","","80.5",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","6",",0","0",",0","1",",0","1",",0","","","","","","","","","","","11","","","","","","","","25",",,0,19,","33",",,0,19,","14.7",",,0,03,","","","","","","","55.8",",,,0","38",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1961-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","13",",0","4",",0","0",",0","14",",0","2",",0","","","","","","","","","","","10","","","","","","","","51",",,0,31,+","51",",,0,09,","5.3",",,0,09,","","","","","","","28.5",",,,0","176",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","12",",0","9",",0","1",",0","25",",0","4",",0","","","","","","","","","","","10","","","","","","","","127",",,0,20,","61",",,0,19,","29.2",",,0,26,","","","","","","","97.0",",,,0","167",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","5",",0","0",",0","10",",0","4",",0","","","","","","","","","","","7","","","","1","","","","127",",,0,24,","127",",,0,23,","7.6",",,0,23,","","","","","","","32.2",",,,0","263",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","12","","","","1","","","","0",",T,0,16,+","3",",,0,16,+","18.3",",,0,21,","","","","","","","61.0",",,,0","6",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","1","","","","0",",,0,30,+","10",",,0,13,","22.9",",,0,30,","","","","","","","57.1",",,,0","10",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","5","","","","5","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,08,","","","","","","","89.3",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","5","","","","5","","","","0",",,0,30,+","0",",,0,30,+","6.9",",,0,23,","","","","","","","30.1",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","9",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","10","","","","3","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,01,","","","","","","","134.2",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","2","","","","5","","","","0",",,0,31,+","0",",,0,31,+","48.5",",,0,25,","","","","","","","74.0",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","6","","","","1","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,24,","","","","","","","35.9",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","7","","","","1","","","","0",",,0,31,+","0",",T,0,25,","35.6",",,0,20,","","","","","","","74.2",",,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1962-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","11",",0","5",",0","2",",0","4","5,0","1","2,0","","","","","","","","","","","9","","","","3","","","","152","5,,0,01,","48","2,,0,09,","39.1",",,0,04,","","","","","","","101.9",",,,0","89","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","11",",0","3",",0","0",",0","19","1,0","4","1,0","","","","","","","","","","","5","","","","","","","","203","1,,0,28,+","152","1,,0,23,","14.5",",,0,23,","","","","","","","34.9",",,,0","270","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","5","","","","3","","","","0",",,0,30,+","0",",T,0,30,","31.2",",,0,29,","","","","","","","68.3",",,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.6",",,0,13,","","","","","","","54.6",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","5","","","","3","","","","0",",,0,30,+","0",",,0,30,+","13.2",",,0,10,","","","","","","","49.7",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","3","","","","4","","","","0",",,0,31,+","0",",,0,31,+","39.6",",,0,19,","","","","","","","125.6",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","6","","","","3","","","","0",",,0,31,+","0",",,0,31,+","20.6",",,0,19,","","","","","","","51.9",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","18.3",",,0,07,","","","","","","","26.3",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.1",",,0,20,","","","","","","","20.0",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","6","","","","","","","","0",",,0,30,+","0",",T,0,30,+","26.4",",,0,22,","","","","","","","49.2",",,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1963-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","8",",0","2",",0","0",",0","23",",0","3",",0","","","","","","","","","","","","","","","","","","","76",",,0,21,+","36",",,0,11,","9.7",",,0,08,","","","","","","","17.9",",,,0","99",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1964-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","7",",0","6",",0","0",",0","10",",0","2",",0","","","","","","","","","","","","","","","1","","","","229",",,0,15,+","203",",,0,12,","19.3",",,0,12,","","","","","","","60.3",",,,0","241",",,,0","","","","","","","","","","","","","","","","","",""
"USW00014835","1964-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","0.0",",0","12",",0","5",",0","0",",0","17",",0","4",",0","1",",0","28",",0","9",",0","0",",0","0",",0","12","","","","","","-20.6",",0,27,","152",",,0,16,","76",",,0,15,+","6.9",",,0,15,","11.1",",0,05,","","","618.6",",0","31.4",",,,0","249",",,,0","-3.00",",0","2.02",",,,0","-8.01",",,,0","","","","","","","","","","","",""
"USW00014835","1964-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","0.0",",0","12",",0","6",",0","1",",0","4",",0","2",",0","0",",0","26",",0","0",",0","0",",0","0",",0","14","","","","4","","-10.6",",0,18,","76",",,0,10,","102",",,0,10,","36.8",",,0,25,","20.6",",0,24,","","","474.4",",0","92.1",",,,0","242",",,,0","3.03",",0","8.86",",,,0","-2.80",",,,0","","","","","","","","","","","",""
"USW00014835","1964-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","3.9",",0","15",",0","9",",0","3",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5",",0","0",",0","10","","","","9","","-6.1",",0,01,","0",",,0,30,+","0",",T,0,08,","69.3",",,0,20,","28.9",",0,17,","","","207.4",",0","222.6",",,,0","0",",T,,0","11.55",",0","17.38",",,,0","5.72",",,,0","","","","","","","","","","","",""
"USW00014835","1964-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","54.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","4","","","","5","","4.4",",0,15,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,26,","33.3",",0,22,+","","","43.7",",0","38.5",",,,0","0",",,,0","18.69",",0","25.80",",,,0","11.57",",,,0","","","","","","","","","","","",""
"USW00014835","1964-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","137.7",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","9","","","","8","","5.6",",0,03,","0",",,0,30,+","0",",,0,30,+","74.2",",,0,20,","36.7",",0,19,","","","13.9",",0","134.4",",,,0","0",",,,0","22.46",",0","29.04",",,,0","15.88",",,,0","","","","","","","","","","","",""
"USW00014835","1964-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","154.3",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","11","","","","6","","8.9",",0,05,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,18,","33.3",",0,28,+","1.1","","1.1",",0","87.8",",,,0","0",",,,0","23.28",",0","29.03",",,,0","17.52",",,,0","","","","","","","","","","","",""
"USW00014835","1964-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","116.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","6","","","","1","","4.4",",0,14,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,21,","37.2",",0,03,","18.3","","17.2",",0","36.3",",,,0","0",",,,0","21.54",",0","29.16",",,,0","13.92",",,,0","","","","","","","","","","","",""
"USW00014835","1964-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","80.5",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","7",",0","8","","","","3","","0.6",",0,14,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,18,","36.1",",0,10,","73.4","","55.1",",0","26.4",",,,0","0",",,,0","19.18",",0","26.46",",,,0","11.90",",,,0","","","","","","","","","","","",""
"USW00014835","1964-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","13",",0","0",",0","10","","","","","","-5.0",",0,20,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,08,","27.2",",0,17,","332.6","","259.2",",0","5.1",",,,0","0",",,,0","9.97",",0","18.06",",,,0","1.88",",,,0","","","","","","","","","","","",""
"USW00014835","1964-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","4",",0","9",",0","0",",0","11","","","","2","","-12.8",",0,30,+","0",",T,0,23,+","10",",,0,29,","23.9",",,0,28,","24.4",",0,03,","679.9","","347.3",",0","54.9",",,,0","10",",,,0","6.76",",0","12.83",",,,0","0.68",",,,0","","","","","","","","","","","",""
"USW00014835","1964-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","0.0",",0","11",",0","7",",0","0",",0","9",",0","2",",0","0",",0","27",",0","14",",0","0",",0","0",",0","19","","","","","","-16.7",",0,18,","76",",,0,09,","66",",,0,02,","6.6",",,0,02,","13.9",",0,24,","1295.4","","615.5",",0","36.7",",,,0","106",",,,0","-1.52",",0","2.55",",,,0","-5.59",",,,0","","","","","","","","","","","",""
"USW00014835","1965-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","12",",0","7",",0","0",",0","8",",0","2",",0","7",",0","27",",0","11",",0","0",",0","0",",0","13","","3","","1","","-23.3",",0,17,","152",",,0,18,+","152",",,0,15,","22.4",",,0,01,","16.7",",0,08,+","1968.1","0","672.7",",0","95.9",",,,0","185",",,,0","-3.37",",0","1.97",",,,0","-8.71",",,,0","","","","","","","","","","","",""
"USW00014835","1965-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","9",",0","7",",0","0",",0","9",",0","3",",0","4",",0","23",",0","11",",0","0",",0","0",",0","6","","2","","","","-23.9",",0,02,","229",",,0,26,","127",",,0,24,","21.1",",,0,09,","13.9",",0,10,","2536.7","0","568.6",",0","56.4",",,,0","285",",,,0","-1.98",",0","2.99",",,,0","-6.94",",,,0","","","","","","","","","","","",""
"USW00014835","1965-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","12",",0","5",",0","0",",0","5",",0","2",",0","0",",0","30",",0","11",",0","0",",0","0",",0","17","","3","","1","","-12.2",",0,20,+","51",",,0,26,","38",",,0,25,","18.0",",,0,23,","16.1",",0,01,","3130.2","0","593.5",",0","50.4",",,,0","89",",,,0","-0.81",",0","3.42",",,,0","-5.04",",,,0","","","","","","","","","","","",""
"USW00014835","1965-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","1.1","0","1.1",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","15","","1","","9","","-1.7",",0,03,+","0",",,0,30,+","0",",T,0,02,","37.6",",,0,08,","27.8",",0,30,","3358.0","0","227.8",",0","152.8",",,,0","0",",T,,0","10.78",",0","16.00",",,,0","5.55",",,,0","","","","","","","","","","","",""
"USW00014835","1965-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","58.6","0","57.5",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","4","","","","7","","3.3",",0,29,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,26,","30.0",",0,21,","3387.8","0","29.8",",0","85.2",",,,0","0",",,,0","19.23",",0","25.57",",,,0","12.88",",,,0","","","","","","","","","","","",""
"USW00014835","1965-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","141.5","0","82.9",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","7","","1","","6","","7.2",",0,19,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,28,","33.3",",0,22,","3392.2","0","4.4",",0","96.2",",,,0","0",",,,0","20.95",",0","27.30",",,,0","14.60",",,,0","","","","","","","","","","","",""
"USW00014835","1965-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","255.9","0","114.4",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","9","","","","7","","9.4",",0,30,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,17,","34.4",",0,24,","0.3","0","0.3",",0","60.8",",,,0","0",",,,0","22.01",",0","28.28",",,,0","15.75",",,,0","","","","","","","","","","","",""
"USW00014835","1965-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","352.1","0","96.2",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","18","","1","","4","","2.8",",0,29,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,31,","35.0",",0,15,","21.2","0","20.9",",0","111.3",",,,0","0",",,,0","20.76",",0","26.91",",,,0","14.62",",,,0","","","","","","","","","","","",""
"USW00014835","1965-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","418.9","0","66.8",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","17","","2","","5","","3.3",",0,25,","0",",,0,30,+","0",",,0,30,+","117.6",",,0,14,","31.1",",0,17,","69.0","0","47.8",",0","223.7",",,,0","0",",,,0","18.97",",0","24.34",",,,0","13.59",",,,0","","","","","","","","","","","",""
"USW00014835","1965-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","425.2","0","6.3",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","7",",0","0",",0","10","","1","","3","","-3.3",",0,29,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,11,","27.8",",0,17,+","284.9","0","215.9",",0","54.7",",,,0","0",",,,0","11.57",",0","17.65",",,,0","5.50",",,,0","","","","","","","","","","","",""
"USW00014835","1965-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","425.2","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","1",",0","0",",0","9","","2","","3","","-8.3",",0,29,","0",",,0,30,+","0",",T,0,30,+","20.6",",,0,26,","21.7",",0,03,","666.2","0","381.3",",0","31.6",",,,0","0",",T,,0","5.62",",0","10.78",",,,0","0.46",",,,0","","","","","","","","","","","",""
"USW00014835","1965-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","425.2","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","21",",0","2",",0","0",",0","0",",0","9","","1","","","","-8.9",",0,28,","0",",,0,31,+","15",",,0,20,","26.4",",,0,24,","18.3",",0,30,","1142.6","0","476.4",",0","65.5",",,,0","15",",,,0","2.96",",0","6.67",",,,0","-0.74",",,,0","","","","","","","","","","","",""
