"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044354","1963-08","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","4,S","27","4,S","5","4,S","","","","","","","37.8","4,S,01,","","","","","","","29.24","4,,,S","",""
"MGM00044354","1963-09","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","3,S","14","3,S","0","3,S","","","","","","","30.0","3,S,07,","","","","","","","21.63","3,,,S","",""
"MGM00044354","1963-10","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","20.0","2,S,10,","","","","","","","11.31","2,,,S","",""
"MGM00044354","1963-11","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","13","3,S","0","3,S","0","3,S","","","","","","","15.0","3,S,04,","","","","","","","0.66","3,,,S","",""
"MGM00044354","1969-02","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","24","3,S","0","3,S","0","3,S","","","","","","","3.9","3,S,10,","","","","","","","-13.29","3,,,S","",""
"MGM00044354","1969-03","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","13","4,S","2","4,S","0","4,S","","","","","","","22.2","4,S,25,+","","","","","","","2.98","4,,,S","",""
"MGM00044354","1969-06","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","5,S","24","5,S","6","5,S","","","","","","","33.9","5,S,22,+","","","","","","","27.98","5,,,S","",""
"MGM00044354","1969-10","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","5,S","1","5,S","0","5,S","","","","","","","22.2","5,S,11,","","","","","","","13.32","5,,,S","",""
"MGM00044354","1970-01","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","29","2,S","0","2,S","0","2,S","","","","","","","-2.2","2,S,31,","","","","","","","-10.44","2,,,S","",""
"MGM00044354","1970-02","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","21","4,S","0","4,S","0","4,S","","","","","","","6.1","4,S,16,+","","","","","","","-4.82","4,,,S","",""
"MGM00044354","1970-03","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","20","3,S","0","3,S","0","3,S","","","","","","","13.9","3,S,31,","","","","","","","-2.44","3,,,S","",""
"MGM00044354","1970-04","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","3,S","6","3,S","0","3,S","","","","","","","27.2","3,S,29,","","","","","","","13.64","3,,,S","",""
"MGM00044354","1970-11","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","12","3,S","0","3,S","0","3,S","","","","","","","12.8","3,S,08,","","","","","","","-0.81","3,,,S","",""
"MGM00044354","1971-01","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","29","2,S","0","2,S","0","2,S","","","","","","","-2.2","2,S,09,","","","","","","","-10.94","2,,,S","",""
"MGM00044354","1971-05","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","4,S","17","4,S","3","4,S","","","","","","","32.8","4,S,13,","","","","","","","22.49","4,,,S","",""
"MGM00044354","1971-06","44.9","110.117","938.0","SAINSHAND, MG","","","","","","","","","","","","","","","0","5,S","19","5,S","3","5,S","","","","","","","32.8","5,S,30,","","","","","","","25.38","5,,,S","",""
