"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"FMC00914808","1993-10","9.6333","138.1667","9.1","RUMUNG, FM FM","27",",0","11",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,08,","182.3",",,,0","0",",,,0"
"FMC00914808","1993-12","9.6333","138.1667","9.1","RUMUNG, FM FM","16",",0","12",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","104.1",",,0,05,","339.0",",,,0","0",",,,0"
"FMC00914808","1994-01","9.6333","138.1667","9.1","RUMUNG, FM FM","12",",0","7",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,19,","63.1",",,,0","0",",,,0"
"FMC00914808","1994-02","9.6333","138.1667","9.1","RUMUNG, FM FM","15",",0","12",",0","1",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","57.2",",,0,02,","151.0",",,,0","0",",,,0"
"FMC00914808","1994-03","9.6333","138.1667","9.1","RUMUNG, FM FM","17",",0","11",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,03,","75.0",",,,0","0",",,,0"
"FMC00914808","1994-04","9.6333","138.1667","9.1","RUMUNG, FM FM","16",",0","15",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","24.9",",,0,20,","140.4",",,,0","0",",,,0"
"FMC00914808","1994-05","9.6333","138.1667","9.1","RUMUNG, FM FM","18",",0","13",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,22,","158.5",",,,0","0",",,,0"
"FMC00914808","1994-06","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","15",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,11,","202.9",",,,0","0",",,,0"
"FMC00914808","1994-07","9.6333","138.1667","9.1","RUMUNG, FM FM","25",",0","19",",0","7",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","106.7",",,0,11,","506.8",",,,0","0",",,,0"
"FMC00914808","1994-08","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","14",",0","5",",0","0",",0","0",",0","1","","0",",,0,31,+","0",",,0,31,+","138.2",",,0,29,","369.6",",,,0","0",",,,0"
"FMC00914808","1994-09","9.6333","138.1667","9.1","RUMUNG, FM FM","28",",0","24",",0","6",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","87.6",",,0,19,","481.9",",,,0","0",",,,0"
"FMC00914808","1994-10","9.6333","138.1667","9.1","RUMUNG, FM FM","13",",0","11",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","28.2",",,0,04,","114.9",",,,0","0",",,,0"
"FMC00914808","1994-11","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","14",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,25,","99.4",",,,0","0",",,,0"
"FMC00914808","1994-12","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","15",",0","5",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","61.0",",,0,17,","279.9",",,,0","0",",,,0"
"FMC00914808","1995-01","9.6333","138.1667","9.1","RUMUNG, FM FM","17",",0","14",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,19,","105.2",",,,0","0",",,,0"
"FMC00914808","1995-02","9.6333","138.1667","9.1","RUMUNG, FM FM","17",",0","14",",0","4",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","58.2",",,0,09,","223.2",",,,0","0",",,,0"
"FMC00914808","1995-03","9.6333","138.1667","9.1","RUMUNG, FM FM","7",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","2.8",",,0,08,","11.9",",,,0","0",",,,0"
"FMC00914808","1995-04","9.6333","138.1667","9.1","RUMUNG, FM FM","9",",0","5",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,21,","28.8",",,,0","0",",,,0"
"FMC00914808","1995-05","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","17",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,14,+","295.8",",,,0","0",",,,0"
"FMC00914808","1995-06","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","16",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,09,","213.7",",,,0","0",",,,0"
"FMC00914808","1995-07","9.6333","138.1667","9.1","RUMUNG, FM FM","18",",0","13",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","32.3",",,0,06,","186.5",",,,0","0",",,,0"
"FMC00914808","1995-08","9.6333","138.1667","9.1","RUMUNG, FM FM","31",",0","23",",0","5",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","49.5",",,0,12,","364.7",",,,0","0",",,,0"
"FMC00914808","1995-09","9.6333","138.1667","9.1","RUMUNG, FM FM","28",",0","27",",0","4",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","36.6",",,0,22,","362.4",",,,0","0",",,,0"
"FMC00914808","1995-10","9.6333","138.1667","9.1","RUMUNG, FM FM","29",",0","29",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","57.2",",,0,19,","332.1",",,,0","0",",,,0"
"FMC00914808","1995-11","9.6333","138.1667","9.1","RUMUNG, FM FM","20",",0","20",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","46.5",",,0,09,","266.9",",,,0","0",",,,0"
"FMC00914808","1995-12","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","21",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","70.4",",,0,20,","352.0",",,,0","0",",,,0"
"FMC00914808","1996-01","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","26",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","67.1",",,0,30,","406.3",",,,0","0",",,,0"
"FMC00914808","1996-02","9.6333","138.1667","9.1","RUMUNG, FM FM","20",",0","20",",0","1",",0","0",",0","0",",0","","","0",",,0,29,+","0",",,0,29,+","25.4",",,0,27,","211.2",",,,0","0",",,,0"
"FMC00914808","1996-03","9.6333","138.1667","9.1","RUMUNG, FM FM","18",",0","15",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,08,","93.1",",,,0","0",",,,0"
"FMC00914808","1996-04","9.6333","138.1667","9.1","RUMUNG, FM FM","11",",0","11",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","19.8",",,0,01,","89.9",",,,0","0",",,,0"
"FMC00914808","1996-05","9.6333","138.1667","9.1","RUMUNG, FM FM","17",",0","17",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,09,","243.1",",,,0","0",",,,0"
"FMC00914808","1996-06","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","17",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","48.8",",,0,18,","240.5",",,,0","0",",,,0"
"FMC00914808","1996-07","9.6333","138.1667","9.1","RUMUNG, FM FM","31",",0","23",",0","9",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","61.0",",,0,12,","555.2",",,,0","0",",,,0"
"FMC00914808","1996-08","9.6333","138.1667","9.1","RUMUNG, FM FM","15",",0","15",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","111.8",",,0,13,","262.6",",,,0","0",",,,0"
"FMC00914808","1996-09","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","19",",0","7",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","99.1",",,0,11,","472.1",",,,0","0",",,,0"
"FMC00914808","1996-10","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","16",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","39.1",",,0,04,","186.6",",,,0","0",",,,0"
"FMC00914808","1996-11","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","19",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,08,","264.0",",,,0","0",",,,0"
"FMC00914808","1996-12","9.6333","138.1667","9.1","RUMUNG, FM FM","25",",0","15",",0","6",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","66.0",",,0,21,","334.6",",,,0","0",",,,0"
"FMC00914808","1997-01","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","10",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,15,","142.0",",,,0","0",",,,0"
"FMC00914808","1997-02","9.6333","138.1667","9.1","RUMUNG, FM FM","20",",0","12",",0","0",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","11.4",",,0,01,","76.7",",,,0","0",",,,0"
"FMC00914808","1997-03","9.6333","138.1667","9.1","RUMUNG, FM FM","12",",0","9",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","48.8",",,0,08,","103.4",",,,0","0",",,,0"
"FMC00914808","1997-04","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","11",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","10.7",",,0,11,","71.6",",,,0","0",",,,0"
"FMC00914808","1997-05","9.6333","138.1667","9.1","RUMUNG, FM FM","12",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","6.9",",,0,02,","32.0",",,,0","0",",,,0"
"FMC00914808","1997-06","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","17",",0","4",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","63.8",",,0,22,","341.9",",,,0","0",",,,0"
"FMC00914808","1997-07","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","17",",0","5",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","93.2",",,0,27,","363.3",",,,0","0",",,,0"
"FMC00914808","1997-08","9.6333","138.1667","9.1","RUMUNG, FM FM","29",",0","22",",0","7",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","53.3",",,0,29,+","402.5",",,,0","0",",,,0"
"FMC00914808","1997-09","9.6333","138.1667","9.1","RUMUNG, FM FM","28",",0","15",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","33.8",",,0,19,","155.5",",,,0","0",",,,0"
"FMC00914808","1997-10","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","13",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","124.5",",,0,20,","301.7",",,,0","0",",,,0"
"FMC00914808","1997-11","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","92.7",",,0,12,","128.6",",,,0","0",",,,0"
"FMC00914808","1997-12","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","12",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","30.2",",,0,11,","117.7",",,,0","0",",,,0"
"FMC00914808","1998-01","9.6333","138.1667","9.1","RUMUNG, FM FM","25",",0","13",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,04,","104.6",",,,0","0",",,,0"
"FMC00914808","1998-02","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","11.7",",,0,25,","35.5",",,,0","0",",,,0"
"FMC00914808","1998-03","9.6333","138.1667","9.1","RUMUNG, FM FM","8",",0","2",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","4.1",",,0,20,","11.7",",,,0","0",",,,0"
"FMC00914808","1998-05","9.6333","138.1667","9.1","RUMUNG, FM FM","14",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,08,","51.1",",,,0","0",",,,0"
"FMC00914808","1998-06","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","20",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","56.4",",,0,15,","318.7",",,,0","0",",,,0"
"FMC00914808","1998-07","9.6333","138.1667","9.1","RUMUNG, FM FM","29",",0","20",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,15,","208.2",",,,0","0",",,,0"
"FMC00914808","1998-08","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","26",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","82.8",",,0,06,","318.1",",,,0","0",",,,0"
"FMC00914808","1998-09","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","14",",0","4",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","79.8",",,0,04,","358.5",",,,0","0",",,,0"
"FMC00914808","1998-10","9.6333","138.1667","9.1","RUMUNG, FM FM","29",",0","23",",0","2",",0","","","0",",0","","","","","0",",,0,31,+","33.0",",,0,12,","267.4",",,,0","0",",,,0"
"FMC00914808","1998-11","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","20",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","23.6",",,0,20,","226.7",",,,0","0",",,,0"
"FMC00914808","1998-12","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","18",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","36.8",",,0,09,","186.8",",,,0","0",",,,0"
"FMC00914808","1999-01","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","14",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","55.9",",,0,10,","203.5",",,,0","0",",,,0"
"FMC00914808","1999-02","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","19",",0","1",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","36.1",",,0,03,","227.2",",,,0","0",",,,0"
"FMC00914808","1999-03","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","16",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","23.4",",,0,16,","156.0",",,,0","0",",,,0"
"FMC00914808","1999-04","9.6333","138.1667","9.1","RUMUNG, FM FM","29",",0","21",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","100.3",",,0,07,","377.9",",,,0","0",",,,0"
"FMC00914808","1999-05","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","17",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","102.1",",,0,30,","323.7",",,,0","0",",,,0"
"FMC00914808","1999-06","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","19",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","32.5",",,0,27,","242.3",",,,0","0",",,,0"
"FMC00914808","1999-07","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","19",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","36.8",",,0,27,","238.6",",,,0","0",",,,0"
"FMC00914808","1999-08","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","14",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,02,","196.0",",,,0","0",",,,0"
"FMC00914808","1999-09","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","18",",0","5",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,19,","324.0",",,,0","0",",,,0"
"FMC00914808","1999-10","9.6333","138.1667","9.1","RUMUNG, FM FM","18",",0","14",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,16,","175.6",",,,0","0",",,,0"
"FMC00914808","1999-11","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","14",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","71.1",",,0,09,","245.6",",,,0","0",",,,0"
"FMC00914808","1999-12","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","15",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","91.4",",,0,02,","339.1",",,,0","0",",,,0"
"FMC00914808","2000-01","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","15",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","27.7",",,0,15,","156.3",",,,0","0",",,,0"
"FMC00914808","2000-02","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","15",",0","4",",0","0",",0","0",",0","","","0",",,0,29,+","0",",,0,29,+","46.0",",,0,12,","242.2",",,,0","0",",,,0"
"FMC00914808","2000-03","9.6333","138.1667","9.1","RUMUNG, FM FM","21",",0","16",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","78.7",",,0,17,","293.9",",,,0","0",",,,0"
"FMC00914808","2000-04","9.6333","138.1667","9.1","RUMUNG, FM FM","20",",0","14",",0","4",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","85.9",",,0,16,","285.9",",,,0","0",",,,0"
"FMC00914808","2000-05","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","20",",0","5",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","114.3",",,0,28,","501.0",",,,0","0",",,,0"
"FMC00914808","2000-06","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","23",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,04,","232.3",",,,0","0",",,,0"
"FMC00914808","2000-07","9.6333","138.1667","9.1","RUMUNG, FM FM","25",",0","22",",0","9",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","78.7",",,0,18,","522.0",",,,0","0",",,,0"
"FMC00914808","2000-08","9.6333","138.1667","9.1","RUMUNG, FM FM","25",",0","19",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","47.2",",,0,18,","301.0",",,,0","0",",,,0"
"FMC00914808","2000-09","9.6333","138.1667","9.1","RUMUNG, FM FM","20",",0","16",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","76.2",",,0,08,","211.6",",,,0","0",",,,0"
"FMC00914808","2000-10","9.6333","138.1667","9.1","RUMUNG, FM FM","27",",0","22",",0","5",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","83.8",",,0,24,","413.9",",,,0","0",",,,0"
"FMC00914808","2000-11","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","15",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,27,","215.1",",,,0","0",",,,0"
"FMC00914808","2000-12","9.6333","138.1667","9.1","RUMUNG, FM FM","27",",0","20",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","57.2",",,0,03,","354.0",",,,0","0",",,,0"
"FMC00914808","2001-01","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","10",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","22.1",",,0,28,","105.3",",,,0","0",",,,0"
"FMC00914808","2001-02","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","14",",0","0",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","17.8",",,0,18,","104.3",",,,0","0",",,,0"
"FMC00914808","2001-03","9.6333","138.1667","9.1","RUMUNG, FM FM","16",",0","8",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","48.3",",,0,15,","159.1",",,,0","0",",,,0"
"FMC00914808","2001-04","9.6333","138.1667","9.1","RUMUNG, FM FM","16",",0","12",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,18,","94.9",",,,0","0",",,,0"
"FMC00914808","2001-05","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","18",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","29.2",",,0,04,","203.9",",,,0","0",",,,0"
"FMC00914808","2001-06","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","14",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","70.1",",,0,22,","257.8",",,,0","0",",,,0"
"FMC00914808","2001-07","9.6333","138.1667","9.1","RUMUNG, FM FM","22",",0","19",",0","9",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","98.6",",,0,01,","578.4",",,,0","0",",,,0"
"FMC00914808","2001-08","9.6333","138.1667","9.1","RUMUNG, FM FM","27",",0","20",",0","8",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","86.6",",,0,13,","596.7",",,,0","0",",,,0"
"FMC00914808","2001-09","9.6333","138.1667","9.1","RUMUNG, FM FM","20",",0","12",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,05,","156.1",",,,0","0",",,,0"
"FMC00914808","2001-10","9.6333","138.1667","9.1","RUMUNG, FM FM","17",",0","13",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,09,","175.0",",,,0","0",",,,0"
"FMC00914808","2001-11","9.6333","138.1667","9.1","RUMUNG, FM FM","25",",0","16",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","62.2",",,0,05,","226.7",",,,0","0",",,,0"
"FMC00914808","2001-12","9.6333","138.1667","9.1","RUMUNG, FM FM","31",",0","24",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","46.2",",,0,30,","281.2",",,,0","0",",,,0"
"FMC00914808","2002-01","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","14",",0","5",",0","0","1,0","0",",0","","","0","1,,0,31,+","0",",,0,31,+","46.2",",,0,04,","220.9",",,,0","0",",,,0"
"FMC00914808","2002-02","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","13",",0","2",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","50.8",",,0,26,","200.7",",,,0","0",",,,0"
"FMC00914808","2002-03","9.6333","138.1667","9.1","RUMUNG, FM FM","19",",0","10",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,03,","115.7",",,,0","0",",,,0"
"FMC00914808","2002-04","9.6333","138.1667","9.1","RUMUNG, FM FM","16",",0","12",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,19,","128.3",",,,0","0",",,,0"
"FMC00914808","2002-05","9.6333","138.1667","9.1","RUMUNG, FM FM","24",",0","18",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,12,","187.8",",,,0","0",",,,0"
"FMC00914808","2002-06","9.6333","138.1667","9.1","RUMUNG, FM FM","26",",0","22",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","53.6",",,0,07,","350.0",",,,0","0",",,,0"
"FMC00914808","2002-07","9.6333","138.1667","9.1","RUMUNG, FM FM","23",",0","14",",0","6",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","83.8",",,0,19,","344.5",",,,0","0",",,,0"
