"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094929","1998-11","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","3.8",",W","","","0.0",",W","13",",W","4",",W","0",",W","0",",W","22",",W","1",",W","0",",W","0",",W","","","","","","","-8.9",",W,21,","19.1",",,W,10,","17.8",",W,27,","","","485.7",",W","61.8",",,,W","2.14",",W","6.00",",,,W","-1.72",",,,W","260",",W","270",",W","13.9",",W","17.9",",W"
"USW00094929","1998-12","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","4.0",",W","","","0.0",",W","2",",W","2",",W","0",",W","8",",W","29",",W","16",",W","0",",W","0",",W","","","","","","","-26.1",",W,30,","16.3",",,W,05,","13.9",",W,03,","","","737.8",",W","20.1",",,,W","-5.47",",W","-0.77",",,,W","-10.16",",,,W","10",",W","220",",W","11.6",",W","15.2",",W"
"USW00094929","1999-01","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","4.0",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","13",",W","31",",W","27",",W","0",",W","0",",W","","","","","","","-30.6",",W,01,","18.5",",,W,16,","5.6",",W,16,","","","928.3",",W","28.5",",,,W","-11.61",",W","-7.06",",,,W","-16.16",",,,W","20",",W","30",",W","13.0",",W","17.0",",W"
"USW00094929","1999-02","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","3.8",",W","0.0","W","0.0",",W","10",",W","2",",W","0",",W","2",",W","27",",W","13",",W","0",",W","0",",W","","","","","","","-21.1",",W,22,","13.2",",,W,11,","8.3",",W,26,+","","","645.8",",W","27.2",",,,W","-4.73",",W","0.71",",,,W","-10.18",",,,W","60",",W","60",",W","13.9",",W","16.5",",W"
"USW00094929","1999-03","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","3.5",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","2",",W","27",",W","8",",W","0",",W","0",",W","","","","","","","-22.8",",W,07,","1.5",",,W,28,","18.9",",W,30,","","","620.0",",W","3.6",",,,W","-1.67",",W","4.28",",,,W","-7.62",",,,W","260",",W","260",",W","15.2",",W","19.7",",W"
"USW00094929","1999-04","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","4.1",",W","0.0","W","0.0",",W","9",",W","5",",W","0",",W","0",",W","17",",W","0",",W","2",",W","0",",W","","","","","","","-5.6",",W,24,","20.8",",,W,05,","22.8",",W,25,","","","389.1",",W","58.4",",,,W","5.36",",W","11.17",",,,W","-0.44",",,,W","60",",W","70",",W","12.5",",W","15.2",",W"
"USW00094929","1999-05","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","3.3",",W","8.1","W","8.1",",W","12",",W","8",",W","0",",W","0",",W","3",",W","0",",W","11",",W","0",",W","","","","","","","-1.7",",W,14,","14.5",",,W,11,","30.6",",W,29,","","","204.4",",W","76.4",",,,W","12.00",",W","18.68",",,,W","5.32",",,,W","40",",W","30",",W","13.0",",W","15.2",",W"
"USW00094929","1999-06","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","3.0",",W","42.2","W","34.1",",W","14",",W","9",",W","2",",W","0",",W","0",",W","0",",W","22",",W","0",",W","","","","","","","3.9",",W,01,","37.3",",,W,11,","30.6",",W,26,+","","","78.4",",W","135.1",",,,W","16.86",",W","22.86",",,,W","10.86",",,,W","180",",W","190",",W","16.5",",W","24.1",",W"
"USW00094929","1999-07","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","3.0",",W","133.7","W","91.5",",W","17",",W","10",",W","2",",W","0",",W","0",",W","0",",W","28",",W","2",",W","","","","","","","7.2",",W,10,","43.4",",,W,08,","36.1",",W,30,","20.3","W","20.3",",W","168.0",",,,W","20.63",",W","27.09",",,,W","14.17",",,,W","240",",W","240",",W","18.3",",W","21.5",",W"
"USW00094929","1999-08","46.54861","-90.91889","251.8","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","2.8","1,W","159.9","W","26.2","1,W","15","1,W","7","1,W","1","1,W","0","1,W","0","1,W","0","1,W","25","1,W","0","1,W","","","","","","","3.9","1,W,30,","51.6","1,,W,12,","31.1","1,W,27,","56.7","W","36.4","1,W","95.9","1,,,W","17.99","1,W","23.93","1,,,W","12.06","1,,,W","30","1,W","30","1,W","13.4","1,W","17.0","1,W"
