"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003024","1997-06","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","","","153.4","1,M","","","","","","","","","","","0","1,M","0","1,M","0","1,M","29","1,M","9","1,M","","","","","","","13.3","1,M,17,","","","","","","","40.0","1,M,30,","","","0.0","1,M","","","","","23.62","1,M","30.14","1,,,M","17.10","1,,,M","","","","","","","","","",""
"USW00003024","1997-07","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","","","273.7","1,M","","","","","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","25","1,M","","","","","","","14.4","1,M,06,","","","","","","","39.4","1,M,17,+","0.0","M","0.0","1,M","","","","","27.46","1,M","34.51","1,,,M","20.40","1,,,M","","","","","","","","","",""
"USW00003024","1997-08","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","","","231.3",",M","","","","","","","","","","","0",",M","0",",M","0",",M","30",",M","20",",M","","","","","","","13.9",",M,07,+","","","","","","","36.7",",M,16,+","2.5","M","2.5",",M","","","","","25.71",",M","31.99",",,,M","19.44",",,,M","","","","","","","","","",""
"USW00003024","1997-10","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","","","44.5",",M","","","","","","","","","","","0",",M","3",",M","0",",M","21",",M","3",",M","","","","","","","-3.9",",M,27,+","","","","","","","33.9",",M,03,","","","124.6",",M","","","","","15.75",",M","22.89",",,,M","8.60",",,,M","","","","","","","","","",""
"USW00003024","1997-11","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","","","0.0",",M","","","","","","","","","","","0",",M","13",",M","1",",M","3",",M","0",",M","","","","","","","-6.7",",M,16,+","","","","","","","24.4",",M,04,","","","341.8",",M","","","","","6.94",",M","13.03",",,,M","0.85",",,,M","","","","","","","","","",""
"USW00003024","1997-12","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","","","0.0",",M","","","","","","","","","","","0",",M","30",",M","4",",M","1",",M","0",",M","","","","","","","-8.9",",M,26,","","","","","","","22.2",",M,15,","","","505.9",",M","","","","","2.01",",M","7.06",",,,M","-3.03",",,,M","","","","","","","","","",""
"USW00003024","1998-01","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","0.0","W","0.0",",M","","","","","","","","","","","0",",M","22",",M","0",",M","0",",M","0",",M","","","","","","","-7.2",",M,10,","","","","","","","18.9",",M,03,","","","419.0",",M","","","","","4.82",",M","11.58",",,,M","-1.95",",,,M","","","","","","","","","",""
"USW00003024","1998-02","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","0.0","W","0.0","1,M","","","","","","","","","","","0","1,M","12","1,M","1","1,M","1","1,M","0","1,M","","","","","","","-3.3","1,M,07,+","","","","","","","24.4","1,M,24,","","","332.6","1,M","","","","","6.01","1,M","11.24","1,,,M","0.78","1,,,M","","","","","","","","","",""
"USW00003024","1998-03","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","","","7.5","W","7.5","1,M","","","","","","","","","","","0","1,M","17","1,M","1","1,M","9","1,M","0","1,M","","","","","","","-9.4","1,M,12,+","","","","","","","31.7","1,M,25,","","","344.4","1,M","","","","","7.11","1,M","13.63","1,,,M","0.58","1,,,M","","","","","","","","","",""
"USW00003024","1998-04","35.695","-101.395","930.9","BORGER HUTCHINSON CO AIRPORT, TX US","5.3",",W","18.6","W","11.1","1,W","4",",W","3",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","12","1,W","1","1,W","","","","","","","0.6","1,W,04,","","","","","7.1",",,W,15,","33.9","1,W,24,","","","155.7","1,W","20.1",",,,W","","","13.35","1,W","20.84","1,,,W","5.86","1,,,W","","","280",",W","220",",W","17.4",",W","21.5",",W"
