"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INHN0026","2011-05","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","17","3,N","12","3,N","1","3,N","","","","","","","","","38.9","3,,N,26,","160.8",",a,,N","",""
"US1INHN0026","2011-06","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","104.4","1,a,,N","",""
"US1INHN0026","2011-07","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","9","2,N","3","2,N","0","2,N","","","","","","","","","21.6","2,,N,08,","42.4",",a,,N","",""
"US1INHN0026","2011-08","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","58.3","1,a,,N","",""
"US1INHN0026","2011-09","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","17","3,N","10","3,N","2","3,N","","","","","","","","","58.4","3,,N,26,","158.7",",a,,N","",""
"US1INHN0026","2011-10","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","10",",N","5",",N","1",",N","","","","","","","","","46.7",",,N,20,","84.0",",,,N","",""
"US1INHN0026","2011-11","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","132.4",",a,,N","",""
"US1INHN0026","2011-12","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14","1,N","9","1,N","2","1,N","","","","","","","","","28.7","1,,N,15,","115.4","1,,,N","",""
"US1INHN0026","2012-01","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","12","3,N","7","3,N","0","3,N","","","1","3,N","","","38","3,,N,13,","19.1","3,,N,18,","80.4","3,,,N","85","3,,,N"
"US1INHN0026","2012-02","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14",",N","4",",N","0",",N","0","1,N","0","1,N","13","1,,N,14,+","18","1,,N,14,","15.7",",,N,29,","35.7",",,,N","37","1,,,N"
"US1INHN0026","2012-03","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","11","3,N","4","3,N","0","3,N","","","","","","","","","18.0","3,,N,09,","97.0",",a,,N","",""
"US1INHN0026","2012-05","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","5",",N","4",",N","1",",N","","","0","5,N","","","0","5,,N,31,+","44.5",",,N,02,","112.0",",,,N","0","5,,,N"
"US1INHN0026","2012-06","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","3","1,N","2","1,N","0","1,N","","","","","","","","","11.4","1,,N,30,","14.9","1,,,N","",""
"US1INHN0026","2012-08","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","9",",N","6",",N","2",",N","","","","","","","","","30.5",",,N,05,","117.6",",,,N","",""
"US1INHN0026","2012-09","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","9","3,N","6","3,N","2","3,N","","","","","","","","","66.0","3,,N,08,","189.8",",a,,N","",""
"US1INHN0026","2012-10","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","9","5,N","7","5,N","0","5,N","","","","","","","","","23.4","5,,N,06,","90.9",",a,,N","",""
"US1INHN0026","2012-11","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","6","5,N","3","5,N","0","5,N","","","","","","","","","16.3","5,,N,12,","27.3","1,a,,N","",""
"US1INHN0026","2012-12","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","10","5,N","7","5,N","0","5,N","","","","","","","","","11.2","5,,N,10,","56.7","5,,,N","",""
"US1INHN0026","2013-01","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","12","1,N","7","1,N","1","1,N","","","","","","","","","73.9","1,,N,13,","135.0","1,,,N","",""
"US1INHN0026","2013-02","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","10","5,N","3","5,N","1","5,N","","","","","","","","","29.2","5,,N,27,","54.3",",a,,N","",""
"US1INHN0026","2013-03","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","10",",N","4",",N","0",",N","","","","","","","","","15.5",",,N,18,","45.1",",,,N","",""
"US1INHN0026","2013-04","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","11",",N","8",",N","1",",N","","","","","","","","","48.3",",,N,17,","129.5",",,,N","",""
"US1INHN0026","2013-05","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","17","1,N","7","1,N","1","1,N","","","","","","","","","26.4","1,,N,10,","78.4","1,,,N","",""
"US1INHN0026","2013-06","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14",",N","8",",N","1",",N","","","","","","","","","28.7",",,N,01,","75.7",",,,N","",""
"US1INHN0026","2013-08","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","5","1,N","2","1,N","0","1,N","","","","","","","","","9.9","1,,N,03,","16.1","1,,,N","",""
"US1INHN0026","2013-09","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","4","4,N","3","4,N","1","4,N","","","","","","","","","44.2","4,,N,19,","73.7","4,,,N","",""
"US1INHN0026","2013-10","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14",",N","10",",N","1",",N","","","","","","","","","39.1",",,N,06,","99.3",",,,N","",""
"US1INHN0026","2013-11","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","10","2,N","5","2,N","1","2,N","","","","","","","","","28.4","2,,N,01,","79.4","2,,,N","",""
"US1INHN0026","2013-12","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","8","5,N","4","5,N","2","5,N","","","","","","","","","81.8","5,,N,22,","170.5","5,,,N","",""
"US1INHN0026","2014-01","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","89.6","1,a,,N","",""
"US1INHN0026","2014-02","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","9",",N","6",",N","0",",N","","","","","","","","","17.0",",,N,05,","63.3",",,,N","",""
"US1INHN0026","2014-03","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","6","3,N","5","3,N","0","3,N","","","","","","","","","16.5","3,,N,12,","49.0","3,,,N","",""
"US1INHN0026","2014-04","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14",",N","9",",N","1",",N","","","","","","","","","50.8",",,N,04,","132.2",",,,N","",""
"US1INHN0026","2014-05","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","8",",N","6",",N","2",",N","","","","","","","","","42.4",",,N,15,","107.0",",,,N","",""
"US1INHN0026","2014-06","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14",",N","9",",N","2",",N","","","","","","","","","32.5",",,N,03,","149.4",",,,N","",""
"US1INHN0026","2014-08","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","14","2,N","6","2,N","3","2,N","","","","","","","","","39.4","2,,N,22,","132.0","2,,,N","",""
"US1INHN0026","2014-09","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","6","3,N","4","3,N","0","3,N","","","","","","","","","21.1","3,,N,02,","64.1","3,,,N","",""
"US1INHN0026","2014-10","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","12","3,N","6","3,N","0","3,N","","","","","","","","","23.6","3,,N,14,","84.8",",a,,N","",""
"US1INHN0026","2014-11","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","8","4,N","6","4,N","1","4,N","","","","","","","","","52.1","4,,N,24,","74.9","4,,,N","",""
"US1INHN0026","2014-12","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","66.1","1,a,,N","",""
"US1INHN0026","2015-01","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","6",",N","4",",N","0",",N","","","","","","","","","17.3",",,N,12,","45.8",",,,N","",""
"US1INHN0026","2015-02","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","6","1,N","2","1,N","0","1,N","","","","","","","","","11.2","1,,N,21,+","27.7","1,,,N","",""
"US1INHN0026","2015-03","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","11","5,N","6","5,N","1","5,N","","","","","","","","","26.9","5,,N,14,","86.3","2,a,,N","",""
"US1INHN0026","2015-04","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","12",",N","9",",N","2",",N","","","","","","","","","38.1",",,N,09,","126.0",",,,N","",""
"US1INHN0026","2015-05","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","9","2,N","2","2,N","1","2,N","","","","","","","","","26.4","2,,N,31,","63.0",",a,,N","",""
"US1INHN0026","2015-06","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","142.8","5,a,,N","",""
"US1INHN0026","2015-07","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","","","","","","","","","","","","","","","","","147.3","4,a,,N","",""
"US1INHN0026","2015-08","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","7","3,N","3","3,N","0","3,N","","","","","","","","","17.5","3,,N,06,","39.0","3,,,N","",""
"US1INHN0026","2015-09","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","8",",N","5",",N","1",",N","","","","","","","","","34.5",",,N,05,","84.5",",,,N","",""
"US1INHN0026","2015-10","39.771333","-85.773863","272.2","GREENFIELD 1.5 S, IN US","7",",N","4",",N","1",",N","","","","","","","","","48.8",",,N,28,","77.2",",,,N","",""
