"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040398","1957-03","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","5.5","0","5.5","1,0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","16","1,0","0","1,0","-1.1",",0,23,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,01,","30.0","1,0,29,","132.4","1,,,0","","","140.3","1,0","14.2",",,,0","0",",,,0","13.74","1,0","21.67","1,,,0","5.82",",,,0"
"USC00040398","1957-04","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","27.8","0","22.3","2,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","24",",0","4",",0","3.3","2,0,07,+","0",",,0,30,+","0",",,0,30,+","18.5",",,0,18,","35.0",",0,29,","233.8",",,,0","","","54.2",",0","32.0",",,,0","0",",,,0","17.17","2,0","25.52",",,,0","8.83","2,,,0"
"USC00040398","1957-05","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","77.6","0","49.8","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","4",",0","5.0","1,0,15,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,12,","37.2",",0,28,","297.2",",,,0","","","33.3",",0","10.2",",,,0","0",",,,0","18.92","1,0","26.70",",,,0","11.14","1,,,0"
"USC00040398","1957-06","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","338.5","0","260.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","11.7",",0,15,+","0",",,0,30,+","0",",,0,30,+","3.8",",,0,10,","46.1",",0,26,+","392.3","1,,,0","","","0.0",",0","3.8",",,,0","0",",,,0","27.03",",0","37.34",",,,0","16.72",",,,0"
"USC00040398","1957-07","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","672.0","0","333.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","10.0",",0,01,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","43.9",",0,06,","484.4",",,,0","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","29.09",",0","39.51",",,,0","18.67",",,,0"
"USC00040398","1957-08","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00040398","1957-09","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","171.4","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","19",",0","10.6","1,0,18,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","41.7",",0,08,","316.0",",,,0","","","0.0",",0","0.0",",,,0","0",",,,0","24.37","1,0","33.89",",,,0","14.85","1,,,0"
"USC00040398","1957-10","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","17.3",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","4.4",",0,21,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,14,","29.4",",0,01,","168.0",",,,0","","","37.6",",0","5.3",",,,0","0",",,,0","17.68",",0","25.23",",,,0","10.12",",,,0"
"USC00040398","1957-11","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","0.0","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","5","1,0","0","1,0","0.0","1,0,30,+","0",",,0,30,+","0",",,0,30,+","20.3",",,0,03,","25.0","1,0,01,","76.2","4,,,0","","","201.3","1,0","21.6",",,,0","0",",,,0","11.39","1,0","18.66","1,,,0","4.13","1,,,0"
"USC00040398","1958-01","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","2",",0","0",",0","-3.9","1,0,23,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,24,","24.4",",0,12,","54.6","5,,,0","","","294.6",",0","40.4",",,,0","0",",,,0","8.39","1,0","15.20",",,,0","1.58","1,,,0"
"USC00040398","1958-02","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","-0.6",",0,27,","0",",,0,28,+","0",",,0,28,+","17.3",",,0,19,","23.3",",0,23,+","","","","","177.8",",0","50.9",",,,0","0",",,,0","11.98",",0","17.73",",,,0","6.23",",,,0"
"USC00040398","1958-03","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","0.0","0","0.0",",0","16",",0","8",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","-1.7",",0,07,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","19.4",",0,20,+","97.1","2,,,0","","","247.4",",0","105.7",",,,0","0",",,,0","10.35",",0","16.26",",,,0","4.44",",,,0"
"USC00040398","1958-04","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","3.0","0","3.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","2.2",",0,08,+","0",",,0,30,+","0",",,0,30,+","11.4",",,0,01,","30.0",",0,19,","220.4",",,,0","","","109.4",",0","45.2",",,,0","0",",,,0","14.79",",0","22.80",",,,0","6.78",",,,0"
"USC00040398","1958-05","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","93.8","0","90.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","6.7",",0,03,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,12,","36.1",",0,18,","353.6",",,,0","","","13.0",",0","31.5",",,,0","0",",,,0","20.84",",0","29.35",",,,0","12.33",",,,0"
"USC00040398","1958-06","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","236.6","0","142.8","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","15","1,0","8.9","1,0,13,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,12,","41.1","1,0,22,","384.4","2,,,0","","","0.8","1,0","1.0",",,,0","0",",,,0","23.23","1,0","32.16","1,,,0","14.30","1,,,0"
"USC00040398","1958-07","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00040398","1958-08","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00040398","1958-09","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","160.9","3,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","19","3,0","8.3","3,0,24,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,23,","40.6","3,0,02,","257.5","5,,,0","","","4.8","3,0","16.3",",,,0","0",",,,0","24.12","3,0","33.13","3,,,0","15.10","3,,,0"
"USC00040398","1958-10","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","96.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","5.6",",0,21,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.2",",0,04,","239.1",",,,0","","","14.4",",0","0.0",",,,0","0",",,,0","20.98",",0","30.20",",,,0","11.76",",,,0"
"USC00040398","1958-11","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","2.0","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","5","1,0","0","1,0","13","1,0","0","1,0","-3.9","1,0,18,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,16,","26.7","1,0,09,","104.4","2,,,0","","","172.5","1,0","8.4",",,,0","0",",,,0","12.46","1,0","20.28","1,,,0","4.63","1,,,0"
"USC00040398","1958-12","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","0.0","2,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","8","2,0","0","2,0","6","2,0","0","2,0","-3.3","2,0,19,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,22,","22.8","2,0,16,+","63.2","4,,,0","","","237.9","2,0","0.5",",,,0","0",",,,0","10.13","2,0","18.91","2,,,0","1.34","2,,,0"
"USC00040398","1959-01","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3",",0","0",",0","-7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,06,","23.9",",0,25,","","","","","255.6",",0","41.1",",,,0","0",",,,0","10.09",",0","15.90",",,,0","4.27",",,,0"
"USC00040398","1959-02","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","0.0","0","0.0","1,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0","1,0","1","1,0","0","1,0","-3.3","1,0,04,","0",",,0,28,+","0",",,0,28,+","17.0",",,0,16,","23.9","1,0,07,","","","","","249.2","1,0","53.5",",,,0","0",",,,0","9.10","1,0","15.76","1,,,0","2.45","1,,,0"
"USC00040398","1959-03","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","0.0","0","0.0","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","24",",0","0",",0","0.0","1,0,27,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,26,","28.3",",0,18,","192.9","4,,,0","","","143.7",",0","0.3",",,,0","0",",,,0","13.52","1,0","22.69",",,,0","4.34","1,,,0"
"USC00040398","1959-04","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","28.3","0","28.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","3.9",",0,19,+","0",",,0,30,+","0",",,0,30,+","15.5",",,0,26,","33.3",",0,12,","290.1",",,,0","","","40.0",",0","19.9",",,,0","0",",,,0","17.94",",0","27.37",",,,0","8.52",",,,0"
"USC00040398","1959-05","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","73.5","0","45.2",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","3.3",",0,05,+","0",",,0,31,+","0",",,0,31,+","7.9",",,0,02,","33.9",",0,12,","355.1","1,,,0","","","36.1",",0","13.0",",,,0","0",",,,0","18.63",",0","27.47",",,,0","9.78",",,,0"
"USC00040398","1959-06","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","295.6","0","222.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","6.7",",0,07,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","45.0",",0,24,+","424.0","3,,,0","","","0.0",",0","0.0",",,,0","0",",,,0","25.74",",0","36.07",",,,0","15.40",",,,0"
"USC00040398","1959-07","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","642.0","0","346.4","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","30","1,0","12.8","1,0,08,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","45.0","1,0,12,","487.3","3,,,0","0.0","0","0.0","1,0","0.0",",,,0","0",",,,0","29.88","1,0","40.13","1,,,0","19.62","1,,,0"
"USC00040398","1959-09","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","119.9","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","12","3,0","7.8","3,0,22,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.8","3,0,10,","305.9","4,,,0","","","5.0","3,0","0.0",",,,0","0",",,,0","22.59","3,0","30.96","3,,,0","14.22","3,,,0"
"USC00040398","1959-10","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","54.8","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","8","1,0","4.4","1,0,31,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6","1,0,25,","224.0","2,,,0","","","24.7","1,0","0.0",",,,0","0",",,,0","19.34","1,0","28.44","1,,,0","10.24","1,,,0"
"USC00040398","1959-11","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","0.0","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","1","4,0","0","4,0","20","4,0","0","4,0","0.0","4,0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","26.7","4,0,10,+","","","","","141.1","4,0","0.0",",,,0","0",",,,0","12.91","4,0","22.58","4,,,0","3.23","4,,,0"
"USC00040398","1959-12","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.0",",,0,24,","","","","","","","","","3.3",",,,0","0",",,,0","","","","","",""
"USC00040398","1960-01","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","5","3,0","3","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.5","3,,0,10,","","","","","","","","","31.9",",a,,0","0",",,,0","","","","","",""
"USC00040398","1960-02","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","19.1",",,0,02,","","","","","","","","","41.7",",,,0","0",",,,0","","","","","",""
"USC00040398","1960-03","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","3.3",",,0,01,","","","","","","","","","7.1",",,,0","0",",,,0","","","","","",""
"USC00040398","1960-04","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","9.4",",,0,28,","","","","","","","","","17.0",",,,0","0",",,,0","","","","","",""
"USC00040398","1960-05","35.9","-120.05","159.1","AVENAL 9 SSE, CA US","","","58.6","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","26","5,0","5","5,0","5.0","5,0,23,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.3","5,0,12,","","","","","12.3","5,0","0.0",",,,0","0",",,,0","20.12","5,0","29.33","5,,,0","10.90","5,,,0"
