"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00481240","1899-11","44.45","-108.41667","1350.9","BURLINGTON, WY US","","","","","","","","","","","","","","","","","0","1,6","0","1,6","0","1,6","","","","","","","","","16.7","1,6,12,","","","","","","","","","","","11.64","1,,,6","",""
"USC00481240","1899-12","44.45","-108.41667","1350.9","BURLINGTON, WY US","","","0.0","4,6","","","","","","","","","4","3,6","28","3,6","20","1,6","0","1,6","0","1,6","1","","-21.7","3,6,16,","","","","","10.0","1,6,08,","","","701.5","1,6","","","","","-7.79","4,6","-2.41","1,,,6","-13.18","3,,,6"
"USC00481240","1900-01","44.45","-108.41667","1350.9","BURLINGTON, WY US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","2",",6","31",",6","11",",6","0",",6","0",",6","","","-23.9",",6,28,","","","3.8",",,6,14,","10.6",",6,20,","","","713.8",",6","3.8",",,,6","","","-4.69",",6","1.91",",,,6","-11.29",",,,6"
"USC00481240","1900-02","44.45","-108.41667","1350.9","BURLINGTON, WY US","0.0","6","0.0",",6","1","2,6","1","2,6","0","2,6","1",",6","9",",6","28",",6","10",",6","0",",6","0",",6","","","-33.9",",6,16,","51",",,6,11,","5.1","2,,6,11,","13.3",",6,24,","","","689.4",",6","5.1","2,,,6","51",",,,6","-6.29",",6","1.31",",,,6","-13.89",",,,6"
"USC00481240","1900-03","44.45","-108.41667","1350.9","BURLINGTON, WY US","0.0","6","0.0","2,6","1",",6","1",",6","0",",6","","","1","1,6","27","1,6","1","1,6","3","1,6","0","1,6","","","-17.8","1,6,05,","","","3.8",",,6,27,","26.7","1,6,13,","","","412.9","1,6","3.8",",,,6","","","3.82","2,6","12.12","1,,,6","-4.48","1,,,6"
"USC00481240","1900-04","44.45","-108.41667","1350.9","BURLINGTON, WY US","0.0","6","0.0",",6","5",",6","5",",6","1",",6","","","0",",6","10",",6","0",",6","9",",6","0",",6","","","-3.9",",6,12,","","","58.4",",,6,09,","26.7",",6,20,","","","275.0",",6","78.6",",,,6","","","9.17",",6","16.70",",,,6","1.63",",,,6"
"USC00481240","1900-05","44.45","-108.41667","1350.9","BURLINGTON, WY US","20.8","6","20.8",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","25",",6","4",",6","","","3.3",",6,20,+","","","0.0",",T,6,20,+","34.4",",6,27,+","","","76.1",",6","0.0",",T,,6","","","16.55",",6","26.28",",,,6","6.82",",,,6"
"USC00481240","1900-06","44.45","-108.41667","1350.9","BURLINGTON, WY US","110.8","6","90.0","1,6","0",",6","0",",6","0",",6","","","0","1,6","0","1,6","0",",6","30",",6","16",",6","","","3.3","1,6,10,","","","0.0",",T,6,22,+","38.9",",6,29,","","","8.4",",6","0.0",",T,,6","","","21.25","1,6","32.45",",,,6","10.05","1,,,6"
"USC00481240","1900-07","44.45","-108.41667","1350.9","BURLINGTON, WY US","217.3","6","106.5",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","4.4",",6,19,+","","","3.8",",,6,23,","42.2",",6,26,","11.7","6","11.7",",6","4.8",",,,6","","","21.39",",6","31.80",",,,6","10.98",",,,6"
"USC00481240","1900-08","44.45","-108.41667","1350.9","BURLINGTON, WY US","305.4","6","88.1",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","5.0",",6,27,","","","0.0",",T,6,23,+","38.3",",6,01,","16.4","6","4.7",",6","0.0",",T,,6","","","21.02",",6","30.40",",,,6","11.65",",,,6"
"USC00481240","1900-09","44.45","-108.41667","1350.9","BURLINGTON, WY US","323.1","6","17.7",",6","1",",6","1",",6","0",",6","","","0",",6","3",",6","0",",6","22",",6","7",",6","","","-3.9",",6,26,+","","","15.2",",,6,24,","33.9",",6,08,","138.3","6","121.9",",6","15.2",",,,6","","","14.86",",6","25.02",",,,6","4.70",",,,6"
"USC00481240","1900-10","44.45","-108.41667","1350.9","BURLINGTON, WY US","323.1","6","0.0","1,6","1",",6","1",",6","0",",6","","","0",",6","16",",6","0","1,6","9","1,6","0","1,6","","","-6.7",",6,31,+","","","15.2",",,6,29,","22.8","1,6,19,+","423.9","6","285.6","1,6","15.2",",,,6","","","8.80","1,6","17.69","1,,,6","-0.08",",,,6"
"USC00481240","1900-11","44.45","-108.41667","1350.9","BURLINGTON, WY US","323.1","6","0.0",",6","0",",6","0",",6","0",",6","0",",6","4",",6","29",",6","6",",6","0",",6","0",",6","","","-21.1",",6,19,","0",",T,6,21,+","0.0",",T,6,21,+","20.6",",6,05,+","998.3","6","574.4",",6","0.0",",T,,6","0",",T,,6","-0.82",",6","7.52",",,,6","-9.15",",,,6"
"USC00481240","1900-12","44.45","-108.41667","1350.9","BURLINGTON, WY US","323.1","6","0.0",",6","3",",6","3",",6","0",",6","0",",6","4",",6","31",",6","5",",6","0",",6","0",",6","","","-26.1",",6,31,","0",",T,6,29,+","2.5",",,6,29,+","17.8",",6,20,","1628.8","6","630.5",",6","7.5",",,,6","0",",T,,6","-2.01",",6","6.00",",,,6","-10.01",",,,6"
"USC00481240","1901-01","44.45","-108.41667","1350.9","BURLINGTON, WY US","0.0","","0.0","1,6","0",",6","0",",6","0",",6","0",",6","4","1,6","30","1,6","8",",6","0",",6","0",",6","","","-23.9","1,6,02,+","0",",T,6,29,","0.0",",T,6,29,","8.3",",6,28,+","2319.9","","691.1",",6","0.0",",T,,6","0",",T,,6","-4.74","1,6","2.68",",,,6","-12.16","1,,,6"
