"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00387666","1975-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1054.4","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","5",",0","0",",0","","","","","-10.6",",0,19,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,31,","23.9",",0,16,","","","545.0","0","","","337.2",",0","","","","","","","","","","","108.3",",,,0","0",",,,0","7.45",",0","13.67",",,,0","1.24",",,,0","3183",",,,0"
"USC00387666","1976-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","22",",0","0",",0","2",",0","0",",0","","","","","-10.6",",0,19,","0",",,0,31,+","0",",T,0,18,","27.9",",,0,27,","22.8",",0,27,","","","954.1","0","","","409.1",",0","","","","","","","","","","","91.9",",,,0","0",",T,,0","5.14",",0","11.79",",,,0","-1.52",",,,0","4189",",,,0"
"USC00387666","1976-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","2.0","0","2.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","15",",0","0",",0","","","","","-4.4",",0,08,","0",",,0,29,+","0",",,0,29,+","14.5",",,0,02,","26.1",",0,18,","125.4",",,,0","1137.6","0","","","183.5",",0","","","","","","","","","","","22.9",",,,0","0",",,,0","12.07",",0","19.41",",,,0","4.74",",,,0","4766",",,,0"
"USC00387666","1976-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","24.0","0","22.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","-0.6",",0,17,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,16,","29.4",",0,05,+","135.7",",,,0","1258.7","0","","","121.1",",0","","","","","","","","","","","113.0",",,,0","0",",,,0","15.13",",0","21.45",",,,0","8.82",",,,0","3963","2,,,0"
"USC00387666","1976-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","66.5","0","42.5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","2.8",",0,13,+","0",",,0,30,+","0",",,0,30,+","2.0",",,0,26,","31.7",",0,19,","226.6",",,,0","1324.2","0","","","65.5",",0","","","","","","","","","","","5.3",",,,0","0",",,,0","17.57",",0","25.15",",,,0","9.99",",,,0","",""
"USC00387666","1976-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","127.7","0","61.2",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","5.6",",0,19,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,01,","32.2",",0,18,","165.8","2,,,0","1350.6","0","","","26.4",",0","","","","","","","","","","","122.8",",,,0","0",",,,0","19.45",",0","25.09",",,,0","13.82",",,,0","3533",",,,0"
"USC00387666","1976-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","276.5","0","148.8",",0","16",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","10.6",",0,06,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,24,","32.8",",0,30,+","183.3","1,,,0","1356.1","0","","","5.5",",0","","","","","","","","","","","174.0",",,,0","0",",,,0","23.11",",0","28.32",",,,0","17.89",",,,0","3115",",,,0"
"USC00387666","1976-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","512.6","0","236.1","1,0","11",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","15",",0","","","","","16.7","1,0,06,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,05,","36.7",",0,16,","205.6","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","153.5",",,,0","0",",,,0","26.18","1,0","31.69",",,,0","20.68","1,,,0","3064",",,,0"
"USC00387666","1976-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","707.9","0","195.3","1,0","6",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","14",",0","","","","","12.8","1,0,31,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,30,","34.4",",0,15,+","210.6",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","73.7",",,,0","0",",,,0","24.86","1,0","30.72",",,,0","19.00","1,,,0","3081",",,,0"
"USC00387666","1976-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","833.5","0","125.6",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","11.1",",0,12,","0",",,0,30,+","0",",,0,30,+","61.0",",,0,15,","31.7",",0,10,","163.1",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","135.2",",,,0","0",",,,0","22.52",",0","28.24",",,,0","16.80",",,,0","2547",",,,0"
"USC00387666","1976-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","846.0","0","12.5",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","16",",0","0",",0","","","","","-2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,09,","27.8",",0,09,","131.2","1,,,0","130.5","0","","","130.5",",0","","","","","","","","","","","144.1",",,,0","0",",,,0","14.53",",0","21.45",",,,0","7.60",",,,0","3431",",,,0"
"USC00387666","1976-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","846.0","0","0.0",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","4",",0","0",",0","","","","","-5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","58.4",",,0,15,","22.2",",0,11,","113.5","2,,,0","406.1","0","","","275.6",",0","","","","","","","","","","","145.8",",,,0","0",",,,0","9.15",",0","15.66",",,,0","2.63",",,,0","3846",",,,0"
"USC00387666","1976-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","846.0","0","0.0",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","","","-8.3",",0,22,","0",",,0,31,+","0",",,0,31,+","59.7",",,0,12,","20.0",",0,20,+","","","793.2","0","","","387.1",",0","","","","","","","","","","","190.1",",,,0","0",",,,0","5.85",",0","11.88",",,,0","-0.19",",,,0","4934",",,,0"
"USC00387666","1977-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","7",",0","7",",0","1",",0","0",",0","0","1,0","0",",0","27",",0","0",",0","0",",0","0",",0","","","","","-13.3",",0,18,+","0",",,0,31,+","0","1,,0,31,+","48.3",",,0,10,","13.9",",0,01,","","","1337.6","0","","","544.4",",0","","","","","","","","","","","99.8",",,,0","0","1,,,0","0.77",",0","6.98",",,,0","-5.43",",,,0","",""
"USC00387666","1977-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.3","0","0.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","6",",0","0",",0","","","","","-8.3",",0,08,","0",",,0,28,+","0",",,0,28,+","12.7",",,0,24,","26.7",",0,27,","","","1665.4","0","","","327.8",",0","","","","","","","","","","","35.6",",,,0","0",",,,0","6.64",",0","14.43",",,,0","-1.15",",,,0","4855",",,,0"
"USC00387666","1977-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","6.4","0","6.1","1,0","9",",0","8",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","15","1,0","0","1,0","","","","","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,22,","27.8","1,0,17,","","","1804.7","0","","","139.3","1,0","","","","","","","","","","","184.0",",,,0","0",",,,0","13.77","1,0","20.05","1,,,0","7.49",",,,0","4195","2,,,0"
"USC00387666","1977-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","64.1","0","57.7",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","1.7",",0,07,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,05,","30.6",",0,16,+","179.6","2,,,0","1844.7","0","","","40.0",",0","","","","","","","","","","","35.8",",,,0","0",",,,0","18.92",",0","26.38",",,,0","11.46",",,,0","4488",",,,0"
"USC00387666","1977-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","177.6","0","113.5",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","5.6",",0,11,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,31,","33.3",",0,07,","201.0",",,,0","1858.3","0","","","13.6",",0","","","","","","","","","","","42.2",",,,0","0",",,,0","21.56",",0","28.29",",,,0","14.82",",,,0","3136",",,,0"
"USC00387666","1977-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","361.7","0","184.1",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","10.6",",0,19,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,20,","35.6",",0,30,","198.7","3,,,0","1858.3","0","","","0.0",",0","","","","","","","","","","","110.6",",,,0","0",",,,0","24.47",",0","31.55",",,,0","17.39",",,,0","",""
"USC00387666","1977-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","643.1","0","281.4","2,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","25","2,0","","","","","16.1","2,0,27,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,30,","40.0","2,0,09,","","","0.0","0","","","0.0","2,0","","","","","","","","","","","56.9",",,,0","0",",,,0","28.04","2,0","34.57","2,,,0","21.51","2,,,0","",""
"USC00387666","1977-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","879.5","0","236.4",",0","12",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","16.7",",0,21,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,03,","34.4",",0,09,","163.8","4,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","209.0",",,,0","0",",,,0","25.96",",0","31.14",",,,0","20.77",",,,0","2967",",,,0"
"USC00387666","1977-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","","","","","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","0",",0","30",",0","7",",0","","","","","","","0",",,0,30,+","0",",,0,30,+","38.6",",,0,17,","33.9",",0,09,","118.3","2,,,0","","","","","","","","","","","","","","","","","105.6",",,,0","0",",,,0","","","30.21",",,,0","","","2277","2,,,0"
"USC00387666","1977-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","","","16.9",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","1.7",",0,17,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,26,","30.0",",0,03,+","108.7","1,,,0","","","","","103.1",",0","","","","","","","","","","","96.4",",,,0","0",",,,0","15.55",",0","21.75",",,,0","9.35",",,,0","3551",",,,0"
"USC00387666","1977-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","","","13.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","","","-4.4",",0,27,","0",",,0,30,+","0",",,0,30,+","33.3",",,0,06,","28.9",",0,18,","68.4","5,,,0","","","","","154.7",",0","","","","","","","","","","","72.8",",,,0","0",",,,0","13.61",",0","19.39",",,,0","7.83",",,,0","3483",",,,0"
"USC00387666","1977-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","","","0.0","3,0","13",",0","9",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","0","2,0","1","2,0","0","2,0","","","","","-8.9","1,0,11,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,01,","22.2","2,0,02,","","","","","","","308.4","2,0","","","","","","","","","","","100.3",",,,0","0",",,,0","7.18","3,0","13.67","2,,,0","0.69","1,,,0","",""
"USC00387666","1978-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","9",",0","9",",0","4",",0","0",",0","0",",0","0",",0","23",",0","0",",0","1",",0","0",",0","","","","","-10.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","62.2",",,0,20,","21.1",",0,09,","","","","","","","483.1",",0","","","","","","","","","","","247.8",",,,0","0",",,,0","2.75",",0","8.48",",,,0","-2.98",",,,0","4752",",,,0"
"USC00387666","1978-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","1",",0","0",",0","","","","","-10.6",",0,07,","0",",,0,28,+","0",",,0,28,+","17.8",",,0,18,","21.1",",0,26,","","","","","","","419.8",",0","","","","","","","","","","","50.9",",,,0","0",",,,0","3.34",",0","9.03",",,,0","-2.35",",,,0","",""
"USC00387666","1978-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1.7","0","1.7",",0","12",",0","12",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13",",0","0",",0","","","","","-5.6",",0,05,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,10,","26.7",",0,25,","143.1","2,,,0","","","","","236.2",",0","","","","","","","","","","","117.7",",,,0","0",",,,0","10.77",",0","17.13",",,,0","4.41",",,,0","4851",",,,0"
"USC00387666","1978-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","40.1","0","38.4",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","1.7",",0,22,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,26,","31.7",",0,08,","185.2","1,,,0","","","","","56.9",",0","","","","","","","","","","","102.0",",,,0","0",",,,0","17.71",",0","24.82",",,,0","10.61",",,,0","4181",",,,0"
"USC00387666","1978-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","132.7","0","92.6",",0","10",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","6.1",",0,04,+","0",",,0,31,+","0",",,0,31,+","31.5",",,0,09,","32.8",",0,31,+","183.8","1,,,0","","","","","25.3",",0","","","","","","","","","","","100.8",",,,0","0",",,,0","20.50",",0","26.75",",,,0","14.25",",,,0","3453",",,,0"
"USC00387666","1978-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","339.9","0","207.2",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","13.3",",0,15,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,09,","38.3",",0,29,","179.4",",,,0","","","","","0.0",",0","","","","","","","","","","","79.1",",,,0","0",",,,0","25.24",",0","31.17",",,,0","19.31",",,,0","2974",",,,0"
"USC00387666","1978-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","605.9","0","266.0",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","17.2",",0,13,+","0",",,0,31,+","0",",,0,31,+","29.2",",,0,17,","37.8",",0,01,","203.7","5,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","100.2",",,,0","0",",,,0","26.91",",0","33.06",",,,0","20.76",",,,0","3364",",,,0"
"USC00387666","1978-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","860.7","0","254.8",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","16.7",",0,24,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,12,","35.6",",0,20,","173.1","1,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","103.2",",,,0","0",",,,0","26.55",",0","32.22",",,,0","20.88",",,,0","2333",",,,0"
"USC00387666","1978-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1041.9","0","181.2",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","12.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","12.7",",,0,03,","35.0",",0,10,","","","0.6","0","","","0.6",",0","","","","","","","","","","","37.8",",,,0","0",",,,0","24.35",",0","30.18",",,,0","18.53",",,,0","2222","2,,,0"
"USC00387666","1978-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1065.5","0","23.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","3.3",",0,18,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,01,","28.9",",0,28,+","106.0","2,,,0","73.5","0","","","72.9",",0","","","","","","","","","","","15.0",",,,0","0",",,,0","16.74",",0","24.06",",,,0","9.42",",,,0","3253",",,,0"
"USC00387666","1978-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1070.0","0","4.5",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","2.8",",0,26,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,30,","26.7",",0,18,","","","181.3","0","","","107.8",",0","","","","","","","","","","","68.4",",,,0","0",",,,0","14.89",",0","20.54",",,,0","9.24",",,,0","2851","3,,,0"
"USC00387666","1978-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1075.0","0","5.0","2,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0","1,0","6","1,0","0","1,0","","","","","-4.4","1,0,29,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,25,","26.7","1,0,09,","","","464.4","0","","","283.1","1,0","","","","","","","","","","","41.9",",,,0","0",",,,0","8.71","2,0","15.34","1,,,0","2.09","1,,,0","3721","2,,,0"
"USC00387666","1979-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","24",",0","0",",0","2",",0","0",",0","","","","","-10.0",",0,03,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,13,","22.8",",0,02,","","","872.0","0","","","407.6",",0","","","","","","","","","","","122.1",",,,0","0",",,,0","5.19",",0","11.95",",,,0","-1.58",",,,0","4661",",,,0"
"USC00387666","1979-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0","2,0","7","2,0","5","2,0","2","2,0","0","2,0","0","1,0","0","1,0","17","1,0","0","1,0","3","1,0","0","1,0","","","","","-10.0","1,0,02,","0","2,,0,28,+","0","1,,0,28,+","63.5","2,,0,25,","23.9","1,0,17,","","","1191.3","0","","","319.3","1,0","","","","","","","","","","","168.2",",a,,0","0","1,,,0","5.71","2,0","11.93","1,,,0","-0.50","1,,,0","",""
"USC00387666","1979-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","6.8","0","6.8",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","","","","","-2.2",",0,26,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,24,","26.7",",0,20,","142.2",",,,0","1352.9","0","","","161.6",",0","","","","","","","","","","","83.8",",,,0","0",",,,0","13.34",",0","19.95",",,,0","6.72",",,,0","4338",",,,0"
"USC00387666","1979-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","35.7","0","28.9","1,0","8",",0","6",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","","","","","3.3","1,0,10,","0",",,0,30,+","0",",,0,30,+","78.5",",,0,26,","31.7",",0,02,","166.0","5,,,0","1396.5","0","","","43.6",",0","","","","","","","","","","","150.8",",,,0","0",",,,0","17.81","1,0","24.50",",,,0","11.12","1,,,0","3622","3,,,0"
"USC00387666","1979-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","107.3","0","71.6",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","7.2",",0,26,","0",",,0,31,+","0",",,0,31,+","54.1",",,0,14,","30.0",",0,05,","149.4","5,,,0","1408.5","0","","","12.0",",0","","","","","","","","","","","140.8",",,,0","0",",,,0","20.25",",0","26.01",",,,0","14.50",",,,0","3091","2,,,0"
"USC00387666","1979-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","253.9","0","146.6",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","13.3",",0,17,+","0",",,0,30,+","0",",,0,30,+","59.4",",,0,17,","33.3",",0,20,+","165.4","4,,,0","1411.6","0","","","3.1",",0","","","","","","","","","","","126.0",",,,0","0",",,,0","23.12",",0","28.51",",,,0","17.72",",,,0","2910","4,,,0"
"USC00387666","1979-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","480.0","0","226.1",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","15.0",",0,08,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,21,","36.1",",0,05,","200.2","3,,,0","0.5","0","","","0.5",",0","","","","","","","","","","","135.9",",,,0","0",",,,0","25.61",",0","30.73",",,,0","20.49",",,,0","2943","4,,,0"
"USC00387666","1979-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","722.8","0","242.8",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","13.3",",0,17,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,21,","37.2",",0,21,","175.4","3,,,0","0.5","0","","","0.0",",0","","","","","","","","","","","134.8",",,,0","0",",,,0","26.17",",0","32.19",",,,0","20.15",",,,0","2410","2,,,0"
"USC00387666","1979-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","850.9","0","128.1","1,0","12",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","2",",0","","","","","13.9","1,0,26,+","0",",,0,30,+","0",",,0,30,+","118.6",",,0,05,","33.3",",0,07,","","","5.8","0","","","5.3",",0","","","","","","","","","","","166.9",",,,0","0",",,,0","22.44","1,0","26.65",",,,0","18.24","1,,,0","3656","2,,,0"
"USC00387666","1979-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","883.9","0","33.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","","","","","2.8",",0,27,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,03,","33.3",",0,01,","129.7","3,,,0","72.4","0","","","66.6",",0","","","","","","","","","","","61.3",",,,0","0",",,,0","17.25",",0","24.34",",,,0","10.16",",,,0","3321",",,,0"
"USC00387666","1979-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","15",",0","0",",0","","","","","","","0",",,0,30,+","0",",,0,30,+","25.1",",,0,11,","28.3",",0,03,","70.3","3,,,0","","","","","","","","","","","","","","","","","84.4",",,,0","0",",,,0","","","20.26",",,,0","","","3046","2,,,0"
"USC00387666","1979-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","","","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","3",",0","0",",0","","","","","-7.8",",0,04,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,31,","24.4",",0,14,","","","","","","","343.2",",0","","","","","","","","","","","44.3",",,,0","0",",,,0","7.26",",0","13.83",",,,0","0.70",",,,0","3154","2,,,0"
"USC00387666","1980-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","16","1,0","10","1,0","1","1,0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","","","-5.6",",0,06,","0",",,0,31,+","0",",,0,31,+","31.8","1,,0,09,","18.9",",0,20,","","","","","","","350.3",",0","","","","","","","","","","","124.8","1,,,0","0",",,,0","7.03",",0","11.88",",,,0","2.18",",,,0","",""
"USC00387666","1980-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","5","3,0","3","3,0","0","3,0","","","","","0",",0","21",",0","0",",0","4",",0","0",",0","","","","","-8.9",",0,02,","","","","","23.6","3,,0,10,","25.0",",0,24,","","","","","","","384.6",",0","","","","","","","","","","","44.3","3,,,0","","","5.07",",0","11.59",",,,0","-1.45",",,,0","",""
"USC00387666","1980-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","13","1,0","13","1,0","4","1,0","0","1,0","0","1,0","0",",0","6",",0","2",",0","5",",0","0",",0","","","","","-14.4",",0,03,","0","1,,0,31,+","0","1,,0,31,+","49.3","1,,0,13,","23.9",",0,18,","","","","","","","265.3",",0","","","","","","","","","","","273.7","1,,,0","0","1,,,0","9.78",",0","15.70",",,,0","3.85",",,,0","4081","5,,,0"
"USC00387666","1980-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","34.4","0","34.4","1,0","7",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","23",",0","2",",0","","","","","2.8","1,0,17,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,14,","33.3",",0,24,","174.1","5,,,0","","","","","66.2",",0","","","","","","","","","","","100.3",",,,0","0",",,,0","17.25","1,0","24.17",",,,0","10.33","1,,,0","4638",",,,0"
