"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011R10S","1980-10","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","7",",T","7",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,15,","","","","","","","50.8",",,,T","","","","","",""
"USS0011R10S","1980-11","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","0",",T","0",",T","0",",T","","","","","","","","","","","","","","","","","0.0",",,T,30,+","","","","","","","0.0",",,,T","","","","","",""
"USS0011R10S","1980-12","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,10,+","","","","","","","27.9",",,,T","","","","","",""
"USS0011R10S","1981-01","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","4",",T","4",",T","1",",T","","","","","","","","","","","","","","","","","25.4",",,T,12,","","","","","","","38.1",",,,T","","","","","",""
"USS0011R10S","1981-02","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","6",",T","6",",T","1",",T","","","","","","","","","","","","","","","","","25.4",",,T,08,","","","","","","","76.2",",,,T","","","","","",""
"USS0011R10S","1981-03","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","15",",T","15",",T","3",",T","","","","","","","","","","","","","","","","","43.2",",,T,05,","","","","","","","195.6",",,,T","","","","","",""
"USS0011R10S","1981-04","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","6",",T","6",",T","2",",T","","","","","","","","","","","","","","","","","27.9",",,T,02,","","","","","","","65.9",",,,T","","","","","",""
"USS0011R10S","1981-05","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","3","5,T","3","5,T","0","5,T","","","","","","","","","","","","","","","","","5.1","5,,T,01,","","","","","","","10.1","5,,,T","","","","","",""
"USS0011R10S","1983-08","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","","","","","","","","","0","5,T","0","5,T","0","1,T","13","1,T","0","1,T","4.9","5,T,22,+","","","","","29.0","1,T,01,","","","","","","","13.78","6,T","20.35","1,,,T","7.20","5,,,T"
"USS0011R10S","1983-10","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","0.0","3,T","6",",T","6",",T","2",",T","","","0","3,T","3","3,T","0",",T","0",",T","0",",T","-1.3","3,T,01,","","","33.0",",,T,01,","15.3",",T,22,","","","345.0",",T","101.6",",,,T","6.05","3,T","10.17",",,,T","1.94","3,,,T"
"USS0011R10S","1983-11","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","10",",T","10",",T","3",",T","","","","","","","9","2,T","0","2,T","0","2,T","","","","","50.8",",,T,21,","11.3","2,T,06,","","","","","165.1",",,,T","","","3.51","2,,,T","",""
"USS0011R10S","1983-12","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","10",",T","10",",T","0",",T","","","","","","","11","2,T","0","2,T","0","2,T","","","","","22.9",",,T,27,","6.0","2,T,11,","","","","","116.8",",,,T","","","0.91","2,,,T","",""
"USS0011R10S","1984-01","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","3",",T","3",",T","1",",T","","","","","","","13","4,T","0","4,T","0","4,T","","","","","25.4",",,T,30,","5.5","4,T,31,+","","","","","33.0",",,,T","","","0.76","4,,,T","",""
"USS0011R10S","1984-02","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","2",",T","2",",T","0",",T","","","","","","","8",",T","0",",T","0",",T","","","","","17.8",",,T,14,","7.4",",T,28,","","","","","25.4",",,,T","","","2.52",",,,T","",""
"USS0011R10S","1984-03","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","1",",T","1",",T","0",",T","","","","","","","3","1,T","0","1,T","0","1,T","","","","","7.6",",,T,27,","10.3","1,T,20,","","","","","7.6",",,,T","","","5.18","1,,,T","",""
"USS0011R10S","1984-04","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","2",",T","2",",T","0",",T","","","","","","","4",",T","0",",T","0",",T","","","","","7.6",",,T,27,","20.7",",T,23,","","","","","12.7",",,,T","","","6.86",",,,T","",""
"USS0011R10S","1984-05","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","0.0","2,T","3",",T","3",",T","0",",T","","","0","2,T","0","2,T","0",",T","3",",T","0",",T","1.1","2,T,07,+","","","5.1",",,T,18,+","21.7",",T,28,+","","","203.3",",T","12.7",",,,T","11.30","2,T","16.25",",,,T","6.36","2,,,T"
"USS0011R10S","1984-06","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","0.0","5,T","2",",T","2",",T","0",",T","","","0","5,T","0","5,T","0",",T","3",",T","0",",T","3.6","5,T,09,","","","5.1",",,T,29,+","23.1",",T,23,","","","137.9",",T","10.2",",,,T","12.87","5,T","17.98",",,,T","7.77","5,,,T"
"USS0011R10S","1984-07","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","0.0",",T","12",",T","12",",T","0",",T","","","0",",T","0",",T","0",",T","4",",T","0",",T","1.3",",T,28,","","","12.7",",,T,28,+","23.2",",T,06,+","184.9","T","184.9",",T","96.5",",,,T","12.37",",T","17.99",",,,T","6.75",",,,T"
"USS0011R10S","1984-08","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","0.0",",T","11",",T","11",",T","0",",T","","","0",",T","0",",T","0",",T","0",",T","0",",T","1.1",",T,04,","","","17.8",",,T,04,","19.6",",T,30,","421.5","T","236.6",",T","78.7",",,,T","10.70",",T","15.50",",,,T","5.90",",,,T"
