"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1CTNH0026","2016-07","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","12",",N","8",",N","0",",N","","","","","18.0",",,N,02,","95.7",",,,N"
"US1CTNH0026","2016-08","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","10",",N","7",",N","2",",N","","","","","55.6",",,N,22,","134.0",",,,N"
"US1CTNH0026","2016-09","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","10",",N","6",",N","0",",N","","","","","11.9",",,N,27,","49.1",",,,N"
"US1CTNH0026","2016-10","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","13",",N","8",",N","1",",N","","","","","26.4",",,N,28,","78.0",",,,N"
"US1CTNH0026","2016-11","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","12",",N","3",",N","2",",N","","","","","29.0",",,N,16,","83.0",",,,N"
"US1CTNH0026","2016-12","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","16",",N","10",",N","0",",N","","","","","18.0",",,N,18,+","114.1",",,,N"
"US1CTNH0026","2017-01","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","16",",N","8",",N","1",",N","","","","","32.8",",,N,24,","102.4",",,,N"
"US1CTNH0026","2017-02","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","8",",N","6",",N","1",",N","24","3,N","389","3,,N,10,","34.8",",,N,10,","81.3",",,,N"
"US1CTNH0026","2017-03","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","13",",N","6",",N","1",",N","","","","","44.7",",,N,15,","98.1",",,,N"
"US1CTNH0026","2017-04","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","15",",N","9",",N","2",",N","","","","","32.8",",,N,07,","150.0",",,,N"
"US1CTNH0026","2017-05","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","15","2,N","5","2,N","3","2,N","","","","","53.6","2,,N,06,","137.7","2,,,N"
"US1CTNH0026","2017-11","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","13","3,N","5","3,N","0","3,N","","","","","11.9","3,,N,19,","41.8","3,,,N"
"US1CTNH0026","2017-12","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","9","4,N","6","4,N","0","4,N","","","","","15.0","4,,N,10,","64.7","4,,,N"
"US1CTNH0026","2018-01","41.518844","-72.997393","245.1","PROSPECT 1.5 NW, CT US","12","2,N","6","2,N","2","2,N","","","","","63.8","2,,N,13,","128.3","2,,,N"
