"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GHM00065467","2010-01","4.896","-1.775","6.4","TAKORADI, GH","0","5,S","0","5,S","","","","","","","22.5","5,S,16,","","","","","24.55","5,,,S"
"GHM00065467","2010-08","4.896","-1.775","6.4","TAKORADI, GH","","","","","0","5,S","26","5,S","0","5,S","","","31.5","5,S,06,","28.52","5,,,S","",""
"GHM00065467","2010-12","4.896","-1.775","6.4","TAKORADI, GH","0","5,S","0","5,S","","","","","","","23.0","5,S,29,","","","","","24.24","5,,,S"
"GHM00065467","2019-08","4.896","-1.775","6.4","TAKORADI, GH","0","5,S","0","5,S","","","","","","","21.6","5,S,12,","","","","","22.89","5,,,S"
"GHM00065467","2020-01","4.896","-1.775","6.4","TAKORADI, GH","0","5,S","0","5,S","","","","","","","18.6","5,S,04,","","","","","23.99","5,,,S"
"GHM00065467","2020-07","4.896","-1.775","6.4","TAKORADI, GH","0","5,S","0","5,S","","","","","","","21.5","5,S,15,","","","","","23.18","5,,,S"
"GHM00065467","2021-01","4.896","-1.775","6.4","TAKORADI, GH","0","2,S","0","2,S","","","","","","","20.5","2,S,08,","","","","","24.03","2,,,S"
"GHM00065467","2021-09","4.896","-1.775","6.4","TAKORADI, GH","0","3,S","0","3,S","","","","","","","22.0","3,S,18,","","","","","23.75","3,,,S"
