"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00361978","1948-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.9",",,0,06,","","","65.7",",,,0","0",",,,0","",""
"USC00361978","1948-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,21,","","","39.2",",,,0","0",",,,0","",""
"USC00361978","1948-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",T,0,20,","13",",,0,20,","22.6",",,0,18,","","","84.1",",,,0","13",",,,0","",""
"USC00361978","1948-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","14",",0","9",",0","1",",0","2",",0","1",",0","","","","","","","","","51",",,0,29,","38",",,0,29,","27.2",",,0,20,","","","93.6",",,,0","58",",,,0","",""
"USC00361978","1948-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15","4,0","7","4,0","0","4,0","11","2,0","2","1,0","","","","","","","","","127","2,,0,25,","51","1,,0,22,","21.8","4,,0,30,","","","73.2",",a,,0","166","1,,,0","",""
"USC00361978","1949-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","11",",0","0",",0","9",",0","2",",0","","","","","","","","","305",",,0,02,","152",",,0,02,","11.9",",,0,24,","","","89.4",",,,0","312",",,,0","",""
"USC00361978","1949-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","7",",0","0",",0","10",",0","2",",0","","","","","","","","","76",",,0,07,","51",",,0,11,","9.4",",,0,14,","","","50.8",",,,0","109",",,,0","",""
"USC00361978","1949-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","8",",0","0",",0","18",",0","5",",0","","","","","","","","","178",",,0,13,+","173",",,0,01,","12.7",",,0,11,","","","70.3",",,,0","473",",,,0","",""
"USC00361978","1949-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","13",",0","0",",0","5",",0","2",",0","","","","","","","","","76",",,0,06,","79",",,0,06,","21.6",",,0,27,","","","138.2",",,,0","157",",,,0","",""
"USC00361978","1949-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","10",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","30.7",",,0,20,","","","80.9",",,,0","0",",,,0","",""
"USC00361978","1949-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","5",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.3",",,0,26,","","","55.2",",,,0","0",",,,0","",""
"USC00361978","1949-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","14",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.2",",,0,22,","","","131.7",",,,0","0",",,,0","",""
"USC00361978","1949-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","7","2,0","3","2,0","2","2,0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.0","2,,0,29,","","","73.6",",a,,0","0",",,,0","",""
"USC00361978","1949-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","13",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","16.5",",,0,19,","","","85.9",",,,0","0",",,,0","",""
"USC00361978","1949-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","9.7",",,0,31,","","","32.1",",,,0","0",",,,0","",""
"USC00361978","1949-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","10",",0","0",",0","11",",0","3",",0","","","","","","","","","127",",,0,27,","64",",,0,24,","21.1",",,0,14,","","","70.1",",,,0","213",",,,0","",""
"USC00361978","1949-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","19",",0","12",",0","0",",0","13",",0","5",",0","","","","","","","","","254",",,0,10,+","102",",,0,02,","13.2",",,0,27,","","","88.4",",,,0","373",",,,0","",""
"USC00361978","1950-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","23",",0","14",",0","1",",0","8",",0","4",",0","","","","","","","","","76",",,0,22,+","51",",,0,19,","25.9",",,0,16,","","","154.1",",,,0","150",",,,0","",""
"USC00361978","1950-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","13",",0","1",",0","27",",0","7",",0","","","","","","","","","356",",,0,28,+","76",",,0,25,+","50.3",",,0,14,","","","134.4",",,,0","444",",,,0","",""
"USC00361978","1950-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","19",",0","10",",0","0",",0","31",",0","7","2,0","","","","","","","","","508",",,0,05,+","203","2,,0,18,","20.8",",,0,09,","","","110.0",",,,0","622","2,,,0","",""
"USC00361978","1950-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","11",",0","0",",0","5",",0","2",",0","","","","","","","","","76",",,0,29,+","64",",,0,29,","13.7",",,0,25,","","","94.2",",,,0","154",",,,0","",""
"USC00361978","1950-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","12",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","18.5",",,0,10,","","","104.7",",,,0","0",",,,0","",""
"USC00361978","1950-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","42.2",",,0,04,","","","89.7",",,,0","0",",,,0","",""
"USC00361978","1950-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.2",",,0,20,","","","158.5",",,,0","0",",,,0","",""
"USC00361978","1950-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,19,","","","58.0",",,,0","0",",,,0","",""
"USC00361978","1950-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,01,","","","93.1",",,,0","0",",,,0","",""
"USC00361978","1950-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","24.9",",,0,10,","","","85.2",",,,0","0",",,,0","",""
"USC00361978","1950-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","19",",0","13",",0","2",",0","9",",0","4","1,0","","","","","","","","","457",",,0,30,","140","1,,0,29,","53.3",",,0,26,","","","217.9",",,,0","395","1,,,0","",""
"USC00361978","1950-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","20",",0","9",",0","0",",0","24",",0","7",",0","","","","","","","","","457",",,0,02,+","89",",,0,12,+","13.5",",,0,03,","","","66.8",",,,0","458",",,,0","",""
"USC00361978","1951-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","19",",0","12",",0","0",",0","25",",0","9",",0","","","","","","","","","305",",,0,17,","165",",,0,16,","19.3",",,0,15,","","","111.3",",,,0","673",",,,0","",""
"USC00361978","1951-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","12",",0","10",",0","0",",0","25",",0","4",",0","","","","","","","","","330",",,0,10,+","127",",,0,07,","19.1",",,0,01,","","","104.6",",,,0","215",",,,0","",""
"USC00361978","1951-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","20",",0","13",",0","2",",0","14",",0","5",",0","","","","","","","","","127",",,0,26,+","127",",,0,25,","30.0",",,0,31,","","","123.5",",,,0","284",",,,0","",""
"USC00361978","1951-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","8",",0","0",",0","5",",0","2",",0","","","","","","","","","76",",,0,04,","64",",,0,04,","23.9",",,0,23,","","","95.2",",,,0","128",",,,0","",""
"USC00361978","1951-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","6","1,0","5","1,0","0","1,0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","12.2","1,,0,23,","","","46.5","1,,,0","0",",,,0","",""
"USC00361978","1951-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","14",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","40.6",",,0,10,","","","172.2",",,,0","0",",,,0","",""
"USC00361978","1951-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","35.1",",,0,12,","","","118.6",",,,0","0",",,,0","",""
"USC00361978","1951-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","5",",0","1",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,16,","","","31.1",",,,0","0",",,,0","",""
"USC00361978","1951-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","12",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,14,","","","94.0",",,,0","0",",,,0","",""
"USC00361978","1951-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,25,","","","31.1",",,,0","0",",,,0","",""
"USC00361978","1951-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15","3,0","12","3,0","0","3,0","20",",0","7",",0","","","","","","","","","330",",,0,19,","178",",,0,18,","17.3","3,,0,07,","","","146.3",",a,,0","547",",,,0","",""
"USC00361978","1951-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","23",",0","16",",0","0",",0","21",",0","12",",0","","","","","","","","","432",",,0,29,","127",",,0,26,+","22.9",",,0,09,","","","148.4",",,,0","901",",,,0","",""
"USC00361978","1952-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","12",",0","3",",0","23",",0","6",",0","","","","","","","","","102",",,0,12,+","64",",,0,03,","42.7",",,0,18,","","","172.4",",,,0","277",",,,0","",""
"USC00361978","1952-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","11",",0","0",",0","23",",0","7",",0","","","","","","","","","330",",,0,22,","170",",,0,07,","18.5",",,0,04,","","","106.2",",,,0","690",",,,0","",""
"USC00361978","1952-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","13",",0","8",",0","0",",0","22",",0","7",",0","","","","","","","","","330",",,0,09,+","127",",,0,19,","23.9",",,0,11,","","","77.4",",,,0","508",",,,0","",""
"USC00361978","1952-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","10",",0","1",",0","3",",0","2",",0","","","","","","","","","25",",,0,08,+","25",",,0,07,+","26.7",",,0,15,","","","96.0",",,,0","50",",,,0","",""
"USC00361978","1952-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","0",",T,0,12,","15",",,0,12,","32.8",",,0,11,","","","151.4",",,,0","15",",,,0","",""
"USC00361978","1952-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","7",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","30.0",",,0,29,","","","55.1",",,,0","0",",,,0","",""
"USC00361978","1952-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,20,","","","87.5",",,,0","0",",,,0","",""
"USC00361978","1952-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","40.6",",,0,17,","","","130.4",",,,0","0",",,,0","",""
"USC00361978","1952-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","40.9",",,0,16,","","","114.4",",,,0","0",",,,0","",""
"USC00361978","1952-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","6",",0","0",",0","4",",0","2",",0","","","","","","","","","76",",,0,20,","89",",,0,20,","8.6",",,0,07,","","","38.4",",,,0","125",",,,0","",""
"USC00361978","1952-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","8",",0","0",",0","8",",0","2","1,0","","","","","","","","","203",",,0,08,+","203","1,,0,07,","20.6",",,0,22,","","","85.1",",,,0","228","1,,,0","",""
"USC00361978","1952-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","5",",0","1",",0","26",",0","12",",0","","","","","","","","","102",",,0,16,+","64",",,0,07,","27.9",",,0,11,","","","78.1",",,,0","526",",,,0","",""
"USC00361978","1953-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","19",",0","8",",0","0",",0","23",",0","10",",0","","","","","","","","","178",",,0,31,","51",",,0,31,+","19.3",",,0,18,","","","91.7",",,,0","381",",,,0","",""
"USC00361978","1953-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","7",",0","0",",0","22",",0","8",",0","","","","","","","","","229",",,0,18,","102",",,0,17,","14.7",",,0,07,","","","62.0",",,,0","529",",,,0","",""
"USC00361978","1953-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","10",",0","1",",0","13",",0","5",",0","","","","","","","","","229",",,0,01,","127",",,0,01,","47.2",",,0,24,","","","116.5",",,,0","348",",,,0","",""
"USC00361978","1953-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","10",",0","0",",0","5",",0","2",",0","","","","","","","","","102",",,0,20,","86",",,0,18,","18.3",",,0,10,","","","84.5",",,,0","186",",,,0","",""
"USC00361978","1953-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","14",",0","2",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","56.6",",,0,26,","","","247.6",",,,0","0",",,,0","",""
"USC00361978","1953-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","12",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","11.9",",,0,05,","","","47.5",",,,0","0",",,,0","",""
"USC00361978","1953-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,30,","","","61.9",",,,0","0",",,,0","",""
"USC00361978","1953-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","10",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","78.7",",,0,10,","","","99.5",",,,0","0",",,,0","",""
"USC00361978","1953-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","80.5",",,0,20,","","","140.7",",,,0","0",",,,0","",""
"USC00361978","1953-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",T,0,07,","0",",T,0,07,","10.2",",,0,06,","","","18.8",",,,0","0",",T,,0","",""
"USC00361978","1953-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","5",",0","1",",0","8",",0","4",",0","","","","","","","","","330",",,0,07,","330",",,0,07,","31.0",",,0,07,","","","73.2",",,,0","431",",,,0","",""
"USC00361978","1953-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","10",",0","0",",0","19",",0","9",",0","","","","","","","","","330",",,0,19,","152",",,0,19,","23.1",",,0,10,","","","93.7",",,,0","602",",,,0","",""
"USC00361978","1954-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","6",",0","1",",0","22","2,0","10","1,0","","","","","","","","","178","2,,0,18,","89","1,,0,30,","26.9",",,0,27,","","","70.4",",,,0","366","1,,,0","",""
"USC00361978","1954-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","14",",0","4",",0","0",",0","16",",0","4",",0","","","","","","","","","152",",,0,12,+","64",",,0,09,","16.0",",,0,21,","","","54.6",",,,0","178",",,,0","",""
"USC00361978","1954-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","9",",0","1",",0","21",",0","9",",0","","","","","","","","","203",",,0,07,+","102",",,0,04,","48.5",",,0,02,","","","126.0",",,,0","467",",,,0","",""
"USC00361978","1954-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","12",",0","2",",0","2",",0","0",",0","","","","","","","","","51",",,0,01,","0",",T,0,17,+","47.0",",,0,28,","","","168.3",",,,0","0",",T,,0","",""
"USC00361978","1954-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","14",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",T,0,06,","0",",T,0,06,","26.7",",,0,29,","","","89.2",",,,0","0",",T,,0","",""
"USC00361978","1954-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","10",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.6",",,0,02,","","","92.1",",,,0","0",",,,0","",""
"USC00361978","1954-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.0",",,0,30,","","","63.0",",,,0","0",",,,0","",""
"USC00361978","1954-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,25,","","","113.6",",,,0","0",",,,0","",""
"USC00361978","1954-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","12",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","21.1",",,0,22,","","","65.4",",,,0","0",",,,0","",""
"USC00361978","1954-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","9",",0","1",",0","1",",0","1",",0","","","","","","","","","25",",,0,31,","25",",,0,31,","64.8",",,0,16,","","","141.7",",,,0","25",",,,0","",""
"USC00361978","1954-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16","2,0","10","2,0","0","2,0","11","2,0","8","2,0","","","","","","","","","127","2,,0,05,+","76","2,,0,03,+","8.6","2,,0,01,","","","59.0",",a,,0","433","2,,,0","",""
"USC00361978","1954-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","19",",0","12",",0","0",",0","26","2,0","12","1,0","","","","","","","","","356","2,,0,26,+","178","1,,0,03,","17.3",",,0,18,","","","113.2",",,,0","766","1,,,0","",""
"USC00361978","1955-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","7",",0","2",",0","19",",0","8",",0","","","","","","","","","279",",,0,28,+","76",",,0,27,+","26.9",",,0,27,","","","98.2",",,,0","426",",,,0","",""
"USC00361978","1955-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","13",",0","10",",0","1",",0","28",",0","10",",0","","","","","","","","","356",",,0,15,","76",",,0,15,+","26.7",",,0,01,","","","88.5",",,,0","479",",,,0","",""
"USC00361978","1955-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","21",",0","14",",0","0",",0","12",",0","7",",0","","","","","","","","","305",",,0,28,","152",",,0,27,","19.1",",,0,05,+","","","151.7",",,,0","464",",,,0","",""
"USC00361978","1955-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","13",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",T,0,08,+","3",",,0,07,","15.7",",,0,25,","","","70.5",",,,0","3",",,,0","",""
"USC00361978","1955-05","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,08,","","","65.2",",,,0","0",",,,0","",""
"USC00361978","1955-06","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","18.3",",,0,09,","","","49.3",",,,0","0",",,,0","",""
"USC00361978","1955-07","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","37.1",",,0,24,","","","96.8",",,,0","0",",,,0","",""
"USC00361978","1955-08","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","15",",0","14",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","40.4",",,0,14,","","","168.8",",,,0","0",",,,0","",""
"USC00361978","1955-09","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.4",",,0,24,","","","54.3",",,,0","0",",,,0","",""
"USC00361978","1955-10","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","16",",0","11",",0","5",",0","2",",0","1",",0","","","","","","","","","127",",,0,25,","130",",,0,25,","47.5",",,0,14,","","","218.9",",,,0","130",",,,0","",""
"USC00361978","1955-11","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","18",",0","14",",0","1",",0","7","1,0","2","2,0","","","","","","","","","178","1,,0,30,","127","2,,0,30,","53.3",",,0,16,","","","133.1",",,,0","203","2,,,0","",""
"USC00361978","1955-12","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","21",",0","7",",0","0",",0","21",",0","14",",0","","","","","","","","","305",",,0,20,","102",",,0,17,+","6.1",",,0,04,","","","47.2",",,,0","800",",,,0","",""
"USC00361978","1956-01","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","8",",0","0",",0","28","3,0","6","1,0","","","","","","","","","203","3,,0,31,","53","1,,0,30,","8.6",",,0,31,","","","44.1",",,,0","257","1,,,0","",""
"USC00361978","1956-02","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","20",",0","12",",0","0",",0","25","4,0","7","1,0","","","","","","","","","432","4,,0,24,+","155","1,,0,12,","22.1",",,0,25,","","","123.2",",,,0","555","1,,,0","",""
"USC00361978","1956-03","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","21",",0","13",",0","2",",0","31",",0","9",",0","","","","","","","","","432",",,0,17,","229",",,0,17,","31.8",",,0,06,","","","175.2",",,,0","888",",,,0","",""
"USC00361978","1956-04","41.91667","-78.68333","647.1","CUSTER CITY 2 W, PA US","17",",0","10",",0","0",",0","10",",0","5",",0","","","","","","","","","406",",,0,01,","53",",,0,19,+","22.1",",,0,16,","","","88.8",",,,0","184",",,,0","",""
