"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006078290","1951-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","11","5,C","9","5,C","0","5,C","0","5,C","","","","","","","","","","","","","0","5,,C,31,+","18.8","5,,C,25,","","","","","84.8","5,,,C","0","5,,,C","","","","","",""
"CA006078290","1951-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","5",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","27.9",",,C,21,","","","","","66.4",",,,C","0",",,,C","","","","","",""
"CA006078290","1951-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","7",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","14.7",",,C,13,","","","","","63.8",",,,C","0",",,,C","","","","","",""
"CA006078290","1953-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","11",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","17.8",",,C,04,","","","","","59.8",",,,C","0",",,,C","","","","","",""
"CA006078290","1953-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","9.1",",,C,30,","","","","","25.9",",,,C","0",",,,C","","","","","",""
"CA006078290","1954-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","16",",C","10",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","10.4",",,C,02,","","","","","59.2",",,,C","0",",,,C","","","","","",""
"CA006078290","1954-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","7",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","21.6",",,C,30,","","","","","95.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1954-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","16",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","17.8",",,C,29,","","","","","75.5",",,,C","0",",,,C","","","","","",""
"CA006078290","1954-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","8",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","45.2",",,C,04,","","","","","113.8",",,,C","0",",,,C","","","","","",""
"CA006078290","1954-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","17",",C","9",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","15.2",",,C,30,+","","","","","101.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1955-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","4",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","25.9",",,C,13,","","","","","65.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1955-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","8",",C","0",",C","1",",C","","","","","","","","","","","","","46",",,C,15,","13.7",",,C,03,","","","","","62.7",",,,C","46",",,,C","","","","","",""
"CA006078290","1956-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","11",",C","0",",C","1",",C","","","","","","","","","","","","","25",",,C,15,","23.6",",,C,13,","","","","","89.4",",,,C","25",",,,C","","","","","",""
"CA006078290","1956-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","17.8",",,C,21,+","","","","","70.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","10",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","40.9",",,C,08,","","","","","93.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","7",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","26.2",",,C,13,","","","","","73.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","5",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","33.8",",,C,13,","","","","","92.2",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","3",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","9.9",",,C,26,","","","","","26.5",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","8",",C","6",",C","0",",C","6",",C","","","","","","","","","","","","","178",",,C,21,","17.8",",,C,21,","","","","","50.2",",,,C","484",",,,C","","","","","",""
"CA006078290","1957-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","7",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","7.9",",,C,29,","","","","","26.1",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","19",",C","11",",C","3",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","50.8",",,C,29,","","","","","185.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","7",",C","3",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","10.2",",,C,05,","","","","","28.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","8",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","21.6",",,C,23,","","","","","40.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","10",",C","2",",C","0",",C","","","","","","","","","","","","","0",",T,C,24,","31.2",",,C,02,","","","","","140.1",",,,C","0",",T,,C","","","","","",""
"CA006078290","1957-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","13.2",",,C,16,","","","","","33.5",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","8",",C","1",",C","4",",C","","","","","","","","","","","","","51",",,C,22,","26.2",",,C,08,","","","","","88.6",",,,C","181",",,,C","","","","","",""
