"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00151090","1989-01","37.568333","-86.983056","143.3","BUFORD, KY US","10",",0","9",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","26.9",",,0,15,","108.6",",,,0","0",",,,0"
"USC00151090","1989-02","37.568333","-86.983056","143.3","BUFORD, KY US","8",",0","7",",0","5",",0","0",",0","0",",0","","","0",",T,0,23,+","0",",T,0,27,+","108.0",",,0,14,","277.7",",,,0","0",",T,,0"
"USC00151090","1989-03","37.568333","-86.983056","143.3","BUFORD, KY US","10",",0","6",",0","4",",0","0",",0","0",",0","3","","0",",,0,31,+","0",",,0,31,+","37.3",",,0,21,","161.2",",,,0","0",",,,0"
"USC00151090","1989-04","37.568333","-86.983056","143.3","BUFORD, KY US","12",",0","6",",0","0",",0","0",",0","0",",0","2","","0",",,0,30,+","0",",,0,30,+","23.4",",,0,04,","56.1",",,,0","0",",,,0"
"USC00151090","1989-05","37.568333","-86.983056","143.3","BUFORD, KY US","14",",0","8",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","25.9",",,0,10,","81.8",",,,0","0",",,,0"
"USC00151090","1989-06","37.568333","-86.983056","143.3","BUFORD, KY US","14",",0","10",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","28.4",",,0,13,","126.9",",,,0","0",",,,0"
"USC00151090","1989-07","37.568333","-86.983056","143.3","BUFORD, KY US","12",",0","8",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","66.3",",,0,03,","128.5",",,,0","0",",,,0"
"USC00151090","1989-08","37.568333","-86.983056","143.3","BUFORD, KY US","12",",0","9",",0","1",",0","0",",0","0",",0","1","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,06,","92.8",",,,0","0",",,,0"
"USC00151090","1989-09","37.568333","-86.983056","143.3","BUFORD, KY US","10",",0","7",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","14.5",",,0,10,","66.4",",,,0","0",",,,0"
"USC00151090","1989-10","37.568333","-86.983056","143.3","BUFORD, KY US","9",",0","5",",0","1",",0","0",",0","0",",0","1","","0",",,0,31,+","0",",,0,31,+","47.0",",,0,17,","80.6",",,,0","0",",,,0"
"USC00151090","1989-11","37.568333","-86.983056","143.3","BUFORD, KY US","9",",0","6",",0","1",",0","0",",0","0",",0","3","","0",",,0,30,+","0",",,0,30,+","30.2",",,0,16,","79.0",",,,0","0",",,,0"
"USC00151090","1989-12","37.568333","-86.983056","143.3","BUFORD, KY US","8",",0","2",",0","2",",0","","","","","","","","","","","29.0",",,0,31,","59.8",",,,0","",""
"USC00151090","1990-01","37.568333","-86.983056","143.3","BUFORD, KY US","7",",0","4",",0","2",",0","0",",0","0",",0","2","","0",",,0,31,+","0",",,0,31,+","49.3",",,0,20,","109.5",",,,0","0",",,,0"
"USC00151090","1990-02","37.568333","-86.983056","143.3","BUFORD, KY US","14",",0","8",",0","2",",0","0",",0","0",",0","2","","0",",,0,28,+","0",",T,0,27,","152.1",",,0,16,","240.1",",,,0","0",",T,,0"
