"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00147073","1953-03","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","0.0",",0","8",",0","5",",0","0",",0","9",",0","3",",0","0",",0","18",",0","2",",0","2",",0","0",",0","-11.1",",0,04,","229",",,0,04,","198",",,0,02,","18.0",",,0,02,","27.8",",0,20,","","","","","381.2",",0","","","","","48.4",",,,0","295",",,,0","6.04",",0","12.03",",,,0","0.04",",,,0","",""
"USC00147073","1953-04","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","5.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","6",",0","0",",0","-6.1",",0,20,","0",",,0,30,+","0",",T,0,20,","13.2",",,0,01,","29.4",",0,28,","","","","","270.6",",0","","","","","46.3",",,,0","0",",T,,0","9.48",",0","16.06",",,,0","2.90",",,,0","",""
"USC00147073","1953-05","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","53.4",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","3",",0","2.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","21.8",",,0,27,","35.0",",0,25,","","","","","109.5",",0","","","","","73.9",",,,0","0",",,,0","16.52",",0","22.74",",,,0","10.30",",,,0","",""
"USC00147073","1953-06","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","235.5",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","11.1",",0,26,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,24,","39.4",",0,18,","","","","","1.4",",0","","","","","50.7",",,,0","0",",,,0","26.14",",0","33.48",",,,0","18.80",",,,0","",""
"USC00147073","1953-07","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","224.9",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","12.8",",0,09,+","0",",,0,31,+","0",",,0,31,+","10.2",",,0,14,","38.3",",0,31,","250.9",",,,0","0.0","0","0.0",",0","","","","","49.5",",,,0","0",",,,0","25.59",",0","33.17",",,,0","18.01",",,,0","2953",",,,0"
"USC00147073","1953-08","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","188.3",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","10.6",",0,19,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,03,","38.3",",0,01,","238.4",",,,0","0.0","0","0.0",",0","","","","","34.9",",,,0","0",",,,0","24.41",",0","32.08",",,,0","16.74",",,,0","2896",",,,0"
"USC00147073","1953-09","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","96.2",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","5.0",",0,21,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,03,","40.6",",0,28,","227.6",",,,0","16.7","0","16.7",",0","","","","","48.0",",,,0","0",",,,0","20.98",",0","29.92",",,,0","12.04",",,,0","3621",",,,0"
"USC00147073","1953-10","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","38.4",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","1",",0","-3.3",",0,27,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,03,","33.3",",0,02,","145.2",",,,0","126.1","0","109.4",",0","","","","","42.7",",,,0","0",",,,0","16.04",",0","23.78",",,,0","8.30",",,,0","3787",",,,0"
"USC00147073","1953-11","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","0.0",",0","3",",0","3",",0","0",",0","2",",0","1",",0","0",",0","17",",0","0",",0","5",",0","0",",0","-11.7",",0,08,","51",",,0,07,","86",",,0,07,","15.5",",,0,20,","25.0",",0,02,","","","462.5","0","336.4",",0","","","","","37.6",",,,0","86",",,,0","7.12",",0","13.20",",,,0","1.04",",,,0","",""
"USC00147073","1953-12","39.9","-95.9","381.0","SABETHA LAKE, KS US","","","0.0",",0","5",",0","4",",0","0",",0","6",",0","3",",0","0",",0","23",",0","4",",0","0",",0","0",",0","-17.2",",0,23,","76",",,0,22,","48",",,0,09,","20.6",",,0,03,","13.3",",0,02,","","","1003.4","0","540.9",",0","","","","","37.1",",,,0","114",",,,0","0.89",",0","6.34",",,,0","-4.57",",,,0","",""
"USC00147073","1954-01","39.9","-95.9","381.0","SABETHA LAKE, KS US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","31",",0","9",",0","0",",0","0",",0","-23.3",",0,21,","0",",T,0,26,+","0",",T,0,26,+","0.0",",T,0,26,+","15.6",",0,29,","","","1691.3","0","687.9",",0","","","","","0.0",",T,,0","0",",T,,0","-3.86",",0","2.71",",,,0","-10.42",",,,0","",""
"USC00147073","1954-02","39.9","-95.9","381.0","SABETHA LAKE, KS US","0.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","2",",0","0",",0","-13.3",",0,07,","0",",,0,28,+","0",",T,0,25,","24.9",",,0,20,","25.0",",0,14,","","","2024.4","0","333.1",",0","","","","","44.9",",,,0","0",",T,,0","6.44",",0","13.64",",,,0","-0.77",",,,0","",""
"USC00147073","1954-03","39.9","-95.9","381.0","SABETHA LAKE, KS US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","20",",0","4",",0","0",",0","0",",0","-13.3",",0,04,","0",",T,0,13,","0",",T,0,29,+","4.3",",,0,18,","18.9",",0,27,","","","2480.0","0","455.6",",0","","","","","10.4",",,,0","0",",T,,0","3.64",",0","9.87",",,,0","-2.60",",,,0","",""
"USC00147073","1954-04","39.9","-95.9","381.0","SABETHA LAKE, KS US","25.0","0","25.0",",0","6",",0","4",",0","0",",0","0",",0","0","1,0","0",",0","3",",0","0",",0","17",",0","1",",0","-6.7",",0,03,","0",",,0,30,+","0","1,,0,30,+","20.3",",,0,30,","32.2",",0,06,","","","2600.5","0","120.5",",0","","","","","50.2",",,,0","0","1,,,0","15.15",",0","22.59",",,,0","7.71",",,,0","",""
"USC00147073","1954-05","39.9","-95.9","381.0","SABETHA LAKE, KS US","45.3","0","20.3",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","-1.7",",0,04,","0",",,0,31,+","0",",,0,31,+","39.6",",,0,31,+","30.6",",0,22,","140.6","2,,,0","2736.2","0","135.7",",0","","","","","168.0",",,,0","0",",,,0","14.61",",0","21.01",",,,0","8.22",",,,0","3449",",,,0"
"USC00147073","1954-06","39.9","-95.9","381.0","SABETHA LAKE, KS US","222.6","0","177.3",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","5.6",",0,04,","0",",,0,30,+","0",",,0,30,+","90.4",",,0,17,","36.7",",0,26,","220.5","1,,,0","2748.7","0","12.5",",0","","","","","170.5",",,,0","0",",,,0","23.83",",0","29.74",",,,0","17.92",",,,0","4296",",,,0"
"USC00147073","1954-07","39.9","-95.9","381.0","SABETHA LAKE, KS US","504.1","0","281.5","2,0","5","2,0","4","2,0","1","2,0","0","2,0","0","1,0","0","2,0","0","2,0","0","1,0","30","1,0","24","1,0","16.7","2,0,27,+","0","2,,0,31,+","0","1,,0,31,+","39.4","2,,0,10,","40.6","1,0,18,","251.4","1,,,0","0.0","0","0.0","1,0","","","","","58.5","2,,,0","0","1,,,0","28.03","2,0","35.15","1,,,0","20.91","2,,,0","2535","2,,,0"
"USC00147073","1954-08","39.9","-95.9","381.0","SABETHA LAKE, KS US","700.8","0","196.7",",0","18",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","15.0",",0,02,","0",",,0,31,+","0",",,0,31,+","87.6",",,0,01,","37.2",",0,04,","161.8","3,,,0","0.0","0","0.0",",0","","","","","399.9",",,,0","0",",,,0","24.68",",0","30.38",",,,0","18.98",",,,0","2540","1,,,0"
"USC00147073","1954-09","39.9","-95.9","381.0","SABETHA LAKE, KS US","827.8","0","127.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","3.9",",0,22,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,09,","35.6",",0,04,","179.5",",,,0","16.7","0","16.7",",0","","","","","31.2",",,,0","0",",,,0","22.01",",0","28.83",",,,0","15.19",",,,0","3469",",,,0"
"USC00147073","1954-10","39.9","-95.9","381.0","SABETHA LAKE, KS US","861.2","0","33.4",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12",",0","1",",0","-3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,26,","33.9",",0,03,","84.2","2,,,0","183.6","0","166.9",",0","","","","","60.8",",,,0","0",",,,0","14.03",",0","19.53",",,,0","8.53",",,,0","3726",",,,0"
"USC00147073","1954-11","39.9","-95.9","381.0","SABETHA LAKE, KS US","861.2","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","7",",0","0",",0","-8.9",",0,02,","0",",,0,30,+","0",",T,0,01,","0.0",",T,0,27,+","23.3",",0,07,","70.8",",,,0","488.5","0","304.9",",0","","","","","0.0",",T,,0","0",",T,,0","8.17",",0","15.00",",,,0","1.34",",,,0","3733",",,,0"
"USC00147073","1955-01","39.9","-95.9","381.0","SABETHA LAKE, KS US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","14",",0","1",",0","3",",0","30",",0","12",",0","0",",0","0",",0","-22.8",",0,27,","127",",,0,22,+","135",",,0,18,","23.6",",,0,05,","13.9",",0,02,","","","","","658.8",",0","","","","","34.2",",,,0","163",",,,0","-2.92",",0","2.43",",,,0","-8.26",",,,0","",""
"USC00147073","1955-02","39.9","-95.9","381.0","SABETHA LAKE, KS US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","24",",0","3",",0","4",",0","27",",0","11",",0","0",",0","0",",0","-23.3",",0,12,","305",",,0,06,+","297",",,0,04,","19.8",",,0,04,","7.8",",0,09,","","","","","626.9",",0","","","","","57.4",",,,0","401",",,,0","-4.06",",0","1.04",",,,0","-9.15",",,,0","",""
"USC00147073","1955-03","39.9","-95.9","381.0","SABETHA LAKE, KS US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","2",",0","0",",0","-16.1",",0,26,","0",",T,0,26,+","15",",,0,25,","4.3",",,0,20,","25.6",",0,10,","","","","","430.8",",0","","","","","6.1",",,,0","20",",,,0","4.44",",0","11.81",",,,0","-2.94",",,,0","",""
"USC00147073","1955-04","39.9","-95.9","381.0","SABETHA LAKE, KS US","20.0","0","20.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","-6.1",",0,07,","0",",,0,30,+","0",",T,0,28,+","36.3",",,0,13,","30.0",",0,18,","","","","","104.7",",0","","","","","74.7",",,,0","0",",T,,0","15.51",",0","23.02",",,,0","7.99",",,,0","",""
"USC00147073","1955-05","39.9","-95.9","381.0","SABETHA LAKE, KS US","59.1","0","39.1",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","3.9",",0,08,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,26,","32.2",",0,06,","165.2","1,,,0","","","30.5",",0","","","","","61.2",",,,0","0",",,,0","18.61",",0","25.36",",,,0","11.86",",,,0","3488","1,,,0"
"USC00147073","1955-06","39.9","-95.9","381.0","SABETHA LAKE, KS US","140.8","0","81.7",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","7.2",",0,09,","0",",,0,30,+","0",",T,0,03,","50.0",",,0,25,","33.3",",0,20,","160.3","1,,,0","","","27.8",",0","","","","","166.6",",,,0","0",",T,,0","20.13",",0","26.11",",,,0","14.15",",,,0","2977",",,,0"
