"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GBM00064570","1986-02","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","","","","","0","5,S","23","5,S","9","5,S","","","","","35.0","5,S,02,","","","","","","","30.23","5,,,S","",""
"GBM00064570","1986-03","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","","","","","0","5,S","26","5,S","3","5,S","","","","","32.9","5,S,01,","","","","","","","30.51","5,,,S","",""
"GBM00064570","1999-07","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","0","5,S","0","5,S","","","","","","","18.5","5,S,29,","","","","","","","","","","","","","19.95","5,,,S"
"GBM00064570","2002-07","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","31.3","5,S,13,","","","","","","","27.64","5,,,S","",""
"GBM00064570","2002-09","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","0","5,S","0","5,S","","","","","","","19.5","5,S,12,","","","","","","","","","","","","","21.16","5,,,S"
"GBM00064570","2003-07","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","30.5","5,S,05,","","","","","","","27.45","5,,,S","",""
"GBM00064570","2003-08","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","0","5,S","0","5,S","","","","","","","19.0","5,S,21,+","","","","","","","","","","","","","20.65","5,,,S"
"GBM00064570","2008-06","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","0","5,S","0","5,S","0","5,S","25","5,S","0","5,S","19.1","5,S,17,","","","31.2","5,S,03,","","","","","24.37","0,S","28.04","5,,,S","20.70","5,,,S"
"GBM00064570","2010-10","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","0","4,S","0","4,S","","","","","","","20.0","4,S,21,","","","","","","","","","","","","","21.58","4,,,S"
"GBM00064570","2010-12","-1.667","13.4","321.0","FRANCEVILLE MVENGUE, GB","","","","","","","","","0","4,S","0","4,S","","","","","","","20.1","4,S,19,","","","","","","","","","","","","","21.20","4,,,S"
