"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00428376","1966-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","5","1,0","0","1,0","29","1,0","0","1,0","-3.9","1,0,22,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,31,","29.4","1,0,17,","210.6","2,,,0","197.1","","121.9","1,0","","","","","25.4",",,,0","0",",,,0","14.27","1,0","25.36","1,,,0","3.18","1,,,0","2168","2,,,0"
"USC00428376","1966-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","3,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","3,0","6","3,0","0","3,0","15","3,0","0","3,0","-2.8","3,0,16,+","0",",,0,30,+","0",",,0,30,+","24.6",",,0,14,","26.1","3,0,23,","113.0","3,,,0","395.0","","197.9","3,0","","","","","45.3",",,,0","0",",,,0","11.00","3,0","20.33","3,,,0","1.67","3,,,0","1814","3,,,0"
"USC00428376","1967-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","3,0","7",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","1.7","3,0,22,+","0",",,0,31,+","0",",,0,31,+","4.6",",,0,10,","27.8","3,0,24,+","","","","","84.2","3,0","","","","","10.3",",,,0","0",",,,0","15.33","3,0","25.72","3,,,0","4.93","3,,,0","",""
"USC00428376","1967-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","1,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","9","1,0","0","1,0","17","1,0","0","1,0","-6.1","1,0,13,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,09,","27.8","1,0,05,","","","","","201.3","1,0","6.78","1,,,0","21.71","1,,,0","40.0",",,,0","0",",,,0","11.39","1,0","21.19","1,,,0","1.59","1,,,0","",""
"USC00428376","1967-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","2,0","5",",0","4",",0","0",",0","0","4,0","2",",0","0","2,0","24","2,0","1","2,0","0","2,0","0","2,0","-9.4","2,0,30,+","0","4,,0,31,+","152",",,0,29,","15.2",",,0,29,","20.6","2,0,20,+","","","","","366.3","2,0","2.93","5,,,0","14.96","5,,,0","34.7",",,,0","254",",,,0","5.70","2,0","15.19","2,,,0","-3.79","2,,,0","1544","4,,,0"
"USC00428376","1967-11","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,21,","","","","","","","","","","","","","34.4",",,,0","0",",,,0","","","","","","","",""
"USC00428376","1969-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","1.4","2,0","6",",0","3",",0","1",",0","0",",0","0",",0","0","2,0","1","2,0","0","2,0","29","2,0","0","2,0","0.0","2,0,05,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,28,","29.4","2,0,28,","173.2","4,,,0","85.5","","85.5","2,0","11.77","2,,,0","29.37","2,,,0","46.5",",,,0","0",",,,0","15.43","2,0","25.54","2,,,0","5.32","2,,,0","",""
"USC00428376","1969-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","2.5","3,0","9",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","2.2","3,0,13,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,15,","29.4","3,0,08,","150.6","4,,,0","134.9","","49.4","3,0","11.69","3,,,0","27.52","3,,,0","27.1",",,,0","0",",,,0","16.66","3,0","26.21","3,,,0","7.10","3,,,0","1576","4,,,0"
"USC00428376","1969-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","3,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","3,0","7","3,0","0","3,0","17","3,0","0","3,0","-3.3","3,0,23,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,03,","25.6","3,0,01,","","","313.8","","178.9","3,0","7.43","3,,,0","21.48","3,,,0","25.7",",,,0","0",",,,0","11.71","3,0","21.41","3,,,0","2.00","3,,,0","",""
"USC00428376","1969-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","4,0","10","4,0","7","4,0","0","4,0","","","","","0","3,0","25","3,0","1","3,0","0","3,0","0","3,0","-10.6","3,0,20,+","","","","","23.9","4,,0,17,","17.8","3,0,07,+","","","766.2","","452.4","3,0","","","","","83.3",",a,,0","","","1.58","4,0","8.75","3,,,0","-5.59","3,,,0","",""
"USC00428376","1970-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","2,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","13","2,0","0","2,0","-3.3","2,0,12,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,09,","28.9","2,0,26,","127.1","4,,,0","","","203.2","2,0","8.34","2,,,0","23.75","2,,,0","40.8",",,,0","0",",,,0","11.08","2,0","20.03","2,,,0","2.13","2,,,0","1727","4,,,0"
"USC00428376","1970-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","1.4",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","30",",0","0",",0","-1.1",",0,01,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,23,","28.9",",0,20,+","188.1",",,,0","93.5","","93.5",",0","11.82",",,,0","28.37",",,,0","27.8",",,,0","0",",,,0","15.36",",0","24.91",",,,0","5.81",",,,0","1395",",,,0"
"USC00428376","1970-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.5","2,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","0","1,0","1.7","1,0,10,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,21,","29.4","1,0,12,+","169.5","2,,,0","152.8","","59.3","1,0","11.69","1,,,0","27.13","1,,,0","32.9",",,,0","0",",,,0","16.31","2,0","26.31","1,,,0","6.31","1,,,0","1346","2,,,0"
"USC00428376","1970-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","1,0","5",",0","2",",0","1",",0","0",",0","0",",0","0","1,0","17","1,0","0","1,0","10","1,0","0","1,0","-8.9","1,0,25,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,05,","25.0","1,0,02,+","130.5","3,,,0","436.1","","283.3","1,0","5.43","1,,,0","19.30","1,,,0","42.4",",,,0","0",",,,0","8.57","1,0","18.36","1,,,0","-1.22","1,,,0","2106","1,,,0"
"USC00428376","1970-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","6","3,0","4","3,0","0","3,0","","","","","","","","","","","","","","","","","","","","","18.5","3,,0,10,","","","","","","","","","","","","","42.9",",a,,0","","","","","","","","","",""
"USC00428376","1971-05","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","9","4,0","3","4,0","0","4,0","","","","","","","","","","","","","","","","","","","","","9.7","4,,0,30,","","","","","","","","","","","","","42.1",",a,,0","","","","","","","","","",""
"USC00428376","1971-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00428376","1971-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.8","3,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","0.6","3,0,11,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,21,","31.1","3,0,16,","188.1","5,,,0","82.3","","82.3","3,0","11.27","3,,,0","27.96","3,,,0","1.5",",,,0","0",",,,0","15.42","3,0","26.30","3,,,0","4.54","3,,,0","1259","5,,,0"
"USC00428376","1971-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","1.1",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","3.3",",0,12,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,22,","29.4",",0,03,","167.4",",,,0","150.8","","68.5",",0","11.61",",,,0","25.90",",,,0","41.5",",,,0","0",",,,0","16.16",",0","25.53",",,,0","6.79",",,,0","1202",",,,0"
"USC00428376","1971-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","3",",0","3",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","0","1,,0,30,+","0","1,,0,30,+","19.3",",,0,07,","","","","","","","","","","","","","34.1",",,,0","0","1,,,0","","","","","","","",""
"USC00428376","1971-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5","5,a,,0","381","4,a,,0","","","","","","","",""
"USC00428376","1972-05","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","2",",0","2",",0","0",",0","","","","","0","5,0","22","5,0","0","5,0","4","5,0","0","5,0","-10.0","5,0,01,","","","","","17.3",",,0,07,","23.9","5,0,31,","","","","","","","","","","","24.7",",,,0","","","7.35","6,0","17.03","5,,,0","-2.33","5,,,0","",""
"USC00428376","1972-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","4,0","8","2,0","6","2,0","0","2,0","0",",0","0",",0","0","4,0","1","4,0","0","4,0","13","4,0","0","4,0","0.0","4,0,26,","0",",,0,30,+","0",",,0,30,+","8.6","2,,0,04,","26.7","4,0,30,","","","","","164.8","4,0","9.61","4,,,0","23.93","4,,,0","38.3",",a,,0","0",",,,0","12.00","4,0","20.62","4,,,0","3.37","4,,,0","",""
"USC00428376","1972-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","4,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0","3,0","28","3,0","0","3,0","0.0","3,0,04,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,20,","30.0","3,0,29,","182.2","5,,,0","91.4","","91.4","3,0","11.18","3,,,0","27.05","3,,,0","14.2",",,,0","0",",,,0","14.93","4,0","25.33","3,,,0","4.53","3,,,0","1399","5,,,0"
"USC00428376","1972-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","4,0","7",",0","3",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0","3,0","25","3,0","0","3,0","-1.1","3,0,24,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,02,","31.1","3,0,11,","","","202.0","","110.6","3,0","10.43","3,,,0","24.71","3,,,0","42.4",",,,0","0",",,,0","14.19","4,0","24.46","3,,,0","3.91","3,,,0","",""
"USC00428376","1972-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","3","2,0","2","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","11.9","2,,0,28,","","","","","","","","","","","","","35.3",",a,,0","0",",,,0","","","","","","","",""
"USC00428376","1973-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","3","2,0","2","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","17.0","2,,0,15,","","","","","","","","","","","","","21.4","2,,,0","","","","","","","","","",""
"USC00428376","1973-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","1,0","7",",0","3",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","26","1,0","0","1,0","0.6","1,0,23,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,13,","28.9","1,0,12,+","181.4","2,,,0","116.4","","116.4","1,0","10.45","1,,,0","26.56","1,,,0","46.2",",,,0","0",",,,0","14.45","1,0","23.76","1,,,0","5.14","1,,,0","1396","2,,,0"
"USC00428376","1973-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","4,0","5",",0","5",",0","1",",0","0",",0","0",",0","0","3,0","2","3,0","0","3,0","26","3,0","0","3,0","0.0","3,0,30,+","0",",,0,31,+","0",",,0,31,+","29.5",",,0,05,","28.3","3,0,14,","","","225.2","","108.8","3,0","9.15","3,,,0","25.10","3,,,0","69.7",",,,0","0",",,,0","14.38","4,0","24.42","3,,,0","4.33","3,,,0","1358","5,,,0"
"USC00428376","1973-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","7","2,0","4","2,0","0","2,0","0",",0","0","1,0","0","5,0","15","5,0","0","5,0","8","5,0","0","5,0","-3.9","5,0,27,","0",",,0,30,+","0","1,,0,30,+","15.5","2,,0,02,","23.3","5,0,08,","","","","","","","4.61","5,,,0","17.51","5,,,0","47.6",",a,,0","0","1,,,0","8.47","6,0","17.21","5,,,0","-0.27","5,,,0","",""
"USC00428376","1973-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","3.6",",,0,24,","","","","","","","","","","","","","9.9",",,,0","","","","","","","","","",""
"USC00428376","1974-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","11",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.3",",,0,15,","","","","","","","","","","","","","68.7",",,,0","0",",,,0","","","","","","","",""
"USC00428376","1975-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","6","2,0","5","2,0","0","2,0","","","0","1,0","","","","","","","","","","","","","","","0","1,,0,30,+","14.2","2,,0,08,","","","","","","","","","","","","","39.6","2,,,0","0","1,,,0","","","","","","","",""
"USC00428376","1975-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","6",",0","5",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","0.6","3,0,01,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,11,","27.8","3,0,08,","","","","","","","11.04","3,,,0","","","29.5",",,,0","0",",,,0","16.21","6,0","25.11","3,,,0","7.30","3,,,0","",""
"USC00428376","1975-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0","4,0","6",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","4","4,0","0","4,0","22","4,0","0","4,0","-2.2","4,0,26,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,22,","27.8","4,0,06,","","","","","142.8","4,0","7.60","5,,,0","25.40","5,,,0","18.8",",,,0","0",",,,0","13.05","4,0","22.86","4,,,0","3.23","4,,,0","",""
"USC00428376","1975-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","6",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","12","3,0","0","3,0","9","3,0","0","3,0","-4.4","3,0,21,+","0",",,0,30,+","0",",,0,30,+","5.8",",,0,14,","25.6","3,0,02,","","","","","","","","","","","12.4",",,,0","0",",,,0","10.62","6,0","20.24","3,,,0","1.00","3,,,0","",""
"USC00428376","1976-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0",",0","5",",0","2",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","18",",0","0",",0","-5.6",",0,14,","0",",,0,30,+","51",",,0,14,","13.7",",,0,14,","28.3",",0,29,","185.8","2,,,0","","","245.4",",0","5.32","1,,,0","22.60","1,,,0","25.1",",,,0","51",",,,0","10.15",",0","19.86",",,,0","0.44",",,,0","2327","1,,,0"
"USC00428376","1976-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","5.9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","29",",0","0",",0","0.0",",0,03,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,18,","30.6",",0,11,","205.0",",,,0","74.4","","74.4",",0","10.68",",,,0","27.77",",,,0","11.2",",,,0","0",",,,0","16.12",",0","26.17",",,,0","6.08",",,,0","1501",",,,0"
"USC00428376","1976-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","30",",0","0",",0","-1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,01,","27.2",",0,30,+","219.3",",,,0","212.8","","138.4",",0","7.25",",,,0","23.96",",,,0","7.9",",,,0","0",",,,0","13.87",",0","24.56",",,,0","3.18",",,,0","2215",",,,0"
"USC00428376","1976-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","-2.8",",0,30,","0",",,0,30,+","0",",,0,30,+","2.8",",,0,25,","28.3",",0,06,","119.1","3,,,0","423.3","","210.5",",0","6.01",",,,0","20.06",",,,0","7.6",",,,0","0",",,,0","11.32",",0","20.39",",,,0","2.24",",,,0","1639",",,,0"
"USC00428376","1976-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","2",",0","0",",0","-11.7",",0,28,+","0",",,0,31,+","0",",T,0,27,+","11.4",",,0,03,","21.7",",0,01,","","","854.2","","430.9",",0","","","","","11.4",",,,0","0",",T,,0","4.43",",0","14.45",",,,0","-5.58",",,,0","2078",",,,0"
"USC00428376","1977-05","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","","","","","","","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00428376","1977-06","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","1.1",",0,16,+","0",",,0,30,+","0",",,0,30,+","8.9",",,0,09,","27.8",",0,06,","","","","","136.1",",0","","","","","11.9",",,,0","0",",,,0","13.80",",0","23.87",",,,0","3.72",",,,0","1892",",,,0"
"USC00428376","1977-07","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","1.7",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","1.1",",0,31,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,20,","28.3",",0,30,+","207.8",",,,0","94.0","","94.0",",0","14.39",",,,0","27.10",",,,0","56.5",",,,0","0",",,,0","15.35",",0","24.74",",,,0","5.97",",,,0","1724",",,,0"
"USC00428376","1977-08","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","","","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","1.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","17.3",",,0,25,","","","192.1",",,,0","","","","","14.17",",,,0","25.83",",,,0","39.9",",,,0","0",",,,0","","","","","5.78",",,,0","1854",",,,0"
"USC00428376","1977-09","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.8",",0","7",",0","3",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","16",",0","0",",0","-4.4",",0,24,","0",",,0,30,+","38",",,0,30,","8.6",",,0,15,","28.3",",0,08,","144.5","1,,,0","","","222.8",",0","10.00",",,,0","21.58",",,,0","20.3",",,,0","63",",,,0","10.94",",0","20.72",",,,0","1.15",",,,0","1960",",,,0"
"USC00428376","1977-10","40.16667","-111.18333","2321.1","STRWBERY RES E PRTAL, UT US","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","-8.3",",0,11,","0",",,0,31,+","0",",T,0,30,+","19.1",",,0,30,","20.0",",0,17,+","","","","","396.0",",0","","","","","47.5",",,,0","0",",T,,0","5.56",",0","14.64",",,,0","-3.52",",,,0","1769",",,,0"
