"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00146333","1967-06","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","88.8","1,0","12","3,0","9","3,0","2","3,0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","0","1,0","7.8",",0,03,","0",",,0,30,+","0",",,0,30,+","91.4","3,,0,21,","31.7","1,0,15,","","","","","13.9","1,0","","","","","356.9",",a,,0","0",",,,0","20.79","1,0","26.48","1,,,0","15.10",",,,0","",""
"USC00146333","1967-10","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","29.0",",0","6","4,0","6","4,0","1","4,0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","-1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","26.2","4,,0,06,","31.7",",0,05,","","","","","184.2",",0","","","","","173.3",",a,,0","0",",,,0","13.33",",0","19.90",",,,0","6.75",",,,0","",""
"USC00146333","1967-11","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","0.0","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","19","1,0","0","1,0","2","1,0","0","1,0","-6.7","1,0,28,+","0",",,0,30,+","0",",,0,30,+","10.4",",,0,03,+","22.2","1,0,12,","","","","","363.4","1,0","","","","","23.1",",,,0","0",",,,0","5.80","1,0","11.77","1,,,0","-0.16","1,,,0","",""
"USC00146333","1967-12","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","0.0","2,0","5","3,0","4","3,0","0","3,0","","","","","0","2,0","21","2,0","5","2,0","0","2,0","0","2,0","-14.4","2,0,26,+","","","","","20.8","3,,0,10,","16.7","2,0,21,","","","","","497.3","2,0","","","","","52.8","1,a,,0","","","1.19","2,0","6.14","2,,,0","-3.77","2,,,0","",""
"USC00146333","1968-01","39.1174","-95.4101","291.7","PERRY LAKE, KS US","0.0","0","0.0","2,0","3",",0","1",",0","0",",0","","","0","1,0","4","1,0","26","1,0","12","2,0","0","2,0","0","2,0","-22.8","1,0,07,","","","0","1,,0,31,+","4.8",",,0,12,","18.9","2,0,29,","","","","","621.8","2,0","","","","","6.9",",,,0","0","1,,,0","-3.29","2,0","2.48","2,,,0","-9.05","1,,,0","",""
"USC00146333","1968-02","39.1174","-95.4101","291.7","PERRY LAKE, KS US","0.0","0","0.0","1,0","4",",0","2",",0","1",",0","0","3,0","0","3,0","0","1,0","25","1,0","7",",0","0",",0","0",",0","-15.6","1,0,21,","0","3,,0,29,+","0","3,,0,29,+","30.0",",,0,01,","15.0",",0,20,","","","","","528.8",",0","","","","","38.2",",,,0","0","3,,,0","-0.66","1,0","5.11",",,,0","-6.43","1,,,0","",""
"USC00146333","1968-03","39.1174","-95.4101","291.7","PERRY LAKE, KS US","2.2","0","2.2","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","16","1,0","0",",0","9",",0","0",",0","-11.1","1,0,03,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,31,","29.4",",0,31,","","","","","318.9",",0","","","","","17.6",",,,0","0",",,,0","7.88","1,0","15.20",",,,0","0.56","1,,,0","",""
"USC00146333","1968-05","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","17.7","1,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","18","1,0","1","1,0","0.6","1,0,21,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,23,","32.2","1,0,03,","","","","","97.5","1,0","","","","","89.2",",,,0","0",",,,0","15.67","1,0","22.03","1,,,0","9.31","1,,,0","",""
"USC00146333","1968-06","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","145.7","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","6",",0","8.3","1,0,27,","0",",,0,30,+","0",",,0,30,+","22.1",",,0,15,","33.9",",0,30,","","","","","5.0",",0","","","","","40.1",",,,0","0",",,,0","23.24","1,0","29.04",",,,0","17.43","1,,,0","",""
"USC00146333","1968-08","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","176.1","3,0","12",",0","12",",0","3",",0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","29","1,0","11","1,0","13.3","3,0,25,+","0",",,0,31,+","0",",,0,31,+","62.2",",,0,09,","35.6","1,0,08,+","","","","","1.6","1,0","","","","","206.7",",,,0","0",",,,0","24.38","3,0","29.09","1,,,0","19.66","3,,,0","",""
"USC00146333","1968-09","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","62.8",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","6.1",",0,11,","0",",,0,30,+","0",",,0,30,+","55.6",",,0,24,","31.7",",0,22,","","","","","24.7",",0","","","","","81.8",",,,0","0",",,,0","19.60",",0","26.30",",,,0","12.91",",,,0","",""
"USC00146333","1968-10","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","24.1","5,0","2","3,0","1","3,0","0","3,0","0",",0","0",",0","0","4,0","1","4,0","0","4,0","18","4,0","0","4,0","-0.6","4,0,04,","0",",,0,31,+","0",",,0,31,+","2.8","3,,0,02,","30.6","4,0,15,","","","","","116.2","4,0","","","","","3.3","3,,,0","0",",,,0","14.69","5,0","22.20","4,,,0","7.19","4,,,0","",""
"USC00146333","1968-11","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","3",",0","0",",0","-7.8",",0,11,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,15,","27.2",",0,01,","","","","","392.1",",0","","","","","42.4",",,,0","0",",,,0","5.26",",0","10.53",",,,0","-0.01",",,,0","",""
"USC00146333","1968-12","39.1174","-95.4101","291.7","PERRY LAKE, KS US","","","0.0","4,0","5",",0","3",",0","1",",0","0",",0","0",",0","1","3,0","26","3,0","10","3,0","0","3,0","0","3,0","-22.2","3,0,31,","0",",,0,31,+","8",",,0,30,","27.4",",,0,19,","17.8","3,0,13,","","","","","550.8","3,0","","","","","42.4",",,,0","8",",,,0","-2.08","4,0","3.98","3,,,0","-8.15","3,,,0","",""
"USC00146333","1969-01","39.1174","-95.4101","291.7","PERRY LAKE, KS US","0.0","0","0.0","2,0","10",",0","2",",0","0",",0","6",",0","1",",0","3","2,0","26","2,0","13","2,0","0","2,0","0","2,0","-21.1","2,0,01,","127",",,0,31,+","127",",,0,27,","8.9",",,0,16,","13.9","2,0,23,","","","","","656.2","2,0","","","","","19.0",",,,0","140",",,,0","-4.29","2,0","0.98","2,,,0","-9.57","2,,,0","",""
"USC00146333","1969-02","39.1174","-95.4101","291.7","PERRY LAKE, KS US","0.0","0","0.0","1,0","2",",0","1",",0","0",",0","6","2,0","1",",0","0","1,0","23","1,0","5",",0","0",",0","0",",0","-12.2","1,0,01,","76","2,,0,15,+","76",",,0,15,","5.8",",,0,21,","10.6",",0,26,","","","","","497.0",",0","","","","","6.8",",,,0","76",",,,0","-0.05","1,0","4.06",",,,0","-4.15","1,,,0","",""
"USC00146333","1969-03","39.1174","-95.4101","291.7","PERRY LAKE, KS US","0.0","0","0.0","2,0","3",",0","2",",0","0",",0","4",",0","1",",0","0","2,0","24","2,0","4","2,0","3","2,0","0","2,0","-13.9","2,0,11,","25",",,0,11,+","25",",,0,08,","25.1",",,0,24,","26.7","2,0,20,","","","","","484.7","2,0","","","","","31.2",",,,0","25",",,,0","1.62","2,0","7.62","2,,,0","-4.38","2,,,0","",""
"USC00146333","1969-04","39.1174","-95.4101","291.7","PERRY LAKE, KS US","2.2","0","2.2",",0","7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0.6",",0,01,","0",",,0,30,+","0",",,0,30,+","62.2",",,0,27,","26.7",",0,16,","145.6","4,,,0","","","171.1",",0","7.54","2,,,0","21.09","2,,,0","170.9",",,,0","0",",,,0","12.71",",0","19.10",",,,0","6.31",",,,0","6106",",,,0"
"USC00146333","1969-05","39.1174","-95.4101","291.7","PERRY LAKE, KS US","55.8","0","53.6",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","3.3",",0,11,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,08,","31.1",",0,30,","167.9","1,,,0","","","55.5",",0","13.11",",,,0","25.66",",,,0","96.5",",,,0","0",",,,0","18.27",",0","23.74",",,,0","12.80",",,,0","4979",",,,0"
"USC00146333","1969-06","39.1174","-95.4101","291.7","PERRY LAKE, KS US","140.6","0","84.8","1,0","15",",0","11",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","25","1,0","4","1,0","7.2","1,0,03,","0",",,0,30,+","0",",,0,30,+","56.1",",,0,22,","34.4","1,0,07,","165.0","5,,,0","","","24.1","1,0","15.06","1,,,0","28.50","1,,,0","249.6",",,,0","0",",,,0","20.43","1,0","26.36","1,,,0","14.49","1,,,0","5090","4,,,0"
"USC00146333","1969-07","39.1174","-95.4101","291.7","PERRY LAKE, KS US","385.2","0","244.6",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","15.6",",0,29,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,10,","35.6",",0,14,","225.2",",,,0","0.0","0","0.0",",0","21.55",",,,0","34.07",",,,0","100.6",",,,0","0",",,,0","26.22",",0","31.19",",,,0","21.25",",,,0","4397",",,,0"
"USC00146333","1969-08","39.1174","-95.4101","291.7","PERRY LAKE, KS US","566.2","0","181.0",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","14.4",",0,01,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,14,","36.1",",0,09,","184.5","1,,,0","0.0","0","0.0",",0","18.63","1,,,0","31.35","1,,,0","68.5",",,,0","0",",,,0","24.17",",0","29.72",",,,0","18.63",",,,0","3808","2,,,0"
"USC00146333","1969-09","39.1174","-95.4101","291.7","PERRY LAKE, KS US","638.7","0","72.5",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","8.3",",0,24,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,05,","33.3",",0,07,","148.0",",,,0","10.1","0","10.1",",0","14.93",",,,0","26.97",",,,0","47.1",",,,0","0",",,,0","20.41",",0","26.35",",,,0","14.48",",,,0","4402",",,,0"
"USC00146333","1969-10","39.1174","-95.4101","291.7","PERRY LAKE, KS US","663.6","0","24.9",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","2",",0","-5.6",",0,28,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,10,","32.2",",0,04,+","120.0",",,,0","236.5","0","226.4",",0","7.35","1,,,0","16.93",",,,0","119.7",",,,0","0",",,,0","11.83",",0","17.67",",,,0","6.00",",,,0","5553",",,,0"
"USC00146333","1969-11","39.1174","-95.4101","291.7","PERRY LAKE, KS US","663.6","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","-8.3",",0,28,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,13,","21.7",",0,18,","","","598.9","0","362.4",",0","","","","","2.0",",,,0","0",",,,0","6.25",",0","12.99",",,,0","-0.49",",,,0","4344","3,,,0"
