"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00120830","1971-06","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","6","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","",""
"USC00120830","1971-07","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","89.6",",0","13",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","2","","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,24,","32.2",",0,04,","5.8","0","","","","","5.8",",0","","","","","","","","","","","","","","","","","","","","","109.5",",,,0","0",",,,0","21.04",",0","26.89",",,,0","15.18",",,,0"
"USC00120830","1971-08","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","68.4",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","6","","6.7",",0,17,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,11,","32.2",",0,10,","11.3","0","","","","","5.5",",0","","","","","","","","","","","","","","","","","","","","","62.5",",,,0","0",",,,0","20.36",",0","27.21",",,,0","13.51",",,,0"
"USC00120830","1971-09","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","71.1","1,0","11",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","24","1,0","0","1,0","","","9","","3.9",",0,24,","0",",,0,30,+","0",",,0,30,+","68.1",",,0,26,","31.1","1,0,29,+","55.7","0","","","","","44.4","1,0","","","","","","","","","","","","","","","","","","","","","219.2",",,,0","0",",,,0","19.29","1,0","24.79","1,,,0","13.79",",,,0"
"USC00120830","1971-10","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","20.9",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","3","","1.7",",0,12,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,22,","31.1",",0,03,+","157.9","0","","","","","102.2",",0","","","","","","","","","","","","","","","","","","","","","64.4",",,,0","0",",,,0","15.71",",0","22.21",",,,0","9.21",",,,0"
"USC00120830","1971-11","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","0.0",",0","11",",0","5",",0","0",",0","1",",0","3",",0","0",",0","18",",0","3",",0","4",",0","0",",0","","","2","","-9.4",",0,08,","25",",,0,24,","36",",,0,10,","6.1",",,0,19,","22.2",",0,18,+","573.3","0","","","","","415.4",",0","","","","","","","","","","","","","","","","","","","","","27.0",",,,0","104",",,,0","4.49",",0","9.40",",,,0","-0.43",",,,0"
"USC00120830","1971-12","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","","","0.0",",0","14",",0","9",",0","1",",0","0",",0","1",",0","0",",0","22",",0","3",",0","0",",0","0",",0","","","","","-11.1",",0,19,","0",",T,0,20,+","33",",,0,20,","26.2",",,0,15,","18.9",",0,11,","1079.1","0","","","","","505.8",",0","","","","","","","","","","","","","","","","","","","","","114.4",",,,0","33",",,,0","2.02",",0","6.38",",,,0","-2.35",",,,0"
"USC00120830","1972-01","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","14",",0","4",",0","7",",0","30",",0","13",",0","0",",0","0",",0","","","","","-28.9",",0,16,","76",",,0,07,+","51",",,0,05,","7.6",",,0,24,","13.9",",0,25,","1795.8","0","","","","","716.7",",0","","","","","","","","","","","","","","","","","","","","","29.5",",,,0","183",",,,0","-4.79",",0","0.27",",,,0","-9.85",",,,0"
"USC00120830","1972-02","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","0.0","0","0.0",",0","9",",0","3",",0","0",",0","10",",0","2",",0","5",",0","28",",0","10",",0","0",",0","0",",0","","","","","-19.4",",0,08,+","51",",,0,04,","25",",,0,24,+","5.1",",,0,03,","14.4",",0,29,","2449.8","0","","","","","654.0",",0","","","","","","","","","","","","","","","","","","","","","15.3",",,,0","105",",,,0","-4.22",",0","0.91",",,,0","-9.34",",,,0"
"USC00120830","1972-03","40.8143","-85.1546","262.4","BLUFFTON 6 N, IN US","0.0","0","0.0",",0","9",",0","8",",0","1",",0","1",",0","1",",0","0",",0","25",",0","5",",0","2",",0","0",",0","","","2","","-11.7",",0,06,","102",",,0,27,","97",",,0,27,","26.2",",,0,02,","21.7",",0,22,","2975.6","0","","","","","525.8",",0","","","","","","","","","","","","","","","","","","","","","93.0",",,,0","113",",,,0","1.37",",0","6.58",",,,0","-3.84",",,,0"
