"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006116258","1975-06","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","33.2",",C","9",",C","6",",C","0",",C","","","0",",C","0",",C","0",",C","0",",C","16",",C","0",",C","10.0",",C,08,+","","","0",",,C,30,+","11.4",",,C,12,","30.6",",C,30,+","","","52.0",",C","47.3",",,,C","0",",,,C","17.71",",C","21.20",",,,C","14.22",",,,C"
"CA006116258","1975-07","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","104.3",",C","6",",C","5",",C","0",",C","","","0",",C","0",",C","0",",C","0",",C","27",",C","0",",C","5.6",",C,10,","","","0",",,C,31,+","14.2",",,C,23,","30.6",",C,03,","13.4","","13.4",",C","44.7",",,,C","0",",,,C","21.27",",C","24.90",",,,C","17.63",",,,C"
"CA006116258","1975-08","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","91.1",",C","10",",C","7",",C","1",",C","","","0",",C","0",",C","0",",C","0",",C","30",",C","0",",C","13.3",",C,31,","","","0",",,C,31,+","25.4",",,C,24,","28.9",",C,01,","14.5","","1.1",",C","102.1",",,,C","0",",,,C","21.24",",C","24.15",",,,C","18.33",",,,C"
"CA006116258","1975-09","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","0.0",",C","15",",C","13",",C","1",",C","","","0",",C","0",",C","0",",C","0",",C","1",",C","0",",C","2.2",",C,10,","","","0",",,C,30,+","27.9",",,C,11,","24.4",",C,11,","168.4","","153.9",",C","140.4",",,,C","0",",,,C","13.20",",C","15.92",",,,C","10.48",",,,C"
"CA006116258","1975-10","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","","","0",",,C,31,+","","","","","","","","","","","0",",,,C","","","","","",""
"CA006116258","1976-06","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","11.4",",C","8",",C","5",",C","0",",C","","","0",",C","0",",C","0",",C","0",",C","16",",C","0",",C","10.0",",C,02,+","","","0",",,C,30,+","20.3",",,C,29,","25.6",",C,23,","","","36.3",",C","52.4",",,,C","0",",,,C","17.51",",C","21.17",",,,C","13.84",",,,C"
"CA006116258","1976-07","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","29.6",",C","12",",C","4",",C","1",",C","","","0",",C","0",",C","0",",C","0",",C","21",",C","0",",C","10.6",",C,04,","","","0",",,C,31,+","85.1",",,C,01,","27.8",",C,05,","17.7","","17.7",",C","114.3",",,,C","0",",,,C","18.72",",C","22.00",",,,C","15.44",",,,C"
"CA006116258","1976-08","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","38.5",",C","3",",C","2",",C","0",",C","","","0",",C","0",",C","0",",C","0",",C","22",",C","0",",C","4.4",",C,30,","","","0",",,C,31,+","4.8",",,C,05,","26.1",",C,09,","53.8","","36.1",",C","11.7",",,,C","0",",,,C","18.41",",C","22.00",",,,C","14.83",",,,C"
"CA006116258","1976-09","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","5.1",",C","6",",C","2",",C","0",",C","","","0",",C","0",",C","0",",C","0",",C","9",",C","0",",C","6.1",",C,26,","","","0",",,C,30,+","12.7",",,C,21,","23.3",",C,09,+","152.6","","98.8",",C","27.5",",,,C","0",",,,C","15.21",",C","18.41",",,,C","12.01",",,,C"
"CA006116258","1976-10","45.2667","-80.25","180.0","PARRY SOUND MARTYR IS, ON CA","0.0",",C","9",",C","6",",C","0",",C","","","0","1,C","0",",C","7",",C","0",",C","1",",C","0",",C","-3.3",",C,27,","","","0","1,T,C,31,+","10.7",",,C,30,","21.7",",C,03,","489.9","","337.3",",C","43.8",",,,C","0","1,T,,C","7.45",",C","10.12",",,,C","4.78",",,,C"
