"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MJM00013363","1975-06","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","4,S","17","4,S","0","4,S","","","","","","","28.0","4,S,15,","","","","","","","","","21.42","4,,,S","",""
"MJM00013363","1975-08","43.35","19.35","788.0","PLEVLJA, MJ","3.8","5,S","17","4,S","11","4,S","0","4,S","","","0","4,S","0","4,S","0","2,S","19","2,S","0","2,S","6.0","4,S,22,","","","22.1","4,,S,28,","28.0","2,S,17,+","","","37.0","2,S","118.5","4,,,S","16.95","5,S","22.93","2,,,S","10.96","4,,,S"
"MJM00013363","1976-02","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","27","2,","","","","","5","4,S","0","4,S","0","4,S","","","610","2,,S,01,","","","11.0","4,S,29,","","","","","","","","","3.80","4,,,S","",""
"MJM00013363","1976-03","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","6","3,S","0","3,S","0","3,S","","","","","","","14.0","3,S,31,+","","","","","","","","","6.32","3,,,S","",""
"MJM00013363","1976-04","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","4,S","11","4,S","","","","","","","-2.0","4,S,03,+","","","","","","","","","","","","","","","","","2.00","4,,,S"
"MJM00013363","1976-05","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","4,S","8","4,S","0","4,S","","","","","","","24.0","4,S,06,","","","","","","","","","19.41","4,,,S","",""
"MJM00013363","1977-05","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","4,S","0","4,S","","","","","","","1.0","4,S,28,+","","","","","","","","","","","","","","","","","6.59","4,,,S"
"MJM00013363","1977-06","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","5,S","0","5,S","","","","","","","2.0","5,S,05,","","","","","","","","","","","","","","","","","8.48","5,,,S"
"MJM00013363","1977-10","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","5,S","3","5,S","0","5,S","","","","","","","24.0","5,S,09,","","","","","","","","","18.00","5,,,S","",""
"MJM00013363","1978-03","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","19.0","2,S,04,+","","","","","","","","","10.48","2,,,S","",""
