"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BP000091503","1983-06","-8.333","157.267","3.0","MUNDA, BP","","","15","4,I","8","4,I","2","4,I","","","","","","","","","","","","","56.9","4,,I,17,","","","","","149.0","4,,,I","","","","","",""
"BP000091503","1983-07","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","5,I","26","5,I","0","5,I","","","","","30.0","5,I,30,+","","","","","","","28.92","5,,,I","",""
"BP000091503","1983-08","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","3,I","28","3,I","0","3,I","","","","","32.0","3,I,28,","","","","","","","29.29","3,,,I","",""
"BP000091503","1983-12","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","4,I","27","4,I","1","4,I","","","","","33.0","4,I,01,","","","","","","","31.00","4,,,I","",""
"BP000091503","1984-01","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","3,I","28","3,I","3","3,I","","","","","33.0","3,I,21,+","","","","","","","31.64","3,,,I","",""
"BP000091503","1984-02","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","3,I","26","3,I","7","3,I","","","","","33.0","3,I,24,+","","","","","","","31.92","3,,,I","",""
"BP000091503","1984-03","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","2,I","29","2,I","1","2,I","","","","","33.0","2,I,31,","","","","","","","30.97","2,,,I","",""
"BP000091503","1984-04","-8.333","157.267","3.0","MUNDA, BP","","","19","2,I","12","2,I","5","2,I","","","","","0","3,I","27","3,I","1","3,I","","","37.1","2,,I,22,","33.0","3,I,06,","","","217.0","2,,,I","","","30.93","3,,,I","",""
"BP000091503","1984-05","-8.333","157.267","3.0","MUNDA, BP","","","24","1,I","11","1,I","3","1,I","","","","","0","1,I","30","1,I","0","1,I","","","38.1","1,,I,29,","31.0","1,I,31,+","","","179.3","1,,,I","","","30.40","1,,,I","",""
"BP000091503","1984-06","-8.333","157.267","3.0","MUNDA, BP","","","22","3,I","15","3,I","3","3,I","","","","","0",",I","30",",I","0",",I","","","46.0","3,,I,07,","32.0",",I,16,","","","232.7","3,,,I","","","29.83",",,,I","",""
"BP000091503","1984-07","-8.333","157.267","3.0","MUNDA, BP","","","21","4,I","16","4,I","4","4,I","","","","","0","4,I","27","4,I","0","4,I","","","46.0","4,,I,30,","31.0","4,I,13,","","","272.8","4,,,I","","","28.96","4,,,I","",""
"BP000091503","1984-09","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","4,I","26","4,I","0","4,I","","","","","31.0","4,I,27,+","","","","","","","30.00","4,,,I","",""
"BP000091503","1984-10","-8.333","157.267","3.0","MUNDA, BP","237.0","4,I","23","3,I","18","3,I","2","3,I","0","4,I","0","4,I","0",",I","31",",I","0",",I","23.0","4,I,31,+","30.0","3,,I,25,","32.0",",I,22,+","0.0",",I","248.9","3,,,I","27.13","4,I","30.55",",,,I","23.70","4,,,I"
"BP000091503","1985-02","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","3,I","25","3,I","3","3,I","","","","","36.0","3,I,27,","","","","","","","31.20","3,,,I","",""
"BP000091503","1985-09","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","5,I","25","5,I","0","5,I","","","","","32.0","5,I,28,+","","","","","","","30.60","5,,,I","",""
"BP000091503","1985-10","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","5,I","26","5,I","0","5,I","","","","","32.0","5,I,29,+","","","","","","","31.12","5,,,I","",""
"BP000091503","1985-12","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","","","","","0","5,I","26","5,I","3","5,I","","","","","33.0","5,I,20,+","","","","","","","31.62","5,,,I","",""
"BP000091503","1989-12","-8.333","157.267","3.0","MUNDA, BP","","","18","5,I","14","5,I","4","5,I","","","","","","","","","","","","","40.9","5,,I,05,","","","","","245.3","5,,,I","","","","","",""
"BP000091503","1991-08","-8.333","157.267","3.0","MUNDA, BP","","","22","3,I","19","3,I","3","3,I","","","","","","","","","","","","","71.9","3,,I,11,","","","","","315.8","3,,,I","","","","","",""
"BP000091503","1992-11","-8.333","157.267","3.0","MUNDA, BP","","","10","3,I","9","3,I","1","3,I","","","","","0","5,I","25","5,I","3","5,I","","","50.0","3,,I,02,","32.5","5,I,21,","","","152.9","3,,,I","","","30.94","5,,,I","",""
"BP000091503","1992-12","-8.333","157.267","3.0","MUNDA, BP","","","17","5,I","13","5,I","7","5,I","","","","","","","","","","","","","156.0","5,,I,21,","","","","","530.9","5,,,I","","","","","",""
"BP000091503","1993-01","-8.333","157.267","3.0","MUNDA, BP","","","14","2,I","9","2,I","3","2,I","","","","","","","","","","","","","47.0","2,,I,18,","","","","","168.4","2,,,I","","","","","",""
"BP000091503","1993-02","-8.333","157.267","3.0","MUNDA, BP","","","23","2,I","20","2,I","5","2,I","","","","","0","5,I","23","5,I","0","5,I","","","89.9","2,,I,24,","31.9","5,I,06,","","","488.5","2,,,I","","","30.52","5,,,I","",""
"BP000091503","1993-03","-8.333","157.267","3.0","MUNDA, BP","","","12","1,I","7","1,I","2","1,I","","","","","0","4,I","27","4,I","1","4,I","","","43.9","1,,I,10,","32.2","4,I,06,","","","113.6","1,,,I","","","30.93","4,,,I","",""
"BP000091503","1993-06","-8.333","157.267","3.0","MUNDA, BP","","","20","4,I","13","4,I","4","4,I","","","","","","","","","","","","","130.0","4,,I,29,","","","","","333.4","4,,,I","","","","","",""
"BP000091503","1993-07","-8.333","157.267","3.0","MUNDA, BP","","","16","3,I","12","3,I","4","3,I","","","","","","","","","","","","","59.9","3,,I,07,","","","","","246.6","3,,,I","","","","","",""
"BP000091503","1993-09","-8.333","157.267","3.0","MUNDA, BP","","","17",",I","10",",I","1",",I","","","","","","","","","","","","","37.1",",,I,26,","","","","","125.2",",,,I","","","","","",""
"BP000091503","1993-12","-8.333","157.267","3.0","MUNDA, BP","","","16","4,I","11","4,I","1","4,I","","","","","","","","","","","","","33.0","4,,I,26,","","","","","197.4","4,,,I","","","","","",""
"BP000091503","1994-01","-8.333","157.267","3.0","MUNDA, BP","","","23","3,I","20","3,I","2","3,I","","","","","","","","","","","","","67.1","3,,I,12,","","","","","304.1","3,,,I","","","","","",""
"BP000091503","1994-02","-8.333","157.267","3.0","MUNDA, BP","","","22",",I","17",",I","6",",I","","","","","0","3,I","25","3,I","2","3,I","","","41.9",",,I,26,","36.4","3,I,28,","","","294.0",",,,I","","","30.90","3,,,I","",""
"BP000091503","1994-03","-8.333","157.267","3.0","MUNDA, BP","","","20","2,I","16","2,I","3","2,I","","","","","","","","","","","","","80.0","2,,I,07,","","","","","322.8","2,,,I","","","","","",""
"BP000091503","1994-04","-8.333","157.267","3.0","MUNDA, BP","","","23","1,I","14","1,I","4","1,I","","","","","0","2,I","28","2,I","1","2,I","","","69.1","1,,I,14,","32.3","2,I,15,","","","252.3","1,,,I","","","30.31","2,,,I","",""
"BP000091503","1994-05","-8.333","157.267","3.0","MUNDA, BP","","","23","1,I","17","1,I","4","1,I","","","","","","","","","","","","","67.1","1,,I,17,","","","","","301.3","1,,,I","","","","","",""
"BP000091503","1994-06","-8.333","157.267","3.0","MUNDA, BP","","","20","2,I","10","2,I","2","2,I","","","","","","","","","","","","","47.0","2,,I,22,","","","","","174.5","2,,,I","","","","","",""
"BP000091503","1994-07","-8.333","157.267","3.0","MUNDA, BP","","","20","1,I","16","1,I","5","1,I","","","","","","","","","","","","","87.9","1,,I,10,","","","","","369.1","1,,,I","","","","","",""
"BP000091503","1994-08","-8.333","157.267","3.0","MUNDA, BP","","","18","4,I","14","4,I","3","4,I","","","","","0","3,I","28","3,I","0","3,I","","","89.9","4,,I,21,","30.9","3,I,13,","","","276.6","4,,,I","","","29.44","3,,,I","",""
"BP000091503","1994-09","-8.333","157.267","3.0","MUNDA, BP","","","16",",I","9",",I","2",",I","","","","","0","5,I","25","5,I","0","5,I","","","31.0",",,I,20,","30.6","5,I,30,","","","148.0",",,,I","","","29.36","5,,,I","",""
"BP000091503","1994-10","-8.333","157.267","3.0","MUNDA, BP","","","14","3,I","9","3,I","3","3,I","","","","","","","","","","","","","62.0","3,,I,28,","","","","","194.5","3,,,I","","","","","",""
"BP000091503","1994-11","-8.333","157.267","3.0","MUNDA, BP","","","9","1,I","7","1,I","2","1,I","","","","","0","2,I","28","2,I","5","2,I","","","32.0","1,,I,29,","33.0","2,I,28,+","","","104.6","1,,,I","","","31.42","2,,,I","",""
"BP000091503","1994-12","-8.333","157.267","3.0","MUNDA, BP","","","6","3,I","2","3,I","0","3,I","","","","","","","","","","","","","5.1","3,,I,10,","","","","","12.6","3,,,I","","","","","",""
"BP000091503","1995-01","-8.333","157.267","3.0","MUNDA, BP","","","","","","","","","0","4,I","0","4,I","","","","","","","22.5","4,I,01,","","","","","","","","","","","","","24.30","4,,,I"
"BP000091503","1995-02","-8.333","157.267","3.0","MUNDA, BP","","","16","1,I","13","1,I","2","1,I","","","","","0","3,I","25","3,I","3","3,I","","","52.1","1,,I,28,","33.3","3,I,18,","","","212.9","1,,,I","","","31.08","3,,,I","",""
"BP000091503","1995-03","-8.333","157.267","3.0","MUNDA, BP","","","18","2,I","13","2,I","2","2,I","","","","","0","4,I","27","4,I","5","4,I","","","65.5","2,,I,06,","33.2","4,I,23,","","","196.2","2,,,I","","","31.39","4,,,I","",""
"BP000091503","1995-04","-8.333","157.267","3.0","MUNDA, BP","","","20",",I","18",",I","5",",I","","","","","","","","","","","","","51.1",",,I,03,","","","","","314.0",",,,I","","","","","",""
"BP000091503","1995-05","-8.333","157.267","3.0","MUNDA, BP","","","24",",I","16",",I","3",",I","","","","","0","3,I","28","3,I","2","3,I","","","39.9",",,I,31,","32.4","3,I,22,+","","","202.3",",,,I","","","30.37","3,,,I","",""
"BP000091503","1995-06","-8.333","157.267","3.0","MUNDA, BP","","","16","3,I","12","3,I","4","3,I","","","","","","","","","","","","","88.9","3,,I,09,","","","","","310.4","3,,,I","","","","","",""
"BP000091503","1995-07","-8.333","157.267","3.0","MUNDA, BP","","","23","2,I","18","2,I","4","2,I","","","","","0","2,I","29","2,I","0","2,I","","","167.9","2,,I,17,","31.1","2,I,31,","","","407.9","2,,,I","","","29.91","2,,,I","",""
"BP000091503","1995-08","-8.333","157.267","3.0","MUNDA, BP","","","24","1,I","20","1,I","7","1,I","","","","","","","","","","","","","67.1","1,,I,23,+","","","","","449.1","1,,,I","","","","","",""
"BP000091503","1995-09","-8.333","157.267","3.0","MUNDA, BP","","","16","5,I","10","5,I","1","5,I","","","","","","","","","","","","","70.1","5,,I,06,","","","","","190.0","5,,,I","","","","","",""
"BP000091503","1995-10","-8.333","157.267","3.0","MUNDA, BP","","","22",",I","17",",I","5",",I","","","","","","","","","","","","","91.9",",,I,22,","","","","","327.7",",,,I","","","","","",""
