"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN019260100","1901-01","24.583","73.7","582.0","UDAIPUR, IN","2",",I","1",",I","0",",I","","","","","","","","","","","","","3.3",",,I,08,","","","3.8",",,,I","","","","","",""
"IN019260100","1901-02","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.5",",,I,04,","","","0.5",",,,I","","","","","",""
"IN019260100","1901-03","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.5",",,I,04,","","","1.5",",,,I","","","","","",""
"IN019260100","1901-04","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","2.3",",,I,01,","","","2.3",",,,I","","","","","",""
"IN019260100","1901-05","24.583","73.7","582.0","UDAIPUR, IN","4",",I","4",",I","0",",I","","","","","","","","","","","","","11.7",",,I,12,","","","20.9",",,,I","","","","","",""
"IN019260100","1901-06","24.583","73.7","582.0","UDAIPUR, IN","4",",I","3",",I","0",",I","","","","","","","","","","","","","13.0",",,I,27,","","","27.5",",,,I","","","","","",""
"IN019260100","1901-07","24.583","73.7","582.0","UDAIPUR, IN","10",",I","8",",I","1",",I","","","","","","","","","","","","","48.8",",,I,29,","","","136.2",",,,I","","","","","",""
"IN019260100","1901-08","24.583","73.7","582.0","UDAIPUR, IN","23",",I","11",",I","2",",I","","","","","","","","","","","","","52.8",",,I,05,","","","198.9",",,,I","","","","","",""
"IN019260100","1901-10","24.583","73.7","582.0","UDAIPUR, IN","2","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.5","1,,I,17,","","","0.8","1,,,I","","","","","",""
"IN019260100","1901-11","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1901-12","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
"IN019260100","1902-01","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.0",",,I,08,","","","1.0",",,,I","","","","","",""
"IN019260100","1902-02","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","0.0",",,,I","","","","","",""
"IN019260100","1902-03","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
"IN019260100","1902-04","24.583","73.7","582.0","UDAIPUR, IN","1",",I","1",",I","0",",I","","","","","","","","","","","","","3.0",",,I,05,","","","3.0",",,,I","","","","","",""
"IN019260100","1902-05","24.583","73.7","582.0","UDAIPUR, IN","3",",I","2",",I","0",",I","","","","","","","","","","","","","11.4",",,I,09,","","","15.9",",,,I","","","","","",""
"IN019260100","1902-06","24.583","73.7","582.0","UDAIPUR, IN","4",",I","1",",I","0",",I","","","","","","","","","","","","","14.0",",,I,27,","","","17.0",",,,I","","","","","",""
"IN019260100","1902-07","24.583","73.7","582.0","UDAIPUR, IN","10",",I","7",",I","0",",I","","","","","","","","","","","","","17.8",",,I,15,","","","76.6",",,,I","","","","","",""
"IN019260100","1902-08","24.583","73.7","582.0","UDAIPUR, IN","10",",I","7",",I","2",",I","","","","","","","","","","","","","34.3",",,I,22,","","","102.3",",,,I","","","","","",""
"IN019260100","1902-09","24.583","73.7","582.0","UDAIPUR, IN","17",",I","11",",I","6",",I","","","","","","","","","","","","","74.4",",,I,03,","","","309.6",",,,I","","","","","",""
"IN019260100","1902-10","24.583","73.7","582.0","UDAIPUR, IN","2",",I","1",",I","0",",I","","","","","","","","","","","","","17.8",",,I,14,","","","18.3",",,,I","","","","","",""
"IN019260100","1902-11","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1902-12","24.583","73.7","582.0","UDAIPUR, IN","1",",I","1",",I","0",",I","","","","","","","","","","","","","4.8",",,I,13,","","","4.8",",,,I","","","","","",""
"IN019260100","1903-01","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
"IN019260100","1903-02","24.583","73.7","582.0","UDAIPUR, IN","1",",I","1",",I","0",",I","","","","","","","","","","","","","5.6",",,I,17,","","","5.6",",,,I","","","","","",""
"IN019260100","1903-03","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.3",",,I,28,","","","0.3",",,,I","","","","","",""
"IN019260100","1903-04","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1903-05","24.583","73.7","582.0","UDAIPUR, IN","6",",I","3",",I","0",",I","","","","","","","","","","","","","16.8",",,I,26,","","","28.3",",,,I","","","","","",""
"IN019260100","1903-06","24.583","73.7","582.0","UDAIPUR, IN","6",",I","0",",I","0",",I","","","","","","","","","","","","","2.0",",,I,25,","","","8.4",",,,I","","","","","",""
"IN019260100","1903-07","24.583","73.7","582.0","UDAIPUR, IN","16",",I","15",",I","4",",I","","","","","","","","","","","","","53.6",",,I,21,","","","286.0",",,,I","","","","","",""
"IN019260100","1903-08","24.583","73.7","582.0","UDAIPUR, IN","21",",I","9",",I","3",",I","","","","","","","","","","","","","49.3",",,I,01,","","","212.5",",,,I","","","","","",""
"IN019260100","1903-09","24.583","73.7","582.0","UDAIPUR, IN","15",",I","10",",I","2",",I","","","","","","","","","","","","","45.2",",,I,08,","","","135.7",",,,I","","","","","",""
"IN019260100","1903-10","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
"IN019260100","1903-11","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1903-12","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
"IN019260100","1904-01","24.583","73.7","582.0","UDAIPUR, IN","2",",I","2",",I","0",",I","","","","","","","","","","","","","5.1",",,I,24,","","","8.7",",,,I","","","","","",""
"IN019260100","1904-02","24.583","73.7","582.0","UDAIPUR, IN","2",",I","0",",I","0",",I","","","","","","","","","","","","","2.3",",,I,29,","","","3.3",",,,I","","","","","",""
"IN019260100","1904-03","24.583","73.7","582.0","UDAIPUR, IN","3",",I","2",",I","0",",I","","","","","","","","","","","","","10.2",",,I,07,","","","15.8",",,,I","","","","","",""
"IN019260100","1904-04","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1904-05","24.583","73.7","582.0","UDAIPUR, IN","2",",I","2",",I","1",",I","","","","","","","","","","","","","41.9",",,I,31,","","","46.7",",,,I","","","","","",""
"IN019260100","1904-06","24.583","73.7","582.0","UDAIPUR, IN","5",",I","5",",I","1",",I","","","","","","","","","","","","","37.1",",,I,11,","","","86.4",",,,I","","","","","",""
"IN019260100","1904-07","24.583","73.7","582.0","UDAIPUR, IN","14",",I","7",",I","2",",I","","","","","","","","","","","","","49.8",",,I,06,","","","151.1",",,,I","","","","","",""
"IN019260100","1904-08","24.583","73.7","582.0","UDAIPUR, IN","15",",I","10",",I","2",",I","","","","","","","","","","","","","32.0",",,I,03,","","","143.0",",,,I","","","","","",""
"IN019260100","1904-09","24.583","73.7","582.0","UDAIPUR, IN","5",",I","3",",I","0",",I","","","","","","","","","","","","","10.2",",,I,08,","","","22.2",",,,I","","","","","",""
"IN019260100","1904-10","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","2.3",",,I,15,","","","2.3",",,,I","","","","","",""
"IN019260100","1904-11","24.583","73.7","582.0","UDAIPUR, IN","1",",I","1",",I","0",",I","","","","","","","","","","","","","2.8",",,I,14,","","","2.8",",,,I","","","","","",""
"IN019260100","1904-12","24.583","73.7","582.0","UDAIPUR, IN","2",",I","0",",I","0",",I","","","","","","","","","","","","","1.8",",,I,21,","","","2.3",",,,I","","","","","",""
"IN019260100","1905-01","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.3",",,I,04,","","","0.3",",,,I","","","","","",""
"IN019260100","1905-02","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","0.0",",,,I","","","","","",""
"IN019260100","1905-03","24.583","73.7","582.0","UDAIPUR, IN","3",",I","1",",I","0",",I","","","","","","","","","","","","","2.8",",,I,03,","","","3.9",",,,I","","","","","",""
"IN019260100","1905-04","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1905-05","24.583","73.7","582.0","UDAIPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.8",",,I,17,","","","1.8",",,,I","","","","","",""
"IN019260100","1905-06","24.583","73.7","582.0","UDAIPUR, IN","3",",I","3",",I","0",",I","","","","","","","","","","","","","24.4",",,I,30,","","","41.5",",,,I","","","","","",""
"IN019260100","1905-07","24.583","73.7","582.0","UDAIPUR, IN","19",",I","10",",I","2",",I","","","","","","","","","","","","","100.6",",,I,09,","","","269.1",",,,I","","","","","",""
"IN019260100","1905-08","24.583","73.7","582.0","UDAIPUR, IN","4",",I","1",",I","0",",I","","","","","","","","","","","","","9.4",",,I,19,","","","13.0",",,,I","","","","","",""
"IN019260100","1905-09","24.583","73.7","582.0","UDAIPUR, IN","6",",I","2",",I","2",",I","","","","","","","","","","","","","76.7",",,I,11,","","","113.6",",,,I","","","","","",""
"IN019260100","1905-10","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
"IN019260100","1905-11","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","","","",""
"IN019260100","1905-12","24.583","73.7","582.0","UDAIPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","","","",""
