"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"COM00080028","1961-01","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0",",S","0",",S","","","","","","","21.7",",S,14,","","","","","","","","","","","","","23.06",",,,S"
"COM00080028","1961-02","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","1,S","0","1,S","","","","","","","21.1","1,S,27,+","","","","","","","","","","","","","22.43","1,,,S"
"COM00080028","1961-03","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","21.1","4,S,01,","","","","","","","","","","","","","22.72","4,,,S"
"COM00080028","1961-04","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","22.2","4,S,04,","","","","","","","","","","","","","23.81","4,,,S"
"COM00080028","1961-05","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","1,S","0","1,S","","","","","","","22.8","1,S,13,+","","","","","","","","","","","","","24.14","1,,,S"
"COM00080028","1961-06","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","21.7","4,S,12,","","","","","","","","","","","","","24.01","4,,,S"
"COM00080028","1961-07","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","21.7","4,S,17,","","","","","","","","","","","","","23.69","4,,,S"
"COM00080028","1961-09","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","3,S","0","3,S","","","","","","","20.6","3,S,24,","","","","","","","","","","","","","23.64","3,,,S"
"COM00080028","1961-12","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","2,S","0","2,S","","","","","","","22.8","2,S,28,+","","","","","","","","","","","","","23.83","2,,,S"
"COM00080028","1962-01","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","250.7","S","250.7","5,S","","","","","","","0","1,S","0","1,S","0","4,S","27","4,S","24","4,S","21.1","1,S,31,","","","34.4","4,S,20,+","0.0","4,S","","","28.01","5,S","32.82","4,,,S","23.20","1,,,S"
"COM00080028","1962-02","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","2,S","0","2,S","","","","","","","22.2","2,S,18,+","","","","","","","","","","","","","22.85","2,,,S"
"COM00080028","1962-04","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","22.2","4,S,07,","","","","","","","","","","","","","23.18","4,,,S"
"COM00080028","1962-06","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","21.7","4,S,14,","","","","","","","","","","","","","23.20","4,,,S"
"COM00080028","1962-09","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","0","3,S","27","3,S","27","3,S","21.1","4,S,17,","","","35.6","3,S,08,+","","","","","28.64","7,S","33.78","3,,,S","23.50","4,,,S"
"COM00080028","1962-10","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","3,S","0","3,S","","","","","","","22.2","3,S,21,","","","","","","","","","","","","","23.78","3,,,S"
"COM00080028","1962-11","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20.6","5,S,01,","","","","","","","","","","","","","23.18","5,,,S"
"COM00080028","1962-12","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","22.2","4,S,30,+","","","","","","","","","","","","","23.31","4,,,S"
"COM00080028","1963-01","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","20.0","4,S,27,","","","","","","","","","","","","","22.66","4,,,S"
"COM00080028","1963-03","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","0","3,S","28","3,S","22","3,S","20.0","4,S,24,","","","33.9","3,S,04,+","","","","","27.50","7,S","32.30","3,,,S","22.70","4,,,S"
"COM00080028","1963-04","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0",",S","0",",S","","","","","","","20.0",",S,08,+","","","","","","","","","","","","","23.09",",,,S"
"COM00080028","1963-05","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","","","","","0","4,S","27","4,S","26","4,S","","","","","35.0","4,S,06,","","","","","","","33.54","4,,,S","",""
"COM00080028","1963-06","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","266.8","4,S","","","","","","","0",",S","0",",S","0","4,S","26","4,S","26","4,S","22.2",",S,30,+","","","34.4","4,S,08,+","0.0","4,S","","","28.58","4,S","33.30","4,,,S","23.85",",,,S"
"COM00080028","1963-07","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","2,S","0","2,S","","","","","","","22.2","2,S,30,+","","","","","","","","","","","","","23.71","2,,,S"
"COM00080028","1963-08","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","25","5,S","22.2","2,S,29,+","","","35.6","5,S,31,+","","","","","29.14","6,S","33.98","5,,,S","24.30","2,,,S"
"COM00080028","1963-09","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","4,S","0","4,S","","","","","","","22.2","4,S,08,","","","","","","","","","","","","","24.41","4,,,S"
"COM00080028","1963-10","10.89","-74.781","29.9","ERNESTO CORTISSOZ, CO","","","","","","","","","","","0","2,S","0","2,S","","","","","","","21.7","2,S,24,","","","","","","","","","","","","","24.27","2,,,S"
