"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00155184","1893-01","36.83333","-86.48333",,"MATLOCK, KY US","","","5",",6","2",",6","1",",6","1",",6","","","","","","","","","","","","","38",",,6,18,","31.8",",,6,01,","","","","","38.2",",,,6","72",",,,6","","","","","",""
"USC00155184","1893-02","36.83333","-86.48333",,"MATLOCK, KY US","","","12",",6","10",",6","1",",6","1",",6","","","","","","","","","","","","","76",",,6,10,","33.3",",,6,17,","","","","","124.7",",,,6","76",",,,6","","","","","",""
"USC00155184","1893-03","36.83333","-86.48333",,"MATLOCK, KY US","","","7",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","13",",,6,03,","17.3",",,6,03,","","","","","65.6",",,,6","13",",,,6","","","","","",""
"USC00155184","1893-04","36.83333","-86.48333",,"MATLOCK, KY US","","","11",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","44.7",",,6,14,","","","","","151.7",",,,6","","","","","","","",""
"USC00155184","1893-05","36.83333","-86.48333",,"MATLOCK, KY US","","","10",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","44.5",",,6,31,","","","","","155.8",",,,6","","","","","","","",""
"USC00155184","1893-06","36.83333","-86.48333",,"MATLOCK, KY US","","","11",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","57.2",",,6,05,","","","","","127.8",",,,6","","","","","","","",""
"USC00155184","1893-07","36.83333","-86.48333",,"MATLOCK, KY US","","","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","44.5",",,6,31,","","","","","138.5",",,,6","","","","","","","",""
"USC00155184","1893-08","36.83333","-86.48333",,"MATLOCK, KY US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,26,+","","","","","46.4",",,,6","","","","","","","",""
"USC00155184","1893-10","36.83333","-86.48333",,"MATLOCK, KY US","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,13,","","","","","38.1",",,,6","","","","","","","",""
"USC00155184","1894-06","36.83333","-86.48333",,"MATLOCK, KY US","","","3",",6","3",",6","0",",6","","","0","2,6","15","2,6","","","","","","","-3.9","2,6,05,","","","15.2",",,6,05,","","","","","27.9",",,,6","","","","","","","-0.35","2,,,6"
