"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00415444","1913-05","26.4","-97.8",,"LYFORD, TX US","","","","","2",",6","2",",6","1",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","55.9",",,6,21,","","","","","65.3",",,,6","0",",,,6","","","","","",""
"USC00415444","1913-06","26.4","-97.8",,"LYFORD, TX US","","","187.4","3,6","12",",6","8",",6","1",",6","0",",6","0","1,6","0","1,6","0","2,6","28","2,6","5","2,6","18.3","1,6,02,","0",",,6,30,+","26.7",",,6,10,","33.9","2,6,05,+","0.0","2,6","105.1",",,,6","0",",,,6","25.21","3,6","28.98","2,,,6","21.44","1,,,6"
"USC00415444","1913-10","26.4","-97.8",,"LYFORD, TX US","","","136.9","1,6","6",",6","6",",6","0",",6","0",",6","0",",6","1",",6","0","1,6","29","1,6","7","1,6","0.0",",6,27,","0",",,6,31,+","15.2",",,6,11,","35.0","1,6,07,","26.9","1,6","56.9",",,,6","0",",,,6","21.95","1,6","27.66","1,,,6","16.24",",,,6"
"USC00415444","1913-11","26.4","-97.8",,"LYFORD, TX US","","","101.3","1,6","4",",6","2",",6","0",",6","0",",6","0","1,6","0","1,6","0",",6","30",",6","0",",6","0.6","1,6,10,","0",",,6,30,+","11.9",",,6,24,","31.1",",6,25,+","18.8",",6","22.1",",,,6","0",",,,6","21.17","1,6","26.96",",,,6","15.38","1,,,6"
"USC00415444","1913-12","26.4","-97.8",,"LYFORD, TX US","","","18.3","1,6","8",",6","4",",6","0",",6","0",",6","0","1,6","1","1,6","0","1,6","12","1,6","0","1,6","-1.7","1,6,26,","0",",,6,31,+","24.1",",,6,10,","28.9","1,6,02,","122.3","1,6","54.4",",,,6","0",",,,6","14.87","1,6","19.50","1,,,6","10.24","1,,,6"
"USC00415444","1914-01","26.4","-97.8",,"LYFORD, TX US","21.7","","21.7","4,6","1",",6","1",",6","0",",6","0",",6","0","2,6","4","2,6","0","2,6","25","2,6","1","2,6","-5.6","2,6,31,","0",",,6,31,+","3.3",",,6,12,","32.2","2,6,10,","82.8","2,6","3.3",",,,6","0",",,,6","16.03","4,6","24.12","2,,,6","7.95","2,,,6"
"USC00415444","1914-02","26.4","-97.8",,"LYFORD, TX US","53.8","","32.1","4,6","5",",6","2",",6","0",",6","0",",6","0","2,6","2","2,6","0","2,6","18","2,6","1","2,6","-2.8","2,6,25,","0",",,6,28,+","9.7",",,6,10,","32.8","2,6,07,","73.3","2,6","15.8",",,,6","0",",,,6","16.41","4,6","22.47","2,,,6","10.34","2,,,6"
"USC00415444","1914-03","26.4","-97.8",,"LYFORD, TX US","","","","","5",",6","2",",6","0",",6","0",",6","0",",","0",",6","","","","","","","0.6",",6,14,","0",",,6,31,+","18.8",",,6,20,","","","","","27.3",",,,6","0",",,,6","","","","","10.90",",,,6"
"USC00415444","1914-04","26.4","-97.8",,"LYFORD, TX US","","","104.1","5,6","5",",6","3",",6","1",",6","0",",6","0","2,6","0","2,6","0","3,6","26","3,6","0","3,6","1.1","2,6,09,","0",",,6,30,+","43.2",",,6,04,","30.6","3,6,26,+","17.2","3,6","68.1",",,,6","0",",,,6","21.58","5,6","26.81","3,,,6","16.36","2,,,6"
"USC00415444","1914-05","26.4","-97.8",,"LYFORD, TX US","","","193.3","4,6","15",",6","11",",6","4",",6","0",",6","0","1,6","0","1,6","0","3,6","28","3,6","7","3,6","17.8","1,6,15,","0",",,6,31,+","125.5",",,6,27,","38.9","3,6,05,","0.0","3,6","290.1",",,,6","0",",,,6","25.58","4,6","29.48","3,,,6","21.68","1,,,6"
"USC00415444","1914-06","26.4","-97.8",,"LYFORD, TX US","","","","","3",",6","1",",6","0",",6","0",",6","0",",","0",",6","","","","","","","19.4",",6,13,","0",",,6,30,+","3.6",",,6,23,","","","","","7.6",",,,6","0",",,,6","","","","","22.11",",,,6"
"USC00415444","1914-07","26.4","-97.8",,"LYFORD, TX US","","","","","1",",6","0",",6","0",",6","0",",6","0",",","0",",6","","","","","","","16.1",",6,26,","0",",,6,31,+","2.3",",,6,13,","","","","","2.3",",,,6","0",",,,6","","","","","23.03",",,,6"
"USC00415444","1914-08","26.4","-97.8",,"LYFORD, TX US","","","","","2",",6","1",",6","0",",6","0",",6","0",",","0",",6","","","","","","","21.1",",6,01,","0",",,6,31,+","9.7",",,6,20,","","","","","10.0",",,,6","0",",,,6","","","","","24.17",",,,6"
"USC00415444","1914-09","26.4","-97.8",,"LYFORD, TX US","","","","","3",",6","3",",6","2",",6","0",",6","0",",","0",",6","","","","","","","11.7",",6,25,","0",",,6,30,+","26.9",",,6,23,","","","","","58.9",",,,6","0",",,,6","","","","","20.43",",,,6"
