"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291138","1894-02","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","53",",,6,11,","6.6",",,6,11,","","","","","","","","","","","","","6.6",",,,6","53",",,,6","","","","","","","",""
"USC00291138","1894-03","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","0.0",",6","","","","","","","","","","","0",",6","13",",6","0",",6","10",",6","0",",6","","","","","-3.9",",6,07,+","","","","","","","26.1",",6,13,","","","","","275.8",",6","","","","","","","","","9.44",",6","17.47",",,,6","1.40",",,,6","",""
"USC00291138","1894-04","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","3.4",",6","3",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","0.6",",6,10,","","","","","2.0",",,6,29,","29.4",",6,25,","","","","","100.0",",6","","","","","3.8",",,,6","","","15.11",",6","23.84",",,,6","6.39",",,,6","",""
"USC00291138","1894-05","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","52.2",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","","","3.3",",6,01,","","","","","4.1",",,6,28,","32.8",",6,27,","","","","","8.4",",6","","","","","4.1",",,,6","","","19.75",",6","29.31",",,,6","10.18",",,,6","",""
"USC00291138","1894-06","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","117.4",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","18",",6","","","","","7.2",",6,20,","","","","","0.0",",,6,30,+","35.6",",6,26,+","","","","","0.0",",6","","","","","0.0",",,,6","","","22.25",",6","32.48",",,,6","12.01",",,,6","",""
"USC00291138","1894-07","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","195.8",",6","7",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","","","12.2",",6,25,","","","","","2.0",",,6,20,","36.7",",6,04,","","","0.0","6","0.0",",6","","","","","6.7",",,,6","","","24.65",",6","33.47",",,,6","15.83",",,,6","",""
"USC00291138","1894-08","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","135.4",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","","","10.6",",6,27,","","","","","9.1",",,6,08,","33.3",",6,07,","","","0.0","6","0.0",",6","","","","","35.0",",,,6","","","22.70",",6","29.32",",,,6","16.08",",,,6","",""
"USC00291138","1894-09","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","32.7",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","2.8",",6,15,","","","","","3.6",",,6,30,","30.6",",6,06,","","","27.0","6","27.0",",6","","","","","4.9",",,,6","","","18.53",",6","26.81",",,,6","10.24",",,,6","",""
"USC00291138","1894-10","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","0.8",",6","4",",6","2",",6","0",",6","","","","","0",",6","3",",6","0",",6","26",",6","0",",6","","","","","-3.3",",6,30,","","","","","5.3",",,6,27,","28.3",",6,11,+","","","147.7","6","120.7",",6","","","","","11.9",",,,6","","","14.46",",6","23.01",",,,6","5.92",",,,6","",""
"USC00291138","1894-11","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","25",",6","0",",6","1",",6","0",",6","","","","","-7.8",",6,18,","","","","","0.0",",,6,30,+","21.1",",6,04,","","","483.6","6","335.9",",6","","","","","0.0",",,,6","","","7.14",",6","17.00",",,,6","-2.73",",,,6","",""
"USC00291138","1894-12","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.6",",,6,14,","","","","","","","","","","","","","3.6",",,,6","","","","","","","","","",""
"USC00291138","1895-01","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","25",",6","2",",6","0",",6","0",",6","","","","","-15.0",",6,28,","","","38",",,6,27,","3.8",",,6,27,","17.2",",6,17,+","","","","","490.8",",6","","","","","3.8",",,,6","38",",,,6","2.50",",6","10.25",",,,6","-5.25",",,,6","",""
"USC00291138","1895-02","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","","","1",",6","25",",6","3",",6","1",",6","0",",6","","","","","-18.3",",6,15,","","","","","7.9",",,6,26,","22.2",",6,24,","","","","","453.0",",6","","","","","9.2",",,,6","","","2.16",",6","10.33",",,,6","-6.01",",,,6","",""
"USC00291138","1895-03","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","16",",6","0",",6","9",",6","0",",6","","","","","-6.1",",6,02,","","","","","","","26.7",",6,27,","","","","","279.1",",6","","","","","","","","","9.33",",6","18.74",",,,6","-0.07",",,,6","",""
"USC00291138","1895-04","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","5.6","6","5.6",",6","2",",6","0",",6","0",",6","","","","","0",",6","5",",6","0",",6","25",",6","0",",6","","","","","-3.3",",6,06,","","","","","1.0",",,6,22,","31.1",",6,14,","","","","","132.9",",6","","","","","1.5",",,,6","","","14.09",",6","23.56",",,,6","4.62",",,,6","",""
"USC00291138","1895-05","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","36.7","6","31.1",",6","6",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","","","3.9",",6,30,","","","","","16.3",",,6,30,","32.8",",6,27,+","","","","","36.0",",6","","","","","34.4",",,,6","","","18.18",",6","26.89",",,,6","9.46",",,,6","",""
"USC00291138","1895-06","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","131.8","6","95.1",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","8",",6","","","","","7.2",",6,03,","","","","","16.5",",,6,28,","36.1",",6,16,","","","","","1.7",",6","","","","","25.5",",,,6","","","21.45",",6","30.38",",,,6","12.52",",,,6","",""
"USC00291138","1895-07","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","269.3","6","137.5",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","12.2",",6,14,+","","","","","23.9",",,6,04,","33.9",",6,19,","","","0.0","6","0.0",",6","","","","","65.9",",,,6","","","22.77",",6","30.43",",,,6","15.11",",,,6","",""
"USC00291138","1895-08","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","374.1","6","104.8",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","2",",6","","","","","10.0",",6,30,","","","","","78.7",",,6,29,","32.2",",6,08,+","","","0.5","6","0.5",",6","","","","","108.2",",,,6","","","21.70",",6","29.77",",,,6","13.62",",,,6","",""
"USC00291138","1895-09","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","407.2","6","33.1","1,6","3",",6","2",",6","0",",6","","","","","0","1,6","1","1,6","0",",6","28",",6","0",",6","","","","","-1.7","1,6,23,","","","","","3.6",",,6,24,","31.1",",6,08,","","","38.8","6","38.3",",6","","","","","8.1",",,,6","","","18.21","1,6","27.23",",,,6","9.19","1,,,6","",""
"USC00291138","1895-10","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","407.2","6","0.0",",6","7",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","14",",6","0",",6","","","","","1.7",",6,31,","","","","","15.2",",,6,04,","23.9",",6,14,","","","212.8","6","174.0",",6","","","","","20.9",",,,6","","","12.72",",6","20.48",",,,6","4.96",",,,6","",""
"USC00291138","1895-11","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","407.2","6","0.0",",6","3",",6","3",",6","0",",6","","","1",",6","0",",6","20",",6","0",",6","0",",6","0",",6","","","","","-6.1",",6,27,","","","76",",,6,24,","14.2",",,6,23,","20.0",",6,21,+","","","570.9","6","358.1",",6","","","","","29.4",",,,6","76",",,,6","6.40",",6","13.43",",,,6","-0.64",",,,6","",""
"USC00291138","1895-12","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","407.2","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","30",",6","1",",6","0",",6","0",",6","","","","","-16.7",",6,30,","","","0",",,6,31,+","0.0",",,6,31,+","14.4",",6,16,","","","1115.9","6","545.0",",6","","","","","0.0",",,,6","0",",,,6","0.75",",6","9.07",",,,6","-7.57",",,,6","",""
"USC00291138","1896-01","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","26",",6","0",",6","0",",6","0",",6","","","","","-11.7",",6,06,+","","","","","","","18.9",",6,02,","","","1562.8","6","446.9",",6","","","","","","","","","3.92",",6","13.77",",,,6","-5.94",",,,6","",""
"USC00291138","1896-02","33.8044","-106.8908","1375.3","BOSQUE DEL APACHE, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","23",",6","0",",6","3",",6","0",",6","","","","","-12.2",",6,09,","","","0",",T,6,12,+","0.0",",T,6,12,+","23.9",",6,28,","","","1951.9","6","389.1",",6","","","","","0.0",",T,,6","0",",T,,6","4.92",",6","14.88",",,,6","-5.05",",,,6","",""
