"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00056765","1975-07","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","193.0",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","13.3",",0,27,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,21,","37.2",",0,01,","308.8","1,,,0","0.0","0","0.0",",0","15.71",",,,0","32.09",",,,0","71.4",",,,0","0",",,,0","24.56",",0","32.64",",,,0","16.48",",,,0","3898","1,,,0"
"USC00056765","1975-08","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","166.6",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","10.6",",0,26,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,15,","38.9",",0,08,","318.1","1,,,0","0.0","0","0.0",",0","14.07",",,,0","30.51",",,,0","56.7",",,,0","0",",,,0","23.71",",0","32.86",",,,0","14.55",",,,0","4053",",,,0"
"USC00056765","1975-09","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","59.4","3,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","24","3,0","8","3,0","","","","","2.8","3,0,25,+","0",",,0,30,+","0",",,0,30,+","0.8",",,0,15,","36.7","3,0,01,","","","50.2","0","50.2","3,0","9.26","3,,,0","26.23","3,,,0","1.3",",,,0","0",",,,0","18.67","3,0","27.84","3,,,0","9.50","3,,,0","",""
"USC00056765","1975-10","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","","","1",",0","1",",0","0",",0","0","4,0","0","1,0","","","","","","","","","","","","","","","","","0","4,,0,31,+","0","1,,0,31,+","3.8",",,0,24,","","","","","","","","","","","","","3.8",",,,0","0","1,,,0","","","","","","","",""
"USC00056765","1975-11","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","","","3",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.6",",,0,01,","","","","","","","","","","","","","28.0",",,,0","","","","","","","","","",""
"USC00056765","1975-12","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","","","2",",0","0",",0","0",",0","","","1","1,0","","","","","","","","","","","","","","","","","","","51","1,,0,17,","1.5",",,0,17,","","","","","","","","","","","","","2.0",",,,0","51","1,,,0","","","","","","","",""
"USC00056765","1976-01","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","","","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,0,07,","","","","","","","","","","","","","3.5",",,,0","","","","","","","","","",""
"USC00056765","1976-02","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","","","2",",0","0",",0","0",",0","2","2,0","0","2,0","","","","","","","","","","","","","","","","","76","2,,0,06,","0","2,,0,29,+","1.5",",,0,05,","","","","","","","","","","","","","1.8",",,,0","0","2,,,0","","","","","","","",""
"USC00056765","1976-03","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","","","3",",0","1",",0","0",",0","3","2,","","","","","","","","","","","","","","","","","","","178","2,,0,04,","","","15.2",",,0,04,","","","","","","","","","","","","","16.3",",,,0","","","","","","","","","",""
"USC00056765","1976-04","38.25971","-104.71784","1481.6","PUEBLO RESERVOIR, CO US","","","0.0","2,0","6",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","4","2,0","0","2,0","14","2,0","0","2,0","","","","","-2.8","2,0,05,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,30,","26.1","2,0,14,+","","","","","195.9","2,0","","","","","21.4",",,,0","0",",,,0","11.34","2,0","20.16","2,,,0","2.51","2,,,0","4395","3,,,0"
