"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00201522","1911-02","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","5",",6","0",",6","","","","","","","","","","","12.2",",,6,14,","43.3",",,,6","",""
"USC00201522","1911-04","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","6",",6","0",",6","","","","","","","","","","","22.4",",,6,05,","45.6",",,,6","",""
"USC00201522","1912-02","43.1936","-84.1113","189.0","CHESANING, MI US","4","3,6","3","3,6","0","3,6","","","","","","","","","","","12.7","3,,6,22,","25.3","3,,,6","",""
"USC00201522","1912-03","43.1936","-84.1113","189.0","CHESANING, MI US","4",",6","3",",6","0",",6","","","","","","","","","","","6.1",",,6,15,","17.6",",,,6","",""
"USC00201522","1912-04","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","8",",6","0",",6","","","","","","","","","","","13.2",",,6,29,","69.8",",,,6","",""
"USC00201522","1914-03","43.1936","-84.1113","189.0","CHESANING, MI US","6","1,6","5","1,6","0","1,6","","","2",",6","","","","","51",",,6,23,+","9.7","1,,6,27,+","33.4","1,,,6","102",",,,6"
"USC00201522","1914-04","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","5",",6","0",",6","","","1",",6","","","","","25",",,6,06,","16.3",",,6,25,","42.6",",,,6","38",",,,6"
"USC00201522","1914-05","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","8",",6","0",",6","","","0","2,6","","","","","0","2,,6,31,+","16.0",",,6,25,","61.4",",,,6","0","2,,,6"
"USC00201522","1915-03","43.1936","-84.1113","189.0","CHESANING, MI US","3",",6","2",",6","0",",6","","","","","","","","","","","2.8",",,6,07,","5.8",",,,6","",""
"USC00201522","1915-04","43.1936","-84.1113","189.0","CHESANING, MI US","3","2,6","2","2,6","0","2,6","","","0","2,6","","","","","0","2,,6,30,+","14.7","2,,6,10,","20.6","2,,,6","0","2,,,6"
"USC00201522","1915-05","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","8",",6","0",",6","","","0","2,6","","","","","0","2,,6,31,+","17.8",",,6,04,","50.5",",,,6","0","2,,,6"
"USC00201522","1916-03","43.1936","-84.1113","189.0","CHESANING, MI US","8","5,6","4","5,6","0","5,6","","","","","5","","","","","","24.4","5,,6,27,","49.9","5,,,6","",""
"USC00201522","1916-04","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","5.8",",,6,19,","26.5",",,,6","0",",,,6"
"USC00201522","1916-05","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","10",",6","2",",6","","","0","2,6","","","","","0","2,,6,31,+","29.2",",,6,10,","111.0",",,,6","0","2,,,6"
"USC00201522","1917-03","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","8",",6","0",",6","","","","","","","","","","","15.2",",,6,27,","55.3",",,,6","",""
"USC00201522","1917-04","43.1936","-84.1113","189.0","CHESANING, MI US","11",",6","10",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","23.4",",,6,06,","104.1",",,,6","0",",,,6"
"USC00201522","1917-05","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","26.7",",,6,22,","66.0",",,,6","0",",,,6"
"USC00201522","1918-03","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","4",",6","0",",6","","","","","1","","","","","","17.8",",,6,10,","60.2",",,,6","",""
"USC00201522","1918-04","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","7",",6","0",",6","","","","","","","","","","","15.2",",,6,18,","60.3",",,,6","",""
"USC00201522","1918-05","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","8",",6","1",",6","","","","","","","","","","","40.6",",,6,26,","99.1",",,,6","",""
"USC00201522","1919-03","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","8",",6","0",",6","","","","","","","","","","","21.1",",,6,18,","91.4",",,,6","",""
"USC00201522","1919-04","43.1936","-84.1113","189.0","CHESANING, MI US","16",",6","8",",6","0",",6","","","","","1","","","","","","21.3",",,6,16,","69.8",",,,6","",""
"USC00201522","1919-05","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","8",",6","1",",6","","","","","","","","","","","37.6",",,6,04,","110.4",",,,6","",""
