"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00411148","2013-06","27.4392","-98.8358","235.0","BRUNI, TX US","866.8","7","345.9",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","28",",7","","","","","19.4",",7,08,+","0.5",",,7,08,","41.1",",7,29,","","","0.0",",7","0.8",",,,7","29.86",",7","36.42",",,,7","23.30",",,,7"
"USC00411148","2013-07","27.4392","-98.8358","235.0","BRUNI, TX US","1220.3","7","353.5",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","31",",7","28",",7","","","","","19.4",",7,05,+","8.6",",,7,20,","40.0",",7,30,","0.0","7","0.0",",7","19.9",",,,7","29.74",",7","36.63",",,,7","22.85",",,,7"
"USC00411148","2013-08","27.4392","-98.8358","235.0","BRUNI, TX US","1580.2","7","359.9",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","","","","","20.0",",7,19,","16.8",",,7,25,","41.1",",7,06,","0.0","7","0.0",",7","29.5",",,,7","29.94",",7","36.91",",,,7","22.97",",,,7"
"USC00411148","2013-09","27.4392","-98.8358","235.0","BRUNI, TX US","1824.6","7","244.4","1,7","10",",7","10",",7","2",",7","0","1,7","0","1,7","0","1,7","29","1,7","16","1,7","","","","","13.9","1,7,23,","50.8",",,7,28,","37.8","1,7,01,","0.0","7","0.0","1,7","155.5",",,,7","26.76","1,7","32.08","1,,,7","21.44","1,,,7"
"USC00411148","2013-10","27.4392","-98.8358","235.0","BRUNI, TX US","1993.3","7","168.7",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","","","","","7.8",",7,23,","9.9",",,7,14,","34.4",",7,05,","0.5","7","0.5",",7","9.9",",,,7","23.76",",7","30.16",",,,7","17.35",",,,7"
"USC00411148","2013-11","27.4392","-98.8358","235.0","BRUNI, TX US","2040.9","7","47.6","1,7","3",",7","3",",7","0",",7","0","1,7","1","1,7","0",",7","21",",7","1",",7","","","","","-0.6","1,7,27,","7.6",",,7,25,","32.8",",7,17,","108.0","7","107.5",",7","16.2",",,,7","16.39","1,7","22.15",",,,7","10.63","1,,,7"
"USC00411148","2013-12","27.4392","-98.8358","235.0","BRUNI, TX US","2057.0","7","16.1",",7","5",",7","5",",7","0",",7","0",",7","3",",7","0",",7","12",",7","0",",7","","","","","-0.6",",7,08,+","19.1",",,7,26,","31.1",",7,03,","305.7","7","197.7",",7","40.2",",,,7","12.47",",7","18.23",",,,7","6.72",",,,7"
"USC00411148","2014-01","27.4392","-98.8358","235.0","BRUNI, TX US","2.3","7","2.3",",7","2",",7","2",",7","0",",7","0",",7","5",",7","0",",7","17",",7","0",",7","","","","","-2.8",",7,25,+","5.1",",,7,24,","27.8",",7,20,","486.1","7","180.4",",7","7.6",",,,7","12.59",",7","19.82",",,,7","5.35",",,,7"
"USC00411148","2014-02","27.4392","-98.8358","235.0","BRUNI, TX US","41.8","7","39.5",",7","3",",7","2",",7","0",",7","0",",7","3",",7","0",",7","19",",7","0",",7","","","","","-1.7",",7,07,+","3.0",",,7,26,","31.1",",7,14,","616.4","7","130.3",",7","7.3",",,,7","15.09",",7","21.70",",,,7","8.48",",,,7"
"USC00411148","2014-03","27.4392","-98.8358","235.0","BRUNI, TX US","108.5","7","66.7",",7","4",",7","4",",7","0",",7","0",",7","0",",7","0",",7","25",",7","3",",7","","","","","1.1",",7,04,+","14.0",",,7,10,","33.3",",7,28,","680.5","7","64.1",",7","29.0",",,,7","18.41",",7","25.29",",,,7","11.54",",,,7"
"USC00411148","2014-04","27.4392","-98.8358","235.0","BRUNI, TX US","266.1","7","157.6",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","29",",7","9",",7","","","","","4.4",",7,15,","15.0",",,7,04,","41.1",",7,27,","689.7","7","9.2",",7","15.8",",,,7","23.28",",7","30.54",",,,7","16.02",",,,7"
"USC00411148","2014-05","27.4392","-98.8358","235.0","BRUNI, TX US","479.4","7","213.3",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","31",",7","18",",7","","","","","8.9",",7,15,","24.6",",,7,09,","36.7",",7,31,","689.7","7","0.0",",7","45.4",",,,7","25.21",",7","31.90",",,,7","18.53",",,,7"
"USC00411148","2014-06","27.4392","-98.8358","235.0","BRUNI, TX US","827.3","7","347.9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","30",",7","","","","","20.6",",7,02,+","0.5",",,7,22,","40.6",",7,12,","689.7","7","0.0",",7","0.5",",,,7","29.93",",7","36.15",",,,7","23.70",",,,7"
"USC00411148","2014-07","27.4392","-98.8358","235.0","BRUNI, TX US","1190.2","7","362.9",",7","2",",7","1",",7","1",",7","0",",7","0",",7","0",",7","31",",7","30",",7","","","","","20.6",",7,04,+","26.9",",,7,18,","40.0",",7,30,","0.0","7","0.0",",7","27.7",",,,7","30.04",",7","37.05",",,,7","23.02",",,,7"
"USC00411148","2014-08","27.4392","-98.8358","235.0","BRUNI, TX US","1559.6","7","369.4",",7","3",",7","2",",7","2",",7","0",",7","0",",7","0",",7","31",",7","31",",7","","","","","21.1",",7,13,","27.4",",,7,01,","39.4",",7,07,","0.0","7","0.0",",7","53.9",",,,7","30.25",",7","37.08",",,,7","23.42",",,,7"
"USC00411148","2014-09","27.4392","-98.8358","235.0","BRUNI, TX US","1782.9","7","223.3","4,7","5",",7","5",",7","2",",7","0","4,7","0","4,7","0","2,7","28","2,7","13","2,7","","","","","18.3","4,7,14,+","88.1",",,7,20,","37.8","2,7,01,","0.0","7","0.0","2,7","182.9",",,,7","26.95","4,7","31.83","2,,,7","22.06","4,,,7"
"USC00411148","2014-10","27.4392","-98.8358","235.0","BRUNI, TX US","1961.5","7","178.6",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","","","","","7.2",",7,31,","11.4",",,7,21,","33.9",",7,03,","2.2","7","2.2",",7","21.6",",,,7","24.02",",7","30.30",",,,7","17.74",",,,7"
"USC00411148","2014-11","27.4392","-98.8358","235.0","BRUNI, TX US","1989.3","7","27.8",",7","4",",7","4",",7","1",",7","0",",7","0",",7","0",",7","18",",7","0",",7","","","","","1.7",",7,17,+","25.4",",,7,05,","28.3",",7,23,","117.0","7","114.8",",7","68.3",",,,7","15.43",",7","20.67",",,,7","10.20",",,,7"
"USC00411148","2014-12","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","4",",7","3",",7","0",",7","","","","","","","","","","","","","","","","","10.7",",,7,27,","","","","","","","22.7",",,,7","","","","","",""
"USC00411148","2015-01","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","4",",7","4",",7","0",",7","","","","","","","","","","","","","","","","","12.7",",,7,21,","","","","","","","33.0",",,,7","","","","","",""
"USC00411148","2015-02","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","9.4",",,7,04,","","","","","","","9.4",",,,7","","","","","",""
"USC00411148","2015-03","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","4",",7","3",",7","2",",7","","","","","","","","","","","","","","","","","95.3",",,7,17,","","","","","","","132.9",",,,7","","","","","",""
"USC00411148","2015-04","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","9",",7","9",",7","1",",7","","","","","","","","","","","","","","","","","44.5",",,7,13,","","","","","","","135.6",",,,7","","","","","",""
"USC00411148","2015-05","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","10",",7","8",",7","3",",7","","","","","","","","","","","","","","","","","135.9",",,7,11,","","","","","","","276.4",",,,7","","","","","",""
"USC00411148","2015-06","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","5",",7","5",",7","1",",7","","","","","","","","","","","","","","","","","25.4",",,7,18,","","","","","","","64.3",",,,7","","","","","",""
"USC00411148","2015-07","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","12.2",",,7,01,","","","","","","","12.2",",,,7","","","","","",""
"USC00411148","2015-08","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","5.3",",,7,24,","","","","","","","5.3",",,,7","","","","","",""
"USC00411148","2015-09","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","3",",7","3",",7","1",",7","","","","","","","","","","","","","","","","","38.1",",,7,11,","","","","","","","53.3",",,,7","","","","","",""
"USC00411148","2015-10","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","4","2,7","4","2,7","0","2,7","","","","","","","","","","","","","","","","","5.6","2,,7,09,","","","","","","","18.3","2,,,7","","","","","",""
"USC00411148","2015-11","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","9.1",",,7,27,","","","","","","","9.1",",,,7","","","","","",""
"USC00411148","2015-12","27.4392","-98.8358","235.0","BRUNI, TX US","","","25.2",",7","1",",7","1",",7","0",",7","0",",7","1",",7","0",",7","20",",7","1",",7","","","","","0.0",",7,18,","7.1",",,7,12,","32.2",",7,10,","","","117.6",",7","7.1",",,,7","15.35",",7","22.04",",,,7","8.67",",,,7"
"USC00411148","2016-01","27.4392","-98.8358","235.0","BRUNI, TX US","1.7","7","1.7",",7","0","2,7","0","2,7","0","2,7","0",",7","3",",7","0",",7","12",",7","0",",7","","","","","-1.1",",7,16,+","0.0","2,T,7,11,","30.0",",7,31,","","","183.5",",7","0.0","2,T,,7","12.47",",7","19.11",",,,7","5.83",",,,7"
"USC00411148","2016-02","27.4392","-98.8358","235.0","BRUNI, TX US","46.5","7","44.8","3,7","0",",7","0",",7","0",",7","0","3,7","1","3,7","0","3,7","21","3,7","0","3,7","","","","","-1.7","3,7,06,","0.0",",,7,29,+","31.7","3,7,01,","","","62.0","3,7","0.0",",,,7","17.67","3,7","25.19","3,,,7","10.15","3,,,7"
"USC00411148","2016-03","27.4392","-98.8358","235.0","BRUNI, TX US","145.1","7","98.6","2,7","5",",7","5",",7","1",",7","0","2,7","0","2,7","0","2,7","25","2,7","4","2,7","","","","","5.0","2,7,22,","50.8",",,7,11,","35.6","2,7,14,","","","19.8","2,7","82.5",",,,7","21.05","2,7","27.09","2,,,7","15.02","2,,,7"
"USC00411148","2016-04","27.4392","-98.8358","235.0","BRUNI, TX US","309.9","7","164.8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","","","","","8.9",",7,06,","0.0",",,7,30,+","38.9",",7,26,","","","3.1",",7","0.0",",,,7","23.72",",7","30.08",",,,7","17.37",",,,7"
"USC00411148","2016-05","27.4392","-98.8358","235.0","BRUNI, TX US","547.7","7","237.8",",7","5",",7","5",",7","2",",7","0",",7","0",",7","0",",7","31",",7","18",",7","","","","","13.3",",7,04,","39.4",",,7,18,","38.3",",7,27,","","","0.0",",7","103.0",",,,7","26.00",",7","31.35",",,,7","20.66",",,,7"
"USC00411148","2016-06","27.4392","-98.8358","235.0","BRUNI, TX US","842.2","7","294.5",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","30",",7","23",",7","","","","","17.2",",7,05,","42.4",",,7,10,","37.8",",7,28,","","","0.0",",7","75.7",",,,7","28.15",",7","34.04",",,,7","22.26",",,,7"
"USC00411148","2016-07","27.4392","-98.8358","235.0","BRUNI, TX US","1215.2","7","373.0","2,7","0",",7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","29","2,7","29","2,7","","","","","22.2","2,7,31,+","0.0",",,7,31,+","40.6","2,7,04,","0.0","7","0.0","2,7","0.0",",,,7","31.20","2,7","38.34","2,,,7","24.05","2,,,7"
"USC00411148","2016-08","27.4392","-98.8358","235.0","BRUNI, TX US","1574.7","7","359.5",",7","4",",7","4",",7","3",",7","0",",7","0",",7","0",",7","31",",7","28",",7","","","","","21.1",",7,21,","82.6",",,7,20,+","41.1",",7,14,+","0.0","7","0.0",",7","222.4",",,,7","29.93",",7","36.31",",,,7","23.55",",,,7"
"USC00411148","2016-09","27.4392","-98.8358","235.0","BRUNI, TX US","1873.4","7","298.7",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","30",",7","26",",7","","","","","18.9",",7,28,","43.7",",,7,25,","38.3",",7,19,","0.0","7","0.0",",7","74.7",",,,7","28.29",",7","34.26",",,,7","22.31",",,,7"
"USC00411148","2016-10","27.4392","-98.8358","235.0","BRUNI, TX US","2080.6","7","207.2",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","","","","","6.7",",7,21,","3.0",",,7,07,","37.2",",7,20,","2.8","7","2.8",",7","3.0",",,,7","24.93",",7","32.04",",,,7","17.82",",,,7"
"USC00411148","2016-11","27.4392","-98.8358","235.0","BRUNI, TX US","2170.2","7","89.6",",7","4",",7","4",",7","1",",7","0",",7","0",",7","0",",7","27",",7","2",",7","","","","","2.8",",7,19,","50.8",",,7,04,","32.8",",7,01,","18.6","7","15.8",",7","59.1",",,,7","20.79",",7","26.01",",,,7","15.58",",,,7"
"USC00411148","2016-12","27.4392","-98.8358","235.0","BRUNI, TX US","2206.8","7","36.6",",7","3",",7","3",",7","1",",7","0",",7","1",",7","0",",7","14",",7","0",",7","","","","","-0.6",",7,18,","38.1",",,7,03,","30.0",",7,17,","119.8","7","101.2",",7","68.6",",,,7","16.25",",7","20.27",",,,7","12.23",",,,7"
"USC00411148","2017-01","27.4392","-98.8358","235.0","BRUNI, TX US","48.5","7","48.5",",7","1",",7","1",",7","1",",7","0",",7","3",",7","0",",7","22",",7","2",",7","","","","","-5.6",",7,07,","32.5",",,7,17,","32.2",",7,24,+","230.3","7","110.5",",7","32.5",",,,7","16.33",",7","22.69",",,,7","9.97",",,,7"
"USC00411148","2017-02","27.4392","-98.8358","235.0","BRUNI, TX US","133.9","7","85.4","1,7","3",",7","3",",7","1",",7","0","1,7","0","1,7","0","1,7","24","1,7","6","1,7","","","","","3.3","1,7,15,","31.8",",,7,20,","36.7","1,7,23,","260.4","7","30.1","1,7","41.0",",,,7","20.38","1,7","27.56","1,,,7","13.20","1,,,7"
"USC00411148","2017-03","27.4392","-98.8358","235.0","BRUNI, TX US","253.0","7","119.1",",7","4",",7","4",",7","2",",7","0",",7","0",",7","0",",7","27",",7","2",",7","","","","","10.0",",7,13,","84.6",",,7,05,","33.3",",7,31,","271.8","7","11.4",",7","156.5",",,,7","21.81",",7","27.29",",,,7","16.33",",,,7"
"USC00411148","2017-04","27.4392","-98.8358","235.0","BRUNI, TX US","431.3","7","178.3",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","30",",7","12",",7","","","","","7.2",",7,06,","10.2",",,7,13,+","38.9",",7,30,","274.9","7","3.1",",7","20.4",",,,7","24.17",",7","30.92",",,,7","17.42",",,,7"
"USC00411148","2017-05","27.4392","-98.8358","235.0","BRUNI, TX US","678.6","7","247.3",",7","2",",7","2",",7","2",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","","","9.4",",7,04,","103.1",",,7,29,","38.9",",7,26,","274.9","7","0.0",",7","128.5",",,,7","26.31",",7","33.04",",,,7","19.58",",,,7"
"USC00411148","2017-06","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","1",",7","","","","","","","","","","","","","","","","","31.0",",,7,05,","","","","","","","31.0",",,,7","","","","","",""
"USC00411148","2017-07","27.4392","-98.8358","235.0","BRUNI, TX US","","","366.6",",7","2",",7","2",",7","1",",7","0",",7","0",",7","0",",7","31",",7","30",",7","","","","","20.0",",7,08,","25.4",",,7,15,","40.6",",7,31,","0.0","7","0.0",",7","30.5",",,,7","30.16",",7","37.28",",,,7","23.04",",,,7"
"USC00411148","2017-08","27.4392","-98.8358","235.0","BRUNI, TX US","","","352.8",",7","4",",7","3",",7","2",",7","0",",7","0",",7","0",",7","31",",7","27",",7","","","","","18.9",",7,29,","35.1",",,7,07,","39.4",",7,18,+","0.0","7","0.0",",7","65.0",",,,7","29.71",",7","36.16",",,,7","23.26",",,,7"
"USC00411148","2017-09","27.4392","-98.8358","235.0","BRUNI, TX US","","","278.6",",7","4",",7","4",",7","0",",7","0",",7","0",",7","0",",7","30",",7","21",",7","","","","","13.9",",7,07,","19.6",",,7,27,","38.9",",7,14,","0.0","7","0.0",",7","64.6",",,,7","27.62",",7","34.08",",,,7","21.15",",,,7"
"USC00411148","2017-10","27.4392","-98.8358","235.0","BRUNI, TX US","","","155.6",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","29",",7","9",",7","","","","","1.1",",7,28,","13.7",",,7,04,","35.6",",7,09,","24.9","7","24.9",",7","16.2",",,,7","22.55",",7","29.18",",,,7","15.92",",,,7"
"USC00411148","2017-11","27.4392","-98.8358","235.0","BRUNI, TX US","","","103.1",",7","0","3,7","0","3,7","0","3,7","0",",7","0",",7","0",",7","25",",7","6",",7","","","","","3.3",",7,23,","0.0","3,,7,30,+","34.4",",7,06,","63.8","7","38.9",",7","21.1",",a,,7","20.47",",7","26.46",",,,7","14.48",",,,7"
"USC00411148","2017-12","27.4392","-98.8358","235.0","BRUNI, TX US","","","19.2","1,7","7",",7","5",",7","2",",7","0","1,7","0","1,7","0",",7","12",",7","0",",7","","","","","2.2","1,7,11,","38.1",",,7,08,","28.9",",7,05,","194.9","7","131.1",",7","92.7",",,,7","14.47","1,7","19.37",",,,7","9.57","1,,,7"
"USC00411148","2018-02","27.4392","-98.8358","235.0","BRUNI, TX US","","","54.1",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","","","","","3.3",",7,13,+","11.4",",,7,20,","31.7",",7,20,","","","76.8",",7","11.4",",,,7","17.52",",7","23.32",",,,7","11.73",",,,7"
"USC00411148","2018-03","27.4392","-98.8358","235.0","BRUNI, TX US","","","130.0",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","","","","","6.1",",7,08,","19.6",",,7,29,","36.1",",7,18,","","","16.8",",7","28.0",",,,7","21.98",",7","28.64",",,,7","15.33",",,,7"
"USC00411148","2018-04","27.4392","-98.8358","235.0","BRUNI, TX US","","","130.4",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","30",",7","9",",7","","","","","5.6",",7,08,","11.9",",,7,26,","38.9",",7,13,","","","2.5",",7","22.1",",,,7","22.60",",7","29.68",",,,7","15.51",",,,7"
"USC00411148","2018-05","27.4392","-98.8358","235.0","BRUNI, TX US","","","295.5",",7","2",",7","2",",7","1",",7","0",",7","0",",7","0",",7","31",",7","27",",7","","","","","16.1",",7,10,+","40.6",",,7,21,","38.3",",7,29,+","","","0.0",",7","49.5",",,,7","27.86",",7","34.91",",,,7","20.82",",,,7"
"USC00411148","2018-06","27.4392","-98.8358","235.0","BRUNI, TX US","","","352.8",",7","4",",7","4",",7","3",",7","0",",7","0",",7","0",",7","30",",7","27",",7","","","","","21.1",",7,15,","74.9",",,7,22,","40.6",",7,06,","","","0.0",",7","152.8",",,,7","30.09",",7","36.59",",,,7","23.59",",,,7"
"USC00411148","2018-07","27.4392","-98.8358","235.0","BRUNI, TX US","","","360.3",",7","1",",7","1",",7","1",",7","0",",7","0",",7","0",",7","31",",7","31",",7","","","","","18.9",",7,28,","38.6",",,7,09,","41.7",",7,24,","0.0","7","0.0",",7","38.6",",,,7","29.95",",7","37.22",",,,7","22.69",",,,7"
"USC00411148","2018-08","27.4392","-98.8358","235.0","BRUNI, TX US","","","372.6",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","","","","","20.6",",7,04,+","11.9",",,7,06,","39.4",",7,23,+","0.0","7","0.0",",7","11.9",",,,7","30.35",",7","37.83",",,,7","22.88",",,,7"
"USC00411148","2018-09","27.4392","-98.8358","235.0","BRUNI, TX US","","","265.6",",7","12",",7","11",",7","5",",7","0",",7","0",",7","0",",7","30",",7","17",",7","","","","","18.3",",7,24,","50.8",",,7,16,","38.3",",7,02,","0.0","7","0.0",",7","231.9",",,,7","27.19",",7","32.05",",,,7","22.32",",,,7"
"USC00411148","2018-10","27.4392","-98.8358","235.0","BRUNI, TX US","","","146.7",",7","7",",7","7",",7","2",",7","0",",7","0",",7","0",",7","24",",7","7",",7","","","","","7.2",",7,17,","38.9",",,7,12,","33.3",",7,07,+","35.7","7","35.7",",7","101.1",",,,7","21.92",",7","26.18",",,,7","17.65",",,,7"
"USC00411148","2018-11","27.4392","-98.8358","235.0","BRUNI, TX US","","","32.7",",7","0","2,7","0","2,7","0","2,7","0",",7","1",",7","0",",7","17",",7","0",",7","","","","","-3.3",",7,15,","0.0","2,T,7,13,","30.6",",7,07,","163.9","7","128.2",",7","12.7",",a,,7","15.15",",7","20.91",",,,7","9.39",",,,7"
"USC00411148","2018-12","27.4392","-98.8358","235.0","BRUNI, TX US","","","8.9",",7","3",",7","3",",7","1",",7","0",",7","1",",7","0",",7","17",",7","0",",7","","","","","-0.6",",7,11,","38.1",",,7,08,","28.3",",7,01,","303.0","7","139.1",",7","63.2",",,,7","14.13",",7","20.38",",,,7","7.88",",,,7"
"USC00411148","2019-01","27.4392","-98.8358","235.0","BRUNI, TX US","5.2","7","5.2",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","10",",7","0",",7","","","","","0.6",",7,21,","11.2",",,7,16,","27.2",",7,23,","482.8","7","179.8",",7","17.3",",,,7","12.70",",7","18.42",",,,7","6.99",",,,7"
"USC00411148","2019-02","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","2.5",",,7,10,","","","","","","","2.5",",,,7","","","","","",""
"USC00411148","2019-03","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","1",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","6.4",",,7,31,","","","","","","","6.4",",,,7","","","","","",""
"USC00411148","2019-04","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","2",",7","2",",7","0",",7","","","","","","","","","","","","","","","","","16.5",",,7,01,","","","","","","","28.4",",,,7","","","","","",""
"USC00411148","2019-05","27.4392","-98.8358","235.0","BRUNI, TX US","","","267.6",",7","2",",7","2",",7","1",",7","0",",7","0",",7","0",",7","30",",7","20",",7","","","","","15.6",",7,11,","38.1",",,7,03,","37.2",",7,24,","","","1.1",",7","61.2",",,,7","26.93",",7","32.21",",,,7","21.65",",,,7"
"USC00411148","2019-06","27.4392","-98.8358","235.0","BRUNI, TX US","","","","","2",",7","1",",7","0",",7","","","","","","","","","","","","","","","","","2.5",",,7,11,","","","","","","","3.0",",,,7","","","","","",""
"USC00411148","2019-07","27.4392","-98.8358","235.0","BRUNI, TX US","","","382.8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","","","","","16.1",",7,19,","0.0",",,7,31,+","40.6",",7,24,+","0.0","7","0.0",",7","0.0",",,,7","30.68",",7","38.14",",,,7","23.23",",,,7"
