"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013987","1948-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","876.7","0","0.3",",0","9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","3",",0","0",",0","9","","","","1","","-6.7",",0,29,+","0",",,0,30,+","0",",T,0,28,+","30.5",",,0,01,","26.1",",0,04,","440.1","0","305.3",",0","44.4",",,,0","0",",T,,0","8.17",",0","13.86",",,,0","2.47",",,,0","","","","","","","","","","","","","",""
"USW00013987","1948-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","876.7","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","2",",0","0",",0","8","","","","2","","-11.1",",0,30,","0",",,0,31,+","0",",T,0,23,","20.3",",,0,24,","24.4",",0,13,","873.6","0","433.5",",0","30.5",",,,0","0",",T,,0","4.35",",0","9.96",",,,0","-1.26",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","14",",0","9",",0","3",",0","12",",0","3",",0","1",",0","24",",0","12",",0","0",",0","0",",0","16","","","","1","","-20.6",",0,30,","102",",,0,28,+","64",",,0,10,","34.0",",,0,23,","18.3",",0,03,","1452.4","0","578.8",",0","176.8",",,,0","183",",,,0","-0.34",",0","4.32",",,,0","-5.00",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","7",",0","1",",0","0",",0","19",",0","1",",0","0",",0","0",",0","16","","","","1","","-12.2",",0,01,","51",",,0,01,","25",",,0,13,","19.6",",,0,14,","18.9",",0,18,","1869.7","0","417.3",",0","48.6",",,,0","25",",,,0","3.43",",0","9.16",",,,0","-2.31",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","1",",0","1",",0","0",",0","15",",0","0",",0","8",",0","0",",0","10","","","","5","","-8.3",",0,15,","25",",,0,09,","46",",,0,01,","30.0",",,0,21,","25.6",",0,29,","2197.4","0","327.7",",0","71.8",",,,0","61",",,,0","7.76",",0","13.66",",,,0","1.87",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","17.0","0","17.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","9","","","","4","","-1.1",",0,16,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,10,","30.6",",0,25,+","2352.4","0","155.0",",0","76.9",",,,0","0",",,,0","13.73",",0","20.04",",,,0","7.43",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","109.2","0","92.2",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","3","","","","11","","8.9",",0,11,","0",",,0,31,+","0",",T,0,19,","44.5",",,0,19,","35.0",",0,31,","2362.7","0","10.3",",0","172.7",",,,0","0",",T,,0","20.97",",0","27.05",",,,0","14.89",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","324.1","0","214.9",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","3","","","","10","","14.4",",0,16,+","0",",,0,30,+","0",",,0,30,+","36.1",",,0,03,","36.1",",0,30,+","2362.7","0","0.0",",0","109.5",",,,0","0",",,,0","25.50",",0","31.48",",,,0","19.51",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-07","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","584.4","0","260.3",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","10","","","","10","","15.6",",0,31,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,05,","36.7",",0,02,+","0.0","0","0.0",",0","119.2",",,,0","0",",,,0","26.73",",0","32.40",",,,0","21.06",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-08","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","784.3","0","199.9",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","6","","","","6","","10.6",",0,21,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,13,","37.2",",0,13,","0.0","0","0.0",",0","65.0",",,,0","0",",,,0","24.78",",0","31.56",",,,0","18.00",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-09","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","829.3","0","45.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","7","","","","6","","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","57.9",",,0,18,","32.2",",0,12,","49.2","0","49.2",",0","149.5",",,,0","0",",,,0","18.20",",0","24.32",",,,0","12.07",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-10","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","862.0","0","32.7",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","6","","","","3","","-3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,21,","29.4",",0,20,","172.3","0","123.1",",0","77.0",",,,0","0",",,,0","15.42",",0","21.52",",,,0","9.32",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","867.8","0","5.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","2","","","","1","","-5.6",",0,22,+","0",",,0,30,+","0",",,0,30,+","12.7",",,0,11,","27.2",",0,11,","425.6","0","253.3",",0","13.5",",,,0","0",",,,0","10.08",",0","16.91",",,,0","3.25",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","867.8","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","21",",0","1",",0","1",",0","0",",0","10","","","","1","","-8.3",",0,15,","0",",T,0,22,","0",",T,0,26,+","28.2",",,0,21,","23.3",",0,11,","850.9","0","425.3",",0","84.9",",,,0","0",",T,,0","4.61",",0","10.07",",,,0","-0.85",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","13",",0","5",",0","1",",0","9",",0","2",",0","0",",0","24",",0","7",",0","2",",0","0",",0","17","","","","3","","-15.6",",0,04,","51",",,0,31,+","51",",,0,03,","38.6",",,0,03,","25.0",",0,24,","1321.8","0","470.9",",0","77.8",",,,0","79",",,,0","3.14",",0","9.37",",,,0","-3.08",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","1",",0","0",",0","0",",0","19",",0","2",",0","0",",0","0",",0","12","","","","3","","-7.8",",0,03,","51",",,0,01,","0",",T,0,14,","13.7",",,0,11,","19.4",",0,17,","1693.8","0","372.0",",0","41.6",",,,0","0",",T,,0","5.05",",0","11.15",",,,0","-1.06",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","1",",0","1",",0","0",",0","16",",0","2",",0","5",",0","0",",0","10","","","","3","","-9.4",",0,13,","25",",,0,12,","25",",,0,12,","8.4",",,0,15,","25.0",",0,25,","2065.4","0","371.6",",0","21.7",",,,0","25",",,,0","6.35",",0","12.27",",,,0","0.42",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","11.9","0","11.9",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","3","","","","6","","-3.3",",0,13,+","0",",,0,30,+","0",",,0,30,+","29.7",",,0,28,","28.3",",0,24,+","2252.6","0","187.2",",0","54.0",",,,0","0",",,,0","12.49",",0","18.81",",,,0","6.16",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","64.8","0","52.9",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","14","","","","10","","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,10,","29.4",",0,24,+","2285.8","0","33.2",",0","117.7",",,,0","0",",,,0","18.97",",0","24.09",",,,0","13.85",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","234.7","0","169.9",",0","7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","2","","","","8","","8.9",",0,04,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,28,","36.7",",0,26,","2295.8","0","10.0",",0","121.2",",,,0","0",",,,0","23.66",",0","29.23",",,,0","18.09",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-07","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","360.6","0","125.9","1,0","15",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","1","1,0","15","","","","8","","12.2",",0,14,","0",",,0,31,+","0",",,0,31,+","71.9",",,0,09,","32.2","1,0,02,","0.0","0","0.0","1,0","288.6",",,,0","0",",,,0","22.52","1,0","27.04","1,,,0","17.99",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-08","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","484.9","0","124.3",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","13","","","","10","","7.8",",0,21,","0",",,0,31,+","0",",,0,31,+","80.3",",,0,26,","32.8",",0,13,","6.4","0","6.4",",0","194.6",",,,0","0",",,,0","22.14",",0","27.21",",,,0","17.06",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-09","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","543.5","0","58.6",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","16","","","","7","","8.3",",0,25,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,15,","30.0",",0,19,","21.9","0","15.5",",0","52.6",",,,0","0",",,,0","19.77",",0","24.87",",,,0","14.66",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-10","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","606.3","0","62.8",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","6","","","","1","","4.4",",0,09,+","0",",,0,31,+","0",",,0,31,+","38.6",",,0,02,","31.1",",0,15,","76.7","0","54.8",",0","65.2",",,,0","0",",,,0","18.59",",0","25.22",",,,0","11.96",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","606.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","5",",0","0",",0","3","","","","2","","-12.2",",0,24,","0",",T,0,23,","0",",T,0,23,","11.2",",,0,19,","25.0",",0,15,","443.5","0","366.8",",0","11.2",",,,0","0",",T,,0","6.11",",0","12.85",",,,0","-0.63",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","606.3","0","0.0",",0","2",",0","0",",0","0",",0","2",",0","0",",0","1",",0","25",",0","3",",0","1",",0","0",",0","6","","","","","","-18.3",",0,06,","25",",,0,07,+","20",",,0,05,","2.0",",,0,05,","22.2",",0,01,","966.5","0","523.0",",0","2.8",",,,0","20",",,,0","1.46",",0","7.42",",,,0","-4.49",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","6",",0","5",",0","1",",0","1",",0","1",",0","1",",0","23",",0","5",",0","0",",0","0",",0","7","","","","1","","-17.8",",0,29,","51",",,0,31,","51",",,0,31,","30.2",",,0,02,","20.6",",0,19,","1468.4","0","501.9",",0","54.7",",,,0","51",",,,0","2.14",",0","7.71",",,,0","-3.43",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","10",",0","7",",0","2",",0","7",",0","2",",0","1",",0","13",",0","5",",0","3",",0","0",",0","11","","","","2","","-20.6",",0,01,","76",",,0,15,","56",",,0,14,","39.6",",,0,20,","22.2",",0,11,","1862.5","0","394.1",",0","132.8",",,,0","94",",,,0","4.26",",0","10.12",",,,0","-1.60",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","7",",0","0",",0","4","","","","","","-6.7",",0,21,+","0",",T,0,14,+","0",",T,0,29,+","21.1",",,0,10,","24.4",",0,22,","2215.9","0","353.4",",0","38.1",",,,0","0",",T,,0","6.93",",0","13.42",",,,0","0.45",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","16.1","0","16.1",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","7","","","","3","","-0.6",",0,16,","0",",,0,30,+","0",",T,0,12,+","13.0",",,0,21,","29.4",",0,28,+","2429.8","0","213.9",",0","64.0",",,,0","0",",T,,0","11.74",",0","16.93",",,,0","6.55",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","76.6","0","60.5",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","2","","","","5","","3.9",",0,07,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,21,","33.9",",0,31,","2469.7","0","39.9",",0","100.9",",,,0","0",",,,0","19.00",",0","25.18",",,,0","12.81",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","200.1","0","123.5",",0","15",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","11","","","","14","","11.7",",0,04,","0",",,0,30,+","0",",T,0,16,","40.6",",,0,29,","33.3",",0,01,","2476.4","0","6.7",",0","234.0",",,,0","0",",T,,0","22.23",",0","26.93",",,,0","17.52",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-07","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","427.9","0","227.8",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","14","","","","11","","13.3",",0,01,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,10,","35.6",",0,22,","0.0","0","0.0",",0","108.8",",,,0","0",",,,0","25.68",",0","30.77",",,,0","20.59",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-08","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","673.3","0","245.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","3","","","","10","","15.0",",0,16,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,27,","39.4",",0,31,","0.0","0","0.0",",0","70.9",",,,0","0",",,,0","26.25",",0","31.85",",,,0","20.65",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-09","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","739.1","0","65.8",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","9","","","","10","","7.2",",0,22,","0",",,0,30,+","0",",,0,30,+","58.7",",,0,09,","30.6",",0,01,","32.1","0","32.1",",0","181.5",",,,0","0",",,,0","19.46",",0","24.96",",,,0","13.96",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-10","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","773.0","0","33.9",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","12","","","","6","","-0.6",",0,31,","0",",T,0,31,","20",",,0,31,","40.6",",,0,22,","31.1",",0,04,+","167.1","0","135.0",",0","120.3",",,,0","20",",,,0","15.07",",0","20.40",",,,0","9.75",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","773.9","0","0.9",",0","11",",0","9",",0","1",",0","4",",0","2",",0","0",",0","16",",0","6",",0","1",",0","0",",0","7","","","","2","","-8.3",",0,18,","254",",,0,06,","178",",,0,05,","27.7",",,0,15,","22.8",",0,12,","577.6","0","410.5",",0","100.9",",,,0","267",",,,0","4.68",",0","9.39",",,,0","-0.04",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","773.9","0","0.0",",0","6",",0","4",",0","0",",0","2",",0","1",",0","1",",0","21",",0","5",",0","3",",0","0",",0","8","","","","","","-17.8",",0,21,","25",",,0,21,+","25",",,0,08,","8.6",",,0,08,","23.3",",0,31,","1057.7","0","480.1",",0","24.9",",,,0","48",",,,0","2.85",",0","8.59",",,,0","-2.89",",,,0","","","","","","","","","","","","","",""
"USW00013987","1952-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","5",",0","1",",0","0",",0","18",",0","6",",0","2",",0","0",",0","9","","","","1","","-11.7",",0,23,","25",",,0,06,+","25",",,0,02,","8.4",",,0,02,","21.1",",0,25,+","1494.6","0","436.9",",0","21.1",",,,0","25",",,,0","4.24",",0","9.56",",,,0","-1.08",",,,0","","","","","","","","","","","","","",""
"USW00013987","1952-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","0.0","0","0.0",",0","9",",0","5",",0","1",",0","1",",0","1",",0","0",",0","13",",0","0",",0","1",",0","0",",0","11","","","","2","","-5.6",",0,21,","25",",,0,16,","30",",,0,16,","60.2",",,0,01,","21.1",",0,27,","1863.1","0","368.5",",0","96.6",",,,0","30",",,,0","5.63",",0","10.46",",,,0","0.79",",,,0","","","","","","","","","","","","","",""
"USW00013987","1952-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","1.1","0","1.1",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","15",",0","1",",0","2",",0","0",",0","12","","","","1","","-7.8",",0,05,+","0",",T,0,01,","0",",T,0,22,+","15.2",",,0,09,","27.2",",0,31,","2225.2","0","362.1",",0","54.5",",,,0","0",",T,,0","6.69",",0","12.29",",,,0","1.09",",,,0","","","","","","","","","","","","","",""
