"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00403447","2005-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","19.7",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","1","","4","","2.2",",0,04,+","0",",,0,30,+","0",",,0,30,+","49.5",",,0,12,","30.6",",0,21,","","","","","80.3",",0","","","","","","","","","","","160.1",",,,0","0",",,,0","16.31",",0","22.61",",,,0","10.02",",,,0","","","",""
"USC00403447","2005-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","96.8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","2","","2.8",",0,01,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,10,","34.4",",0,12,","","","","","35.5",",0","","","","","","","","","","","15.1",",,,0","0",",,,0","20.31",",0","27.59",",,,0","13.03",",,,0","","","",""
"USC00403447","2005-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","225.2",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","2","","15.6",",0,19,+","0",",,0,30,+","0",",,0,30,+","25.7",",,0,10,","36.1",",0,30,+","","","","","0.0",",0","","","","","","","","","","","66.3",",,,0","0",",,,0","25.84",",0","32.11",",,,0","19.57",",,,0","","","",""
"USC00403447","2005-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","284.1",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","7","","18.9",",0,30,","0",",,0,31,+","0",",,0,31,+","88.4",",,0,16,","37.8",",0,23,","0.0","0","","","0.0",",0","","","","","","","","","","","193.0",",,,0","0",",,,0","27.50",",0","32.85",",,,0","22.14",",,,0","","","",""
"USC00403447","2005-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","315.7",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","1","","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","64.0",",,0,30,","38.3",",0,20,","0.0","0","","","0.0",",0","","","","","","","","","","","116.3",",,,0","0",",,,0","28.52",",0","34.63",",,,0","22.41",",,,0","","","",""
"USC00403447","2005-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","197.2","1,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","18",",0","","","1","","7.2","1,0,30,","0",",,0,30,+","0",",,0,30,+","40.1",",,0,26,","36.7",",0,20,","2.8","0","","","2.8",",0","","","","","","","","","","","78.9",",,,0","0",",,,0","25.10","1,0","31.76",",,,0","18.44","1,,,0","","","",""
"USC00403447","2005-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","12.2",",0","8",",0","6",",0","0",",0","0","1,0","0",",0","0",",0","7",",0","0",",0","16",",0","0",",0","","","","","-5.0",",0,30,+","0","1,,0,30,+","0",",,0,30,+","14.2",",,0,13,","29.4",",0,09,","","","","","180.3",",0","","","","","","","","","","","58.2",",,,0","0",",,,0","12.73",",0","19.92",",,,0","5.54",",,,0","","","",""
"USC00403447","2005-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","","","0.0","1,0","9","2,0","6","2,0","1","2,0","0",",0","0",",0","0","1,0","19","1,0","0","1,0","1","1,0","0","1,0","","","","","-9.4","1,0,10,","0",",,0,31,+","0",",,0,31,+","26.9","2,,0,15,","21.7","1,0,28,","","","","","414.6","1,0","","","","","","","","","","","65.5",",a,,0","0",",,,0","4.51","1,0","10.11","1,,,0","-1.09","1,,,0","","","",""
"USC00403447","2006-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0","2,0","11",",0","9",",0","3",",0","0",",0","0",",0","0","2,0","11","2,0","0","2,0","5","2,0","0","2,0","","","2","","-3.9","2,0,26,+","0",",T,0,18,","0",",T,0,18,","64.8",",,0,23,","21.7","2,0,10,+","","","","","272.0","2,0","","","","","","","","","","","226.6",",,,0","0",",T,,0","8.96","2,0","15.25","2,,,0","2.66","2,,,0","","","",""
"USC00403447","2006-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0","1,0","12",",0","7",",0","0",",0","2",",0","0",",0","0","1,0","20","1,0","1","1,0","2","1,0","0","1,0","1","","","","-10.0","1,0,19,","25",",,0,12,+","10",",,0,11,","17.8",",,0,11,","22.8","1,0,17,","","","","","359.8","1,0","","","","","","","","","","","77.8",",,,0","10",",,,0","5.01","1,0","11.09","1,,,0","-1.07","1,,,0","","","",""
"USC00403447","2006-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","20.1","0","20.1","3,0","8",",0","7",",0","1",",0","0",",0","0",",0","0","3,0","4","3,0","0","2,0","14","2,0","0","2,0","","","1","","-2.2","3,0,04,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,20,","30.6","2,0,13,","","","","","169.7","2,0","","","","","","","","","","","84.3",",,,0","0",",,,0","13.00","3,0","19.48","2,,,0","6.51","3,,,0","","","",""
"USC00403447","2006-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","100.6","0","80.5","1,0","7","2,0","5","2,0","1","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","24","1,0","3","1,0","","","5","","2.2","1,0,10,","0",",,0,30,+","0",",,0,30,+","42.9","2,,0,21,","34.4","1,0,19,","","","","","43.3","1,0","","","","","","","","","","","89.7",",a,,0","0",",,,0","19.62","1,0","26.40","1,,,0","12.83","1,,,0","","","",""
"USC00403447","2006-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","215.7","0","115.1","2,0","8",",0","8",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","27","1,0","10","1,0","1","","4","","7.8","2,0,15,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,10,","33.9","1,0,29,+","","","","","19.2","1,0","","","","","","","","","","","81.4",",,,0","0",",,,0","21.57","2,0","27.54","1,,,0","15.59","2,,,0","","","",""
"USC00403447","2006-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","419.1","0","203.4",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","13.3",",0,06,","0",",,0,30,+","0",",,0,30,+","42.9",",,0,19,","36.7",",0,17,","","","","","0.0",",0","","","","","","","","","","","87.5",",,,0","0",",,,0","25.11",",0","31.83",",,,0","18.39",",,,0","","","",""
"USC00403447","2006-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","720.4","0","301.3",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","15.6",",0,07,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,06,","39.4",",0,20,","0.0","0","","","0.0",",0","","","","","","","","","","","11.2",",,,0","0",",,,0","28.05",",0","34.57",",,,0","21.53",",,,0","","","",""
"USC00403447","2006-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1012.4","0","292.0","2,0","8",",0","5",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","25","1,0","3","","2","","17.2","2,0,31,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,11,","38.3","1,0,11,+","0.0","0","","","0.0","1,0","","","","","","","","","","","96.1",",,,0","0",",,,0","28.42","2,0","34.79","1,,,0","22.04","2,,,0","","","",""
"USC00403447","2006-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1125.3","0","112.9",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","1","","4","","6.1",",0,29,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,18,","34.4",",0,12,","11.2","0","","","11.2",",0","","","","","","","","","","","52.4",",,,0","0",",,,0","21.72",",0","28.50",",,,0","14.95",",,,0","","","",""
"USC00403447","2006-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1163.3","0","38.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","3",",0","","","","","-0.6",",0,23,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,17,","33.9",",0,05,","126.2","0","","","115.0",",0","","","","","","","","","","","81.8",",,,0","0",",,,0","15.85",",0","22.81",",,,0","8.89",",,,0","","","",""
"USC00403447","2006-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1166.9","0","3.6","1,0","11",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","11","1,0","0",",0","10",",0","0",",0","","","","","-5.0","1,0,21,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,15,","27.8",",0,10,","363.3","0","","","237.1",",0","","","","","","","","","","","66.1",",,,0","0",",,,0","10.40","1,0","17.35",",,,0","3.45","1,,,0","","","",""
"USC00403447","2006-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1166.9","0","0.0",",0","7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","13",",0","0",",0","8",",0","0",",0","3","","2","","-11.1",",0,08,","0",",,0,31,+","0",",T,0,01,","49.3",",,0,31,","23.3",",0,20,","678.9","0","","","315.6",",0","","","","","","","","","","","160.6",",,,0","0",",T,,0","8.15",",0","14.58",",,,0","1.72",",,,0","","","",""
"USC00403447","2007-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0","1,0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","19",",0","1","1,0","0","1,0","0","1,0","","","","","-8.9",",0,30,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,05,","19.4","1,0,14,","1071.4","0","","","392.5","1,0","","","","","","","","","","","158.6",",,,0","0",",,,0","5.36","1,0","10.22","1,,,0","0.50",",,,0","","","",""
"USC00403447","2007-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0","4,0","5",",0","4",",0","1",",0","1",",0","1",",0","0","3,0","18","3,0","2","2,0","1","2,0","0","2,0","","","","","-8.9","3,0,16,","51",",,0,02,","38",",,0,02,","45.5",",,0,25,","22.2","2,0,22,","1409.0","0","","","337.6","2,0","","","","","","","","","","","69.2",",,,0","38",",,,0","4.45","4,0","10.77","2,,,0","-1.87","3,,,0","","","",""
"USC00403447","2007-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","38.9","0","38.9","3,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0","1,0","23","1,0","0","1,0","","","1","","-3.3","2,0,05,+","0",",,0,31,+","0",",,0,31,+","9.1",",,0,28,","31.7","1,0,29,","1509.4","0","","","100.4","1,0","","","","","","","","","","","21.1",",,,0","0",",,,0","16.28","3,0","23.89","1,,,0","8.67","2,,,0","","","",""
"USC00403447","2007-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","60.2","0","21.3",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","","","2","","-3.3",",0,08,","0",",,0,30,+","0",",,0,30,+","48.8",",,0,15,+","30.6",",0,04,","1643.5","0","","","134.1",",0","","","","","","","","","","","151.0",",,,0","0",",,,0","14.57",",0","20.92",",,,0","8.22",",,,0","","","",""
"USC00403447","2007-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","202.0","0","141.8",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","2","","6.1",",0,19,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,04,","33.3",",0,10,","1652.2","0","","","8.7",",0","","","","","","","","","","","23.6",",,,0","0",",,,0","22.63",",0","29.71",",,,0","15.54",",,,0","","","",""
"USC00403447","2007-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","440.7","0","238.7",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","","","4","","15.6",",0,13,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,19,","35.6",",0,23,+","1652.2","0","","","0.0",",0","","","","","","","","","","","42.1",",,,0","0",",,,0","26.29",",0","32.89",",,,0","19.69",",,,0","","","",""
"USC00403447","2007-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","699.8","0","259.1","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","21",",0","","","2","","15.6","1,0,24,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,11,","35.6",",0,31,","0.0","0","","","0.0",",0","","","","","","","","","","","92.7",",,,0","0",",,,0","26.98","1,0","32.49",",,,0","21.48","1,,,0","","","",""
"USC00403447","2007-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1050.4","0","350.6","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","31",",0","","","3","","18.9","1,0,28,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,26,","41.1",",0,16,","0.0","0","","","0.0",",0","","","","","","","","","","","11.7",",,,0","0",",,,0","30.05","1,0","37.35",",,,0","22.76","1,,,0","","","",""
"USC00403447","2007-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1237.8","0","187.4",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","1","","3","","11.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","21.1",",,0,11,","35.6",",0,03,","1.1","0","","","1.1",",0","","","","","","","","","","","73.8",",,,0","0",",,,0","24.54",",0","30.88",",,,0","18.20",",,,0","","","",""
"USC00403447","2007-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1316.1","0","78.3",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","5",",0","","","2","","3.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","38.4",",,0,23,","34.4",",0,09,","72.5","0","","","71.4",",0","","","","","","","","","","","125.6",",,,0","0",",,,0","18.55",",0","25.39",",,,0","11.71",",,,0","","","",""
"USC00403447","2007-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1316.2","0","0.1","1,0","6","1,0","5","1,0","0","1,0","0",",0","0",",0","0","1,0","8","1,0","0","1,0","11","1,0","0","1,0","","","4","","-2.2","1,0,23,+","0",",,0,30,+","0",",,0,30,+","13.2","1,,0,26,","26.7","1,0,06,","275.0","0","","","202.5","1,0","","","","","","","","","","","40.0","1,,,0","0",",,,0","11.35","1,0","18.03","1,,,0","4.68","1,,,0","","","",""
"USC00403447","2007-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1317.6","0","1.4",",0","13",",0","12",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","4",",0","0",",0","2","","1","","-5.0",",0,17,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,28,","25.6",",0,12,","599.2","0","","","324.2",",0","","","","","","","","","","","130.1",",,,0","0",",,,0","7.92",",0","13.67",",,,0","2.16",",,,0","","","",""
"USC00403447","2008-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1.9","0","1.9",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","24",",0","4",",0","2",",0","0",",0","1","","3","","-10.6",",0,03,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,11,","23.3",",0,08,","1050.6","0","","","451.4",",0","","","","","","","","","","","118.9",",,,0","0",",,,0","3.83",",0","9.54",",,,0","-1.87",",,,0","","","",""
"USC00403447","2008-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","3.3","0","1.4",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2",",0","0",",0","1","","","","-5.6",",0,14,+","0",",,0,29,+","0",",T,0,11,+","25.7",",,0,01,","24.4",",0,05,","1385.2","0","","","334.6",",0","","","","","","","","","","","83.7",",,,0","0",",T,,0","6.84",",0","12.85",",,,0","0.83",",,,0","","","",""
"USC00403447","2008-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","7.5","0","4.2",",0","12",",0","7",",0","3",",0","1",",0","1",",0","0",",0","5",",0","0",",0","10",",0","0",",0","","","3","","-5.6",",0,09,+","102",",,0,08,","102",",,0,08,","51.8",",,0,04,","25.6",",0,28,+","1611.2","0","","","226.0",",0","","","","","","","","","","","173.0",",,,0","102",",,,0","11.18",",0","17.54",",,,0","4.82",",,,0","","","",""
"USC00403447","2008-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","33.6","0","26.1",",0","13",",0","8",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","1",",0","","","5","","-1.1",",0,15,","0",",,0,30,+","0",",,0,30,+","49.5",",,0,01,","32.2",",0,23,","1720.0","0","","","108.8",",0","","","","","","","","","","","203.1",",,,0","0",",,,0","15.58",",0","22.05",",,,0","9.10",",,,0","","","",""
"USC00403447","2008-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","129.3","0","95.7",",0","12",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","1","","7","","7.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","68.6",",,0,03,","33.9",",0,27,","1736.1","0","","","16.1",",0","","","","","","","","","","","187.0",",,,0","0",",,,0","20.90",",0","27.11",",,,0","14.69",",,,0","","","",""
"USC00403447","2008-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","374.3","0","245.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","3","","15.0",",0,19,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,10,","35.0",",0,25,","1736.1","0","","","0.0",",0","","","","","","","","","","","40.3",",,,0","0",",,,0","26.50",",0","32.30",",,,0","20.70",",,,0","","","",""
"USC00403447","2008-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","665.2","0","290.9",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","6","","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,06,","37.8",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","31.5",",,,0","0",",,,0","27.72",",0","34.24",",,,0","21.19",",,,0","","","",""
"USC00403447","2008-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","897.0","0","231.8","1,0","10",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","15","1,0","1","","5","","16.1","1,0,09,","0",",,0,31,+","0",",,0,31,+","53.6",",,0,01,","37.2","1,0,03,","0.0","0","","","0.0","1,0","","","","","","","","","","","137.8",",,,0","0",",,,0","26.06","1,0","31.63","1,,,0","20.49","1,,,0","","","",""
"USC00403447","2008-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1033.6","0","136.6","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","7","1,0","","","","","11.1","1,0,29,+","0",",,0,30,+","0",",,0,30,+","26.7",",,0,04,","33.9","1,0,01,","1.9","0","","","1.9","1,0","","","","","","","","","","","44.8",",,,0","0",",,,0","22.98","1,0","28.79","1,,,0","17.17","1,,,0","","","",""
"USC00403447","2008-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1063.9","0","30.3",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","1","","2","","-1.7",",0,29,","0",",,0,31,+","0",",,0,31,+","79.2",",,0,08,","30.6",",0,15,+","108.6","0","","","106.7",",0","","","","","","","","","","","147.2",",,,0","0",",,,0","15.87",",0","23.16",",,,0","8.58",",,,0","","","",""
"USC00403447","2008-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1063.9","0","0.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7",",0","0",",0","1","","","","-8.3",",0,22,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,24,","25.6",",0,05,+","387.6","0","","","279.0",",0","","","","","","","","","","","58.5",",,,0","0",",,,0","9.03",",0","15.91",",,,0","2.15",",,,0","","","",""
"USC00403447","2008-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1065.0","0","1.1","1,0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","19",",0","2","1,0","3","1,0","0","1,0","","","2","","-11.1",",0,22,","0",",T,0,01,","0",",T,0,01,","86.1",",,0,10,","24.4","1,0,28,","783.5","0","","","395.9","1,0","","","","","","","","","","","212.5",",,,0","0",",T,,0","5.13","1,0","11.12","1,,,0","-0.85",",,,0","","","",""
"USC00403447","2009-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","7",",0","4",",0","1",",0","1",",0","0",",0","0",",0","24",",0","4",",0","1",",0","0",",0","","","","","-12.8",",0,16,","25",",,0,28,","13",",,0,28,","30.2",",,0,06,","21.7",",0,04,","1249.7","0","","","466.2",",0","","","","","","","","","","","80.0",",,,0","13",",,,0","3.30",",0","8.87",",,,0","-2.28",",,,0","","","",""
"USC00403447","2009-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.3","0","0.3",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","5",",0","0",",0","","","1","","-7.8",",0,05,","0",",,0,28,+","0",",,0,28,+","35.8",",,0,28,","23.3",",0,19,+","1544.7","0","","","295.0",",0","","","","","","","","","","","83.3",",,,0","0",",,,0","7.81",",0","14.36",",,,0","1.26",",,,0","","","",""
"USC00403447","2009-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","4.4","0","4.1",",0","11",",0","10",",0","3",",0","2",",0","1",",0","0",",0","5",",0","0",",0","12",",0","0",",0","5","","1","","-6.1",",0,03,","152",",,0,01,","152",",,0,01,","63.2",",,0,25,","28.9",",0,10,","1770.1","0","","","225.4",",0","","","","","","","","","","","187.5",",,,0","152",",,,0","11.20",",0","17.05",",,,0","5.34",",,,0","","","",""
"USC00403447","2009-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","44.2","0","39.8",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1","","3","","1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,19,","31.1",",0,24,","1874.1","0","","","104.0",",0","","","","","","","","","","","95.2",",,,0","0",",,,0","16.19",",0","22.47",",,,0","9.91",",,,0","","","",""
"USC00403447","2009-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","140.3","0","96.1",",0","14",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","10","","7.2",",0,19,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,06,","32.8",",0,31,","1889.1","0","","","15.0",",0","","","","","","","","","","","201.8",",,,0","0",",,,0","20.95",",0","25.80",",,,0","16.09",",,,0","","","",""
"USC00403447","2009-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","394.5","0","254.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","6","","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,05,","37.2",",0,28,+","1890.2","0","","","1.1",",0","","","","","","","","","","","66.2",",,,0","0",",,,0","26.77",",0","33.01",",,,0","20.54",",,,0","","","",""
"USC00403447","2009-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","617.8","0","223.3",",0","14",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","6","","15.6",",0,19,+","0",",,0,31,+","0",",,0,31,+","58.2",",,0,22,","35.6",",0,01,","0.0","0","","","0.0",",0","","","","","","","","","","","226.2",",,,0","0",",,,0","25.54",",0","30.99",",,,0","20.08",",,,0","","","",""
"USC00403447","2009-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","846.0","0","228.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","1","","5","","14.4",",0,31,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,19,","35.0",",0,05,","0.0","0","","","0.0",",0","","","","","","","","","","","58.1",",,,0","0",",,,0","25.70",",0","31.54",",,,0","19.85",",,,0","","","",""
"USC00403447","2009-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","999.9","0","153.9",",0","18",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","2","","8","","8.9",",0,30,+","0",",,0,30,+","0",",,0,30,+","35.3",",,0,17,","33.3",",0,09,","4.4","0","","","4.4",",0","","","","","","","","","","","161.2",",,,0","0",",,,0","23.32",",0","28.11",",,,0","18.52",",,,0","","","",""
"USC00403447","2009-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1006.3","0","6.4",",0","16",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","2","","0.6",",0,18,","0",",,0,31,+","0",",,0,31,+","70.4",",,0,10,","29.4",",0,09,","115.3","0","","","110.9",",0","","","","","","","","","","","267.9",",,,0","0",",,,0","14.96",",0","20.25",",,,0","9.68",",,,0","","","",""
"USC00403447","2009-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1007.1","0","0.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","1","","-2.2",",0,27,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,30,","26.1",",0,09,","292.5","0","","","177.2",",0","","","","","","","","","","","32.3",",,,0","0",",,,0","12.45",",0","19.37",",,,0","5.54",",,,0","","","",""
