"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00293586","1915-03","35.5816","-105.7727","2292.1","GLORIETA, NM US","3",",6","3",",6","0",",6","","","3",",6","","","","","","","102",",,6,19,","8.9",",,6,19,","18.5",",,,6","216",",,,6"
"USC00293586","1915-04","35.5816","-105.7727","2292.1","GLORIETA, NM US","14",",6","9",",6","0",",6","","","1",",6","","","","","","","25",",,6,30,","16.5",",,6,15,","100.1",",,,6","25",",,,6"
"USC00293586","1915-05","35.5816","-105.7727","2292.1","GLORIETA, NM US","8",",6","4",",6","0",",6","","","1",",6","","","","","","","38",",,6,06,","7.6",",,6,06,","20.5",",,,6","38",",,,6"
"USC00293586","1915-06","35.5816","-105.7727","2292.1","GLORIETA, NM US","2",",6","1",",6","0",",6","","","0",",6","","","","","","","0",",,6,30,+","2.5",",,6,23,","3.3",",,,6","0",",,,6"
"USC00293586","1915-07","35.5816","-105.7727","2292.1","GLORIETA, NM US","7",",6","7",",6","4",",6","","","0",",6","","","","","","","0",",,6,31,+","52.1",",,6,27,","187.5",",,,6","0",",,,6"
"USC00293586","1915-08","35.5816","-105.7727","2292.1","GLORIETA, NM US","9",",6","5",",6","1",",6","","","0",",6","","","","","","","0",",,6,31,+","27.9",",,6,07,","55.0",",,,6","0",",,,6"
"USC00293586","1915-09","35.5816","-105.7727","2292.1","GLORIETA, NM US","7",",6","6",",6","0",",6","","","0",",6","","","","","","","0",",,6,30,+","24.1",",,6,03,","68.8",",,,6","0",",,,6"
"USC00293586","1949-08","35.5816","-105.7727","2292.1","GLORIETA, NM US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,18,","25.5",",,,0","0",",,,0"
"USC00293586","1949-09","35.5816","-105.7727","2292.1","GLORIETA, NM US","5","2,0","5","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","21.6","2,,0,29,","61.7",",a,,0","0",",,,0"
"USC00293586","1949-10","35.5816","-105.7727","2292.1","GLORIETA, NM US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",T,0,30,+","0.0",",T,0,30,+","0.0",",T,,0","0",",T,,0"
"USC00293586","1949-11","35.5816","-105.7727","2292.1","GLORIETA, NM US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0"
"USC00293586","1949-12","35.5816","-105.7727","2292.1","GLORIETA, NM US","1",",0","1",",0","0",",0","0",",0","1",",0","","","","","0",",,0,31,+","51",",,0,20,","5.1",",,0,20,","5.1",",,,0","51",",,,0"
"USC00293586","1950-01","35.5816","-105.7727","2292.1","GLORIETA, NM US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",T,0,30,","0",",T,0,30,","1.3",",,0,30,","1.3",",,,0","0",",T,,0"
"USC00293586","1950-03","35.5816","-105.7727","2292.1","GLORIETA, NM US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",T,0,26,+","0.0",",T,0,26,+","0.0",",T,,0","0",",T,,0"
"USC00293586","1950-04","35.5816","-105.7727","2292.1","GLORIETA, NM US","1",",0","1",",0","0",",0","0","3,0","0",",0","","","","","0","3,,0,30,+","10",",,0,12,","22.9",",,0,12,","22.9",",,,0","10",",,,0"
"USC00293586","1950-05","35.5816","-105.7727","2292.1","GLORIETA, NM US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",T,0,11,","2.5",",,0,11,","2.5",",,,0","0",",T,,0"
"USC00293586","1950-06","35.5816","-105.7727","2292.1","GLORIETA, NM US","2","2,0","2","2,0","0","2,0","0",",0","0",",0","1","","","","0",",,0,30,+","0",",,0,30,+","10.2","2,,0,11,","44.2",",a,,0","0",",,,0"
"USC00293586","1950-07","35.5816","-105.7727","2292.1","GLORIETA, NM US","14",",0","11",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","13.2",",,0,09,","65.2",",,,0","0",",,,0"
"USC00293586","1950-08","35.5816","-105.7727","2292.1","GLORIETA, NM US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,16,","29.2",",,,0","0",",,,0"
"USC00293586","1950-09","35.5816","-105.7727","2292.1","GLORIETA, NM US","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,01,","49.6",",,,0","0",",,,0"
"USC00293586","1950-10","35.5816","-105.7727","2292.1","GLORIETA, NM US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,01,","12.7",",,,0","0",",,,0"
