"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MOCY0017","2012-09","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","9","2,N","6","2,N","1","2,N","66.0","2,,N,01,","115.6","2,,,N"
"US1MOCY0017","2013-07","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","7","4,N","2","4,N","1","4,N","28.7","4,,N,30,","38.5","4,,,N"
"US1MOCY0017","2013-08","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","9",",N","4",",N","0",",N","11.4",",,N,08,","39.0",",,,N"
"US1MOCY0017","2013-09","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","8","1,N","6","1,N","1","1,N","51.3","1,,N,20,","100.1","1,,,N"
"US1MOCY0017","2013-10","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","8","1,N","7","1,N","0","1,N","22.9","1,,N,31,","93.2","1,,,N"
"US1MOCY0017","2013-11","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","6",",N","5",",N","0",",N","19.8",",,N,06,","44.6",",,,N"
"US1MOCY0017","2014-04","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","11",",N","6",",N","1",",N","30.5",",,N,28,","95.5",",,,N"
"US1MOCY0017","2014-05","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","8",",N","5",",N","0",",N","15.7",",,N,13,","52.3",",,,N"
"US1MOCY0017","2014-06","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","15",",N","13",",N","3",",N","39.6",",,N,10,","205.2",",,,N"
"US1MOCY0017","2014-07","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","6",",N","5",",N","1",",N","47.2",",,N,08,","82.8",",,,N"
"US1MOCY0017","2014-08","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","8",",N","7",",N","3",",N","64.0",",,N,07,","190.2",",,,N"
"US1MOCY0017","2014-10","39.2617","-94.599","319.7","KANSAS CITY 11.1 N, MO US","10",",N","7",",N","4",",N","51.8",",,N,02,","210.7",",,,N"
