"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00317768","1894-02","35.533333","-78.3","68.6","SELMA, NC US","","","","","6",",6","6",",6","2",",6","1",",6","0","4,6","11","4,6","0","4,6","2","4,6","0","4,6","","","","","-6.7","4,6,25,","76",",,6,25,","40.6",",,6,15,","21.1","4,6,19,+","","","","","90.3",",,,6","76",",,,6","7.65","8,6","12.92","4,,,6","2.39","4,,,6"
"USC00317768","1894-03","35.533333","-78.3","68.6","SELMA, NC US","","","","","","","","","","","","","0","2,6","5","2,6","0","2,6","14","2,6","0","2,6","2","","","","-5.0","2,6,27,","","","","","31.1","2,6,22,","","","","","","","","","13.40","4,6","19.73","2,,,6","7.07","2,,,6"
"USC00317768","1894-04","35.533333","-78.3","68.6","SELMA, NC US","","","17.8","2,6","3",",6","3",",6","0",",6","","","0","1,6","0","1,6","0","1,6","16","1,6","0","1,6","","","","","1.1","1,6,07,+","","","12.2",",,6,04,","30.0","1,6,28,","","","113.6","1,6","27.9",",,,6","","","14.94","2,6","21.32","1,,,6","8.56","1,,,6"
"USC00317768","1894-05","35.533333","-78.3","68.6","SELMA, NC US","","","103.9",",6","8",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","","","7.8",",6,21,","","","60.7",",,6,30,","34.4",",6,18,","","","13.0",",6","135.6",",,,6","","","21.26",",6","27.55",",,,6","14.98",",,,6"
"USC00317768","1894-06","35.533333","-78.3","68.6","SELMA, NC US","","","184.2",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","14",",6","","","","","8.3",",6,01,","","","8.9",",,6,06,","35.0",",6,29,+","","","1.7",",6","17.7",",,,6","","","24.42",",6","30.96",",,,6","17.87",",,,6"
"USC00317768","1894-07","35.533333","-78.3","68.6","SELMA, NC US","","","218.0",",6","","","","","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","15.0",",6,11,","","","","","33.9",",6,13,","0.0","6","0.0",",6","","","","","25.37",",6","30.27",",,,6","20.46",",,,6"
"USC00317768","1894-08","35.533333","-78.3","68.6","SELMA, NC US","","","188.8","2,6","9",",6","9",",6","4",",6","","","0","1,6","0","1,6","0","1,6","29","1,6","8","1,6","","","","","14.4","1,6,05,","","","133.4",",,6,03,","33.9","1,6,09,","0.5","6","0.5","1,6","348.2",",,,6","","","24.65","2,6","29.38","1,,,6","19.91","1,,,6"
"USC00317768","1894-09","35.533333","-78.3","68.6","SELMA, NC US","","","141.9",",6","","","","","","","","","0",",6","0",",6","0",",6","28",",6","2",",6","","","","","13.9",",6,22,+","","","","","33.9",",6,10,","3.6","6","3.1",",6","","","","","22.96",",6","27.08",",,,6","18.83",",,,6"
"USC00317768","1894-10","35.533333","-78.3","68.6","SELMA, NC US","","","","","5",",6","5",",6","2",",6","","","0",",6","0",",6","","","","","","","","","","","2.2",",6,16,","","","102.9",",,6,09,","","","","","","","162.6",",,,6","","","","","","","11.11",",,,6"
"USC00317768","1894-11","35.533333","-78.3","68.6","SELMA, NC US","","","","","3",",6","3",",6","0",",6","","","0","2,6","8","2,6","","","","","","","1","","","","-5.6","2,6,30,","","","10.2",",,6,17,","","","","","","","28.0",",,,6","","","","","","","3.45","2,,,6"
"USC00317768","1894-12","35.533333","-78.3","68.6","SELMA, NC US","","","0.0","3,6","4","2,6","4","2,6","0","2,6","1",",6","0","1,6","12","1,6","2","2,6","3","2,6","0","2,6","2","","","","-12.2","1,6,29,","102",",,6,31,","15.2","2,,6,12,","22.8","2,6,02,","","","307.8","2,6","45.7","2,,,6","102",",,,6","7.17","3,6","12.74","2,,,6","1.61","1,,,6"
"USC00317768","1895-01","35.533333","-78.3","68.6","SELMA, NC US","0.0","6","0.0","2,6","7",",6","7",",6","2",",6","","","0","1,6","17","1,6","0","1,6","2","1,6","0","1,6","5","","","","-12.8","1,6,01,","","","52.1",",,6,10,","21.7","1,6,08,","","","371.7","1,6","144.3",",,,6","","","5.38","2,6","11.19","1,,,6","-0.43","1,,,6"
"USC00317768","1895-02","35.533333","-78.3","68.6","SELMA, NC US","0.0","6","0.0","3,6","3","2,6","3","2,6","1","2,6","2",",6","0","2,6","23","2,6","7","1,6","1","1,6","0","1,6","","","","","-16.1","2,6,14,","203",",,6,12,","50.8","2,,6,16,","21.7","1,6,28,","","","441.7","1,6","78.7","2,,,6","254",",,,6","0.62","3,6","6.20","1,,,6","-4.97","2,,,6"
"USC00317768","1895-03","35.533333","-78.3","68.6","SELMA, NC US","","","","","11",",6","11",",6","3",",6","0",",6","0","4,6","9","4,6","0","4,6","4","4,6","0","4,6","","","","","-3.3","4,6,23,","0",",T,6,21,+","66.0",",,6,20,","28.9","4,6,30,","","","","","187.1",",,,6","0",",T,,6","9.76","8,6","16.42","4,,,6","3.09","4,,,6"
"USC00317768","1895-04","35.533333","-78.3","68.6","SELMA, NC US","","","11.6","2,6","9",",6","9",",6","3",",6","","","0","1,6","1","1,6","0","1,6","15","1,6","0","1,6","","","","","0.0","1,6,04,","","","71.1",",,6,17,","29.4","1,6,22,","","","115.4","1,6","219.9",",,,6","","","14.69","2,6","21.19","1,,,6","8.18","1,,,6"
"USC00317768","1895-05","35.533333","-78.3","68.6","SELMA, NC US","","","61.5","4,6","13",",6","11",",6","0",",6","","","0","2,6","0","2,6","0","2,6","20","2,6","4","2,6","","","","","3.3","2,6,15,","","","15.2",",,6,25,+","37.2","2,6,31,","","","47.6","2,6","95.2",",,,6","","","18.70","4,6","24.58","2,,,6","12.82","2,,,6"
"USC00317768","1895-06","35.533333","-78.3","68.6","SELMA, NC US","","","206.4",",6","6",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","17",",6","","","","","9.4",",6,18,","","","28.4",",,6,16,","37.8",",6,04,+","","","4.2",",6","70.1",",,,6","","","25.07",",6","31.26",",,,6","18.89",",,,6"
"USC00317768","1895-07","35.533333","-78.3","68.6","SELMA, NC US","","","214.6",",6","7",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","13",",6","","","","","14.4",",6,04,","","","33.0",",,6,16,","36.1",",6,19,+","0.0","6","0.0",",6","111.1",",,,6","","","25.26",",6","30.75",",,,6","19.76",",,,6"
"USC00317768","1895-08","35.533333","-78.3","68.6","SELMA, NC US","","","214.7",",6","11",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","12.8",",6,02,","","","47.5",",,6,13,","35.6",",6,11,","0.8","6","0.8",",6","159.0",",,,6","","","25.23",",6","30.91",",,,6","19.55",",,,6"
"USC00317768","1895-09","35.533333","-78.3","68.6","SELMA, NC US","","","180.7",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","9.4",",6,29,","","","2.5",",,6,17,+","37.8",",6,23,","3.3","6","2.5",",6","6.3",",,,6","","","24.27",",6","30.67",",,,6","17.88",",,,6"
"USC00317768","1895-10","35.533333","-78.3","68.6","SELMA, NC US","","","3.7",",6","4",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","0.6",",6,21,","","","38.1",",,6,31,","30.6",",6,07,","134.6","6","131.3",",6","63.5",",,,6","","","14.21",",6","21.76",",,,6","6.67",",,,6"
"USC00317768","1895-11","35.533333","-78.3","68.6","SELMA, NC US","","","9.2","2,6","6",",6","6",",6","2",",6","","","0","1,6","4","1,6","0","1,6","8","1,6","0","1,6","","","","","-3.3","1,6,21,","","","33.0",",,6,18,","27.2","1,6,09,","351.4","6","216.8","1,6","99.1",",,,6","","","10.94","2,6","17.15","1,,,6","4.74","1,,,6"
"USC00317768","1895-12","35.533333","-78.3","68.6","SELMA, NC US","","","0.0","4,6","5",",6","5",",6","2",",6","","","0","2,6","16","2,6","0","2,6","3","2,6","0","2,6","","","","","-6.7","2,6,14,+","","","36.8",",,6,10,","22.2","2,6,26,+","674.3","6","322.9","2,6","80.0",",,,6","","","6.41","4,6","12.47","2,,,6","0.34","2,,,6"
"USC00317768","1896-01","35.533333","-78.3","68.6","SELMA, NC US","0.0","6","0.0","2,6","2",",6","2",",6","2",",6","","","0","1,6","19","1,6","1","1,6","0","1,6","0","1,6","","","","","-11.7","1,6,07,","","","38.1",",,6,22,","19.4","1,6,31,","1070.7","6","396.4","1,6","71.1",",,,6","","","4.58","2,6","10.41","1,,,6","-1.26","1,,,6"
"USC00317768","1896-02","35.533333","-78.3","68.6","SELMA, NC US","0.0","6","0.0","2,6","","","","","","","1",",6","0","1,6","11","1,6","1","1,6","3","1,6","0","1,6","","","","","-12.2","1,6,21,","152",",,6,17,","","","23.3","1,6,13,","1370.7","6","300.0","1,6","","","152",",,,6","7.10","2,6","13.37","1,,,6","0.83","1,,,6"
"USC00317768","1896-03","35.533333","-78.3","68.6","SELMA, NC US","4.8","6","4.8",",6","8",",6","8",",6","0",",6","","","0",",6","12",",6","0",",6","7",",6","0",",6","","","","","-3.3",",6,21,+","","","12.7",",,6,11,","26.7",",6,29,","1637.9","6","267.2",",6","56.6",",,,6","","","9.87",",6","16.53",",,,6","3.21",",,,6"
"USC00317768","1896-04","35.533333","-78.3","68.6","SELMA, NC US","79.4","6","74.6",",6","5",",6","4",",6","1",",6","","","0",",6","2",",6","0",",6","22",",6","7",",6","","","","","-0.6",",6,05,","","","40.9",",,6,24,","34.4",",6,18,","1722.0","6","84.1",",6","65.6",",,,6","","","18.02",",6","24.94",",,,6","11.09",",,,6"
"USC00317768","1896-05","35.533333","-78.3","68.6","SELMA, NC US","249.7","6","170.3",",6","8",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","12",",6","","","","","7.2",",6,08,","","","27.9",",,6,23,","36.1",",6,19,","1730.1","6","8.1",",6","99.1",",,,6","","","23.57",",6","29.95",",,,6","17.18",",,,6"
"USC00317768","1896-06","35.533333","-78.3","68.6","SELMA, NC US","420.0","6","170.3",",6","11",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","28",",6","10",",6","","","","","11.1",",6,16,","","","27.9",",,6,09,","34.4",",6,23,","1731.2","6","1.1",",6","63.9",",,,6","","","23.97",",6","29.62",",,,6","18.33",",,,6"
"USC00317768","1896-07","35.533333","-78.3","68.6","SELMA, NC US","699.5","6","279.5",",6","10",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","15.6",",6,01,","","","24.9",",,6,06,","38.9",",6,29,","0.0","6","0.0",",6","82.1",",,,6","","","27.35",",6","32.53",",,,6","22.17",",,,6"
"USC00317768","1896-08","35.533333","-78.3","68.6","SELMA, NC US","950.2","6","250.7","1,6","4",",6","4",",6","0",",6","","","0","1,6","0","1,6","0",",6","31",",6","19",",6","","","","","13.3","1,6,30,","","","24.1",",,6,03,","37.8",",6,09,","0.0","6","0.0",",6","45.7",",,,6","","","26.61","1,6","32.13",",,,6","21.09","1,,,6"
"USC00317768","1896-09","35.533333","-78.3","68.6","SELMA, NC US","1077.3","6","127.1","2,6","3",",6","3",",6","0",",6","","","0","1,6","0","1,6","0","1,6","27","1,6","8","1,6","","","","","3.9","1,6,24,","","","22.9",",,6,19,","38.3","1,6,18,","15.8","6","15.8","1,6","45.7",",,,6","","","22.34","2,6","28.63","1,,,6","16.05","1,,,6"
