"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00202423","1897-06","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","15.9",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","18",",6","0",",6","","","","","2.2",",6,09,","","","","","12.7",",,6,29,","30.0",",6,14,","","","99.9",",6","37.7",",,,6","","","15.53",",6","21.27",",,,6","9.80",",,,6","",""
"USC00202423","1897-07","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","104.5","2,6","5",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","27","1,6","4","1,6","","","","","11.1","1,6,14,","","","","","26.2",",,6,27,","35.6","1,6,10,","2.8","6","2.8","1,6","76.0",",,,6","","","21.99","2,6","27.47","1,,,6","16.50","1,,,6","",""
"USC00202423","1897-08","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","30.2",",6","5",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","5.6",",6,20,","","","","","22.9",",,6,19,","28.9",",6,13,","48.5","6","45.7",",6","66.9",",,,6","","","17.83",",6","23.67",",,,6","12.00",",,,6","",""
"USC00202423","1897-09","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","31.5",",6","2",",6","2",",6","0",",6","","","","","0",",6","1",",6","0",",6","21",",6","0",",6","","","","","-0.6",",6,21,","","","","","10.2",",,6,12,","28.9",",6,10,","139.7","6","91.2",",6","15.3",",,,6","","","16.34",",6","22.25",",,,6","10.43",",,,6","",""
"USC00202423","1897-10","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","4.2","2,6","6",",6","6",",6","2",",6","","","","","0","1,6","5","1,6","0","1,6","3","1,6","0","1,6","","","","","-2.2","1,6,30,+","","","","","49.0",",,6,11,","27.8","1,6,15,","381.1","6","241.4","1,6","119.0",",,,6","","","10.05","2,6","14.67","1,,,6","5.42","1,,,6","",""
"USC00202423","1897-11","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0","4,6","5",",6","4",",6","0",",6","","","","","0","2,6","18","2,6","4","2,6","0","2,6","0","2,6","","","","","-12.8","2,6,30,","","","","","15.2",",,6,25,","17.2","2,6,03,","825.5","6","444.4","2,6","28.9",",,,6","","","1.42","4,6","5.40","2,,,6","-2.55","2,,,6","",""
"USC00202423","1897-12","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","4",",6","3",",6","0",",6","","","","","1","3,6","26","3,6","11","3,6","0","3,6","0","3,6","","","","","-22.2","3,6,24,","","","","","17.8",",,6,11,","8.3","3,6,10,","","","","","36.8",",,,6","","","-3.53","6,6","0.21","3,,,6","-7.26","3,,,6","",""
"USC00202423","1898-01","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","4,6","2",",6","2",",6","0",",6","","","","","1","2,6","29","2,6","18","2,6","0","2,6","0","2,6","","","","","-20.6","2,6,30,","","","","","11.9",",,6,20,","3.3","2,6,07,","","","641.7","2,6","23.6",",,,6","","","-5.42","4,6","-1.17","2,,,6","-9.67","2,,,6","",""
"USC00202423","1898-02","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0",",6","","","","","","","","","","","4",",6","25",",6","15",",6","0",",6","0",",6","","","","","-23.3",",6,03,+","","","","","","","6.1",",6,11,","","","662.7",",6","","","","","-5.33",",6","-1.43",",,,6","-9.24",",,,6","",""
"USC00202423","1898-03","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","4,6","7",",6","7",",6","0",",6","","","","","0","2,6","27","2,6","5","2,6","0","2,6","0","2,6","","","","","-13.9","2,6,05,","","","","","22.4",",,6,28,","12.2","2,6,16,","","","492.4","2,6","64.0",",,,6","","","0.32","4,6","4.63","2,,,6","-3.99","2,,,6","",""
"USC00202423","1898-04","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","","","0",",6","12",",6","1",",6","0",",6","0",",6","","","","","-11.7",",6,05,+","","","","","23.4",",,6,20,","18.3",",6,12,+","","","392.9",",6","41.7",",,,6","","","5.24",",6","10.61",",,,6","-0.14",",,,6","",""
"USC00202423","1898-05","44.2838","-83.5036","178.6","EAST TAWAS, MI US","1.1","6","1.1",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","8",",6","0",",6","","","","","1.1",",6,06,","","","","","24.1",",,6,01,","25.0",",6,19,","","","186.3",",6","42.4",",,,6","","","12.36",",6","17.36",",,,6","7.36",",,,6","",""
"USC00202423","1898-06","44.2838","-83.5036","178.6","EAST TAWAS, MI US","33.4","6","32.3",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","27",",6","1",",6","","","","","7.2",",6,17,+","","","","","68.6",",,6,25,","32.8",",6,24,","","","32.8",",6","93.0",",,,6","","","18.31",",6","24.33",",,,6","12.30",",,,6","",""
"USC00202423","1898-07","44.2838","-83.5036","178.6","EAST TAWAS, MI US","116.4","6","83.0",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","5.0",",6,11,","","","","","13.2",",,6,28,","31.7",",6,20,","21.7","6","21.7",",6","15.7",",,,6","","","20.31",",6","26.52",",,,6","14.10",",,,6","",""
"USC00202423","1898-08","44.2838","-83.5036","178.6","EAST TAWAS, MI US","163.4","6","47.0",",6","4",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","1",",6","","","","","8.9",",6,13,","","","","","27.9",",,6,03,","34.4",",6,31,","38.3","6","16.6",",6","71.9",",,,6","","","19.32",",6","24.91",",,,6","13.72",",,,6","",""
"USC00202423","1898-09","44.2838","-83.5036","178.6","EAST TAWAS, MI US","200.1","6","36.7",",6","7",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","1",",6","","","","","1.7",",6,11,","","","","","12.7",",,6,14,","33.3",",6,02,","115.2","6","76.9",",6","37.7",",,,6","","","17.00",",6","22.28",",,,6","11.71",",,,6","",""
"USC00202423","1898-10","44.2838","-83.5036","178.6","EAST TAWAS, MI US","201.8","6","1.7","2,6","10",",6","8",",6","1",",6","","","","","0","1,6","4","1,6","0","1,6","5","1,6","0","1,6","","","","","-4.4","1,6,27,","","","","","25.4",",,6,25,","23.9","1,6,03,+","359.2","6","244.0","1,6","98.1",",,,6","","","9.87","2,6","14.34","1,,,6","5.40","1,,,6","",""
"USC00202423","1898-11","44.2838","-83.5036","178.6","EAST TAWAS, MI US","201.8","6","0.0",",6","3",",6","3",",6","0",",6","","","","","0",",6","22",",6","4",",6","0",",6","0",",6","","","","","-9.4",",6,27,","","","","","15.2",",,6,06,","15.6",",6,03,","864.2","6","505.0",",6","32.5",",,,6","","","1.50",",6","5.36",",,,6","-2.36",",,,6","",""
"USC00202423","1898-12","44.2838","-83.5036","178.6","EAST TAWAS, MI US","201.8","6","0.0","2,6","3",",6","2",",6","0",",6","","","","","0","1,6","30","1,6","19","1,6","0","1,6","0","1,6","","","","","-17.2","1,6,28,+","","","","","20.3",",,6,19,","4.4","1,6,18,","1533.9","6","669.7","1,6","29.2",",,,6","","","-4.76","2,6","-1.27","1,,,6","-8.24","1,,,6","",""
"USC00202423","1899-01","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","4,6","","","","","","","","","","","8","2,6","29","2,6","17","2,6","0","2,6","0","2,6","","","","","-24.4","2,6,31,","","","","","","","5.6","2,6,04,","2238.1","6","704.2","2,6","","","","","-7.42","4,6","-3.10","2,,,6","-11.73","2,,,6","",""
"USC00202423","1899-02","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","4,6","","","","","","","","","","","11","3,6","25","3,6","16","4,6","0","4,6","0","4,6","","","","","-29.4","3,6,11,","","","","","","","7.8","4,6,26,","2947.1","6","709.0","4,6","","","","","-11.08","4,6","-5.88","4,,,6","-16.28","3,,,6","",""
"USC00202423","1899-04","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0",",6","","","","","","","","","","","0",",6","15",",6","1",",6","2",",6","0",",6","","","","","-10.6",",6,04,+","","","","","","","24.4",",6,28,","","","380.3",",6","","","","","5.66",",6","11.22",",,,6","0.09",",,,6","",""
"USC00202423","1899-05","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","3.3",",6","4",",6","4",",6","0",",6","","","","","0",",6","4",",6","0",",6","5",",6","0",",6","","","","","-1.7",",6,16,","","","","","7.6",",,6,28,+","27.2",",6,31,+","","","212.7",",6","26.6",",,,6","","","11.58",",6","17.12",",,,6","6.04",",,,6","",""
"USC00202423","1899-06","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","37.4","2,6","5",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","24","1,6","0","1,6","","","","","5.0","1,6,21,","","","","","25.9",",,6,14,","31.7","1,6,05,","","","37.0","1,6","51.8",",,,6","","","18.39","2,6","23.76","1,,,6","13.03","1,,,6","",""
"USC00202423","1899-07","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","38.7",",6","6",",6","6",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","5.6",",6,20,","","","0",",,6,31,+","46.5",",,6,04,","30.0",",6,12,","14.1","6","14.1",",6","150.4",",,,6","0",",,,6","19.13",",6","25.14",",,,6","13.11",",,,6","",""
"USC00202423","1899-08","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","70.6",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","8.9",",6,16,+","","","","","14.0",",,6,21,","31.1",",6,19,","30.0","6","15.9",",6","25.7",",,,6","","","20.10",",6","26.13",",,,6","14.07",",,,6","",""
"USC00202423","1899-09","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","3",",6","3",",6","0",",6","","","0",",6","0","2,6","3","2,6","0","2,6","12","2,6","0","2,6","","","","","-2.2","2,6,30,","","","0",",,6,30,+","24.4",",,6,18,","30.6","2,6,05,","","","","","46.5",",,,6","0",",,,6","13.22","4,6","18.83","2,,,6","7.61","2,,,6","",""
"USC00202423","1899-10","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0",",6","7",",6","7",",6","2",",6","","","0",",6","0",",6","5",",6","0",",6","3",",6","0",",6","","","","","-3.9",",6,01,","","","0",",,6,31,+","30.5",",,6,23,","22.2",",6,23,","","","256.0",",6","97.6",",,,6","0",",,,6","10.07",",6","14.99",",,,6","5.15",",,,6","",""
"USC00202423","1899-11","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","0",",6","0",",6","","","","","-4.4",",6,13,","","","0",",,6,30,+","8.1",",,6,21,","15.0",",6,09,","","","426.5",",6","12.7",",,,6","0",",,,6","4.12",",6","7.90",",,,6","0.33",",,,6","",""
"USC00202423","1899-12","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0",",6","2",",6","2",",6","0",",6","","","","","2",",6","28",",6","14",",6","0",",6","0",",6","","","","","-22.2",",6,30,","","","","","10.2",",,6,11,","8.9",",6,12,","","","683.0",",6","17.8",",,,6","","","-3.70",",6","0.00",",,,6","-7.40",",,,6","",""
"USC00202423","1900-01","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","","0.0",",6","3",",6","3",",6","0",",6","","","","","3",",6","30",",6","13",",6","0",",6","0",",6","","","","","-21.7",",6,31,","","","","","12.7",",,6,17,","7.8",",6,22,","","","698.4",",6","18.8",",,,6","","","-4.20",",6","-0.52",",,,6","-7.87",",,,6","",""
"USC00202423","1900-02","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","","0.0","1,6","","","","","","","","","","","6","1,6","26","1,6","21",",6","0",",6","0",",6","","","","","-25.0","1,6,27,","","","","","","","11.1",",6,08,","","","724.1",",6","","","","","-8.54","1,6","-3.77",",,,6","-13.31","1,,,6","",""
"USC00202423","1900-03","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","","0.0","3,6","4",",6","3",",6","0",",6","","","","","2","1,6","30","1,6","15","2,6","0","2,6","0","2,6","","","","","-22.2","1,6,12,","","","","","12.7",",,6,20,+","7.2","2,6,22,","","","664.4","2,6","34.3",",,,6","","","-5.46","3,6","-0.35","2,,,6","-10.56","1,,,6","",""
"USC00202423","1900-04","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,6,22,","","","","","","","35.5",",,,6","","","","","","","","","",""
"USC00202423","1900-05","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","6.4","1,6","6",",6","4",",6","0",",6","","","","","0",",6","6",",6","0","1,6","8","1,6","0","1,6","","","","","-4.4",",6,12,","","","","","19.1",",,6,27,","30.0","1,6,14,+","","","188.0","1,6","50.9",",,,6","","","12.18","1,6","18.16","1,,,6","6.20",",,,6","",""
"USC00202423","1900-06","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","27.9",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","4.4",",6,30,+","","","","","17.8",",,6,06,","31.7",",6,26,","","","63.6",",6","54.5",",,,6","","","17.15",",6","23.40",",,,6","10.89",",,,6","",""
"USC00202423","1900-07","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","58.8",",6","8",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","1",",6","","","","","4.4",",6,01,","","","0",",,6,31,+","25.9",",,6,17,","33.9",",6,06,","32.6","","32.6",",6","75.0",",,,6","0",",,,6","19.18",",6","25.35",",,,6","13.01",",,,6","",""
"USC00202423","1900-08","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","120.8",",6","14",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","11.1",",6,03,","","","0",",,6,31,+","40.1",",,6,19,","36.7",",6,05,","36.5","","3.9",",6","121.9",",,,6","0",",,,6","22.10",",6","27.51",",,,6","16.70",",,,6","",""
"USC00202423","1900-09","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","41.8",",6","9",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","","","","","4.4",",6,28,","","","0",",,6,30,+","7.1",",,6,03,","30.0",",6,02,","104.5","","68.0",",6","25.0",",,,6","0",",,,6","17.46",",6","22.67",",,,6","12.24",",,,6","",""
"USC00202423","1900-10","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","6.7",",6","6",",6","5",",6","0",",6","","","","","0",",6","1",",6","0",",6","9",",6","0",",6","1","","","","-2.8",",6,17,","","","","","24.9",",,6,29,","28.9",",6,05,","259.7","","155.2",",6","81.8",",,,6","","","13.54",",6","19.03",",,,6","8.06",",,,6","",""
"USC00202423","1900-11","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","","","","","","","","","","","0","4,6","24","4,6","","","","","","","","","","","-11.7","4,6,15,+","","","","","","","","","","","","","","","","","","","","","-4.69","4,,,6","",""
"USC00202423","1900-12","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","2",",6","1",",6","0",",6","","","1",",6","","","","","5","1,6","0","1,6","0","1,6","","","","","","","","","25",",,6,31,","2.5",",,6,31,","6.7","1,6,19,+","","","","","3.3",",,,6","33",",,,6","","","2.79","1,,,6","","","",""
"USC00202423","1901-01","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","3",",6","2",",6","1",",6","","","2",",6","1","5,6","26","5,6","16","1,6","0","1,6","0","1,6","","","","","-20.6","5,6,19,","","","305",",,6,10,","30.5",",,6,10,","6.7","1,6,20,","","","","","34.3",",,,6","343",",,,6","-4.30","6,6","0.02","1,,,6","-8.62","5,,,6","",""
"USC00202423","1901-02","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0","4,6","3",",6","1",",6","1",",6","1",",6","1",",6","0","2,6","26","2,6","24","2,6","0","2,6","0","2,6","","","","","-14.4","2,6,15,+","25",",,6,09,","254",",,6,09,","25.4",",,6,09,","3.9","2,6,28,","","","619.6","2,6","28.0",",,,6","280",",,,6","-7.35","4,6","-3.69","2,,,6","-11.00","2,,,6","",""
"USC00202423","1901-03","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","","","","","","","","","","","0","4,6","26","4,6","1","5,6","0","5,6","0","5,6","","","","","-15.6","4,6,06,","","","","","","","8.9","5,6,25,","","","","","","","","","-0.17","9,6","3.58","5,,,6","-3.93","4,,,6","",""
"USC00202423","1901-04","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0","5,6","5",",6","5",",6","1",",6","","","1",",6","0","5,6","1","5,6","0",",6","1",",6","0",",6","","","","","-0.6","5,6,19,","","","25",",,6,18,","38.4",",,6,22,","21.1",",6,30,","","","248.6",",6","77.2",",,,6","25",",,,6","8.37","5,6","11.88",",,,6","4.85","5,,,6","",""
"USC00202423","1901-05","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0","5,6","10",",6","6",",6","1",",6","","","0",",6","0","3,6","1","3,6","0","2,6","5","2,6","0","2,6","","","","","-0.6","3,6,31,","","","0",",,6,31,+","27.9",",,6,24,","23.9","2,6,06,","","","135.3","2,6","47.9",",,,6","0",",,,6","13.23","5,6","17.76","2,,,6","8.71","3,,,6","",""
"USC00202423","1901-06","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","54.8","2,6","","","","","","","","","0",",6","0","2,6","3","2,6","0",",6","25",",6","3",",6","","","","","-0.6","2,6,08,+","","","0",",,6,30,+","","","35.6",",6,26,","","","73.1",",6","","","0",",,,6","17.80","2,6","25.37",",,,6","10.24","2,,,6","",""
"USC00202423","1901-07","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","116.3","2,6","","","","","","","","","0",",6","0","2,6","0","2,6","0",",6","31",",6","2",",6","","","","","11.7","2,6,19,+","","","0",",,6,31,+","","","36.1",",6,17,","3.3","6","3.3",",6","","","0",",,,6","22.19","2,6","27.53",",,,6","16.86","2,,,6","",""
"USC00202423","1901-08","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","39.0",",6","10",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","7.2",",6,20,","","","0",",,6,31,+","25.7",",,6,30,","31.7",",6,15,","28.6","6","25.3",",6","57.5",",,,6","0",",,,6","18.77",",6","24.52",",,,6","13.03",",,,6","",""
"USC00202423","1901-09","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","16.9","2,6","8",",6","3",",6","1",",6","","","0",",6","0","2,6","0","2,6","0",",6","14",",6","0",",6","","","","","0.6","2,6,19,","","","0",",,6,30,+","26.9",",,6,12,","30.0",",6,03,+","123.1","6","94.5",",6","63.0",",,,6","0",",,,6","15.63","2,6","20.94",",,,6","10.31","2,,,6","",""
"USC00202423","1901-10","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0","4,6","6",",6","5",",6","2",",6","","","0",",6","0","4,6","9","4,6","0",",6","1",",6","0",",6","","","","","-6.7","4,6,28,","","","0",",,6,31,+","32.0",",,6,13,","23.9",",6,23,","376.1","6","253.0",",6","90.1",",,,6","0",",,,6","9.28","4,6","14.79",",,,6","3.77","4,,,6","",""
"USC00202423","1901-11","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","","","","","","","","","","","","","0","4,6","19","4,6","3","3,6","0","3,6","0","3,6","","","","","-13.3","4,6,28,","","","","","","","18.9","3,6,03,","","","","","","","","","1.93","6,6","5.53","3,,,6","-1.68","4,,,6","",""
"USC00202423","1901-12","44.2838","-83.5036","178.6","EAST TAWAS, MI US","","","0.0","5,6","3",",6","2",",6","1",",6","","","1",",6","4","5,6","26","5,6","15",",6","0",",6","0",",6","","","","","-26.7","5,6,18,","","","102",",,6,14,","33.5",",,6,13,","7.2",",6,01,","","","604.1",",6","52.6",",,,6","115",",,,6","-4.93","5,6","-1.30",",,,6","-8.55","5,,,6","",""
"USC00202423","1902-01","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","5,6","3",",6","0",",6","0",",6","","","0",",6","2","3,6","28","3,6","17","2,6","0","2,6","0","2,6","","","","","-22.8","3,6,28,","","","13",",,6,25,+","1.3",",,6,25,+","5.6","2,6,08,","","","595.9","2,6","3.9",",,,6","39",",,,6","-4.96","5,6","-0.61","2,,,6","-9.31","3,,,6","",""
"USC00202423","1902-02","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","2,6","2",",6","2",",6","0",",6","","","1",",6","3","2,6","25","2,6","19",",6","0",",6","0",",6","","","","","-20.0","2,6,19,+","","","30",",,6,02,","13.2",",,6,28,","8.9",",6,24,","","","666.8",",6","16.2",",,,6","30",",,,6","-7.19","2,6","-1.52",",,,6","-12.87","2,,,6","",""
"USC00202423","1902-03","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0",",6","11",",6","8",",6","1",",6","","","0",",6","0",",6","27",",6","3",",6","0",",6","0",",6","","","","","-17.2",",6,18,","","","13",",,6,08,","32.8",",,6,12,","17.2",",6,29,","","","521.8",",6","78.8",",,,6","13",",,,6","1.50",",6","6.38",",,,6","-3.38",",,,6","",""
"USC00202423","1902-04","44.2838","-83.5036","178.6","EAST TAWAS, MI US","0.0","6","0.0","1,6","7",",6","3",",6","0",",6","","","0",",6","0","1,6","15","1,6","0",",6","0",",6","0",",6","","","","","-5.0","1,6,08,+","","","0",",T,6,07,","16.0",",,6,26,","19.4",",6,23,","","","366.9",",6","32.9",",,,6","0",",T,,6","5.78","1,6","11.08",",,,6","0.48","1,,,6","",""
