"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NO000068330","1900-01","63.2","11.117","242.0","SELBU STUBBE, NO","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.5",",,I,28,","","","","","","","20.6",",,,I","","","","","",""
"NO000068330","1900-02","63.2","11.117","242.0","SELBU STUBBE, NO","","","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.8",",,I,10,","","","","","","","10.5",",,,I","","","","","",""
"NO000068330","1900-03","63.2","11.117","242.0","SELBU STUBBE, NO","","","17",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","5.9",",,I,17,","","","","","","","39.8",",,,I","","","","","",""
"NO000068330","1900-04","63.2","11.117","242.0","SELBU STUBBE, NO","","","15",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","13.7",",,I,20,","","","","","","","44.3",",,,I","","","","","",""
"NO000068330","1900-05","63.2","11.117","242.0","SELBU STUBBE, NO","","","16",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","9.2",",,I,17,","","","","","","","42.1",",,,I","","","","","",""
"NO000068330","1900-06","63.2","11.117","242.0","SELBU STUBBE, NO","","","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.6",",,I,09,","","","","","","","6.9",",,,I","","","","","",""
"NO000068330","1900-07","63.2","11.117","242.0","SELBU STUBBE, NO","","","22",",I","12",",I","0",",I","","","","","","","","","","","","","","","","","13.1",",,I,03,","","","","","","","99.3",",,,I","","","","","",""
"NO000068330","1900-08","63.2","11.117","242.0","SELBU STUBBE, NO","","","19",",I","13",",I","0",",I","","","","","","","","","","","","","","","","","14.8",",,I,10,+","","","","","","","108.9",",,,I","","","","","",""
"NO000068330","1900-09","63.2","11.117","242.0","SELBU STUBBE, NO","","","20",",I","15",",I","1",",I","","","","","","","","","","","","","","","","","35.1",",,I,13,","","","","","","","116.4",",,,I","","","","","",""
"NO000068330","1900-10","63.2","11.117","242.0","SELBU STUBBE, NO","","","18",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","12.2",",,I,17,","","","","","","","88.4",",,,I","","","","","",""
"NO000068330","1900-11","63.2","11.117","242.0","SELBU STUBBE, NO","","","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.1",",,I,15,","","","","","","","7.3",",,,I","","","","","",""
"NO000068330","1900-12","63.2","11.117","242.0","SELBU STUBBE, NO","","","16",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","13.3",",,I,17,","","","","","","","45.5",",,,I","","","","","",""
"NO000068330","1901-01","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","7.0",",,I,22,","","","","","","","20.3",",,,I","","","","","",""
"NO000068330","1901-02","63.2","11.117","242.0","SELBU STUBBE, NO","","","20",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","10.1",",,I,26,","","","","","","","59.0",",,,I","","","","","",""
"NO000068330","1901-03","63.2","11.117","242.0","SELBU STUBBE, NO","","","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","12.9",",,I,10,","","","","","","","34.7",",,,I","","","","","",""
"NO000068330","1901-04","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","7.1",",,I,02,","","","","","","","19.5",",,,I","","","","","",""
"NO000068330","1901-05","63.2","11.117","242.0","SELBU STUBBE, NO","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","7.1",",,I,19,","","","","","","","14.7",",,,I","","","","","",""
"NO000068330","1901-06","63.2","11.117","242.0","SELBU STUBBE, NO","","","15",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","9.7",",,I,14,","","","","","","","42.3",",,,I","","","","","",""
"NO000068330","1901-07","63.2","11.117","242.0","SELBU STUBBE, NO","","","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","7.0",",,I,13,","","","","","","","30.0",",,,I","","","","","",""
"NO000068330","1901-08","63.2","11.117","242.0","SELBU STUBBE, NO","","","17",",I","12",",I","1",",I","","","","","","","","","","","","","","","","","35.7",",,I,19,","","","","","","","139.1",",,,I","","","","","",""
"NO000068330","1901-09","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","13.2",",,I,01,","","","","","","","57.3",",,,I","","","","","",""
"NO000068330","1901-10","63.2","11.117","242.0","SELBU STUBBE, NO","","","12",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","51.1",",,I,09,","","","","","","","103.8",",,,I","","","","","",""
"NO000068330","1901-11","63.2","11.117","242.0","SELBU STUBBE, NO","","","22",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","10.9",",,I,26,","","","","","","","75.9",",,,I","","","","","",""
"NO000068330","1901-12","63.2","11.117","242.0","SELBU STUBBE, NO","","","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.4",",,I,02,","","","","","","","5.4",",,,I","","","","","",""
"NO000068330","1902-01","63.2","11.117","242.0","SELBU STUBBE, NO","","","27",",I","16",",I","0",",I","","","","","","","","","","","","","","","","","17.5",",,I,18,","","","","","","","128.3",",,,I","","","","","",""
"NO000068330","1902-02","63.2","11.117","242.0","SELBU STUBBE, NO","","","15",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","16.5",",,I,17,","","","","","","","44.2",",,,I","","","","","",""
"NO000068330","1902-03","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","8.9",",,I,19,","","","","","","","31.7",",,,I","","","","","",""
"NO000068330","1902-04","63.2","11.117","242.0","SELBU STUBBE, NO","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","10.2",",,I,29,","","","","","","","25.5",",,,I","","","","","",""
"NO000068330","1902-05","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","6.0",",,I,25,","","","","","","","28.6",",,,I","","","","","",""
"NO000068330","1902-06","63.2","11.117","242.0","SELBU STUBBE, NO","","","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","6.3",",,I,27,","","","","","","","16.4",",,,I","","","","","",""
"NO000068330","1902-07","63.2","11.117","242.0","SELBU STUBBE, NO","","","23",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","7.1",",,I,20,","","","","","","","63.0",",,,I","","","","","",""
"NO000068330","1902-08","63.2","11.117","242.0","SELBU STUBBE, NO","","","23",",I","16",",I","0",",I","","","","","","","","","","","","","","","","","25.3",",,I,20,","","","","","","","148.3",",,,I","","","","","",""
"NO000068330","1902-09","63.2","11.117","242.0","SELBU STUBBE, NO","","","19",",I","11",",I","1",",I","","","","","","","","","","","","","","","","","28.0",",,I,15,","","","","","","","106.0",",,,I","","","","","",""
"NO000068330","1902-10","63.2","11.117","242.0","SELBU STUBBE, NO","","","16",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","9.4",",,I,24,","","","","","","","46.2",",,,I","","","","","",""
"NO000068330","1902-11","63.2","11.117","242.0","SELBU STUBBE, NO","","","13",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","15.1",",,I,28,","","","","","","","47.6",",,,I","","","","","",""
"NO000068330","1902-12","63.2","11.117","242.0","SELBU STUBBE, NO","","","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","5.8",",,I,23,","","","","","","","33.2",",,,I","","","","","",""
"NO000068330","1903-01","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.1",",,I,06,","","","","","","","18.6",",,,I","","","","","",""
"NO000068330","1903-02","63.2","11.117","242.0","SELBU STUBBE, NO","","","23",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","8.4",",,I,11,","","","","","","","63.1",",,,I","","","","","",""
"NO000068330","1903-03","63.2","11.117","242.0","SELBU STUBBE, NO","","","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","9.0",",,I,28,","","","","","","","25.9",",,,I","","","","","",""
"NO000068330","1903-04","63.2","11.117","242.0","SELBU STUBBE, NO","","","11",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","5.6",",,I,19,","","","","","","","32.1",",,,I","","","","","",""
"NO000068330","1903-05","63.2","11.117","242.0","SELBU STUBBE, NO","","","16",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","9.5",",,I,24,","","","","","","","45.0",",,,I","","","","","",""
"NO000068330","1903-06","63.2","11.117","242.0","SELBU STUBBE, NO","","","14",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","11.4",",,I,03,","","","","","","","57.9",",,,I","","","","","",""
"NO000068330","1903-07","63.2","11.117","242.0","SELBU STUBBE, NO","","","18",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","50.5",",,I,14,","","","","","","","123.2",",,,I","","","","","",""
"NO000068330","1903-08","63.2","11.117","242.0","SELBU STUBBE, NO","","","25",",I","16",",I","0",",I","","","","","","","","","","","","","","","","","25.0",",,I,22,","","","","","","","119.9",",,,I","","","","","",""
"NO000068330","1903-09","63.2","11.117","242.0","SELBU STUBBE, NO","","","13",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","17.9",",,I,11,","","","","","","","48.2",",,,I","","","","","",""
"NO000068330","1903-10","63.2","11.117","242.0","SELBU STUBBE, NO","","","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","14.9",",,I,02,","","","","","","","46.5",",,,I","","","","","",""
"NO000068330","1903-11","63.2","11.117","242.0","SELBU STUBBE, NO","","","22",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","12.5",",,I,06,","","","","","","","76.8",",,,I","","","","","",""
"NO000068330","1903-12","63.2","11.117","242.0","SELBU STUBBE, NO","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,06,","","","","","","","13.6",",,,I","","","","","",""
"NO000068330","1904-01","63.2","11.117","242.0","SELBU STUBBE, NO","","","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","5.0",",,I,17,","","","","","","","18.8",",,,I","","","","","",""
"NO000068330","1904-02","63.2","11.117","242.0","SELBU STUBBE, NO","","","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","4.5",",,I,13,","","","","","","","8.9",",,,I","","","","","",""
