"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00709BBDH","1981-06","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","8.4",",C","19",",C","10",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","10",",C","0",",C","1.5",",C,24,","0",",,C,30,+","0",",,C,30,+","14.8",",,C,28,","28.0",",C,15,","","","124.2",",C","74.4",",,,C","0",",,,C","14.48",",C","20.38",",,,C","8.57",",,,C"
"CA00709BBDH","1981-07","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","41.1",",C","7",",C","5",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","26",",C","1",",C","3.5",",C,23,","0",",,C,31,+","0",",,C,31,+","22.0",",,C,20,","32.5",",C,08,","47.9","C","47.9",",C","53.6",",,,C","0",",,,C","18.11",",C","25.45",",,,C","10.77",",,,C"
"CA00709BBDH","1981-08","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","15.8","1,C","9",",C","8",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0","1,C","22","1,C","0","1,C","1.0",",C,25,","0",",,C,31,+","0",",,C,31,+","13.1",",,C,23,","30.0","1,C,01,","116.9","C","69.0","1,C","53.7",",,,C","0",",,,C","16.61","1,C","23.58","1,,,C","9.65",",,,C"
"CA00709BBDH","1981-09","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","5.4",",C","15",",C","11",",C","1",",C","0",",C","0",",C","0",",C","4",",C","0",",C","3",",C","0",",C","-5.0",",C,30,+","0",",,C,30,+","0",",,C,30,+","27.0",",,C,07,","29.0",",C,01,","376.1","C","259.2",",C","123.9",",,,C","0",",,,C","9.88",",C","14.23",",,,C","5.52",",,,C"
"CA00709BBDH","1981-10","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","0.0","1,C","11","1,C","8","1,C","1","1,C","0",",C","1",",C","0","1,C","20","1,C","2",",C","0",",C","0",",C","-12.5","1,C,24,","20",",,C,24,+","30",",,C,01,","40.2","1,,C,06,","16.0",",C,14,+","835.6","C","459.5",",C","91.6","1,,,C","56",",,,C","3.04","1,C","8.06",",,,C","-1.98","1,,,C"
"CA00709BBDH","1981-11","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","0.0",",C","12",",C","7",",C","0",",C","7",",C","3",",C","0",",C","24",",C","14",",C","0",",C","0",",C","-15.5",",C,24,","100",",,C,29,+","70",",,C,26,","12.0",",,C,04,","14.0",",C,01,","1418.8","C","583.2",",C","44.1",",,,C","201",",,,C","-1.11",",C","2.37",",,,C","-4.58",",,,C"
"CA00709BBDH","1981-12","48.5167","-79.2667","290.0","DUPARQUET, QC CA","","","0.0",",C","15","2,C","4","2,C","0","2,C","27","4,C","3","4,C","7",",C","31",",C","28",",C","0",",C","0",",C","-27.5",",C,26,","220","4,,C,31,","60","4,,C,08,","6.0","2,,C,08,","5.0",",C,02,","2264.9","C","846.1",",C","32.8","2,,,C","288","4,,,C","-8.96",",C","-5.10",",,,C","-12.82",",,,C"
"CA00709BBDH","1982-01","48.5167","-79.2667","290.0","DUPARQUET, QC CA","0.0","C","0.0",",C","8","2,C","6","2,C","0","2,C","27","4,C","6","4,C","28",",C","31",",C","31",",C","0",",C","0",",C","-45.0",",C,18,","600","4,,C,31,","60","4,,C,30,","6.0","2,,C,30,","-1.5",",C,04,","3542.5","C","1277.6",",C","28.6","2,,,C","286","4,,,C","-22.88",",C","-15.45",",,,C","-30.31",",,,C"
"CA00709BBDH","1982-02","48.5167","-79.2667","290.0","DUPARQUET, QC CA","0.0","C","0.0",",C","7",",C","0",",C","0",",C","28",",C","0",",C","22",",C","28",",C","27",",C","0",",C","0",",C","-35.0",",C,04,","600",",,C,17,+","20",",,C,26,+","2.0",",,C,26,+","1.0",",C,20,","4499.1","C","956.6",",C","12.0",",,,C","120",",,,C","-15.83",",C","-9.14",",,,C","-22.52",",,,C"
"CA00709BBDH","1982-03","48.5167","-79.2667","290.0","DUPARQUET, QC CA","0.0","C","0.0",",C","7","4,C","3","4,C","0","4,C","30","1,C","2","3,C","13",",C","30",",C","17",",C","0",",C","0",",C","-32.0",",C,08,","670","1,,C,12,","110","3,,C,10,","11.0","4,,C,10,","9.0",",C,30,","5312.4","C","813.3",",C","26.0","4,,,C","220","3,,,C","-7.90",",C","-1.50",",,,C","-14.31",",,,C"
