"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00145508","1892-09","38.83333","-94.71667","317.0","MORSE, KS US","","","76.4",",6","3",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","28",",6","2",",6","3.9",",6,14,","","","30.0",",,6,10,","35.0",",6,22,","20.1",",6","59.7",",,,6","","","20.21",",6","27.63",",,,6","12.79",",,,6"
"USC00145508","1892-10","38.83333","-94.71667","317.0","MORSE, KS US","","","23.4","2,6","4",",6","3",",6","2",",6","","","0","1,6","5","1,6","0","1,6","18","1,6","0","1,6","-2.2","1,6,25,","","","40.6",",,6,14,","30.6","1,6,03,","126.6","1,6","84.3",",,,6","","","14.64","2,6","21.82","1,,,6","7.46","1,,,6"
"USC00145508","1892-11","38.83333","-94.71667","317.0","MORSE, KS US","","","0.0",",6","2",",6","2",",6","0",",6","","","0",",6","19",",6","0",",6","0",",6","0",",6","-7.8",",6,21,+","","","24.6",",,6,17,","19.4",",6,12,","429.5",",6","38.3",",,,6","","","4.02",",6","9.62",",,,6","-1.59",",,,6"
"USC00145508","1892-12","38.83333","-94.71667","317.0","MORSE, KS US","","","0.0","4,6","3",",6","3",",6","1",",6","2",",6","6","2,6","26","2,6","13","2,6","0","2,6","0","2,6","-26.1","2,6,26,","203",",,6,13,","50.8",",,6,13,","20.6","2,6,05,","619.9","2,6","64.7",",,,6","241",",,,6","-4.52","4,6","1.35","2,,,6","-10.38","2,,,6"
"USC00145508","1893-01","38.83333","-94.71667","317.0","MORSE, KS US","0.0","","0.0","2,6","0",",6","0",",6","0",",6","0",",6","4","1,6","30","1,6","18","1,6","0","1,6","0","1,6","-21.1","1,6,15,","0",",T,6,17,","0.0",",T,6,17,","10.0","1,6,25,","719.5","1,6","0.0",",T,,6","0",",T,,6","-6.35","2,6","-0.51","1,,,6","-12.20","1,,,6"
"USC00145508","1893-02","38.83333","-94.71667","317.0","MORSE, KS US","0.0","","0.0","3,6","3",",6","3",",6","0",",6","1",",6","7","1,6","27","1,6","4","2,6","0","2,6","0","2,6","-22.8","1,6,07,","51",",,6,17,","10.7",",,6,17,","15.0","2,6,26,","521.3","2,6","18.4",",,,6","51",",,,6","-2.90","3,6","3.81","2,,,6","-9.61","1,,,6"
"USC00145508","1893-03","38.83333","-94.71667","317.0","MORSE, KS US","0.0","","0.0","2,6","6",",6","6",",6","0",",6","2",",6","2","1,6","21","1,6","3","1,6","3","1,6","0","1,6","-21.7","1,6,04,","203",",,6,16,","19.8",",,6,07,","26.1","1,6,22,","413.6","1,6","65.2",",,,6","254",",,,6","3.91","2,6","11.06","1,,,6","-3.24","1,,,6"
"USC00145508","1948-08","38.83333","-94.71667","317.0","MORSE, KS US","","","","","4","2,0","3","2,0","1","2,0","","","","","","","","","","","","","","","","","31.8","2,,0,02,","","","","","78.8",",a,,0","","","","","","","",""
"USC00145508","1948-09","38.83333","-94.71667","317.0","MORSE, KS US","","","","","5",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","33.0",",,0,08,","","","","","60.8",",,,0","","","","","","","",""
"USC00145508","1948-10","38.83333","-94.71667","317.0","MORSE, KS US","","","","","4",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","17.0",",,0,06,","","","","","49.9",",,,0","","","","","","","",""
"USC00145508","1948-11","38.83333","-94.71667","317.0","MORSE, KS US","","","","","6",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","29.2",",,0,01,","","","","","46.8",",,,0","","","","","","","",""
"USC00145508","1948-12","38.83333","-94.71667","317.0","MORSE, KS US","","","","","7",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","8.4",",,0,14,","","","","","31.8",",,,0","","","","","","","",""
"USC00145508","1949-01","38.83333","-94.71667","317.0","MORSE, KS US","","","","","11",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","31.8",",,0,03,","","","","","142.9",",,,0","","","","","","","",""
"USC00145508","1949-02","38.83333","-94.71667","317.0","MORSE, KS US","","","","","9","2,0","4","2,0","0","2,0","","","","","","","","","","","","","","","","","11.4","2,,0,12,","","","","","42.1",",a,,0","","","","","","","",""
"USC00145508","1949-03","38.83333","-94.71667","317.0","MORSE, KS US","","","","","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","28.4",",,0,30,","","","","","83.6",",,,0","","","","","","","",""
"USC00145508","1949-04","38.83333","-94.71667","317.0","MORSE, KS US","","","","","7",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","24.4",",,0,26,","","","","","51.5",",,,0","","","","","","","",""
"USC00145508","1949-05","38.83333","-94.71667","317.0","MORSE, KS US","","","","","14",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","44.5",",,0,21,","","","","","148.6",",,,0","","","","","","","",""
"USC00145508","1949-06","38.83333","-94.71667","317.0","MORSE, KS US","","","","","12",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","60.2",",,0,05,","","","","","136.8",",,,0","","","","","","","",""
"USC00145508","1949-07","38.83333","-94.71667","317.0","MORSE, KS US","","","","","8",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","69.9",",,0,09,","","","","","149.1",",,,0","","","","","","","",""
