"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00111283","1957-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","560",",,E,23,"
"NOE00111283","1957-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","560",",,E,09,"
"NOE00111283","1957-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","670",",,E,09,+"
"NOE00111283","1957-04","68.6089","16.4944","7.0","GAUSVIK, NO","20",",","340",",,E,02,+"
"NOE00111283","1957-05","68.6089","16.4944","7.0","GAUSVIK, NO","4",",","320",",,E,03,"
"NOE00111283","1957-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1957-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1957-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1957-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1957-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","10",",,E,31,+"
"NOE00111283","1957-11","68.6089","16.4944","7.0","GAUSVIK, NO","11",",","260",",,E,27,+"
"NOE00111283","1957-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","530",",,E,17,"
"NOE00111283","1958-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","930",",,E,19,+"
"NOE00111283","1958-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","900",",,E,21,+"
"NOE00111283","1958-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","900",",,E,25,+"
"NOE00111283","1958-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","950",",,E,10,"
"NOE00111283","1958-05","68.6089","16.4944","7.0","GAUSVIK, NO","17",",","450",",,E,01,"
"NOE00111283","1958-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1958-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1958-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1958-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1958-10","68.6089","16.4944","7.0","GAUSVIK, NO","1",",","30",",,E,24,"
"NOE00111283","1958-11","68.6089","16.4944","7.0","GAUSVIK, NO","6",",","150",",,E,02,"
"NOE00111283","1958-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","400",",,E,22,"
"NOE00111283","1959-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","600",",,E,26,"
"NOE00111283","1959-02","68.6089","16.4944","7.0","GAUSVIK, NO","27",",","540",",,E,01,"
"NOE00111283","1959-03","68.6089","16.4944","7.0","GAUSVIK, NO","11",",","180",",,E,01,"
"NOE00111283","1959-04","68.6089","16.4944","7.0","GAUSVIK, NO","4",",","100",",,E,19,"
"NOE00111283","1959-05","68.6089","16.4944","7.0","GAUSVIK, NO","1",",","50",",,E,18,"
"NOE00111283","1959-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1959-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1959-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1959-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1959-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","10",",,E,29,+"
"NOE00111283","1959-11","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1959-12","68.6089","16.4944","7.0","GAUSVIK, NO","3",",","100",",,E,29,"
"NOE00111283","1960-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","470",",,E,18,"
"NOE00111283","1960-02","68.6089","16.4944","7.0","GAUSVIK, NO","29",",","400",",,E,17,+"
"NOE00111283","1960-03","68.6089","16.4944","7.0","GAUSVIK, NO","21",",","400",",,E,02,"
"NOE00111283","1960-04","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","20",",,E,30,+"
"NOE00111283","1960-05","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","20",",,E,01,"
"NOE00111283","1960-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1960-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1960-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1960-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1960-10","68.6089","16.4944","7.0","GAUSVIK, NO","6",",","160",",,E,31,"
"NOE00111283","1960-11","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","170",",,E,02,+"
"NOE00111283","1960-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","250",",,E,08,+"
"NOE00111283","1961-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","680",",,E,15,"
"NOE00111283","1961-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","460",",,E,13,"
"NOE00111283","1961-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","850",",,E,25,"
"NOE00111283","1961-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","1000",",,E,09,"
"NOE00111283","1961-05","68.6089","16.4944","7.0","GAUSVIK, NO","5",",","400",",,E,01,"
"NOE00111283","1961-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1961-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1961-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1961-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1961-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1961-11","68.6089","16.4944","7.0","GAUSVIK, NO","6",",","200",",,E,18,"
"NOE00111283","1961-12","68.6089","16.4944","7.0","GAUSVIK, NO","27",",","490",",,E,24,"
"NOE00111283","1962-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","570",",,E,08,"
"NOE00111283","1962-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","700",",,E,15,+"
"NOE00111283","1962-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","840",",,E,24,"
"NOE00111283","1962-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","750",",,E,02,"
"NOE00111283","1962-05","68.6089","16.4944","7.0","GAUSVIK, NO","5",",","80",",,E,01,"
"NOE00111283","1962-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","10",",,E,02,+"
"NOE00111283","1962-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1962-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1962-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1962-10","68.6089","16.4944","7.0","GAUSVIK, NO","12",",","300",",,E,15,"
"NOE00111283","1962-11","68.6089","16.4944","7.0","GAUSVIK, NO","21",",","430",",,E,17,"
"NOE00111283","1962-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","600",",,E,22,+"
"NOE00111283","1963-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","960",",,E,27,+"
"NOE00111283","1963-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","1230",",,E,25,+"
"NOE00111283","1963-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","1060",",,E,24,+"
"NOE00111283","1963-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","920",",,E,01,"
"NOE00111283","1963-05","68.6089","16.4944","7.0","GAUSVIK, NO","8",",","340",",,E,01,"
"NOE00111283","1963-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1963-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1963-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1963-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1963-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1963-11","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","10",",,E,27,+"
"NOE00111283","1963-12","68.6089","16.4944","7.0","GAUSVIK, NO","25",",","460",",,E,23,"
"NOE00111283","1964-01","68.6089","16.4944","7.0","GAUSVIK, NO","19",",","340",",,E,14,"
"NOE00111283","1964-02","68.6089","16.4944","7.0","GAUSVIK, NO","29",",","620",",,E,22,"
"NOE00111283","1964-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","460",",,E,09,+"
"NOE00111283","1964-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","360",",,E,06,+"
"NOE00111283","1964-05","68.6089","16.4944","7.0","GAUSVIK, NO","1",",","40",",,E,01,"
"NOE00111283","1964-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1964-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1964-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1964-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1964-10","68.6089","16.4944","7.0","GAUSVIK, NO","2",",","80",",,E,27,"
"NOE00111283","1964-11","68.6089","16.4944","7.0","GAUSVIK, NO","27",",","320",",,E,09,"
"NOE00111283","1964-12","68.6089","16.4944","7.0","GAUSVIK, NO","25",",","460",",,E,27,"
"NOE00111283","1965-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","670",",,E,07,"
"NOE00111283","1965-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","920",",,E,28,"
"NOE00111283","1965-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","1020",",,E,09,"
"NOE00111283","1965-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","1330",",,E,07,"
"NOE00111283","1965-05","68.6089","16.4944","7.0","GAUSVIK, NO","9",",","390",",,E,02,+"
"NOE00111283","1965-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1965-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1965-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1965-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1965-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1965-11","68.6089","16.4944","7.0","GAUSVIK, NO","25",",","320",",,E,23,"
"NOE00111283","1965-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","520",",,E,31,+"
"NOE00111283","1966-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","550",",,E,20,"
"NOE00111283","1966-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","710",",,E,19,"
"NOE00111283","1966-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","840",",,E,09,+"
"NOE00111283","1966-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","690",",,E,10,+"
"NOE00111283","1966-05","68.6089","16.4944","7.0","GAUSVIK, NO","3",",","200",",,E,01,"
"NOE00111283","1966-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1966-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1966-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1966-09","68.6089","16.4944","7.0","GAUSVIK, NO","5",",","220",",,E,27,"
"NOE00111283","1966-10","68.6089","16.4944","7.0","GAUSVIK, NO","14",",","220",",,E,29,"
"NOE00111283","1966-11","68.6089","16.4944","7.0","GAUSVIK, NO","10",",","170",",,E,12,"
"NOE00111283","1966-12","68.6089","16.4944","7.0","GAUSVIK, NO","10",",","260",",,E,26,+"
"NOE00111283","1967-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","440",",,E,29,+"
"NOE00111283","1967-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","600",",,E,08,"
"NOE00111283","1967-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","800",",,E,25,+"
"NOE00111283","1967-04","68.6089","16.4944","7.0","GAUSVIK, NO","27",",","480",",,E,05,+"
"NOE00111283","1967-05","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1967-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1967-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1967-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1967-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1967-10","68.6089","16.4944","7.0","GAUSVIK, NO","4",",","30",",,E,26,+"
"NOE00111283","1967-11","68.6089","16.4944","7.0","GAUSVIK, NO","2",",","30",",,E,18,+"
"NOE00111283","1967-12","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","620",",,E,20,"
"NOE00111283","1968-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","620",",,E,10,+"
"NOE00111283","1968-02","68.6089","16.4944","7.0","GAUSVIK, NO","29",",","1100",",,E,21,+"
"NOE00111283","1968-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","1250",",,E,16,"
"NOE00111283","1968-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","1180",",,E,08,"
"NOE00111283","1968-05","68.6089","16.4944","7.0","GAUSVIK, NO","25",",","600",",,E,01,"
"NOE00111283","1968-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1968-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1968-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1968-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1968-10","68.6089","16.4944","7.0","GAUSVIK, NO","11",",","480",",,E,26,"
"NOE00111283","1968-11","68.6089","16.4944","7.0","GAUSVIK, NO","16",",","390",",,E,03,"
"NOE00111283","1968-12","68.6089","16.4944","7.0","GAUSVIK, NO","14",",","300",",,E,31,"
"NOE00111283","1969-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","450",",,E,30,"
"NOE00111283","1969-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","600",",,E,06,"
"NOE00111283","1969-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","750",",,E,14,"
"NOE00111283","1969-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","970",",,E,07,"
"NOE00111283","1969-05","68.6089","16.4944","7.0","GAUSVIK, NO","11",",","360",",,E,01,"
"NOE00111283","1969-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1969-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1969-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,31,+"
"NOE00111283","1969-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
"NOE00111283","1969-10","68.6089","16.4944","7.0","GAUSVIK, NO","5",",","120",",,E,28,+"
"NOE00111283","1969-11","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","460",",,E,30,"
"NOE00111283","1969-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","760",",,E,05,"
"NOE00111283","1970-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","500",",,E,13,+"
"NOE00111283","1970-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","600",",,E,28,"
"NOE00111283","1970-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","830",",,E,15,"
"NOE00111283","1970-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","680",",,E,14,"
"NOE00111283","1970-05","68.6089","16.4944","7.0","GAUSVIK, NO","9",",","340",",,E,01,"
"NOE00111283","1970-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","0",",,E,30,+"
