"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"COM00080099","1976-11","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","4","5,S","1","5,S","1","5,S","","","","","","","","","","","","","70.1","5,,S,09,","","","75.1","5,,,S","","","","","",""
"COM00080099","1977-05","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","17","5,S","14","5,S","3","5,S","","","","","","","","","","","","","37.1","5,,S,17,","","","196.5","5,,,S","","","","","",""
"COM00080099","1978-10","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","6","3,S","4","3,S","2","3,S","","","","","","","","","","","","","42.9","3,,S,09,","","","96.6","3,,,S","","","","","",""
"COM00080099","1979-02","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","23","5,S","23","5,S","18.0","5,S,07,","0.0","5,,S,28,+","35.0","5,S,20,+","0.0","5,,,S","27.57","8,S","34.43","5,,,S","20.70","5,,,S"
"COM00080099","1979-05","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","10","1,S","6","1,S","1","1,S","0","4,S","0","4,S","","","","","","","21.0","4,S,22,+","25.9","1,,S,17,","","","105.2","1,,,S","","","","","22.70","4,,,S"
"COM00080099","1980-09","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","10","4,S","8","4,S","2","4,S","","","","","","","","","","","","","46.0","4,,S,23,","","","137.4","4,,,S","","","","","",""
"COM00080099","1982-06","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","15","5,S","8","5,S","0","5,S","","","","","","","","","","","","","23.9","5,,S,19,","","","92.7","5,,,S","","","","","",""
"COM00080099","2010-09","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","18","3,S","11","3,S","2","3,S","0","5,S","0","5,S","","","","","","","21.2","5,S,10,","56.9","3,,S,10,","","","225.0","3,,,S","","","","","22.76","5,,,S"
"COM00080099","2011-04","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","","","","","","","0","5,S","0","5,S","","","","","","","20.4","5,S,21,","","","","","","","","","","","22.49","5,,,S"
"COM00080099","2011-06","7.069","-70.737","128.0","SANTIAGO PEREZ, CO","24","2,S","20","2,S","5","2,S","","","","","","","","","","","","","56.9","2,,S,20,","","","359.3","2,,,S","","","","","",""
