"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093819","1948-01","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","0.0","0","0.0",",X","10",",X","1",",X","1",",X","13",",X","2",",X","9",",X","30",",X","19",",X","0",",X","0",",X","6","","","","1","","-23.3",",X,28,","25",",,X,31,+","33",",,X,21,","57.4",",,X,01,","12.2",",X,08,","","","758.3",",X","64.1",",,,X","","","104",",,,X","-6.13",",X","-1.33",",,,X","-10.93",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-02","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","0.0","0","0.0",",X","11",",X","3",",X","0",",X","6","1,X","1",",X","0",",X","24",",X","10",",X","0",",X","0",",X","12","","","","1","","-15.0",",X,10,","76","1,,X,06,+","91",",,X,04,","16.8",",,X,13,","18.9",",X,18,","","","545.2",",X","46.5",",,,X","","","150",",,,X","-0.47",",X","4.59",",,,X","-5.52",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-03","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","1.1","0","1.1",",X","17",",X","11",",X","2",",X","3","1,X","2",",X","1",",X","16",",X","3",",X","3",",X","0",",X","11","","","","4","","-20.6",",X,12,","127","1,,X,12,+","109",",,X,11,","50.3",",,X,26,","26.1",",X,20,","","","412.9",",X","160.8",",,,X","","","142",",,,X","5.05",",X","10.60",",,,X","-0.51",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-04","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","13.3","0","12.2",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","0",",0","6","","","","6","","-2.2",",0,03,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,05,","29.4",",0,25,","","","196.0",",0","87.2",",,,0","","","0",",,,0","12.21",",0","18.46",",,,0","5.95",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-05","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","24.8","0","11.5",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","11","","","","3","","5.0",",0,07,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,12,","29.4",",0,10,","","","84.7",",0","83.0",",,,0","","","0",",,,0","15.97",",0","22.12",",,,0","9.82",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-06","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","131.5","0","106.7",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","7","","","","8","","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,28,","33.9",",0,23,","","","2.3",",0","107.6",",,,0","","","0",",,,0","21.82",",0","28.21",",,,0","15.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-07","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","295.2","0","163.7",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","12","","","","8","","12.2",",0,01,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,22,","34.4",",0,06,","0.0","","0.0",",0","79.2",",,,0","","","0",",,,0","23.61",",0","29.52",",,,0","17.71",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-08","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","445.8","0","150.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","12","","","","4","","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,13,","36.1",",0,27,+","1.9","","1.9",",0","26.5",",,,0","","","0",",,,0","23.13",",0","30.05",",,,0","16.21",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-09","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","513.8","0","68.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","12","","","","7","","7.8",",0,26,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,06,","32.2",",0,20,+","30.9","","29.0",",0","76.9",",,,0","","","0",",,,0","19.63",",0","25.69",",,,0","13.57",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-10","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","514.1","0","0.3",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5",",0","0",",0","16","","","","1","","-5.6",",0,18,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,16,","25.0",",0,30,","268.7","","237.8",",0","53.9",",,,0","","","0",",,,0","10.67",",0","16.61",",,,0","4.73",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-11","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","514.1","0","0.0",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","1",",0","0",",0","12","","","","1","","-5.0",",0,24,","0",",,0,30,+","10",",,0,09,","48.8",",,0,05,","21.7",",0,04,","607.4","","338.7",",0","125.2",",,,0","","","13",",,,0","7.04",",0","12.01",",,,0","2.07",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093819","1948-12","39.72517","-86.28168","241.1","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","","","514.1","0","0.0",",0","10",",0","8",",0","1",",0","3",",0","2",",0","0",",0","25",",0","9",",0","0",",0","0",",0","10","","","","","","-13.3",",0,26,","76",",,0,19,","117",",,0,18,","30.2",",,0,28,","20.6",",0,15,","1136.1","","528.7",",0","85.4",",,,0","","","142",",,,0","1.28",",0","5.89",",,,0","-3.34",",,,0","","","","","","","","","","","","","","","","","","","","","",""
