"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00028586","1961-05","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","4,S","9","4,S","2","4,S","","","","","","","33.9","4,S,18,","","","","","","","18.01","4,,,S","",""
"RSM00028586","1961-08","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","5,S","13","5,S","0","5,S","","","","","","","27.2","5,S,23,","","","","","","","20.69","5,,,S","",""
"RSM00028586","1962-07","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","31.1","1,S,14,","","","","","","","26.98","1,,,S","",""
"RSM00028586","1962-08","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0",",S","16",",S","0",",S","","","","","","","31.1",",S,14,","","","","","","","20.48",",,,S","",""
"RSM00028586","1962-09","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","3,S","2","3,S","0","3,S","","","","","","","23.9","3,S,03,","","","","","","","14.87","3,,,S","",""
"RSM00028586","1962-10","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","6","4,S","0","4,S","0","4,S","","","","","","","16.1","4,S,05,","","","","","","","5.31","4,,,S","",""
"RSM00028586","1963-01","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","27","4,S","0","4,S","0","4,S","","","","","","","-1.1","4,S,10,","","","","","","","-12.16","4,,,S","",""
"RSM00028586","1963-02","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","22","4,S","0","4,S","0","4,S","","","","","","","3.9","4,S,24,+","","","","","","","-7.60","4,,,S","",""
"RSM00028586","1963-03","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","22","5,S","0","5,S","0","5,S","","","","","","","2.2","5,S,30,+","","","","","","","-4.96","5,,,S","",""
"RSM00028586","1963-04","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","6",",S","1",",S","0",",S","","","","","","","21.1",",S,28,","","","","","","","5.55",",,,S","",""
"RSM00028586","1963-05","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0",",S","5",",S","0",",S","","","","","","","23.9",",S,25,","","","","","","","14.80",",,,S","",""
"RSM00028586","1963-06","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","2,S","20","2,S","9","2,S","","","","","","","37.8","2,S,20,","","","","","","","24.96","2,,,S","",""
"RSM00028586","1963-07","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","5,S","20","5,S","1","5,S","","","","","","","32.2","5,S,03,","","","","","","","25.21","5,,,S","",""
"RSM00028586","1963-08","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","0","3,S","8","3,S","0","3,S","","","","","","","27.2","3,S,07,","","","","","","","19.43","3,,,S","",""
"RSM00028586","1963-10","55.867","72.2","120.0","TJUKALINSK, RS","","","","","","","","","","","","","","","4","3,S","0","3,S","0","3,S","","","","","","","18.9","3,S,03,+","","","","","","","7.01","3,,,S","",""
"RSM00028586","1966-01","55.867","72.2","120.0","TJUKALINSK, RS","","","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.0",",,I,31,","","","","","18.6",",,,I","","","","","",""
"RSM00028586","1966-02","55.867","72.2","120.0","TJUKALINSK, RS","","","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","5.0",",,I,25,","","","","","32.8",",,,I","","","","","",""
"RSM00028586","1966-03","55.867","72.2","120.0","TJUKALINSK, RS","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,19,","","","","","16.5",",,,I","","","","","",""
"RSM00028586","1966-04","55.867","72.2","120.0","TJUKALINSK, RS","","","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","5.1",",,I,29,","","","","","9.4",",,,I","","","","","",""
"RSM00028586","1966-05","55.867","72.2","120.0","TJUKALINSK, RS","","","15",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","18.6",",,I,06,","","","","","88.9",",,,I","","","","","",""
"RSM00028586","1966-06","55.867","72.2","120.0","TJUKALINSK, RS","","","16",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","8.3",",,I,04,","","","","","55.4",",,,I","","","","","",""
"RSM00028586","1966-07","55.867","72.2","120.0","TJUKALINSK, RS","","","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","13.8",",,I,22,","","","","","43.0",",,,I","","","","","",""
"RSM00028586","1966-08","55.867","72.2","120.0","TJUKALINSK, RS","","","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.6",",,I,21,","","","","","33.0",",,,I","","","","","",""
"RSM00028586","1966-09","55.867","72.2","120.0","TJUKALINSK, RS","","","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.8",",,I,15,","","","","","8.4",",,,I","","","","","",""
"RSM00028586","1966-10","55.867","72.2","120.0","TJUKALINSK, RS","","","20",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","9.0",",,I,30,","","","","","42.5",",,,I","","","","","",""
"RSM00028586","1966-11","55.867","72.2","120.0","TJUKALINSK, RS","","","16",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","7.3",",,I,08,","","","","","31.9",",,,I","","","","","",""
"RSM00028586","1966-12","55.867","72.2","120.0","TJUKALINSK, RS","","","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.0",",,I,29,","","","","","1.8",",,,I","","","","","",""
"RSM00028586","1967-01","55.867","72.2","120.0","TJUKALINSK, RS","","","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","8.6",",,I,17,","","","","","13.5",",,,I","","","","","",""
"RSM00028586","1967-02","55.867","72.2","120.0","TJUKALINSK, RS","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.9",",,I,18,","","","","","4.7",",,,I","","","","","",""
"RSM00028586","1967-03","55.867","72.2","120.0","TJUKALINSK, RS","","","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.0",",,I,19,","","","","","11.5",",,,I","","","","","",""
"RSM00028586","1967-04","55.867","72.2","120.0","TJUKALINSK, RS","","","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.0",",,I,21,","","","","","1.6",",,,I","","","","","",""
"RSM00028586","1967-05","55.867","72.2","120.0","TJUKALINSK, RS","","","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","7.5",",,I,02,","","","","","19.5",",,,I","","","","","",""
"RSM00028586","1967-06","55.867","72.2","120.0","TJUKALINSK, RS","","","9",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","36.4",",,I,01,","","","","","55.1",",,,I","","","","","",""
"RSM00028586","1967-07","55.867","72.2","120.0","TJUKALINSK, RS","","","12",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","16.1",",,I,26,","","","","","79.8",",,,I","","","","","",""
"RSM00028586","1967-08","55.867","72.2","120.0","TJUKALINSK, RS","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","16.8",",,I,03,","","","","","37.0",",,,I","","","","","",""
"RSM00028586","1967-09","55.867","72.2","120.0","TJUKALINSK, RS","","","13",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","15.0",",,I,17,","","","","","47.8",",,,I","","","","","",""
"RSM00028586","1967-10","55.867","72.2","120.0","TJUKALINSK, RS","","","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","11.8",",,I,03,","","","","","35.7",",,,I","","","","","",""
"RSM00028586","1967-11","55.867","72.2","120.0","TJUKALINSK, RS","","","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.6",",,I,12,","","","","","4.4",",,,I","","","","","",""
"RSM00028586","1967-12","55.867","72.2","120.0","TJUKALINSK, RS","","","7",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.0",",,I,14,","","","","","6.8",",,,I","","","","","",""
"RSM00028586","1968-01","55.867","72.2","120.0","TJUKALINSK, RS","","","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.2",",,I,08,","","","","","14.7",",,,I","","","","","",""
"RSM00028586","1968-02","55.867","72.2","120.0","TJUKALINSK, RS","","","8","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","3.7","1,,I,28,","","","","","11.8","1,,,I","","","","","",""
"RSM00028586","1968-03","55.867","72.2","120.0","TJUKALINSK, RS","","","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","5.5",",,I,27,","","","","","17.1",",,,I","","","","","",""
"RSM00028586","1968-04","55.867","72.2","120.0","TJUKALINSK, RS","","","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","12.1",",,I,17,","","","","","33.2",",,,I","","","","","",""
"RSM00028586","1968-05","55.867","72.2","120.0","TJUKALINSK, RS","","","11",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","8.9",",,I,10,","","","","","42.6",",,,I","","","","","",""
"RSM00028586","1968-06","55.867","72.2","120.0","TJUKALINSK, RS","","","17",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","22.9",",,I,08,","","","","","59.1",",,,I","","","","","",""
"RSM00028586","1968-07","55.867","72.2","120.0","TJUKALINSK, RS","","","13",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","35.8",",,I,08,","","","","","91.7",",,,I","","","","","",""
"RSM00028586","1968-08","55.867","72.2","120.0","TJUKALINSK, RS","","","5","2,I","3","2,I","0","2,I","","","","","","","","","","","","","","","","","13.2","2,,I,29,","","","","","31.6","2,,,I","","","","","",""
"RSM00028586","1968-09","55.867","72.2","120.0","TJUKALINSK, RS","","","12","1,I","6","1,I","0","1,I","","","","","","","","","","","","","","","","","13.1","1,,I,18,","","","","","49.5","1,,,I","","","","","",""
