"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00302169","1959-05","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","33.4",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","","","-0.6",",0,05,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,28,+","30.0",",0,21,+","102.3","2,,,0","","","129.4",",0","","","","","30.2",",,,0","0",",,,0","15.24",",0","23.13",",,,0","7.35",",,,0","3149",",,,0"
"USC00302169","1959-06","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","51.1",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","","","","","5.6",",0,14,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,27,","32.2",",0,30,+","138.3","1,,,0","","","42.8",",0","","","","","128.8",",,,0","0",",,,0","18.61",",0","25.09",",,,0","12.13",",,,0","2363",",,,0"
"USC00302169","1959-07","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","101.2",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","7.2",",0,08,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,06,","32.8",",0,29,","149.7",",,,0","7.2","0","7.2",",0","","","","","37.3",",,,0","0",",,,0","21.37",",0","28.68",",,,0","14.05",",,,0","2537",",,,0"
"USC00302169","1959-08","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","104.5",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","6.7",",0,03,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,31,","33.3",",0,16,","134.6",",,,0","13.1","0","5.9",",0","","","","","157.5",",,,0","0",",,,0","21.51",",0","28.55",",,,0","14.48",",,,0","2296",",,,0"
"USC00302169","1959-09","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","66.2",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","0",",0","","","","","-1.7",",0,17,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,29,","31.1",",0,09,","83.5",",,,0","90.0","0","76.9",",0","","","","","49.2",",,,0","0",",,,0","17.98",",0","24.73",",,,0","11.22",",,,0","2093",",,,0"
"USC00302169","1959-10","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","11.2",",0","16",",0","10",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","9",",0","0",",0","","","","","-5.6",",0,20,","0",",,0,31,+","0",",,0,31,+","58.9",",,0,09,","26.1",",0,06,","","","316.1","0","226.1",",0","","","","","187.2",",,,0","0",",,,0","11.40",",0","16.71",",,,0","6.09",",,,0","2900",",,,0"
"USC00302169","1959-11","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","0.0",",0","18",",0","11",",0","2",",0","","","","","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","-8.3",",0,30,+","","","","","70.6",",,0,28,","18.9",",0,06,","","","765.2","0","449.1",",0","","","","","174.5",",,,0","","","3.36",",0","8.03",",,,0","-1.30",",,,0","",""
"USC00302169","1959-12","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","0.0",",0","8",",0","6",",0","2",",0","6",",0","3",",0","2",",0","27",",0","8",",0","0",",0","0",",0","","","","","-21.1",",0,23,","76",",,0,31,+","79",",,0,22,","37.6",",,0,07,","10.0",",0,12,","","","1374.8","0","609.6",",0","","","","","104.7",",,,0","206",",a,,0","-1.33",",0","2.62",",,,0","-5.28",",,,0","",""
"USC00302169","1960-01","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","","","12",",0","6",",0","1",",0","","","3",",0","","","","","","","","","","","","","","","","","","","127",",,0,19,","33.0",",,0,03,","","","","","","","","","","","","","78.8",",,,0","259",",,,0","","","","","","","",""
"USC00302169","1960-02","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","","","","","11",",0","7",",0","1",",0","22",",0","4",",0","","","","","","","","","","","","","","","","","152",",,0,19,","127",",,0,19,","41.7",",,0,11,","","","","","","","","","","","","","91.2",",,,0","279",",,,0","","","","","","","",""
