"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094702","1948-07","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","155.8",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","10","","","","3","","13.3",",0,08,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,23,","32.2",",0,28,+","0.0","","0.0",",0","97.3",",,,0","0",",,,0","23.36",",0","28.47",",,,0","18.24",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1948-08","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","135.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","12","","","","1","","12.2",",0,08,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,12,","37.8",",0,27,","0.0","","0.0",",0","60.7",",,,0","0",",,,0","22.69",",0","27.37",",,,0","18.01",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1948-09","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","52.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","14","","","","2","","6.7",",0,22,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,30,","30.6",",0,13,","29.4","","29.4",",0","23.8",",,,0","0",",,,0","19.11",",0","24.71",",,,0","13.50",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1948-10","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","3.3",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","9","","","","1","","0.0",",0,19,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,25,","25.0",",0,02,+","217.6","","188.2",",0","39.9",",,,0","0",",,,0","12.37",",0","17.15",",,,0","7.60",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1948-11","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","0.0",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","1",",0","0",",0","18","","","","","","-2.8",",0,30,","0",",,0,30,+","0",",T,0,29,","73.9",",,0,10,","21.1",",0,06,","488.1","","270.5",",0","143.3",",,,0","0",",T,,0","9.32",",0","13.71",",,,0","4.92",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1948-12","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","0.0",",0","9",",0","7",",0","2",",0","13",",0","3",",0","0",",0","22",",0","7",",0","0",",0","0",",0","15","","","","","","-15.6",",0,27,","381",",,0,20,","406",",,0,19,","43.4",",,0,31,","13.9",",0,13,","1007.6","","519.5",",0","137.7",",,,0","554",",,,0","1.57",",0","5.84",",,,0","-2.69",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1949-01","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","0.0","0","0.0",",0","13",",0","9",",0","1",",0","4",",0","3",",0","0",",0","19",",0","3",",0","0",",0","0",",0","12","","","","","","-7.8",",0,30,+","102",",,0,26,","91",",,0,26,","27.2",",,0,05,","13.9",",0,08,","1508.5","0","500.9",",0","140.2",",,,0","213",",,,0","2.17",",0","5.67",",,,0","-1.32",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1949-02","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","0.0","0","0.0",",0","12",",0","7",",0","1",",0","4",",0","1",",0","0",",0","19",",0","3",",0","0",",0","0",",0","11","","","","","","-10.6",",0,12,+","178",",,0,28,","320",",,0,28,","28.7",",,0,28,","15.0",",0,15,","1972.5","0","464.0",",0","84.4",",,,0","343",",,,0","1.76",",0","5.91",",,,0","-2.39",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1949-03","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","8",",0","2",",0","0",",0","17",",0","0",",0","1",",0","0",",0","9","","","","","","-11.7",",0,20,","254",",,0,01,","94",",,0,18,","13.2",",,0,23,","21.1",",0,28,","2412.6","0","440.1",",0","39.7",",,,0","143",",,,0","4.14",",0","8.87",",,,0","-0.60",",,,0","","","","","","","","","","","","","","","","","",""
"USW00094702","1949-04","41.16422","-73.12669","1.5","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","0.0","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12","","","","3","","1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,06,","23.9",",0,27,","2653.9","0","241.3",",0","79.1",",,,0","0",",,,0","10.29",",0","15.53",",,,0","5.05",",,,0","","","","","","","","","","","","","","","","","",""
