"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00396170","1960-04","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","0.6","1,0","7",",0","3",",0","0",",0","0","2,0","0","2,0","0","1,0","10","1,0","0","1,0","8","1,0","0","1,0","","","-5.0","1,0,09,","0","2,,0,30,+","0","2,,0,30,+","11.4",",,0,01,","27.2","1,0,20,","","","","","269.8","1,0","","","","","28.2",",,,0","0","2,,,0","9.05","1,0","15.35","1,,,0","2.75","1,,,0","7014",",,,0"
"USC00396170","1960-05","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","18.3","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","21",",0","0",",0","","","-1.1","1,0,11,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,19,","31.7",",0,14,","206.6","4,,,0","","","125.8",",0","","","","","36.1",",,,0","0",",,,0","14.80","1,0","22.48",",,,0","7.12","1,,,0","5442","2,,,0"
"USC00396170","1960-06","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","52.2",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","6.7",",0,09,","0",",,0,30,+","0",",,0,30,+","55.1",",,0,10,","35.0",",0,27,","","","","","16.4",",0","","","","","174.3",",,,0","0",",,,0","19.53",",0","26.22",",,,0","12.83",",,,0","4432","1,,,0"
"USC00396170","1960-07","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","216.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,16,","41.1",",0,24,+","230.7","3,,,0","1.7","0","1.7",",0","","","","","22.9",",,,0","0",",,,0","25.25",",0","33.48",",,,0","17.02",",,,0","3611",",,,0"
"USC00396170","1960-08","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","181.2",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","8.3",",0,26,","0",",,0,31,+","0",",,0,31,+","55.9",",,0,25,","41.7",",0,23,","263.6","3,,,0","3.4","0","1.7",",0","","","","","90.3",",,,0","0",",,,0","24.12",",0","32.31",",,,0","15.94",",,,0","5224","1,,,0"
"USC00396170","1960-09","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","88.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","9",",0","","","-2.2",",0,30,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,08,","39.4",",0,05,","171.8","3,,,0","84.6","0","81.2",",0","","","","","28.7",",,,0","0",",,,0","18.58",",0","26.26",",,,0","10.90",",,,0","3962",",,,0"
"USC00396170","1960-10","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","5.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","1",",0","","","-7.8",",0,19,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,12,","33.3",",0,09,","","","295.3","0","210.7",",0","","","","","6.4",",,,0","0",",,,0","11.71",",0","20.32",",,,0","3.09",",,,0","4612",",,,0"
"USC00396170","1960-11","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","0.0",",0","4",",0","3",",0","0",",0","3",",0","2",",0","1",",0","28",",0","4",",0","2",",0","0",",0","","","-24.4",",0,30,","152",",,0,30,+","76",",,0,29,+","7.6",",,0,29,+","25.0",",0,26,","","","778.9","0","483.6",",0","","","","","20.3",",,,0","152",",,,0","2.21",",0","9.89",",,,0","-5.47",",,,0","",""
"USC00396170","1960-12","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","0.0",",0","8",",0","5",",0","0",",0","31",",","","","4",",0","31",",0","21",",0","0",",0","0",",0","","","-23.3",",0,21,","178",",,0,08,+","","","12.7",",,0,21,+","7.2",",0,25,","","","1553.8","0","774.9",",0","","","","","46.1",",,,0","","","-6.66",",0","-1.64",",,,0","-11.69",",,,0","",""
"USC00396170","1961-01","44.44192","-100.41711","506.9","OAHE DAM, SD US","0.0","0","0.0","2,0","2",",0","0",",0","0",",0","19","1,0","0","1,0","7","1,0","30","1,0","14","1,0","0","1,0","0","1,0","","","-29.4","1,0,24,","51","1,,0,06,+","3","1,,0,26,","1.0",",,0,01,","10.6","1,0,17,","","","2273.5","0","719.7","1,0","","","","","1.3",",,,0","3","1,,,0","-6.55","2,0","-0.60","1,,,0","-12.49","1,,,0","",""
