"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00405347","1940-03","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","15",",6","10",",6","3",",6","","","","","","","","","","","49.8",",,6,30,","194.5",",,,6","",""
"USC00405347","1940-04","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","12",",6","7",",6","1",",6","","","","","","","","","","","46.7",",,6,19,","107.3",",,,6","",""
"USC00405347","1940-05","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","7","3,6","6","3,6","2","3,6","","","","","","","","","","","32.8","3,,6,01,","118.8","3,,,6","",""
"USC00405347","1940-06","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","10",",6","6",",6","0",",6","","","","","","","","","","","20.8",",,6,29,","53.9",",,,6","",""
"USC00405347","1940-07","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","12",",6","6",",6","0",",6","","","","","","","","","","","15.5",",,6,25,","50.8",",,,6","",""
"USC00405347","1940-08","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","8",",6","5",",6","0",",6","","","","","","","","","","","16.5",",,6,29,","53.8",",,,6","",""
"USC00405347","1940-09","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","2",",6","2",",6","1",",6","","","","","","","","","","","30.5",",,6,25,","36.9",",,,6","",""
"USC00405347","1940-10","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","5",",6","5",",6","0",",6","","","","","","","","","","","6.9",",,6,16,","24.2",",,,6","",""
"USC00405347","1941-02","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","6",",6","3",",6","0",",6","","","1",",6","","","","","38",",,6,28,","5.8",",,6,14,","15.0",",,,6","51",",,,6"
"USC00405347","1941-03","36.25","-86.7","131.1","LOCK 2 CUMBERLAND RIVER, TN US","9",",6","7",",6","0",",6","","","","","","","","","","","15.7",",,6,04,","56.1",",,,6","",""
