"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN004011500","1931-06","25.233","86.95","49.0","BHAGALPUR, IN","4",",I","4",",I","2",",I","","","","","","","","","","","","","42.2",",,I,23,","","","87.7",",,,I","","","",""
"IN004011500","1931-07","25.233","86.95","49.0","BHAGALPUR, IN","22",",I","19",",I","3",",I","","","","","","","","","","","","","52.3",",,I,10,","","","307.9",",,,I","","","",""
"IN004011500","1931-08","25.233","86.95","49.0","BHAGALPUR, IN","19",",I","12",",I","5",",I","","","","","","","","","","","","","58.9",",,I,16,","","","251.7",",,,I","","","",""
"IN004011500","1931-09","25.233","86.95","49.0","BHAGALPUR, IN","14",",I","13",",I","4",",I","","","","","","","","","","","","","70.4",",,I,20,","","","291.7",",,,I","","","",""
"IN004011500","1931-10","25.233","86.95","49.0","BHAGALPUR, IN","6",",I","3",",I","0",",I","","","","","","","","","","","","","9.1",",,I,02,","","","18.0",",,,I","","","",""
"IN004011500","1931-11","25.233","86.95","49.0","BHAGALPUR, IN","2","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.8","1,,I,06,","","","1.3","1,,,I","","","",""
"IN004011500","1931-12","25.233","86.95","49.0","BHAGALPUR, IN","1",",I","1",",I","0",",I","","","","","","","","","","","","","3.0",",,I,25,","","","3.0",",,,I","","","",""
"IN004011500","1932-01","25.233","86.95","49.0","BHAGALPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"IN004011500","1932-02","25.233","86.95","49.0","BHAGALPUR, IN","2",",I","2",",I","0",",I","","","","","","","","","","","","","8.4",",,I,21,","","","15.8",",,,I","","","",""
"IN004011500","1932-03","25.233","86.95","49.0","BHAGALPUR, IN","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"IN004011500","1932-04","25.233","86.95","49.0","BHAGALPUR, IN","2",",I","2",",I","0",",I","","","","","","","","","","","","","15.5",",,I,24,","","","29.7",",,,I","","","",""
"IN004011500","1932-05","25.233","86.95","49.0","BHAGALPUR, IN","4",",I","4",",I","0",",I","","","","","","","","","","","","","5.8",",,I,28,","","","17.2",",,,I","","","",""
"IN004011500","1932-06","25.233","86.95","49.0","BHAGALPUR, IN","12",",I","5",",I","2",",I","","","","","","","","","","","","","35.6",",,I,02,","","","108.8",",,,I","","","",""
"IN004011500","1932-07","25.233","86.95","49.0","BHAGALPUR, IN","16",",I","7",",I","0",",I","","","","","","","","","","","","","21.6",",,I,30,","","","84.2",",,,I","","","",""
"IN004011500","1932-08","25.233","86.95","49.0","BHAGALPUR, IN","21",",I","17",",I","5",",I","","","","","","","","","","","","","106.9",",,I,13,","","","423.3",",,,I","","","",""
"IN004011500","1932-09","25.233","86.95","49.0","BHAGALPUR, IN","13",",I","8",",I","0",",I","","","","","","","","","","","","","22.9",",,I,11,","","","63.5",",,,I","","","",""
"IN004011500","1932-10","25.233","86.95","49.0","BHAGALPUR, IN","3",",I","3",",I","1",",I","","","","","","","","","","","","","49.8",",,I,24,","","","68.6",",,,I","","","",""
"IN004011500","1932-11","25.233","86.95","49.0","BHAGALPUR, IN","4",",I","4",",I","0",",I","","","","","","","","","","","","","24.4",",,I,05,","","","70.2",",,,I","","","",""
"IN004011500","1932-12","25.233","86.95","49.0","BHAGALPUR, IN","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.8",",,I,30,","","","1.8",",,,I","","","",""
"IN004011500","1933-01","25.233","86.95","49.0","BHAGALPUR, IN","4",",I","3",",I","0",",I","","","","","","","","","","","","","10.2",",,I,23,","","","21.1",",,,I","","","",""
