"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NCPK0007","2008-06","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","4",",N","1",",N","0",",N","0",",N","0",",,N,30,+","4.6",",,N,27,","8.0",",,,N","0",",,,N"
"US1NCPK0007","2008-07","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","9",",N","8",",N","0",",N","0",",N","0",",,N,31,+","24.4",",,N,14,","78.0",",,,N","0",",,,N"
"US1NCPK0007","2008-08","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","10",",N","9",",N","2",",N","0",",N","0",",,N,31,+","93.7",",,N,27,","199.8",",,,N","0",",,,N"
"US1NCPK0007","2008-09","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","8",",N","7",",N","2",",N","0",",N","0",",,N,30,+","55.4",",,N,11,","149.9",",,,N","0",",,,N"
"US1NCPK0007","2008-10","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","6",",N","4",",N","1",",N","0",",N","0",",,N,31,+","34.8",",,N,09,","85.6",",,,N","0",",,,N"
"US1NCPK0007","2008-11","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","5","1,N","3","1,N","0","1,N","0","1,N","0","1,,N,30,+","19.8","1,,N,30,","45.8","1,,,N","0","1,,,N"
"US1NCPK0007","2008-12","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","16","1,N","8","1,N","2","1,N","","","","","37.1","1,,N,11,","113.3","1,,,N","",""
"US1NCPK0007","2009-01","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","8",",N","4",",N","0",",N","","","","","24.9",",,N,06,","43.4",",,,N","",""
"US1NCPK0007","2009-02","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","8","1,N","4","1,N","0","1,N","","","","","14.7","1,,N,28,","42.1","1,,,N","",""
"US1NCPK0007","2009-04","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","8",",N","7",",N","1",",N","","","","","49.8",",,N,11,","120.2",",,,N","",""
"US1NCPK0007","2009-05","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","18","1,N","12","1,N","1","1,N","","","","","25.4","1,,N,28,","131.9","1,,,N","",""
"US1NCPK0007","2009-06","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","10","1,N","9","1,N","1","1,N","","","","","38.4","1,,N,05,","92.0","1,,,N","",""
"US1NCPK0007","2009-07","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","10","1,N","6","1,N","0","1,N","","","","","24.9","1,,N,10,","61.7","1,,,N","",""
"US1NCPK0007","2009-08","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","14",",N","11",",N","0",",N","","","","","17.3",",,N,31,","107.3",",,,N","",""
"US1NCPK0007","2009-09","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","10",",N","9",",N","1",",N","","","","","54.6",",,N,26,","178.7",",,,N","",""
"US1NCPK0007","2009-10","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","10","3,N","8","3,N","2","3,N","","","","","37.8","3,,N,28,","148.8","3,,,N","",""
"US1NCPK0007","2010-01","35.255874","-81.9943","282.2","RUTHERFORDTON 7.8 SSW, NC US","8","1,N","5","1,N","3","1,N","","","","","80.5","1,,N,25,","180.6","1,,,N","",""
